actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
440,PT04M56.00S,2022-03-19T02:07:47.3Z,3,REGULAR,2pt,Jump Shot,[],1628380,74.85216819973719,42.40196078431372,1610612759,46,84,2022-03-19T02:07:52Z,4350000,-38.0,184.0,1,right,MISS Z. Collins 18' Jump Shot,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,18.78,Missed,,,,,,,,,,,,,,,,,,
441,PT04M53.00S,2022-03-19T02:07:50.3Z,3,REGULAR,rebound,defensive,[],1629637,,,1610612740,46,84,2022-03-19T02:07:52Z,4360000,,,0,,J. Hayes REBOUND (Off:2 Def:6),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,440.0,8.0,6.0,2.0,,,,,,,,,
442,PT04M42.00S,2022-03-19T02:08:02.2Z,3,REGULAR,2pt,Jump Shot,[],202685,11.514454664914586,76.47058823529412,1610612740,46,84,2022-03-19T02:08:14Z,4370000,-132.0,56.0,1,left,MISS J. Valanciunas 14' Jump Shot,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,14.36,Missed,,,,,,,,,,,,,,,,,,
443,PT04M40.00S,2022-03-19T02:08:04.2Z,3,REGULAR,rebound,defensive,[],1629111,,,1610612759,46,84,2022-03-19T02:08:14Z,4380000,,,0,,J. Landale REBOUND (Off:2 Def:2),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,442.0,4.0,2.0,2.0,,,,,,,,,
444,PT04M38.00S,2022-03-19T02:08:09.0Z,3,REGULAR,foul,personal,[],1628984,,,1610612759,46,84,2022-03-19T02:08:19Z,4390000,,,0,,D. Graham take personal FOUL (3 PF),"[1628984, 1627749]",1610612740.0,NOP,take,,,Graham,D. Graham,,,,,,,,,,,1662.0,,,,,,,,,,3.0,0.0,Murray,1627749.0
446,PT04M38.00S,2022-03-19T02:08:15.4Z,3,REGULAR,substitution,out,[],1627749,,,1610612759,46,84,2022-03-19T02:08:24Z,4410000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M38.00S,2022-03-19T02:08:15.4Z,3,REGULAR,substitution,out,[],1628984,,,1610612759,46,84,2022-03-19T02:08:24Z,4420000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M38.00S,2022-03-19T02:08:15.4Z,3,REGULAR,substitution,out,[],1630529,,,1610612759,46,84,2022-03-19T02:08:24Z,4430000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M38.00S,2022-03-19T02:08:15.4Z,3,REGULAR,substitution,in,[],1630200,,,1610612759,46,84,2022-03-19T02:08:24Z,4440000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M38.00S,2022-03-19T02:08:15.4Z,3,REGULAR,substitution,in,[],1630631,,,1610612759,46,84,2022-03-19T02:08:24Z,4450000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M38.00S,2022-03-19T02:08:15.4Z,3,REGULAR,substitution,in,[],1630230,,,1610612759,46,84,2022-03-19T02:08:24Z,4460000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M31.00S,2022-03-19T02:08:40.7Z,3,REGULAR,3pt,Jump Shot,[],1628380,67.49342969776609,47.549019607843135,1610612759,46,84,2022-03-19T02:08:49Z,4470000,-12.0,253.0,1,right,MISS Z. Collins 25' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,
453,PT04M30.00S,2022-03-19T02:08:42.6Z,3,REGULAR,rebound,offensive,[],1628380,,,1610612759,46,84,2022-03-19T02:08:42Z,4480000,,,0,,Z. Collins REBOUND (Off:1 Def:0),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,452.0,1.0,0.0,1.0,,,,,,,,,
454,PT04M27.00S,2022-03-19T02:08:45.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629111,93.64323258869908,53.431372549019606,1610612759,48,84,2022-03-19T02:08:51Z,4490000,17.0,7.0,1,right,J. Landale DUNK (2 PTS) (Z. Collins 1 AST),"[1629111, 1628380]",1610612759.0,SAS,,,,Landale,J. Landale,,,,,1.87,Made,2.0,Z. Collins,1628380.0,1.0,,,,,,,,,,,,,,
456,PT04M08.00S,2022-03-19T02:09:04.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,17.69053876478318,41.17647058823529,1610612740,48,86,2022-03-19T02:47:57Z,4510000,44.0,114.0,1,left,C. McCollum 12' floating Jump Shot (19 PTS),[203468],1610612740.0,NOP,floating,,,McCollum,C. McCollum,,,,,12.2,Made,19.0,,,,,,,,,,,,,,,,,
457,PT03M55.00S,2022-03-19T02:09:17.4Z,3,REGULAR,turnover,bad pass,[],1628380,,,1610612759,48,86,2022-03-19T02:09:23Z,4520000,,,0,,Z. Collins bad pass TURNOVER (3 TO),"[1628380, 203468]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,3.0,McCollum,203468.0,,,,
458,PT03M55.00S,2022-03-19T02:09:17.4Z,3,REGULAR,steal,,[],203468,,,1610612740,48,86,2022-03-19T02:09:19Z,4530000,,,0,,C. McCollum STEAL (3 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M48.00S,2022-03-19T02:09:42.2Z,3,REGULAR,foul,personal,[],1630170,,,1610612740,48,86,2022-03-19T02:10:12Z,4550000,,,0,,D. Vassell personal FOUL (2 PF),"[1630170, 203468]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,1662.0,,,,,,,,,,2.0,0.0,McCollum,203468.0
463,PT03M48.00S,2022-03-19T02:09:59.8Z,3,REGULAR,substitution,out,[],1629637,,,1610612740,48,86,2022-03-19T02:10:02Z,4580000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M48.00S,2022-03-19T02:09:59.8Z,3,REGULAR,substitution,in,[],1630530,,,1610612740,48,86,2022-03-19T02:10:02Z,4590000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M48.00S,2022-03-19T02:09:59.8Z,3,REGULAR,substitution,out,[],202685,,,1610612740,48,86,2022-03-19T02:10:29Z,4595000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M48.00S,2022-03-19T02:09:59.8Z,3,REGULAR,substitution,in,[],1626195,,,1610612740,48,86,2022-03-19T02:10:29Z,4597500,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M44.00S,2022-03-19T02:10:03.7Z,3,REGULAR,turnover,bad pass,[],1626195,,,1610612740,48,86,2022-03-19T02:11:21Z,4600000,,,0,,W. Hernangomez bad pass TURNOVER (2 TO),"[1626195, 1630170]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,2.0,Vassell,1630170.0,,,,
466,PT03M44.00S,2022-03-19T02:10:03.7Z,3,REGULAR,steal,,[],1630170,,,1610612759,48,86,2022-03-19T02:10:10Z,4610000,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M44.00S,2022-03-19T02:10:11.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626195,,,1610612759,48,86,2022-03-19T02:10:26Z,4620000,,,0,,W. Hernangomez personal FOUL (2 PF) (Vassell 2 FT),"[1626195, 1630170]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,201246.0,,,,,,,,,,2.0,0.0,Vassell,1630170.0
471,PT03M44.00S,2022-03-19T02:10:30.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630170,,,1610612759,49,86,2022-03-19T02:10:30Z,4640000,,,0,,D. Vassell Free Throw 1 of 2 (15 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
472,PT03M44.00S,2022-03-19T02:10:44.6Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630170,,,1610612759,50,86,2022-03-19T02:10:44Z,4650000,,,0,,D. Vassell Free Throw 2 of 2 (16 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
473,PT03M40.00S,2022-03-19T02:10:51.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630170,,,1610612740,50,86,2022-03-19T02:11:10Z,4660000,,,0,,D. Vassell personal FOUL (3 PF) (McCollum 2 FT),"[1630170, 203468]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,1662.0,,,,,,,,,,3.0,0.0,McCollum,203468.0
475,PT03M40.00S,2022-03-19T02:11:15.7Z,3,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,50,86,2022-03-19T02:11:15Z,4680000,,,0,,MISS C. McCollum Free Throw 1 of 2,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,Missed,,,,,,,,,,,,,,,,,,
476,PT03M40.00S,2022-03-19T02:11:15.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,50,86,2022-03-19T02:11:15Z,4690000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,475.0,,,,,,,,,,,,
477,PT03M40.00S,2022-03-19T02:11:19.7Z,3,REGULAR,substitution,out,[],1630170,,,1610612740,50,86,2022-03-19T02:11:23Z,4700000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M40.00S,2022-03-19T02:11:19.7Z,3,REGULAR,substitution,in,[],1630563,,,1610612740,50,86,2022-03-19T02:11:23Z,4710000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M40.00S,2022-03-19T02:11:31.5Z,3,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,50,87,2022-03-19T02:11:31Z,4720000,,,0,,C. McCollum Free Throw 2 of 2 (20 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
480,PT03M21.00S,2022-03-19T02:11:53.0Z,3,REGULAR,3pt,Jump Shot,[],1628380,66.70499342969777,49.26470588235294,1610612759,50,87,2022-03-19T02:11:58Z,4730000,-4.0,260.0,1,right,MISS Z. Collins 26' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,
481,PT03M19.00S,2022-03-19T02:11:54.6Z,3,REGULAR,rebound,offensive,[],1629111,,,1610612759,50,87,2022-03-19T02:11:54Z,4740000,,,0,,J. Landale REBOUND (Off:3 Def:2),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,480.0,5.0,2.0,3.0,,,,,,,,,
482,PT03M19.00S,2022-03-19T02:11:57.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630230,,,1610612759,50,87,2022-03-19T02:12:09Z,4750000,,,0,,N. Marshall shooting personal FOUL (1 PF) (Landale 2 FT),"[1630230, 1629111]",1610612740.0,NOP,shooting,,,Marshall,N. Marshall,,,,,,,,,,,1662.0,,,,,,,,,,1.0,0.0,Landale,1629111.0
484,PT03M19.00S,2022-03-19T02:12:16.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629111,,,1610612759,51,87,2022-03-19T02:12:16Z,4770000,,,0,,J. Landale Free Throw 1 of 2 (3 PTS),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
485,PT03M19.00S,2022-03-19T02:12:17.5Z,3,REGULAR,substitution,out,[],203468,,,1610612759,51,87,2022-03-19T02:12:20Z,4780000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,
486,PT03M19.00S,2022-03-19T02:12:17.5Z,3,REGULAR,substitution,in,[],1627820,,,1610612759,51,87,2022-03-19T02:12:20Z,4790000,,,0,,SUB in: T. Wallace,[1627820],1610612740.0,NOP,,,,Wallace,T. Wallace,,,,,,,,,,,,,,,,,,,,,,,,
487,PT03M19.00S,2022-03-19T02:12:33.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629111,,,1610612759,52,87,2022-03-19T02:12:33Z,4800000,,,0,,J. Landale Free Throw 2 of 2 (4 PTS),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
488,PT03M03.00S,2022-03-19T02:12:54.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628380,,,1610612740,52,87,2022-03-19T02:13:02Z,4810000,,,0,,Z. Collins personal FOUL (1 PF) (Hernangomez 2 FT),"[1628380, 1626195]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,201246.0,,,,,,,,,,1.0,0.0,Hernangomez,1626195.0
490,PT03M03.00S,2022-03-19T02:13:21.1Z,3,REGULAR,freethrow,1 of 2,[],1626195,,,1610612740,52,88,2022-03-19T02:13:21Z,4830000,,,0,,W. Hernangomez Free Throw 1 of 2 (6 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
492,PT03M03.00S,2022-03-19T02:13:22.0Z,3,REGULAR,substitution,in,[],1627749,,,1610612740,52,88,2022-03-19T02:13:26Z,4850000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
493,PT03M03.00S,2022-03-19T02:13:22.0Z,3,REGULAR,substitution,out,[],1629111,,,1610612740,52,88,2022-03-19T02:13:47Z,4860000,,,0,,SUB out: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,
494,PT03M03.00S,2022-03-19T02:13:55.7Z,3,REGULAR,freethrow,2 of 2,[],1626195,,,1610612740,52,89,2022-03-19T02:13:55Z,4870000,,,0,,W. Hernangomez Free Throw 2 of 2 (7 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
495,PT02M47.00S,2022-03-19T02:14:12.7Z,3,REGULAR,3pt,Jump Shot,[],1627749,71.96123521681997,73.52941176470588,1610612759,55,89,2022-03-19T02:14:17Z,4880000,118.0,211.0,1,right,D. Murray 24' 3PT  (14 PTS) (J. Wieskamp 1 AST),"[1627749, 1630580]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,24.16,Made,14.0,J. Wieskamp,1630580.0,1.0,,,,,,,,,,,,,,
497,PT02M28.00S,2022-03-19T02:14:32.4Z,3,REGULAR,2pt,Jump Shot,[],1630631,13.61695137976347,68.13725490196079,1610612740,55,91,2022-03-19T02:14:38Z,4900000,-91.0,75.0,1,left,J. Alvarado 11' driving floating Jump Shot (6 PTS),[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,11.8,Made,6.0,,,,,,,,,,,,,,,,,
498,PT02M17.00S,2022-03-19T02:14:43.9Z,3,REGULAR,3pt,Jump Shot,[],1630563,74.58935611038108,11.76470588235294,1610612759,55,91,2022-03-19T02:14:49Z,4910000,-191.0,186.0,1,right,MISS J. Primo 26' 3PT,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,26.7,Missed,,,,,,,,,,,,,,,,,,
499,PT02M14.00S,2022-03-19T02:14:46.9Z,3,REGULAR,rebound,defensive,[],1626195,,,1610612740,55,91,2022-03-19T02:14:49Z,4920000,,,0,,W. Hernangomez REBOUND (Off:3 Def:3),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,498.0,6.0,3.0,3.0,,,,,,,,,
500,PT02M01.00S,2022-03-19T02:14:59.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,14.273981603153747,65.68627450980392,1610612740,55,93,2022-03-19T02:15:06Z,4930000,-78.0,82.0,1,left,N. Marshall 11' pullup Jump Shot (6 PTS),[1630230],1610612740.0,NOP,pullup,,,Marshall,N. Marshall,,,,,11.32,Made,6.0,,,,,,,,,,,,,,,,,
501,PT01M49.00S,2022-03-19T02:15:14.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630530,,,1610612759,55,93,2022-03-19T02:15:22Z,4940000,,,0,,T. Murphy III shooting personal FOUL (2 PF) (Primo 2 FT),"[1630530, 1630563]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,,,,,,,1662.0,,,,,,,,,,2.0,0.0,Primo,1630563.0
503,PT01M49.00S,2022-03-19T02:15:37.3Z,3,REGULAR,freethrow,1 of 2,[],1630563,,,1610612759,56,93,2022-03-19T02:15:37Z,4960000,,,0,,J. Primo Free Throw 1 of 2 (6 PTS),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
504,PT01M49.00S,2022-03-19T02:15:53.2Z,3,REGULAR,freethrow,2 of 2,[],1630563,,,1610612759,57,93,2022-03-19T02:15:53Z,4970000,,,0,,J. Primo Free Throw 2 of 2 (7 PTS),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
505,PT01M30.00S,2022-03-19T02:16:15.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,15.456636005256241,43.627450980392155,1610612740,57,93,2022-03-19T02:16:20Z,4980000,32.0,93.0,1,left,MISS J. Alvarado 9' driving floating Shot,[1630631],1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,9.81,Missed,,,,,,,,,,,,,,,,,,
506,PT01M27.00S,2022-03-19T02:16:18.2Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,57,93,2022-03-19T02:16:20Z,4990000,,,0,,Z. Collins REBOUND (Off:1 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,505.0,2.0,1.0,1.0,,,,,,,,,
507,PT01M22.00S,2022-03-19T02:16:23.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627749,67.49342969776609,63.23529411764706,1610612759,57,93,2022-03-19T02:16:29Z,5000000,66.0,253.0,1,right,MISS D. Murray 26' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,26.16,Missed,,,,,,,,,,,,,,,,,,
508,PT01M19.00S,2022-03-19T02:16:26.3Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612740,57,93,2022-03-19T02:16:29Z,5010000,,,0,,N. Marshall REBOUND (Off:0 Def:4),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,507.0,4.0,4.0,0.0,,,,,,,,,
509,PT00M58.10S,2022-03-19T02:16:48.3Z,3,REGULAR,2pt,Jump Shot,[],1630230,29.25427069645204,57.59803921568627,1610612740,57,93,2022-03-19T02:16:52Z,5020000,-38.0,222.0,1,left,MISS N. Marshall 22' pullup Shot,[1630230],1610612740.0,NOP,pullup,,,Marshall,N. Marshall,,,,,22.57,Missed,,,,,,,,,,,,,,,,,,
510,PT00M55.70S,2022-03-19T02:16:50.7Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,57,93,2022-03-19T02:16:52Z,5030000,,,0,,Z. Collins REBOUND (Off:1 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,509.0,3.0,2.0,1.0,,,,,,,,,
511,PT00M47.10S,2022-03-19T02:16:59.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628380,87.99277266754271,47.794117647058826,1610612759,57,93,2022-03-19T02:17:04Z,5040000,-11.0,60.0,1,right,MISS Z. Collins 6' Hook,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,6.14,Missed,,,,,,,,,,,,,,,,,,
512,PT00M44.80S,2022-03-19T02:17:01.5Z,3,REGULAR,rebound,defensive,[],1626195,,,1610612740,57,93,2022-03-19T02:17:04Z,5050000,,,0,,W. Hernangomez REBOUND (Off:3 Def:4),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,511.0,7.0,4.0,3.0,,,,,,,,,
513,PT00M32.10S,2022-03-19T02:17:14.3Z,3,REGULAR,3pt,Jump Shot,[],1630530,5.732588699080158,5.392156862745098,1610612740,57,93,2022-03-19T02:17:19Z,5060000,223.0,1.0,1,left,MISS T. Murphy III 3PT - blocked,"[1630530, 1630580]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,22.3,Missed,,,,,,,,,,Wieskamp,1630580.0,,,,,,,
514,PT00M32.10S,2022-03-19T02:17:14.3Z,3,REGULAR,block,,[],1630580,,,1610612740,57,93,2022-03-19T02:17:18Z,5070000,,,0,,J. Wieskamp BLOCK (1 BLK),[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,
515,PT00M27.70S,2022-03-19T02:17:18.7Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,57,93,2022-03-19T02:17:19Z,5080000,,,0,,Z. Collins REBOUND (Off:1 Def:3),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,513.0,4.0,3.0,1.0,,,,,,,,,
516,PT00M23.90S,2022-03-19T02:17:22.5Z,3,REGULAR,turnover,bad pass,[],1630580,,,1610612759,57,93,2022-03-19T02:17:31Z,5090000,,,0,,J. Wieskamp bad pass TURNOVER (1 TO),"[1630580, 1630230]",1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,1.0,Marshall,1630230.0,,,,
517,PT00M23.90S,2022-03-19T02:17:22.5Z,3,REGULAR,steal,,[],1630230,,,1610612740,57,93,2022-03-19T02:17:24Z,5100000,,,0,,N. Marshall STEAL (2 STL),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,
518,PT00M21.80S,2022-03-19T02:17:26.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630230,5.732588699080158,50.245098039215684,1610612740,57,95,2022-03-19T02:17:37Z,5110000,-1.0,1.0,1,left,N. Marshall running finger roll Layup (8 PTS),[1630230],1610612740.0,NOP,running finger roll,,,Marshall,N. Marshall,,,,,0.18,Made,8.0,,,,,,,,,,,,,,,,,
519,PT00M03.00S,2022-03-19T02:17:45.6Z,3,REGULAR,3pt,Jump Shot,[],1628380,66.5735873850197,50.98039215686274,1610612759,57,95,2022-03-19T02:17:54Z,5120000,5.0,262.0,1,right,MISS Z. Collins 26' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,26.17,Missed,,,,,,,,,,,,,,,,,,
520,PT00M03.00S,2022-03-19T02:17:45.6Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,57,95,2022-03-19T02:17:54Z,5130000,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,519.0,1.0,1.0,0.0,,,,,,,,,
521,PT00M00.00S,2022-03-19T02:17:52.6Z,3,REGULAR,period,end,[],0,,,1610612740,57,95,2022-03-19T02:17:52Z,5140000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2022-03-19T02:20:14.6Z,4,REGULAR,substitution,out,['startperiod'],1630580,,,1610612740,57,95,2022-03-19T02:20:37Z,5150000,,,0,,SUB out: J. Wieskamp,[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2022-03-19T02:20:14.6Z,4,REGULAR,substitution,out,['startperiod'],1628380,,,1610612740,57,95,2022-03-19T02:20:37Z,5160000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2022-03-19T02:20:14.6Z,4,REGULAR,substitution,out,['startperiod'],1630200,,,1610612740,57,95,2022-03-19T02:20:37Z,5170000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2022-03-19T02:20:14.6Z,4,REGULAR,substitution,in,['startperiod'],1629640,,,1610612740,57,95,2022-03-19T02:20:37Z,5180000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2022-03-19T02:20:14.6Z,4,REGULAR,substitution,in,['startperiod'],1630170,,,1610612740,57,95,2022-03-19T02:20:37Z,5190000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2022-03-19T02:20:14.6Z,4,REGULAR,substitution,in,['startperiod'],1627751,,,1610612740,57,95,2022-03-19T02:20:37Z,5200000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2022-03-19T02:20:42.3Z,4,REGULAR,period,start,[],0,,,1610612740,57,95,2022-03-19T02:20:42Z,5210000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT11M42.00S,2022-03-19T02:20:59.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,5.863994743758213,48.28431372549019,1610612740,57,95,2022-03-19T02:21:03Z,5220000,9.0,3.0,1,left,MISS T. Murphy III driving Layup,[1630530],1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,0.9,Missed,,,,,,,,,,,,,,,,,,
