actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
450,PT05M43.00S,2021-11-13T03:06:24.2Z,3,REGULAR,substitution,out,[],201152,,,1610612759,64,83,2021-11-13T03:06:44Z,4450000,,,0,,SUB out: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
451,PT05M43.00S,2021-11-13T03:06:24.2Z,3,REGULAR,substitution,in,[],1628401,,,1610612759,64,83,2021-11-13T03:06:44Z,4460000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
452,PT05M43.00S,2021-11-13T03:06:24.2Z,3,REGULAR,substitution,in,[],203926,,,1610612759,64,83,2021-11-13T03:06:44Z,4470000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,
453,PT05M43.00S,2021-11-13T03:06:24.2Z,3,REGULAR,substitution,in,[],1629640,,,1610612759,64,83,2021-11-13T03:06:44Z,4480000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
454,PT05M43.00S,2021-11-13T03:06:24.2Z,3,REGULAR,substitution,in,[],1629234,,,1610612759,64,83,2021-11-13T03:06:44Z,4490000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
455,PT05M23.00S,2021-11-13T03:07:00.2Z,3,REGULAR,turnover,bad pass,[],1629640,,,1610612759,64,83,2021-11-13T03:07:05Z,4500000,,,0,,K. Johnson bad pass TURNOVER (1 TO),"[1629640, 1629029]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,1.0,,,Doncic,1629029.0
456,PT05M23.00S,2021-11-13T03:07:00.2Z,3,REGULAR,steal,,[],1629029,,,1610612742,64,83,2021-11-13T03:07:02Z,4510000,,,0,,L. Doncic STEAL (1 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
457,PT05M11.00S,2021-11-13T03:07:12.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,76.2976346911958,24.019607843137255,1610612742,64,83,2021-11-13T03:07:18Z,4520000,-130.0,170.0,1,right,MISS J. Brunson 21' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,,,,,,Missed,,21.42,,,,,,,,,,,,
458,PT05M06.00S,2021-11-13T03:07:17.2Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612759,64,83,2021-11-13T03:07:18Z,4530000,,,0,,D. Eubanks REBOUND (Off:1 Def:5),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,457.0,6.0,5.0,1.0,,,,,,,,
459,PT05M00.00S,2021-11-13T03:07:23.5Z,3,REGULAR,turnover,bad pass,[],1627749,,,1610612759,64,83,2021-11-13T03:07:29Z,4540000,,,0,,D. Murray bad pass TURNOVER (2 TO),"[1627749, 1629029]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,2.0,,,Doncic,1629029.0
460,PT05M00.00S,2021-11-13T03:07:23.5Z,3,REGULAR,steal,,[],1629029,,,1610612742,64,83,2021-11-13T03:07:25Z,4550000,,,0,,L. Doncic STEAL (2 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M51.00S,2021-11-13T03:07:32.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627827,65.78515111695138,63.725490196078425,1610612742,64,86,2021-11-13T03:07:38Z,4560000,69.0,269.0,1,right,D. Finney-Smith 27' 3PT  (15 PTS) (L. Doncic 12 AST),"[1627827, 1629029]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,Made,15.0,27.77,,,,,L. Doncic,1629029.0,12.0,,,,,
463,PT04M39.00S,2021-11-13T03:07:44.8Z,3,REGULAR,turnover,bad pass,[],1627749,,,1610612759,64,86,2021-11-13T03:07:51Z,4580000,,,0,,D. Murray bad pass TURNOVER (3 TO),"[1627749, 1627827]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,3.0,,,Finney-Smith,1627827.0
464,PT04M39.00S,2021-11-13T03:07:44.8Z,3,REGULAR,steal,,[],1627827,,,1610612742,64,86,2021-11-13T03:07:46Z,4590000,,,0,,D. Finney-Smith STEAL (3 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M34.00S,2021-11-13T03:07:49.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203493,94.03745072273325,51.71568627450981,1610612742,64,88,2021-11-13T03:07:57Z,4600000,9.0,4.0,1,right,R. Bullock alley-oop Layup (7 PTS) (L. Doncic 13 AST),"[203493, 1629029]",1610612742.0,DAL,alley-oop,,,Bullock,R. Bullock,,,,,,,,,,Made,7.0,0.93,,,,,L. Doncic,1629029.0,13.0,,,,,
467,PT04M15.00S,2021-11-13T03:08:08.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,8.886333771353483,57.107843137254896,1610612759,66,88,2021-11-13T03:08:14Z,4620000,-36.0,31.0,1,left,D. Eubanks Hook (8 PTS) (K. Johnson 2 AST),"[1629234, 1629640]",1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,Made,8.0,4.71,,,,,K. Johnson,1629640.0,2.0,,,,,
469,PT04M02.00S,2021-11-13T03:08:20.9Z,3,REGULAR,3pt,Jump Shot,[],1629029,62.89421813403416,49.01960784313725,1610612742,66,88,2021-11-13T03:08:27Z,4640000,-5.0,296.0,1,right,MISS L. Doncic 29' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,Missed,,29.63,,,,,,,,,,,,
470,PT04M00.00S,2021-11-13T03:08:22.9Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612759,66,88,2021-11-13T03:08:27Z,4650000,,,0,,D. Eubanks REBOUND (Off:1 Def:6),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,469.0,7.0,6.0,1.0,,,,,,,,
471,PT03M46.00S,2021-11-13T03:08:37.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,6.652431011826544,42.15686274509804,1610612759,68,88,2021-11-13T03:08:42Z,4660000,39.0,10.0,1,left,D. Murray driving Layup (10 PTS) (D. Eubanks 2 AST),"[1627749, 1629234]",1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,,,,,,Made,10.0,4.05,,,,,D. Eubanks,1629234.0,2.0,,,,,
473,PT03M30.00S,2021-11-13T03:08:53.3Z,3,REGULAR,3pt,Jump Shot,[],203493,70.25295663600527,79.41176470588235,1610612742,68,88,2021-11-13T03:08:57Z,4680000,147.0,227.0,1,right,MISS R. Bullock 27' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,Missed,,27.06,,,,,,,,,,,,
474,PT03M28.00S,2021-11-13T03:08:55.3Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,68,88,2021-11-13T03:08:57Z,4690000,,,0,,D. Murray REBOUND (Off:0 Def:4),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,473.0,4.0,4.0,0.0,,,,,,,,
475,PT03M21.00S,2021-11-13T03:09:03.0Z,3,REGULAR,3pt,Jump Shot,[],203926,6.521024967148489,3.1862745098039214,1610612759,68,88,2021-11-13T03:11:42Z,4700000,234.0,9.0,1,left,MISS D. McDermott 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,Missed,,23.43,,,,,,,,,,,,
476,PT03M21.00S,2021-11-13T03:09:03.0Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,68,88,2021-11-13T03:11:42Z,4710000,,,0,,R. Bullock REBOUND (Off:1 Def:2),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,475.0,3.0,2.0,1.0,,,,,,,,
477,PT03M21.00S,2021-11-13T03:09:08.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612742,68,88,2021-11-13T03:11:14Z,4720000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M21.00S,2021-11-13T03:10:35.6Z,3,REGULAR,substitution,out,[],1627827,,,1610612742,68,88,2021-11-13T03:10:46Z,4730000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M21.00S,2021-11-13T03:10:35.6Z,3,REGULAR,substitution,out,[],1629029,,,1610612742,68,88,2021-11-13T03:10:46Z,4740000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
480,PT03M21.00S,2021-11-13T03:10:35.6Z,3,REGULAR,substitution,in,[],1628373,,,1610612742,68,88,2021-11-13T03:10:46Z,4750000,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,
481,PT03M21.00S,2021-11-13T03:10:35.6Z,3,REGULAR,substitution,in,[],1628425,,,1610612742,68,88,2021-11-13T03:10:46Z,4760000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,
482,PT03M07.00S,2021-11-13T03:10:55.7Z,3,REGULAR,3pt,Jump Shot,[],1628425,92.19776609724047,97.05882352941177,1610612742,68,91,2021-11-13T03:11:00Z,4780000,235.0,21.0,1,right,S. Brown 3PT  (3 PTS) (J. Brunson 3 AST),"[1628425, 1628973]",1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,Made,3.0,23.62,,,,,J. Brunson,1628973.0,3.0,,,,,
484,PT03M00.00S,2021-11-13T03:11:07.8Z,3,REGULAR,foul,personal,[],1628973,,,1610612759,68,91,2021-11-13T03:11:15Z,4800000,,,0,,J. Brunson personal FOUL (2 PF),"[1628973, 1629234]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,1155.0,2.0,0.0,Eubanks,1629234.0,,,,,,,,,,,,,,,
486,PT02M49.00S,2021-11-13T03:11:36.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,9.674770039421814,49.26470588235294,1610612759,70,91,2021-11-13T03:11:46Z,4820000,4.0,38.0,1,left,D. Eubanks Layup (10 PTS) (D. McDermott 3 AST),"[1629234, 203926]",1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,Made,10.0,3.86,,,,,D. McDermott,203926.0,3.0,,,,,
488,PT02M49.00S,2021-11-13T03:11:40.0Z,3,REGULAR,foul,personal,['1freethrow'],1626161,,,1610612759,70,91,2021-11-13T03:11:55Z,4840000,,,0,,W. Cauley-Stein shooting personal FOUL (1 PF) (Eubanks 1 FT),"[1626161, 1629234]",1610612742.0,DAL,shooting,,,Cauley-Stein,W. Cauley-Stein,,,,,1179.0,1.0,0.0,Eubanks,1629234.0,,,,,,,,,,,,,,,
490,PT02M49.00S,2021-11-13T03:12:06.1Z,3,REGULAR,freethrow,1 of 1,[],1629234,,,1610612759,70,91,2021-11-13T03:12:10Z,4860000,,,0,,MISS D. Eubanks Free Throw 1 of 1,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,Missed,,,,,,,,,,,,,,
491,PT02M39.00S,2021-11-13T03:12:16.1Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,70,91,2021-11-13T03:12:10Z,4870000,,,0,,R. Bullock REBOUND (Off:1 Def:3),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,490.0,4.0,3.0,1.0,,,,,,,,
492,PT02M26.00S,2021-11-13T03:12:21.1Z,3,REGULAR,3pt,Jump Shot,[],1628973,64.86530880420499,45.34313725490196,1610612742,70,94,2021-11-13T03:12:27Z,4880000,-23.0,278.0,1,right,J. Brunson 27' 3PT  (10 PTS) (F. Ntilikina 2 AST),"[1628973, 1628373]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,Made,10.0,27.88,,,,,F. Ntilikina,1628373.0,2.0,,,,,
494,PT02M13.00S,2021-11-13T03:12:34.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,9.674770039421814,46.568627450980394,1610612759,72,94,2021-11-13T03:12:44Z,4900000,17.0,38.0,1,left,K. Johnson Layup (13 PTS) (D. White 5 AST),"[1629640, 1628401]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Made,13.0,4.21,,,,,D. White,1628401.0,5.0,,,,,
496,PT01M56.00S,2021-11-13T03:12:51.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,91.14651773981603,41.911764705882355,1610612742,72,96,2021-11-13T03:12:57Z,4920000,-40.0,31.0,1,right,J. Brunson driving Layup (12 PTS),[1628973],1610612742.0,DAL,driving,,,Brunson,J. Brunson,,,,,,,,,,Made,12.0,5.07,,,,,,,,,,,,
497,PT01M44.00S,2021-11-13T03:13:03.8Z,3,REGULAR,3pt,Jump Shot,[],203926,32.933639947437584,53.18627450980392,1610612759,75,96,2021-11-13T03:13:09Z,4930000,-16.0,257.0,1,left,D. McDermott 25' 3PT pullup (14 PTS) (D. Eubanks 3 AST),"[203926, 1629234]",1610612759.0,SAS,pullup,,,McDermott,D. McDermott,,,,,,,,,,Made,14.0,25.76,,,,,D. Eubanks,1629234.0,3.0,,,,,
499,PT01M24.00S,2021-11-13T03:13:23.9Z,3,REGULAR,3pt,Jump Shot,[],1628973,64.60249671484888,43.13725490196079,1610612742,75,99,2021-11-13T03:13:28Z,4950000,-34.0,280.0,1,right,J. Brunson 28' 3PT pullup (15 PTS) (W. Cauley-Stein 1 AST),"[1628973, 1626161]",1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,,,,,,Made,15.0,28.23,,,,,W. Cauley-Stein,1626161.0,1.0,,,,,
501,PT01M11.00S,2021-11-13T03:13:36.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,7.5722733245729295,54.166666666666664,1610612759,75,99,2021-11-13T03:13:42Z,4970000,-21.0,19.0,1,left,MISS K. Johnson driving Layup - blocked,"[1629640, 1626161]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,,,,,,Missed,,2.8,,,,,,,,,Cauley-Stein,1626161.0,,
502,PT01M11.00S,2021-11-13T03:13:36.4Z,3,REGULAR,block,,[],1626161,,,1610612759,75,99,2021-11-13T03:13:39Z,4980000,,,0,,W. Cauley-Stein BLOCK (1 BLK),[1626161],1610612742.0,DAL,,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,,,,,,,,,,,,,,,,,
503,PT01M10.00S,2021-11-13T03:13:37.4Z,3,REGULAR,rebound,defensive,[],1628425,,,1610612742,75,99,2021-11-13T03:13:42Z,4990000,,,0,,S. Brown REBOUND (Off:0 Def:2),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,501.0,2.0,2.0,0.0,,,,,,,,
504,PT01M10.00S,2021-11-13T03:13:42.9Z,3,REGULAR,foul,personal,[],1629234,,,1610612742,75,99,2021-11-13T03:14:00Z,5000000,,,0,,D. Eubanks personal FOUL (3 PF),"[1629234, 1628425]",1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,1628172.0,3.0,0.0,Brown,1628425.0,,,,,,,,,,,,,,,
506,PT01M10.00S,2021-11-13T03:14:12.2Z,3,REGULAR,stoppage,blood rule,[],0,,,1610612742,75,99,2021-11-13T03:14:24Z,5020000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M56.80S,2021-11-13T03:15:00.7Z,3,REGULAR,3pt,Jump Shot,[],1628373,69.07030223390277,77.45098039215686,1610612742,75,102,2021-11-13T03:15:06Z,5030000,137.0,238.0,1,right,F. Ntilikina 27' 3PT  (6 PTS) (S. Brown 1 AST),"[1628373, 1628425]",1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,Made,6.0,27.49,,,,,S. Brown,1628425.0,1.0,,,,,
509,PT00M41.00S,2021-11-13T03:15:20.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,18.347568988173457,59.31372549019608,1610612759,75,102,2021-11-13T03:15:27Z,5050000,-47.0,120.0,1,left,MISS K. Johnson 12' Jump Shot,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Missed,,12.87,,,,,,,,,,,,
510,PT00M39.00S,2021-11-13T03:15:22.1Z,3,REGULAR,rebound,defensive,[],1626161,,,1610612742,75,102,2021-11-13T03:15:22Z,5060000,,,0,,W. Cauley-Stein REBOUND (Off:0 Def:2),[1626161],1610612742.0,DAL,,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,,,,,,509.0,2.0,2.0,0.0,,,,,,,,
511,PT00M32.20S,2021-11-13T03:15:29.0Z,3,REGULAR,3pt,Jump Shot,[],1628973,73.01248357424441,12.990196078431374,1610612742,75,102,2021-11-13T03:15:35Z,5070000,-185.0,201.0,1,right,MISS J. Brunson 27' 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,Missed,,27.33,,,,,,,,,,,,
512,PT00M28.50S,2021-11-13T03:15:32.7Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,75,102,2021-11-13T03:15:35Z,5080000,,,0,,D. Murray REBOUND (Off:0 Def:5),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,511.0,5.0,5.0,0.0,,,,,,,,
513,PT00M15.70S,2021-11-13T03:15:46.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,15.456636005256241,41.911764705882355,1610612759,77,102,2021-11-13T03:15:52Z,5090000,40.0,93.0,1,left,D. Murray 10' pullup Jump Shot (12 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,,,,Made,12.0,10.12,,,,,,,,,,,,
514,PT00M00.00S,2021-11-13T03:16:09.2Z,3,REGULAR,2pt,Jump Shot,[],1628973,87.72996057818659,32.1078431372549,1610612742,77,102,2021-11-13T03:16:28Z,5100000,-89.0,63.0,1,right,MISS J. Brunson 10' fadeaway Shot,[1628973],1610612742.0,DAL,fadeaway,,,Brunson,J. Brunson,,,,,,,,,,Missed,,10.93,,,,,,,,,,,,
515,PT00M00.00S,2021-11-13T03:16:09.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,77,102,2021-11-13T03:16:28Z,5110000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,514.0,,,,,,,,,,,
516,PT00M00.00S,2021-11-13T03:16:14.9Z,3,REGULAR,period,end,[],0,,,1610612742,77,102,2021-11-13T03:16:14Z,5120000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2021-11-13T03:18:33.9Z,4,REGULAR,substitution,out,['startperiod'],1628401,,,1610612742,77,102,2021-11-13T03:18:50Z,5130000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2021-11-13T03:18:33.9Z,4,REGULAR,substitution,out,['startperiod'],203926,,,1610612742,77,102,2021-11-13T03:18:50Z,5140000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2021-11-13T03:18:33.9Z,4,REGULAR,substitution,out,['startperiod'],1626161,,,1610612742,77,102,2021-11-13T03:18:50Z,5150000,,,0,,SUB out: W. Cauley-Stein,[1626161],1610612742.0,DAL,,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2021-11-13T03:18:33.9Z,4,REGULAR,substitution,out,['startperiod'],1628373,,,1610612742,77,102,2021-11-13T03:18:50Z,5160000,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2021-11-13T03:18:33.9Z,4,REGULAR,substitution,in,['startperiod'],1629022,,,1610612742,77,102,2021-11-13T03:18:50Z,5170000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2021-11-13T03:18:33.9Z,4,REGULAR,substitution,in,['startperiod'],1630170,,,1610612742,77,102,2021-11-13T03:18:50Z,5180000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2021-11-13T03:18:33.9Z,4,REGULAR,substitution,in,['startperiod'],204001,,,1610612742,77,102,2021-11-13T03:18:50Z,5190000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2021-11-13T03:18:33.9Z,4,REGULAR,substitution,in,['startperiod'],203501,,,1610612742,77,102,2021-11-13T03:18:50Z,5200000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2021-11-13T03:18:57.8Z,4,REGULAR,period,start,[],0,,,1610612742,77,102,2021-11-13T03:18:57Z,5210000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT11M41.00S,2021-11-13T03:19:15.6Z,4,REGULAR,2pt,Jump Shot,[],204001,77.61169513797634,48.77450980392157,1610612742,77,104,2021-11-13T03:19:21Z,5230000,-6.0,158.0,1,right,K. Porzingis 15' Jump Shot (27 PTS) (T. Hardaway Jr. 2 AST),"[204001, 203501]",1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,Made,27.0,15.81,,,,,T. Hardaway Jr.,203501.0,2.0,,,,,
529,PT11M32.00S,2021-11-13T03:19:25.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,16.376478318002626,3.431372549019608,1610612759,77,104,2021-11-13T03:19:31Z,5250000,233.0,101.0,1,left,MISS D. Vassell 25' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,Missed,,25.39,,,,,,,,,,,,
530,PT11M29.00S,2021-11-13T03:19:28.4Z,4,REGULAR,rebound,defensive,[],1628425,,,1610612742,77,104,2021-11-13T03:19:31Z,5260000,,,0,,S. Brown REBOUND (Off:0 Def:3),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,529.0,3.0,3.0,0.0,,,,,,,,
531,PT11M17.00S,2021-11-13T03:19:40.7Z,4,REGULAR,3pt,Jump Shot,[],203501,81.2910643889619,94.36274509803921,1610612742,77,104,2021-11-13T03:19:45Z,5270000,222.0,123.0,1,right,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,Missed,,25.38,,,,,,,,,,,,
532,PT11M12.00S,2021-11-13T03:19:45.7Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,77,104,2021-11-13T03:19:45Z,5280000,,,0,,K. Johnson REBOUND (Off:0 Def:5),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,531.0,5.0,5.0,0.0,,,,,,,,
533,PT11M10.00S,2021-11-13T03:19:46.7Z,4,REGULAR,turnover,lost ball,[],1630170,,,1610612759,77,104,2021-11-13T03:19:53Z,5290000,,,0,,D. Vassell lost ball TURNOVER (1 TO),"[1630170, 203493]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,1.0,,,Bullock,203493.0
534,PT11M10.00S,2021-11-13T03:19:46.7Z,4,REGULAR,steal,,[],203493,,,1610612742,77,104,2021-11-13T03:19:50Z,5300000,,,0,,R. Bullock STEAL (2 STL),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
535,PT11M05.00S,2021-11-13T03:19:51.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203493,91.93495400788436,46.07843137254902,1610612742,77,104,2021-11-13T03:19:58Z,5310000,-20.0,23.0,1,right,MISS R. Bullock driving Layup,[203493],1610612742.0,DAL,driving,,,Bullock,R. Bullock,,,,,,,,,,Missed,,3.04,,,,,,,,,,,,
536,PT11M03.00S,2021-11-13T03:19:53.8Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,77,104,2021-11-13T03:19:53Z,5320000,,,0,,K. Johnson REBOUND (Off:0 Def:6),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,535.0,6.0,6.0,0.0,,,,,,,,
537,PT10M55.00S,2021-11-13T03:20:02.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,11.514454664914586,43.38235294117647,1610612759,79,104,2021-11-13T03:20:11Z,5330000,33.0,56.0,1,left,D. Murray 6' pullup Jump Shot (14 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,,,,Made,14.0,6.48,,,,,,,,,,,,
538,PT10M43.00S,2021-11-13T03:20:14.6Z,4,REGULAR,3pt,Jump Shot,[],203501,67.23061760840999,72.79411764705883,1610612742,79,104,2021-11-13T03:20:19Z,5340000,114.0,256.0,1,right,MISS T. Hardaway Jr. 27' pullup 3PT,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,Missed,,27.98,,,,,,,,,,,,
539,PT10M39.00S,2021-11-13T03:20:18.6Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,79,104,2021-11-13T03:20:19Z,5350000,,,0,,K. Johnson REBOUND (Off:0 Def:7),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,538.0,7.0,7.0,0.0,,,,,,,,
540,PT10M31.00S,2021-11-13T03:20:25.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,6.652431011826544,54.41176470588235,1610612759,79,104,2021-11-13T03:20:30Z,5360000,-22.0,10.0,1,left,MISS D. Murray driving Layup,[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,,,,,,Missed,,2.43,,,,,,,,,,,,
