actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
544,PT11M04.00S,2021-12-28T03:25:45.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629022,74.19513797634691,84.06862745098039,1610612759,72,85,2021-12-28T03:25:52Z,5280000,170.0,190.0,1,right,MISS L. Walker IV 25' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,Missed,,,25.52,,,,,,,,
545,PT11M01.00S,2021-12-28T03:25:48.6Z,4,REGULAR,rebound,defensive,[],204060,,,1610612762,72,85,2021-12-28T03:25:52Z,5290000,,,0,,J. Ingles REBOUND (Off:0 Def:3),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,544.0,,,3.0,3.0,0.0,,,,,
546,PT10M48.00S,2021-12-28T03:26:03.4Z,4,REGULAR,3pt,Jump Shot,[],200752,6.1268068331143235,97.05882352941177,1610612762,72,88,2021-12-28T03:26:07Z,5300000,-235.0,5.0,1,left,R. Gay 3PT  (5 PTS) (R. Gobert 2 AST),"[200752, 203497]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,Made,,5.0,23.54,,,,R. Gobert,203497.0,2.0,,
548,PT10M37.00S,2021-12-28T03:26:13.8Z,4,REGULAR,3pt,Jump Shot,[],203926,67.62483574244416,67.15686274509804,1610612759,72,88,2021-12-28T03:26:17Z,5320000,86.0,252.0,1,right,MISS D. McDermott 26' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,Missed,,,26.6,,,,,,,,
549,PT10M34.00S,2021-12-28T03:26:16.8Z,4,REGULAR,rebound,defensive,[],200752,,,1610612762,72,88,2021-12-28T03:26:17Z,5330000,,,0,,R. Gay REBOUND (Off:0 Def:5),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,548.0,,,5.0,5.0,0.0,,,,,
550,PT10M29.00S,2021-12-28T03:26:21.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201144,29.911300919842315,22.30392156862745,1610612762,72,88,2021-12-28T03:26:28Z,5340000,138.0,229.0,1,left,MISS M. Conley 26' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,Missed,,,26.74,,,,,,,,
551,PT10M26.00S,2021-12-28T03:26:24.8Z,4,REGULAR,rebound,defensive,[],1629022,,,1610612759,72,88,2021-12-28T03:26:28Z,5350000,,,0,,L. Walker IV REBOUND (Off:0 Def:4),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,550.0,,,4.0,4.0,0.0,,,,,
552,PT10M19.00S,2021-12-28T03:26:31.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,91.67214191852825,53.431372549019606,1610612759,72,88,2021-12-28T03:26:37Z,5360000,17.0,26.0,1,right,MISS J. Poeltl finger roll Layup,[1627751],1610612759.0,SAS,finger roll,,,Poeltl,J. Poeltl,,,,,,,,,,,,,Missed,,,3.1,,,,,,,,
553,PT10M16.00S,2021-12-28T03:26:34.5Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,72,88,2021-12-28T03:26:37Z,5370000,,,0,,J. Clarkson REBOUND (Off:0 Def:6),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,552.0,,,6.0,6.0,0.0,,,,,
554,PT10M08.00S,2021-12-28T03:26:44.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,8.360709592641262,55.392156862745104,1610612762,72,88,2021-12-28T03:27:14Z,5380000,-27.0,26.0,1,left,MISS J. Clarkson floating Shot,[203903],1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,,,,,,,,,Missed,,,3.76,,,,,,,,
555,PT10M08.00S,2021-12-28T03:26:44.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,72,88,2021-12-28T03:27:05Z,5390000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,554.0,,,,,,,,,,
556,PT10M08.00S,2021-12-28T03:26:55.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,72,88,2021-12-28T03:27:05Z,5400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT09M57.00S,2021-12-28T03:27:08.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203926,90.48948751642575,58.333333333333336,1610612759,72,88,2021-12-28T03:30:42Z,5410000,42.0,37.0,1,right,MISS D. McDermott driving Layup,[203926],1610612759.0,SAS,driving,,,McDermott,D. McDermott,,,,,,,,,,,,,Missed,,,5.57,,,,,,,,
558,PT09M55.00S,2021-12-28T03:27:10.1Z,4,REGULAR,rebound,defensive,[],201144,,,1610612762,72,88,2021-12-28T03:27:18Z,5420000,,,0,,M. Conley REBOUND (Off:0 Def:6),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,557.0,,,6.0,6.0,0.0,,,,,
559,PT09M49.00S,2021-12-28T03:27:21.2Z,4,REGULAR,foul,personal,['2freethrow'],1629022,,,1610612762,72,88,2021-12-28T03:30:57Z,5430000,,,0,,L. Walker IV shooting personal FOUL (3 PF) (Gay 2 FT),"[1629022, 200752]",1610612759.0,SAS,shooting,,,Walker IV,L. Walker IV,,,,,,,,2882.0,3.0,0.0,Gay,200752.0,,,,,,,,,,,,
577,PT09M49.00S,2021-12-28T03:27:54.7Z,4,REGULAR,freethrow,1 of 2,[],200752,,,1610612762,72,89,2021-12-28T03:30:14Z,5445000,,,0,,R. Gay Free Throw 1 of 2 (6 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,Made,,6.0,,,,,,,,,
578,PT09M49.00S,2021-12-28T03:27:54.7Z,4,REGULAR,freethrow,2 of 2,[],200752,,,1610612762,72,90,2021-12-28T03:30:14Z,5447500,,,0,,R. Gay Free Throw 2 of 2 (7 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,Made,,7.0,,,,,,,,,
561,PT09M36.00S,2021-12-28T03:28:28.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,89.83245729303549,51.71568627450981,1610612759,74,90,2021-12-28T03:32:10Z,5450000,9.0,43.0,1,right,D. White driving Layup (13 PTS),[1628401],1610612759.0,SAS,driving,,,White,D. White,,,,,,,,,,,,,Made,,13.0,4.39,,,,,,,,
562,PT09M17.00S,2021-12-28T03:28:47.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204060,5.863994743758213,54.65686274509803,1610612762,74,92,2021-12-28T03:33:38Z,5460000,-23.0,3.0,1,left,J. Ingles driving Layup (14 PTS),[204060],1610612762.0,UTA,driving,,,Ingles,J. Ingles,,,,,,,,,,,,,Made,,14.0,2.34,,,,,,,,
563,PT09M03.00S,2021-12-28T03:29:01.3Z,4,REGULAR,3pt,Jump Shot,[],1628401,69.46452036793693,23.284313725490197,1610612759,77,92,2021-12-28T03:29:03Z,5470000,-134.0,235.0,1,right,D. White 26' 3PT  (16 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,Made,,16.0,26.99,,,,,,,,
564,PT08M51.00S,2021-12-28T03:29:14.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203497,7.966491458607096,54.65686274509803,1610612762,77,92,2021-12-28T03:29:20Z,5480000,-23.0,22.0,1,left,MISS R. Gobert Hook,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,Missed,,,3.23,,,,,,,,
565,PT08M50.00S,2021-12-28T03:29:15.1Z,4,REGULAR,rebound,offensive,[],203903,,,1610612762,77,92,2021-12-28T03:35:40Z,5490000,,,0,,J. Clarkson REBOUND (Off:1 Def:6),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,564.0,,,7.0,6.0,1.0,,,,,
566,PT08M50.00S,2021-12-28T03:29:25.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203903,5.590000152587891,50.0,1610612762,77,94,2021-12-28T03:35:27Z,5500000,0.0,0.0,1,left,J. Clarkson putback Layup (18 PTS),[203903],1610612762.0,UTA,putback,,,Clarkson,J. Clarkson,,,,,,,,,,,,,Made,,18.0,0.0,,,,,,,,
567,PT08M39.00S,2021-12-28T03:29:30.7Z,4,REGULAR,foul,personal,[],203497,,,1610612759,77,94,2021-12-28T03:33:33Z,5510000,,,0,,R. Gobert personal FOUL (4 PF),"[203497, 1628401]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,2882.0,4.0,0.0,White,1628401.0,,,,,,,,,,,,
569,PT08M39.00S,2021-12-28T03:29:38.8Z,4,REGULAR,substitution,out,[],1629022,,,1610612759,77,94,2021-12-28T03:29:54Z,5530000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M39.00S,2021-12-28T03:29:38.8Z,4,REGULAR,substitution,out,[],201144,,,1610612759,77,94,2021-12-28T03:29:54Z,5540000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
571,PT08M39.00S,2021-12-28T03:29:38.8Z,4,REGULAR,substitution,out,[],203497,,,1610612759,77,94,2021-12-28T03:29:54Z,5550000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M39.00S,2021-12-28T03:29:38.8Z,4,REGULAR,substitution,in,[],1630170,,,1610612759,77,94,2021-12-28T03:29:54Z,5560000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M39.00S,2021-12-28T03:29:38.8Z,4,REGULAR,substitution,in,[],202355,,,1610612759,77,94,2021-12-28T03:29:54Z,5570000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M39.00S,2021-12-28T03:29:38.8Z,4,REGULAR,substitution,in,[],1630235,,,1610612759,77,94,2021-12-28T03:29:54Z,5580000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
575,PT08M30.00S,2021-12-28T03:30:07.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,90.3580814717477,58.333333333333336,1610612759,77,94,2021-12-28T03:30:10Z,5590000,42.0,38.0,1,right,MISS J. Poeltl Hook,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,Missed,,,5.65,,,,,,,,
576,PT08M26.00S,2021-12-28T03:30:11.9Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,77,94,2021-12-28T03:30:11Z,5600000,,,0,,J. Clarkson REBOUND (Off:1 Def:7),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,575.0,,,8.0,7.0,1.0,,,,,
579,PT08M10.00S,2021-12-28T03:30:27.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,8.754927726675426,47.549019607843135,1610612762,77,94,2021-12-28T03:37:43Z,5610000,12.0,30.0,1,left,MISS J. Clarkson driving Layup,[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,,,,,,,,,Missed,,,3.22,,,,,,,,
580,PT08M03.00S,2021-12-28T03:30:34.3Z,4,REGULAR,rebound,offensive,[],202355,,,1610612762,77,94,2021-12-28T03:32:44Z,5620000,,,0,,H. Whiteside REBOUND (Off:3 Def:5),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,579.0,,,8.0,5.0,3.0,,,,,
581,PT08M03.00S,2021-12-28T03:30:34.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202355,5.590000152587891,50.0,1610612762,77,94,2021-12-28T03:32:54Z,5630000,0.0,0.0,1,left,MISS H. Whiteside tip Layup,[202355],1610612762.0,UTA,tip,,,Whiteside,H. Whiteside,,,,,,,,,,,,,Missed,,,0.0,,,,,,,,
582,PT08M02.00S,2021-12-28T03:30:35.3Z,4,REGULAR,rebound,defensive,[],203926,,,1610612759,77,94,2021-12-28T03:32:54Z,5640000,,,0,,D. McDermott REBOUND (Off:0 Def:3),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,581.0,,,3.0,3.0,0.0,,,,,
583,PT08M00.00S,2021-12-28T03:30:37.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203926,73.40670170827858,12.5,1610612759,80,94,2021-12-28T03:43:47Z,5650000,-188.0,197.0,1,right,D. McDermott 27' 3PT  (17 PTS) (D. White 6 AST),"[203926, 1628401]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,Made,,17.0,27.23,,,,D. White,1628401.0,6.0,,
584,PT08M00.00S,2021-12-28T03:30:51.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,80,94,2021-12-28T03:44:07Z,5660000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT08M00.00S,2021-12-28T03:33:02.8Z,4,REGULAR,substitution,out,[],200752,,,1610612762,80,94,2021-12-28T03:33:28Z,5670000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M00.00S,2021-12-28T03:33:02.8Z,4,REGULAR,substitution,in,[],1626220,,,1610612762,80,94,2021-12-28T03:33:28Z,5680000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M44.00S,2021-12-28T03:33:58.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630235,7.5722733245729295,46.81372549019608,1610612762,80,94,2021-12-28T03:34:11Z,5690000,16.0,19.0,1,left,MISS T. Forrest Layup,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,Missed,,,2.45,,,,,,,,
588,PT07M41.00S,2021-12-28T03:34:01.4Z,4,REGULAR,rebound,defensive,[],203926,,,1610612759,80,94,2021-12-28T03:34:11Z,5700000,,,0,,D. McDermott REBOUND (Off:0 Def:4),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,587.0,,,4.0,4.0,0.0,,,,,
589,PT07M36.00S,2021-12-28T03:34:06.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,92.19776609724047,96.32352941176471,1610612759,83,94,2021-12-28T03:34:15Z,5710000,232.0,21.0,1,right,D. Vassell 3PT  (13 PTS) (D. White 7 AST),"[1630170, 1628401]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,Made,,13.0,23.25,,,,D. White,1628401.0,7.0,,
591,PT07M20.00S,2021-12-28T03:34:22.0Z,4,REGULAR,3pt,Jump Shot,[],204060,28.465834428383708,18.872549019607842,1610612762,83,97,2021-12-28T03:34:26Z,5730000,156.0,215.0,1,left,J. Ingles 26' 3PT  (17 PTS) (T. Forrest 2 AST),"[204060, 1630235]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,Made,,17.0,26.55,,,,T. Forrest,1630235.0,2.0,,
593,PT07M01.00S,2021-12-28T03:34:40.6Z,4,REGULAR,3pt,Jump Shot,[],203926,94.30026281208936,1.9607843137254901,1610612759,83,97,2021-12-28T03:34:45Z,5750000,-240.0,1.0,1,right,MISS D. McDermott 24' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,Missed,,,24.02,,,,,,,,
594,PT06M59.00S,2021-12-28T03:34:42.6Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612762,83,97,2021-12-28T03:34:45Z,5760000,,,0,,R. O'Neale REBOUND (Off:1 Def:4),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,593.0,,,5.0,4.0,1.0,,,,,
595,PT06M49.00S,2021-12-28T03:34:56.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,8.360709592641262,46.32352941176471,1610612762,83,99,2021-12-28T03:35:10Z,5770000,18.0,26.0,1,left,J. Clarkson driving Layup (20 PTS),[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,,,,,,,,,Made,,20.0,3.19,,,,,,,,
596,PT06M49.00S,2021-12-28T03:34:59.8Z,4,REGULAR,foul,personal,['1freethrow'],1630170,,,1610612762,83,99,2021-12-28T03:35:18Z,5780000,,,0,,D. Vassell shooting personal FOUL (2 PF) (Clarkson 1 FT),"[1630170, 203903]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,,,,202026.0,2.0,0.0,Clarkson,203903.0,,,,,,,,,,,,
598,PT06M49.00S,2021-12-28T03:35:08.3Z,4,REGULAR,substitution,out,[],1629640,,,1610612762,83,99,2021-12-28T03:35:27Z,5800000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M49.00S,2021-12-28T03:35:08.3Z,4,REGULAR,substitution,out,[],204060,,,1610612762,83,99,2021-12-28T03:35:27Z,5810000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
600,PT06M49.00S,2021-12-28T03:35:08.3Z,4,REGULAR,substitution,in,[],1629022,,,1610612762,83,99,2021-12-28T03:35:27Z,5820000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
601,PT06M49.00S,2021-12-28T03:35:08.3Z,4,REGULAR,substitution,in,[],202711,,,1610612762,83,99,2021-12-28T03:35:27Z,5830000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
602,PT06M49.00S,2021-12-28T03:35:30.0Z,4,REGULAR,freethrow,1 of 1,[],203903,,,1610612762,83,100,2021-12-28T03:35:30Z,5840000,,,0,,J. Clarkson Free Throw 1 of 1 (21 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,Made,,21.0,,,,,,,,,
603,PT06M34.00S,2021-12-28T03:35:46.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,79.97700394218134,63.48039215686274,1610612759,85,100,2021-12-28T03:35:51Z,5850000,67.0,136.0,1,right,L. Walker IV 15' pullup Jump Shot (11 PTS) (J. Poeltl 5 AST),"[1629022, 1627751]",1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,,,,,,,,,Made,,11.0,15.15,,,,J. Poeltl,1627751.0,5.0,,
605,PT06M19.00S,2021-12-28T03:36:02.0Z,4,REGULAR,turnover,lost ball,[],203903,,,1610612762,85,100,2021-12-28T03:36:08Z,5870000,,,0,,J. Clarkson lost ball TURNOVER (2 TO),"[203903, 1628401]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,2.0,White,1628401.0,,,,,,,,,,,,,,,,,
606,PT06M19.00S,2021-12-28T03:36:02.0Z,4,REGULAR,steal,,[],1628401,,,1610612759,85,100,2021-12-28T03:36:05Z,5880000,,,0,,D. White STEAL (3 STL),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
607,PT06M18.00S,2021-12-28T03:36:07.9Z,4,REGULAR,foul,personal,[],1626220,,,1610612759,85,100,2021-12-28T03:36:22Z,5890000,,,0,,R. O'Neale take personal FOUL (3 PF),"[1626220, 1628401]",1610612762.0,UTA,take,,,O'Neale,R. O'Neale,,,,,,,,2882.0,3.0,0.0,White,1628401.0,,,,,,,,,,,,
609,PT06M08.00S,2021-12-28T03:36:27.8Z,4,REGULAR,foul,personal,[],203903,,,1610612759,85,100,2021-12-28T03:36:43Z,5910000,,,0,,J. Clarkson personal FOUL (4 PF),"[203903, 203926]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,2882.0,4.0,0.0,McDermott,203926.0,,,,,,,,,,,,
611,PT06M02.00S,2021-12-28T03:36:51.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630170,71.43561103810775,81.61764705882352,1610612759,85,100,2021-12-28T03:36:57Z,5930000,158.0,216.0,1,right,MISS D. Vassell 26' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,Missed,,,26.77,,,,,,,,
612,PT05M57.00S,2021-12-28T03:36:56.8Z,4,REGULAR,rebound,defensive,[],1630235,,,1610612762,85,100,2021-12-28T03:36:57Z,5940000,,,0,,T. Forrest REBOUND (Off:0 Def:4),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,611.0,,,4.0,4.0,0.0,,,,,
613,PT05M51.00S,2021-12-28T03:37:06.1Z,4,REGULAR,turnover,palming,[],1630235,,,1610612762,85,100,2021-12-28T03:37:17Z,5950000,,,0,,T. Forrest palming TURNOVER (1 TO),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,1.0,,,202026.0,,,,,,,,,,,,,,,,
614,PT05M40.00S,2021-12-28T03:37:25.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629022,85.10183968462549,24.264705882352942,1610612759,85,100,2021-12-28T03:37:29Z,5960000,-129.0,88.0,1,right,MISS L. Walker IV 15' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,,,,,,,,,Missed,,,15.56,,,,,,,,
615,PT05M36.00S,2021-12-28T03:37:29.4Z,4,REGULAR,rebound,defensive,[],202711,,,1610612762,85,100,2021-12-28T03:37:29Z,5970000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:2),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,614.0,,,3.0,2.0,1.0,,,,,
616,PT05M24.00S,2021-12-28T03:37:42.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202711,6.258212877792378,47.549019607843135,1610612762,85,102,2021-12-28T03:37:47Z,5980000,12.0,6.0,1,left,B. Bogdanovic driving finger roll Layup (17 PTS),[202711],1610612762.0,UTA,driving finger roll,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,Made,,17.0,1.38,,,,,,,,
617,PT05M08.00S,2021-12-28T03:37:58.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,86.28449408672799,50.0,1610612759,87,102,2021-12-28T03:38:01Z,5990000,0.0,76.0,1,right,J. Poeltl 7' floating Jump Shot (8 PTS) (D. White 8 AST),"[1627751, 1628401]",1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,,,,,,,,,Made,,8.0,7.64,,,,D. White,1628401.0,8.0,,
619,PT04M45.00S,2021-12-28T03:38:19.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202355,10.85742444152431,49.754901960784316,1610612762,87,104,2021-12-28T03:38:24Z,6010000,1.0,50.0,1,left,H. Whiteside turnaround Hook (13 PTS) (J. Clarkson 5 AST),"[202355, 203903]",1610612762.0,UTA,turnaround,,,Whiteside,H. Whiteside,,,,,,,,,,,,,Made,,13.0,4.96,,,,J. Clarkson,203903.0,5.0,,
621,PT04M32.00S,2021-12-28T03:38:32.6Z,4,REGULAR,3pt,Jump Shot,[],1628401,75.3777923784494,87.25490196078431,1610612759,90,104,2021-12-28T03:38:37Z,6030000,186.0,179.0,1,right,D. White 25' 3PT pullup (19 PTS),[1628401],1610612759.0,SAS,pullup,,,White,D. White,,,,,,,,,,,,,Made,,19.0,25.83,,,,,,,,
623,PT04M05.00S,2021-12-28T03:39:01.7Z,4,REGULAR,turnover,out-of-bounds,[],203903,,,1610612762,90,104,2021-12-28T03:39:08Z,6050000,,,0,,J. Clarkson bad pass out-of-bounds TURNOVER (3 TO),[203903],1610612762.0,UTA,bad pass,,,Clarkson,J. Clarkson,,,,,3.0,,,202026.0,,,,,,,,,,,,,,,,
624,PT04M05.00S,2021-12-28T03:39:07.5Z,4,REGULAR,substitution,out,[],203903,,,1610612759,90,104,2021-12-28T03:39:33Z,6060000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
625,PT04M05.00S,2021-12-28T03:39:07.5Z,4,REGULAR,substitution,out,[],1630235,,,1610612759,90,104,2021-12-28T03:39:33Z,6070000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
626,PT04M05.00S,2021-12-28T03:39:07.5Z,4,REGULAR,substitution,out,[],202355,,,1610612759,90,104,2021-12-28T03:39:33Z,6080000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
627,PT04M05.00S,2021-12-28T03:39:07.5Z,4,REGULAR,substitution,in,[],201144,,,1610612759,90,104,2021-12-28T03:39:33Z,6090000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
628,PT04M05.00S,2021-12-28T03:39:07.5Z,4,REGULAR,substitution,in,[],204060,,,1610612759,90,104,2021-12-28T03:39:33Z,6100000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
629,PT04M05.00S,2021-12-28T03:39:07.5Z,4,REGULAR,substitution,in,[],203497,,,1610612759,90,104,2021-12-28T03:39:33Z,6110000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
630,PT03M55.00S,2021-12-28T03:39:37.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,70.51576872536137,79.41176470588235,1610612759,90,104,2021-12-28T03:39:41Z,6120000,147.0,225.0,1,right,MISS D. White 26' pullup 3PT,[1628401],1610612759.0,SAS,pullup,,,White,D. White,,,,,,,,,,,,,Missed,,,26.86,,,,,,,,
631,PT03M51.00S,2021-12-28T03:39:41.3Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,90,104,2021-12-28T03:39:41Z,6130000,,,0,,R. Gobert REBOUND (Off:1 Def:10),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,630.0,,,11.0,10.0,1.0,,,,,
