actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
451,PT02M08.00S,2022-01-18T03:10:38.0Z,3,REGULAR,rebound,offensive,[],202687,,,1610612756,84,80,2022-01-18T03:10:38Z,4480000,,,0,,B. Biyombo REBOUND (Off:4 Def:5),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,450.0,9.0,5.0,4.0,,,,,
452,PT02M08.00S,2022-01-18T03:10:38.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202687,5.590000152587891,50.0,1610612756,84,82,2022-01-18T03:10:38Z,4490000,0.0,0.0,1,left,B. Biyombo putback Layup (13 PTS),[202687],1610612756.0,PHX,putback,,,Biyombo,B. Biyombo,,,,,0.0,Made,13.0,,,,,,,,,,,,,,,,,
453,PT01M57.00S,2022-01-18T03:10:49.8Z,3,REGULAR,turnover,lost ball,[],1629111,,,1610612759,84,82,2022-01-18T03:10:57Z,4500000,,,0,,J. Landale lost ball TURNOVER (3 TO),"[1629111, 1626164]",1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,3.0,Booker,1626164.0,,
454,PT01M57.00S,2022-01-18T03:10:49.8Z,3,REGULAR,steal,,[],1626164,,,1610612756,84,82,2022-01-18T03:12:43Z,4510000,,,0,,D. Booker STEAL (3 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
455,PT01M55.00S,2022-01-18T03:10:55.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626164,5.206964520367937,46.32352941176471,1610612756,84,84,2022-01-18T03:11:19Z,4520000,18.0,-4.0,1,left,D. Booker driving finger roll Layup (38 PTS),[1626164],1610612756.0,PHX,driving finger roll,,,Booker,D. Booker,,,,,1.87,Made,38.0,,,,,,,,,,,,,,,,,
456,PT01M55.00S,2022-01-18T03:11:00.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630170,,,1610612756,84,84,2022-01-18T03:11:07Z,4530000,,,0,,D. Vassell shooting personal FOUL (3 PF) (Booker 1 FT),"[1630170, 1626164]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,,,,,,,202056.0,3.0,0.0,Booker,1626164.0,,,,,,,,,
458,PT01M55.00S,2022-01-18T03:11:15.9Z,3,REGULAR,substitution,out,[],1628966,,,1610612756,84,84,2022-01-18T03:11:31Z,4550000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M55.00S,2022-01-18T03:11:15.9Z,3,REGULAR,substitution,in,[],1629640,,,1610612756,84,84,2022-01-18T03:11:31Z,4560000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M55.00S,2022-01-18T03:11:34.2Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1626164,,,1610612756,84,85,2022-01-18T03:11:34Z,4570000,,,0,,D. Booker Free Throw 1 of 1 (39 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,Made,39.0,,,,,,,,,,,,,,,,,
461,PT01M40.00S,2022-01-18T03:11:51.2Z,3,REGULAR,3pt,Jump Shot,[],1629111,67.09921156373193,60.78431372549019,1610612759,87,85,2022-01-18T03:11:56Z,4580000,54.0,257.0,1,right,J. Landale 26' 3PT  (5 PTS) (D. White 5 AST),"[1629111, 1628401]",1610612759.0,SAS,,,,Landale,J. Landale,,,,,26.24,Made,5.0,D. White,1628401.0,5.0,,,,,,,,,,,,,,
463,PT01M12.00S,2022-01-18T03:12:18.2Z,3,REGULAR,3pt,Jump Shot,[],1626164,23.47240473061761,10.049019607843137,1610612756,87,85,2022-01-18T03:12:28Z,4600000,200.0,168.0,1,left,MISS D. Booker 26' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,
464,PT01M12.00S,2022-01-18T03:12:27.7Z,3,REGULAR,rebound,offensive,[],202687,,,1610612756,87,85,2022-01-18T03:12:27Z,4610000,,,0,,B. Biyombo REBOUND (Off:5 Def:5),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,463.0,10.0,5.0,5.0,,,,,
465,PT01M12.00S,2022-01-18T03:12:30.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,87,85,2022-01-18T03:12:30Z,4620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT01M00.00S,2022-01-18T03:12:51.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1626164,5.732588699080158,21.07843137254902,1610612756,87,85,2022-01-18T03:13:03Z,4630000,145.0,1.0,1,left,MISS D. Booker 14' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,14.46,Missed,,,,,,,,,,,,,,,,,,
467,PT00M59.50S,2022-01-18T03:12:52.7Z,3,REGULAR,rebound,offensive,[],202687,,,1610612756,87,85,2022-01-18T03:12:52Z,4640000,,,0,,B. Biyombo REBOUND (Off:6 Def:5),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,466.0,11.0,5.0,6.0,,,,,
468,PT00M56.50S,2022-01-18T03:12:55.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629013,24.392247043363994,12.5,1610612756,87,85,2022-01-18T03:13:06Z,4650000,188.0,177.0,1,left,MISS L. Shamet 25' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,25.77,Missed,,,,,,,,,,,,,,,,,,
469,PT00M54.50S,2022-01-18T03:12:57.8Z,3,REGULAR,rebound,offensive,[],202687,,,1610612756,87,85,2022-01-18T03:12:57Z,4660000,,,0,,B. Biyombo REBOUND (Off:7 Def:5),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,468.0,12.0,5.0,7.0,,,,,
470,PT00M50.90S,2022-01-18T03:13:01.4Z,3,REGULAR,turnover,bad pass,[],1629013,,,1610612756,87,85,2022-01-18T03:13:09Z,4670000,,,0,,L. Shamet bad pass TURNOVER (2 TO),"[1629013, 1629022]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,2.0,Walker IV,1629022.0,,
471,PT00M50.90S,2022-01-18T03:13:01.4Z,3,REGULAR,steal,,[],1629022,,,1610612759,87,85,2022-01-18T03:13:03Z,4680000,,,0,,L. Walker IV STEAL (2 STL),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M50.90S,2022-01-18T03:13:06.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629661,,,1610612759,87,85,2022-01-18T03:13:26Z,4690000,,,0,,C. Johnson take personal FOUL (2 PF) (Walker IV 2 FT),"[1629661, 1629022]",1610612756.0,PHX,take,,,Johnson,C. Johnson,,,,,,,,,,,201246.0,2.0,0.0,Walker IV,1629022.0,,,,,,,,,
474,PT00M50.90S,2022-01-18T03:13:35.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629022,,,1610612759,88,85,2022-01-18T03:13:35Z,4710000,,,0,,L. Walker IV Free Throw 1 of 2 (4 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
475,PT00M50.90S,2022-01-18T03:13:35.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629022,,,1610612759,88,85,2022-01-18T03:13:51Z,4720000,,,0,,MISS L. Walker IV Free Throw 2 of 2,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,Missed,,,,,,,,,,,,,,,,,,
476,PT00M47.20S,2022-01-18T03:13:38.8Z,3,REGULAR,rebound,defensive,[],1629013,,,1610612756,88,85,2022-01-18T03:13:51Z,4730000,,,0,,L. Shamet REBOUND (Off:0 Def:2),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,475.0,2.0,2.0,0.0,,,,,
477,PT00M30.80S,2022-01-18T03:14:06.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,6.1268068331143235,54.90196078431373,1610612756,88,85,2022-01-18T03:14:11Z,4740000,-25.0,5.0,1,left,MISS C. Payne driving finger roll Layup,[1626166],1610612756.0,PHX,driving finger roll,,,Payne,C. Payne,,,,,2.5,Missed,,,,,,,,,,,,,,,,,,
478,PT00M27.20S,2022-01-18T03:14:09.8Z,3,REGULAR,rebound,offensive,[],1626166,,,1610612756,88,85,2022-01-18T03:17:08Z,4750000,,,0,,C. Payne REBOUND (Off:1 Def:1),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,477.0,2.0,1.0,1.0,,,,,
481,PT00M20.90S,2022-01-18T03:14:17.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626164,10.988830486202366,65.19607843137256,1610612756,88,87,2022-01-18T03:14:34Z,4780000,-76.0,51.0,1,left,D. Booker 9' driving floating Jump Shot (41 PTS),[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,9.14,Made,41.0,,,,,,,,,,,,,,,,,
482,PT00M00.00S,2022-01-18T03:14:40.5Z,3,REGULAR,3pt,Jump Shot,[],1630170,73.14388961892247,17.401960784313726,1610612759,91,87,2022-01-18T03:14:54Z,4790000,-163.0,200.0,1,right,D. Vassell 25' 3PT  (8 PTS) (D. White 6 AST),"[1630170, 1628401]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,25.79,Made,8.0,D. White,1628401.0,6.0,,,,,,,,,,,,,,
485,PT00M00.00S,2022-01-18T03:14:47.7Z,3,REGULAR,instantreplay,request,[],0,,,1610612756,91,87,2022-01-18T03:15:47Z,4805000,,,0,,,[],,,support,,,,,,,,,,,,,,,201246.0,,,,,,,,,,,,,
484,PT00M00.00S,2022-01-18T03:14:55.0Z,3,REGULAR,period,end,[],0,,,1610612756,91,87,2022-01-18T03:14:54Z,4810000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2022-01-18T03:17:30.0Z,4,REGULAR,period,start,[],0,,,1610612756,91,87,2022-01-18T03:17:30Z,4820000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT11M50.00S,2022-01-18T03:17:39.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,6.1268068331143235,52.69607843137255,1610612756,91,89,2022-01-18T03:17:44Z,4830000,-13.0,5.0,1,left,C. Payne driving finger roll Layup (6 PTS) (D. Booker 6 AST),"[1626166, 1626164]",1610612756.0,PHX,driving finger roll,,,Payne,C. Payne,,,,,1.44,Made,6.0,D. Booker,1626164.0,6.0,,,,,,,,,,,,,,
489,PT11M25.00S,2022-01-18T03:18:04.1Z,4,REGULAR,2pt,Jump Shot,[],1629022,76.2976346911958,69.85294117647058,1610612759,91,89,2022-01-18T03:18:08Z,4850000,99.0,170.0,1,right,MISS L. Walker IV 19' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,19.71,Missed,,,,,,,,,,,,,,,,,,
490,PT11M22.00S,2022-01-18T03:18:06.5Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,91,89,2022-01-18T03:18:06Z,4860000,,,0,,D. Booker REBOUND (Off:0 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,489.0,4.0,4.0,0.0,,,,,
491,PT11M14.00S,2022-01-18T03:18:14.2Z,4,REGULAR,3pt,Jump Shot,[],1626164,30.831143232588698,65.44117647058823,1610612756,91,92,2022-01-18T03:18:19Z,4870000,-77.0,237.0,1,left,D. Booker 24' 3PT pullup (44 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,24.95,Made,44.0,,,,,,,,,,,,,,,,,
492,PT11M03.00S,2022-01-18T03:18:25.8Z,4,REGULAR,3pt,Jump Shot,[],1629640,68.15045992115637,57.35294117647059,1610612759,94,92,2022-01-18T03:18:32Z,4880000,37.0,247.0,1,right,K. Johnson 24' 3PT  (14 PTS) (J. Landale 2 AST),"[1629640, 1629111]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,24.96,Made,14.0,J. Landale,1629111.0,2.0,,,,,,,,,,,,,,
494,PT10M41.00S,2022-01-18T03:18:47.5Z,4,REGULAR,3pt,Jump Shot,[],1626164,29.911300919842315,26.715686274509803,1610612756,94,92,2022-01-18T03:19:00Z,4900000,116.0,229.0,1,left,MISS D. Booker 25' fadeaway 3PT,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,
495,PT10M39.00S,2022-01-18T03:18:49.5Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,94,92,2022-01-18T03:19:00Z,4910000,,,0,,K. Johnson REBOUND (Off:1 Def:6),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,494.0,7.0,6.0,1.0,,,,,
496,PT10M31.00S,2022-01-18T03:18:58.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,89.56964520367937,37.745098039215684,1610612759,94,92,2022-01-18T03:19:09Z,4920000,-61.0,46.0,1,right,MISS D. Vassell 7' driving floating Shot,[1630170],1610612759.0,SAS,driving floating,,,Vassell,D. Vassell,,,,,7.63,Missed,,,,,,,,,,,,,,,,,,
497,PT10M31.00S,2022-01-18T03:18:58.3Z,4,REGULAR,rebound,defensive,[],1629013,,,1610612756,94,92,2022-01-18T03:19:09Z,4930000,,,0,,L. Shamet REBOUND (Off:0 Def:3),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,496.0,3.0,3.0,0.0,,,,,
498,PT10M24.00S,2022-01-18T03:19:05.0Z,4,REGULAR,3pt,Jump Shot,[],1626166,33.459264126149804,35.78431372549019,1610612756,94,95,2022-01-18T03:19:14Z,4940000,71.0,262.0,1,left,C. Payne 27' 3PT pullup (9 PTS),[1626166],1610612756.0,PHX,pullup,,,Payne,C. Payne,,,,,27.15,Made,9.0,,,,,,,,,,,,,,,,,
499,PT10M01.00S,2022-01-18T03:19:27.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,94.69448094612353,59.55882352941176,1610612759,96,95,2022-01-18T03:19:34Z,4950000,48.0,-3.0,1,right,D. White driving Layup (14 PTS),[1628401],1610612759.0,SAS,driving,,,White,D. White,,,,,4.79,Made,14.0,,,,,,,,,,,,,,,,,
500,PT09M46.00S,2022-01-18T03:19:43.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,5.075558475689881,53.67647058823529,1610612756,96,95,2022-01-18T03:25:03Z,4960000,-18.0,-5.0,1,left,MISS C. Payne driving Layup,[1626166],1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,1.9,Missed,,,,,,,,,,,,,,,,,,
536,PT09M46.00S,2022-01-18T03:19:43.4Z,4,REGULAR,rebound,offensive,[],202687,,,1610612756,96,95,2022-01-18T03:25:03Z,4965000,,,0,,B. Biyombo REBOUND (Off:8 Def:5),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,500.0,13.0,5.0,8.0,,,,,
537,PT09M46.00S,2022-01-18T03:19:54.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202687,7.440867279894875,51.71568627450981,1610612756,96,97,2022-01-18T03:25:47Z,4967500,-9.0,17.0,1,left,B. Biyombo putback DUNK (15 PTS),[202687],1610612756.0,PHX,putback,,,Biyombo,B. Biyombo,,,,,1.94,Made,15.0,,,,,,,,,,,,,,,,,
501,PT09M46.00S,2022-01-18T03:20:06.5Z,4,REGULAR,foul,personal,['1freethrow'],1629111,,,1610612756,96,97,2022-01-18T03:20:20Z,4970000,,,0,,J. Landale shooting personal FOUL (2 PF) (Biyombo 1 FT),"[1629111, 202687]",1610612759.0,SAS,shooting,,,Landale,J. Landale,,,,,,,,,,,200833.0,2.0,0.0,Biyombo,202687.0,,,,,,,,,
512,PT09M46.00S,2022-01-18T03:20:14.6Z,4,REGULAR,substitution,out,[],1629022,,,1610612756,96,97,2022-01-18T03:21:50Z,4985000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
513,PT09M46.00S,2022-01-18T03:20:14.6Z,4,REGULAR,substitution,out,[],1630170,,,1610612756,96,97,2022-01-18T03:21:50Z,4987500,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
514,PT09M46.00S,2022-01-18T03:20:14.6Z,4,REGULAR,substitution,out,[],1626164,,,1610612756,96,97,2022-01-18T03:21:50Z,4988750,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
515,PT09M46.00S,2022-01-18T03:20:14.6Z,4,REGULAR,substitution,in,[],1628966,,,1610612756,96,97,2022-01-18T03:21:50Z,4989375,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,
516,PT09M46.00S,2022-01-18T03:20:14.6Z,4,REGULAR,substitution,in,[],203926,,,1610612756,96,97,2022-01-18T03:21:50Z,4989687,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,
517,PT09M46.00S,2022-01-18T03:20:14.6Z,4,REGULAR,substitution,in,[],101108,,,1610612756,96,97,2022-01-18T03:21:50Z,4989843,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
503,PT09M46.00S,2022-01-18T03:20:22.8Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],202687,,,1610612756,96,97,2022-01-18T03:25:03Z,4990000,,,0,,MISS B. Biyombo Free Throw 1 of 1,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,Missed,,,,,,,,,,,,,,,,,,
504,PT09M45.00S,2022-01-18T03:20:23.8Z,4,REGULAR,rebound,defensive,[],1628966,,,1610612759,96,97,2022-01-18T03:27:44Z,5000000,,,0,,K. Bates-Diop REBOUND (Off:4 Def:1),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,503.0,5.0,1.0,4.0,,,,,
505,PT09M21.00S,2022-01-18T03:20:39.5Z,4,REGULAR,2pt,Jump Shot,[],203926,95.22010512483574,31.127450980392158,1610612759,98,97,2022-01-18T03:28:38Z,5010000,-94.0,-8.0,1,right,D. McDermott 9' driving floating Jump Shot (13 PTS) (J. Landale 3 AST),"[203926, 1629111]",1610612759.0,SAS,driving floating,,,McDermott,D. McDermott,,,,,9.47,Made,13.0,J. Landale,1629111.0,3.0,,,,,,,,,,,,,,
506,PT09M09.00S,2022-01-18T03:20:56.3Z,4,REGULAR,turnover,out-of-bounds,[],1626166,,,1610612756,98,97,2022-01-18T03:22:29Z,5020000,,,0,,C. Payne lost ball out-of-bounds TURNOVER (1 TO),[1626166],1610612756.0,PHX,lost ball,,,Payne,C. Payne,,,,,,,,,,,202056.0,,,,,,,,,1.0,,,,
507,PT08M57.00S,2022-01-18T03:21:10.1Z,4,REGULAR,turnover,bad pass,[],1628401,,,1610612759,98,97,2022-01-18T03:22:43Z,5030000,,,0,,D. White bad pass TURNOVER (1 TO),"[1628401, 101108]",1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,1.0,Paul,101108.0,,
508,PT08M57.00S,2022-01-18T03:21:10.1Z,4,REGULAR,steal,,[],101108,,,1610612756,98,97,2022-01-18T03:21:14Z,5040000,,,0,,C. Paul STEAL (1 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
509,PT08M50.00S,2022-01-18T03:21:22.2Z,4,REGULAR,foul,personal,['2freethrow'],1629111,,,1610612756,98,97,2022-01-18T03:21:37Z,5050000,,,0,,J. Landale shooting personal FOUL (3 PF) (Johnson 2 FT),"[1629111, 1629661]",1610612759.0,SAS,shooting,,,Landale,J. Landale,,,,,,,,,,,201246.0,3.0,0.0,Johnson,1629661.0,,,,,,,,,
511,PT08M50.00S,2022-01-18T03:21:46.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629661,,,1610612756,98,98,2022-01-18T03:21:46Z,5070000,,,0,,C. Johnson Free Throw 1 of 2 (5 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
518,PT08M50.00S,2022-01-18T03:21:59.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629661,,,1610612756,98,99,2022-01-18T03:21:59Z,5080000,,,0,,C. Johnson Free Throw 2 of 2 (6 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
519,PT08M32.00S,2022-01-18T03:22:20.9Z,4,REGULAR,3pt,Jump Shot,[],1629640,74.45795006570303,83.08823529411765,1610612759,98,99,2022-01-18T03:22:50Z,5090000,165.0,188.0,1,right,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,25.01,Missed,,,,,,,,,,,,,,,,,,
520,PT08M32.00S,2022-01-18T03:22:23.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,98,99,2022-01-18T03:22:23Z,5100000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,519.0,,,,,,,,
521,PT08M32.00S,2022-01-18T03:22:24.5Z,4,REGULAR,foul,personal,[],202687,,,1610612759,98,99,2022-01-18T03:23:04Z,5110000,,,0,,B. Biyombo loose ball personal FOUL (3 PF),"[202687, 1629111]",1610612756.0,PHX,loose ball,,,Biyombo,B. Biyombo,,,,,,,,,,,201246.0,3.0,0.0,Landale,1629111.0,,,,,,,,,
523,PT08M32.00S,2022-01-18T03:22:31.5Z,4,REGULAR,substitution,out,[],1629111,,,1610612759,98,99,2022-01-18T03:22:45Z,5130000,,,0,,SUB out: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,
524,PT08M32.00S,2022-01-18T03:22:31.5Z,4,REGULAR,substitution,out,[],202687,,,1610612759,98,99,2022-01-18T03:22:45Z,5140000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,
525,PT08M32.00S,2022-01-18T03:22:31.5Z,4,REGULAR,substitution,out,[],1629013,,,1610612759,98,99,2022-01-18T03:22:45Z,5150000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
526,PT08M32.00S,2022-01-18T03:22:31.5Z,4,REGULAR,substitution,in,[],1627751,,,1610612759,98,99,2022-01-18T03:22:45Z,5160000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M32.00S,2022-01-18T03:22:31.5Z,4,REGULAR,substitution,in,[],201580,,,1610612759,98,99,2022-01-18T03:22:45Z,5170000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
528,PT08M32.00S,2022-01-18T03:22:31.5Z,4,REGULAR,substitution,in,[],1628969,,,1610612759,98,99,2022-01-18T03:22:45Z,5180000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M20.00S,2022-01-18T03:23:01.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628401,94.69448094612353,53.92156862745098,1610612759,98,99,2022-01-18T03:25:45Z,5190000,20.0,-3.0,1,right,MISS D. White driving floating bank Shot,[1628401],1610612759.0,SAS,driving floating bank,,,White,D. White,,,,,1.98,Missed,,,,,,,,,,,,,,,,,,
530,PT08M18.00S,2022-01-18T03:23:03.9Z,4,REGULAR,rebound,defensive,[],201580,,,1610612756,98,99,2022-01-18T03:25:45Z,5200000,,,0,,J. McGee REBOUND (Off:1 Def:6),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,529.0,7.0,6.0,1.0,,,,,
531,PT08M10.00S,2022-01-18T03:23:12.5Z,4,REGULAR,2pt,Jump Shot,[],1626166,22.28975032851511,36.029411764705884,1610612756,98,101,2022-01-18T03:23:24Z,5210000,70.0,157.0,1,left,C. Payne 17' pullup Jump Shot (11 PTS),[1626166],1610612756.0,PHX,pullup,,,Payne,C. Payne,,,,,17.19,Made,11.0,,,,,,,,,,,,,,,,,
532,PT07M48.00S,2022-01-18T03:23:34.1Z,4,REGULAR,turnover,bad pass,[],1627751,,,1610612759,98,101,2022-01-18T03:23:39Z,5220000,,,0,,J. Poeltl bad pass TURNOVER (2 TO),"[1627751, 1629661]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,2.0,Johnson,1629661.0,,
533,PT07M48.00S,2022-01-18T03:23:34.1Z,4,REGULAR,steal,,[],1629661,,,1610612756,98,101,2022-01-18T03:23:36Z,5230000,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
534,PT07M44.00S,2022-01-18T03:23:39.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629661,6.389618922470433,51.225490196078425,1610612756,98,103,2022-01-18T03:23:47Z,5240000,-6.0,8.0,1,left,C. Johnson driving Layup (8 PTS),[1629661],1610612756.0,PHX,driving,,,Johnson,C. Johnson,,,,,0.97,Made,8.0,,,,,,,,,,,,,,,,,
535,PT07M44.00S,2022-01-18T03:23:46.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,98,103,2022-01-18T03:23:46Z,5250000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M44.00S,2022-01-18T03:26:07.9Z,4,REGULAR,substitution,out,[],1629640,,,1610612759,98,103,2022-01-18T03:26:33Z,5260000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
