actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
536,PT09M07.00S,2022-01-15T03:21:33.2Z,4,REGULAR,substitution,in,[],1627751,,,1610612739,92,94,2022-01-15T03:21:48Z,5330000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M07.00S,2022-01-15T03:21:33.2Z,4,REGULAR,substitution,in,[],1630205,,,1610612739,92,94,2022-01-15T03:21:48Z,5340000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M51.00S,2022-01-15T03:21:58.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630205,93.38042049934296,48.28431372549019,1610612739,92,96,2022-01-15T03:22:04Z,5350000,-9.0,10.0,1,right,L. Stevens cutting Layup (8 PTS) (D. Garland 7 AST),"[1630205, 1629636]",1610612739.0,CLE,cutting,,,Stevens,L. Stevens,,,,,1.3,Made,,,,,,,,,,8.0,,D. Garland,1629636.0,7.0,,,,,
540,PT08M39.00S,2022-01-15T03:22:10.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,7.046649145860711,49.01960784313725,1610612759,94,96,2022-01-15T03:22:15Z,5370000,5.0,14.0,1,left,L. Walker IV driving Layup (8 PTS),[1629022],1610612759.0,SAS,driving,,,Walker IV,L. Walker IV,,,,,1.45,Made,,,,,,,,,,8.0,,,,,,,,,
541,PT08M26.00S,2022-01-15T03:22:23.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,87.07293035479631,36.27450980392157,1610612739,94,98,2022-01-15T03:22:27Z,5380000,-69.0,69.0,1,right,D. Garland 9' floating Jump Shot (26 PTS),[1629636],1610612739.0,CLE,floating,,,Garland,D. Garland,,,,,9.73,Made,,,,,,,,,,26.0,,,,,,,,,
542,PT08M07.00S,2022-01-15T03:22:42.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,12.171484888304862,49.26470588235294,1610612759,96,98,2022-01-15T03:22:46Z,5390000,4.0,62.0,1,left,L. Walker IV 6' Jump Shot (10 PTS) (J. Poeltl 2 AST),"[1629022, 1627751]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,6.2,Made,,,,,,,,,,10.0,,J. Poeltl,1627751.0,2.0,,,,,
544,PT07M53.00S,2022-01-15T03:22:55.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,93.11760840998686,47.549019607843135,1610612739,96,98,2022-01-15T03:23:06Z,5410000,-12.0,12.0,1,right,MISS D. Garland driving Layup - blocked,"[1629636, 1627751]",1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,1.73,Missed,,,,,,,,,,,,,,,,,Poeltl,1627751.0,
545,PT07M53.00S,2022-01-15T03:22:55.0Z,4,REGULAR,block,,[],1627751,,,1610612739,96,98,2022-01-15T03:22:58Z,5420000,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M47.00S,2022-01-15T03:23:01.0Z,4,REGULAR,rebound,offensive,[],1626224,,,1610612739,96,98,2022-01-15T03:23:06Z,5430000,,,0,,C. Osman REBOUND (Off:1 Def:0),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,544.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
547,PT07M47.00S,2022-01-15T03:23:01.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626224,94.40999984741211,50.0,1610612739,96,100,2022-01-15T03:23:01Z,5440000,0.0,0.0,1,right,C. Osman putback Layup (12 PTS),[1626224],1610612739.0,CLE,putback,,,Osman,C. Osman,,,,,0.0,Made,,,,,,,,,,12.0,,,,,,,,,
548,PT07M38.00S,2022-01-15T03:23:09.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203926,6.1268068331143235,46.568627450980394,1610612759,96,100,2022-01-15T03:23:13Z,5450000,17.0,5.0,1,left,MISS D. McDermott Layup,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,1.79,Missed,,,,,,,,,,,,,,,,,,,
549,PT07M36.00S,2022-01-15T03:23:11.9Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612739,96,100,2022-01-15T03:23:13Z,5460000,,,0,,L. Markkanen REBOUND (Off:1 Def:4),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,548.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
550,PT07M35.00S,2022-01-15T03:23:16.9Z,4,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612739,96,100,2022-01-15T03:23:30Z,5470000,,,0,,D. Vassell shooting personal FOUL (3 PF) (Osman 2 FT),"[1630170, 1626224]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,,,,,,,201638.0,3.0,0.0,Osman,1626224.0,,,,,,,,,,
552,PT07M35.00S,2022-01-15T03:23:53.8Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1626224,,,1610612739,96,100,2022-01-15T03:23:53Z,5490000,,,0,,MISS C. Osman Free Throw 1 of 2,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,Missed,,,,,,,,,,,,,,,,,,,
553,PT07M35.00S,2022-01-15T03:23:53.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,96,100,2022-01-15T03:23:53Z,5500000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,552.0,,,,,,,,,,,,,,,,,,
554,PT07M35.00S,2022-01-15T03:24:10.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,96,100,2022-01-15T03:24:10Z,5510000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M35.00S,2022-01-15T03:27:01.6Z,4,REGULAR,substitution,out,[],1628966,,,1610612739,96,100,2022-01-15T03:27:17Z,5520000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M35.00S,2022-01-15T03:27:01.6Z,4,REGULAR,substitution,out,[],1630596,,,1610612739,96,100,2022-01-15T03:27:17Z,5530000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M35.00S,2022-01-15T03:27:01.6Z,4,REGULAR,substitution,in,[],1629640,,,1610612739,96,100,2022-01-15T03:27:17Z,5540000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M35.00S,2022-01-15T03:27:01.6Z,4,REGULAR,substitution,in,[],1628386,,,1610612739,96,100,2022-01-15T03:27:17Z,5550000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M35.00S,2022-01-15T03:27:19.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1626224,,,1610612739,96,101,2022-01-15T03:27:19Z,5560000,,,0,,C. Osman Free Throw 2 of 2 (13 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,Made,,,,,,,,,,13.0,,,,,,,,,
560,PT07M20.00S,2022-01-15T03:27:21.9Z,4,REGULAR,turnover,out-of-bounds,[],203926,,,1610612759,96,101,2022-01-15T03:27:37Z,5570000,,,0,,D. McDermott bad pass out-of-bounds TURNOVER (4 TO),[203926],1610612759.0,SAS,bad pass,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,4.0,,,,,,,,
561,PT07M00.00S,2022-01-15T03:27:48.3Z,4,REGULAR,turnover,lost ball,[],1626224,,,1610612739,96,101,2022-01-15T03:27:54Z,5580000,,,0,,C. Osman lost ball TURNOVER (1 TO),"[1626224, 1630170]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,1.0,,,,Vassell,1630170.0,,,
562,PT07M00.00S,2022-01-15T03:27:48.3Z,4,REGULAR,steal,,[],1630170,,,1610612759,96,101,2022-01-15T03:27:50Z,5590000,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M57.00S,2022-01-15T03:27:51.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630170,7.5722733245729295,51.225490196078425,1610612759,98,101,2022-01-15T03:28:02Z,5600000,-6.0,19.0,1,left,D. Vassell running DUNK (10 PTS),[1630170],1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,1.97,Made,,,,,,,,,,10.0,,,,,,,,,
574,PT06M45.00S,2022-01-15T03:27:58.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,92.46057818659659,50.0,1610612739,98,103,2022-01-15T03:29:14Z,5605000,0.0,18.0,1,right,J. Allen Layup (15 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,1.84,Made,,,,,,,,,,15.0,,,,,,,,,
564,PT06M45.00S,2022-01-15T03:28:05.3Z,4,REGULAR,foul,personal,['1freethrow'],1627751,,,1610612739,98,103,2022-01-15T03:28:30Z,5610000,,,0,,J. Poeltl shooting personal FOUL (4 PF) (Allen 1 FT),"[1627751, 1628386]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,1628485.0,4.0,0.0,Allen,1628386.0,,,,,,,,,,
566,PT06M45.00S,2022-01-15T03:28:31.3Z,4,REGULAR,substitution,out,[],203926,,,1610612739,98,103,2022-01-15T03:28:43Z,5630000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M45.00S,2022-01-15T03:28:31.3Z,4,REGULAR,substitution,out,[],1628374,,,1610612739,98,103,2022-01-15T03:28:43Z,5640000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M45.00S,2022-01-15T03:28:31.3Z,4,REGULAR,substitution,in,[],1627749,,,1610612739,98,103,2022-01-15T03:28:43Z,5650000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M45.00S,2022-01-15T03:28:31.3Z,4,REGULAR,substitution,in,[],1630596,,,1610612739,98,103,2022-01-15T03:28:43Z,5660000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M45.00S,2022-01-15T03:28:48.7Z,4,REGULAR,freethrow,1 of 1,[],1628386,,,1610612739,98,103,2022-01-15T03:29:18Z,5670000,,,0,,MISS J. Allen Free Throw 1 of 1,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Missed,,,,,,,,,,,,,,,,,,,
571,PT06M42.00S,2022-01-15T03:28:51.7Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612759,98,103,2022-01-15T03:29:18Z,5680000,,,0,,D. Murray REBOUND (Off:2 Def:9),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,570.0,11.0,9.0,2.0,,,,,,,,,,,,,,,
572,PT06M31.00S,2022-01-15T03:29:01.9Z,4,REGULAR,3pt,Jump Shot,[],1629640,21.895532194480946,87.74509803921569,1610612759,101,103,2022-01-15T03:29:22Z,5690000,-189.0,153.0,1,left,K. Johnson 24' 3PT  (16 PTS) (L. Walker IV 6 AST),"[1629640, 1629022]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,24.31,Made,,,,,,,,,,16.0,,L. Walker IV,1629022.0,6.0,,,,,
575,PT06M14.00S,2022-01-15T03:29:18.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,94.1688567674113,49.50980392156863,1610612739,101,103,2022-01-15T03:29:26Z,5710000,-2.0,2.0,1,right,MISS D. Garland Layup - blocked,"[1629636, 1627751]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,0.34,Missed,,,,,,,,,,,,,,,,,Poeltl,1627751.0,
599,PT06M14.00S,2022-01-15T03:29:18.5Z,4,REGULAR,block,,[],1627751,,,1610612739,101,103,2022-01-15T03:35:22Z,5715000,,,0,,J. Poeltl BLOCK (2 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M14.00S,2022-01-15T03:29:18.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,101,103,2022-01-15T03:29:26Z,5720000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,575.0,,,,,,,,,,,,,,,,,,
577,PT06M13.00S,2022-01-15T03:29:25.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,101,103,2022-01-15T03:29:25Z,5730000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M04.00S,2022-01-15T03:29:41.8Z,4,REGULAR,2pt,Jump Shot,[],1627749,22.683968462549277,56.61764705882353,1610612759,103,103,2022-01-15T03:29:48Z,5740000,-33.0,161.0,1,left,D. Murray 16' fadeaway Jump Shot (27 PTS),[1627749],1610612759.0,SAS,fadeaway,,,Murray,D. Murray,,,,,16.41,Made,,,,,,,,,,27.0,,,,,,,,,
579,PT05M57.00S,2022-01-15T03:29:54.6Z,4,REGULAR,foul,personal,[],1627749,,,1610612739,103,103,2022-01-15T03:30:17Z,5750000,,,0,,D. Murray personal FOUL (3 PF),"[1627749, 1626224]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,1628485.0,3.0,0.0,Osman,1626224.0,,,,,,,,,,
581,PT05M42.00S,2022-01-15T03:30:26.6Z,4,REGULAR,3pt,Jump Shot,[],1626224,68.28186596583443,60.5392156862745,1610612739,103,103,2022-01-15T03:30:40Z,5770000,53.0,246.0,1,right,MISS C. Osman 25' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,25.13,Missed,,,,,,,,,,,,,,,,,,,
582,PT05M37.00S,2022-01-15T03:30:31.6Z,4,REGULAR,rebound,offensive,[],1630596,,,1610612739,103,103,2022-01-15T03:31:24Z,5780000,,,0,,E. Mobley REBOUND (Off:3 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,581.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
583,PT05M37.00S,2022-01-15T03:30:33.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630170,,,1610612739,103,103,2022-01-15T03:30:56Z,5790000,,,0,,D. Vassell personal FOUL (4 PF) (Osman 2 FT),"[1630170, 1626224]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,202026.0,4.0,0.0,Osman,1626224.0,,,,,,,,,,
585,PT05M37.00S,2022-01-15T03:31:04.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1626224,,,1610612739,103,104,2022-01-15T03:31:25Z,5810000,,,0,,C. Osman Free Throw 1 of 2 (14 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,Made,,,,,,,,,,14.0,,,,,,,,,
586,PT05M37.00S,2022-01-15T03:31:04.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1626224,,,1610612739,103,104,2022-01-15T03:31:25Z,5820000,,,0,,MISS C. Osman Free Throw 2 of 2,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,Missed,,,,,,,,,,,,,,,,,,,
587,PT05M34.00S,2022-01-15T03:31:07.8Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612759,103,104,2022-01-15T03:31:25Z,5830000,,,0,,D. Murray REBOUND (Off:2 Def:10),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,586.0,12.0,10.0,2.0,,,,,,,,,,,,,,,
588,PT05M21.00S,2022-01-15T03:31:37.0Z,4,REGULAR,turnover,bad pass,[],1627749,,,1610612759,103,104,2022-01-15T03:31:46Z,5840000,,,0,,D. Murray bad pass TURNOVER (2 TO),"[1627749, 1630205]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,2.0,,,,Stevens,1630205.0,,,
589,PT05M21.00S,2022-01-15T03:31:37.0Z,4,REGULAR,steal,,[],1630205,,,1610612739,103,104,2022-01-15T03:36:42Z,5850000,,,0,,L. Stevens STEAL (1 STL),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT05M16.00S,2022-01-15T03:31:42.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630205,94.1688567674113,49.26470588235294,1610612739,103,104,2022-01-15T03:31:51Z,5860000,-4.0,2.0,1,right,MISS L. Stevens Layup,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,0.44,Missed,,,,,,,,,,,,,,,,,,,
591,PT05M14.00S,2022-01-15T03:31:44.2Z,4,REGULAR,rebound,offensive,[],1626224,,,1610612739,103,104,2022-01-15T03:31:44Z,5870000,,,0,,C. Osman REBOUND (Off:2 Def:0),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,590.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
592,PT05M13.00S,2022-01-15T03:31:49.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,103,104,2022-01-15T03:31:49Z,5880000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M06.00S,2022-01-15T03:34:52.6Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629636,94.69448094612353,25.49019607843137,1610612739,103,104,2022-01-15T03:35:04Z,5890000,-123.0,-3.0,1,right,MISS D. Garland 12' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,12.25,Missed,,,,,,,,,,,,,,,,,,,
594,PT05M04.00S,2022-01-15T03:34:54.6Z,4,REGULAR,rebound,offensive,[],1628386,,,1610612739,103,104,2022-01-15T03:35:04Z,5900000,,,0,,J. Allen REBOUND (Off:3 Def:9),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,593.0,12.0,9.0,3.0,,,,,,,,,,,,,,,
595,PT05M02.00S,2022-01-15T03:34:56.2Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628386,91.67214191852825,50.245098039215684,1610612739,103,104,2022-01-15T03:35:11Z,5910000,1.0,26.0,1,right,MISS J. Allen Hook,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,2.58,Missed,,,,,,,,,,,,,,,,,,,
596,PT05M00.00S,2022-01-15T03:34:58.2Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,103,104,2022-01-15T03:35:11Z,5920000,,,0,,J. Poeltl REBOUND (Off:1 Def:10),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,595.0,11.0,10.0,1.0,,,,,,,,,,,,,,,
597,PT04M42.00S,2022-01-15T03:35:16.6Z,4,REGULAR,2pt,Jump Shot,[],1630170,24.655059132720105,30.88235294117647,1610612759,103,104,2022-01-15T03:35:29Z,5930000,96.0,179.0,1,left,MISS D. Vassell 20' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,20.32,Missed,,,,,,,,,,,,,,,,,,,
598,PT04M40.00S,2022-01-15T03:35:18.6Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,103,104,2022-01-15T03:35:29Z,5940000,,,0,,J. Allen REBOUND (Off:3 Def:10),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,597.0,13.0,10.0,3.0,,,,,,,,,,,,,,,
600,PT04M23.00S,2022-01-15T03:35:35.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,92.06636005256242,51.225490196078425,1610612739,103,104,2022-01-15T03:35:40Z,5950000,6.0,22.0,1,right,MISS D. Garland Layup - blocked,"[1629636, 1627751]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,2.29,Missed,,,,,,,,,,,,,,,,,Poeltl,1627751.0,
601,PT04M23.00S,2022-01-15T03:35:35.0Z,4,REGULAR,block,,[],1627751,,,1610612739,103,104,2022-01-15T03:35:37Z,5960000,,,0,,J. Poeltl BLOCK (3 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT04M20.00S,2022-01-15T03:35:38.0Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,103,104,2022-01-15T03:35:40Z,5970000,,,0,,D. Vassell REBOUND (Off:1 Def:4),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,600.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
603,PT04M16.00S,2022-01-15T03:35:43.7Z,4,REGULAR,3pt,Jump Shot,[],1629640,25.57490144546649,83.33333333333334,1610612759,103,104,2022-01-15T03:35:48Z,5980000,-167.0,188.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,25.12,Missed,,,,,,,,,,,,,,,,,,,
604,PT04M16.00S,2022-01-15T03:35:43.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612739,103,104,2022-01-15T03:35:48Z,5990000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,603.0,,,,,,,,,,,,,,,,,,
605,PT04M16.00S,2022-01-15T03:35:47.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,103,104,2022-01-15T03:35:47Z,6000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT04M16.00S,2022-01-15T03:35:48.8Z,4,REGULAR,substitution,out,[],1626224,,,1610612739,103,104,2022-01-15T03:35:51Z,6010000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT04M16.00S,2022-01-15T03:35:48.8Z,4,REGULAR,substitution,in,[],1628374,,,1610612739,103,104,2022-01-15T03:35:51Z,6020000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT04M01.00S,2022-01-15T03:36:18.4Z,4,REGULAR,turnover,bad pass,[],1628386,,,1610612739,103,104,2022-01-15T03:36:23Z,6030000,,,0,,J. Allen bad pass TURNOVER (2 TO),"[1628386, 1627751]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,2.0,,,,Poeltl,1627751.0,,,
609,PT04M01.00S,2022-01-15T03:36:18.4Z,4,REGULAR,steal,,[],1627751,,,1610612759,103,104,2022-01-15T03:36:20Z,6040000,,,0,,J. Poeltl STEAL (2 STL),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M47.00S,2022-01-15T03:36:31.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629022,30.831143232588698,29.166666666666668,1610612759,103,104,2022-01-15T03:36:36Z,6050000,104.0,237.0,1,left,MISS L. Walker IV 25' pullup 3PT,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,,
611,PT03M44.00S,2022-01-15T03:36:34.9Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612739,103,104,2022-01-15T03:36:36Z,6060000,,,0,,L. Markkanen REBOUND (Off:1 Def:5),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,610.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
612,PT03M40.00S,2022-01-15T03:36:42.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,103,104,2022-01-15T03:36:42Z,6070000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M26.00S,2022-01-15T03:38:41.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,103,104,2022-01-15T03:38:41Z,6080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M23.00S,2022-01-15T03:38:56.4Z,4,REGULAR,3pt,Jump Shot,[],1629636,94.03745072273325,3.431372549019608,1610612739,103,104,2022-01-15T03:39:03Z,6090000,-233.0,4.0,1,right,MISS D. Garland 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
615,PT03M23.00S,2022-01-15T03:38:56.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,103,104,2022-01-15T03:39:03Z,6100000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,614.0,,,,,,,,,,,,,,,,,,
616,PT03M23.00S,2022-01-15T03:39:01.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,103,104,2022-01-15T03:39:01Z,6110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M23.00S,2022-01-15T03:39:06.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,103,104,2022-01-15T03:39:06Z,6120000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT03M23.00S,2022-01-15T03:40:27.9Z,4,REGULAR,substitution,out,[],1629022,,,1610612759,103,104,2022-01-15T03:40:33Z,6130000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT03M23.00S,2022-01-15T03:40:27.9Z,4,REGULAR,substitution,in,[],203926,,,1610612759,103,104,2022-01-15T03:40:33Z,6140000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT03M06.00S,2022-01-15T03:40:55.3Z,4,REGULAR,2pt,Jump Shot,[],1627749,15.193823915900131,28.431372549019606,1610612759,103,104,2022-01-15T03:40:59Z,6150000,108.0,90.0,1,left,MISS D. Murray 14' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,14.06,Missed,,,,,,,,,,,,,,,,,,,
