actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
360,PT09M49.00S,2022-02-04T01:22:47.7Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630200,,,1610612759,54,60,2022-02-04T01:22:47Z,3540000,,,0,,T. Jones Free Throw 1 of 1 (10 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
361,PT09M37.00S,2022-02-04T01:23:06.6Z,3,REGULAR,foul,personal,[],1630200,,,1610612748,54,60,2022-02-04T01:23:13Z,3550000,,,0,,T. Jones personal FOUL (2 PF),"[1630200, 202710]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,1627541.0,,,,,,,,2.0,0.0,Butler,202710.0,,,,,
363,PT09M33.00S,2022-02-04T01:23:22.9Z,3,REGULAR,3pt,Jump Shot,[],202710,87.46714848883047,3.431372549019608,1610612748,54,60,2022-02-04T01:23:40Z,3570000,-233.0,65.0,1,right,MISS J. Butler 24' 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,24.18,Missed,,,,,,,,,,,,,,
364,PT09M27.00S,2022-02-04T01:23:28.9Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,54,60,2022-02-04T01:23:40Z,3580000,,,0,,K. Johnson REBOUND (Off:0 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,363.0,3.0,3.0,0.0,,,,,,,,,
365,PT09M20.00S,2022-02-04T01:23:35.4Z,3,REGULAR,3pt,Jump Shot,[],1629640,22.026938239159,89.95098039215686,1610612759,54,60,2022-02-04T01:23:42Z,3590000,-200.0,155.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,25.26,Missed,,,,,,,,,,,,,,
366,PT09M18.00S,2022-02-04T01:23:37.4Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,54,60,2022-02-04T01:23:42Z,3600000,,,0,,K. Lowry REBOUND (Off:0 Def:3),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,365.0,3.0,3.0,0.0,,,,,,,,,
367,PT09M13.00S,2022-02-04T01:23:46.1Z,3,REGULAR,foul,personal,[],1630170,,,1610612748,54,60,2022-02-04T01:23:51Z,3610000,,,0,,D. Vassell personal FOUL (2 PF),"[1630170, 1628389]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,202035.0,,,,,,,,2.0,0.0,Adebayo,1628389.0,,,,,
369,PT08M54.00S,2022-02-04T01:24:19.1Z,3,REGULAR,2pt,Jump Shot,[],202710,78.0059132720105,16.42156862745098,1610612748,54,60,2022-02-04T01:24:24Z,3630000,-168.0,154.0,1,right,MISS J. Butler 22' pullup Shot,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,,,,,22.8,Missed,,,,,,,,,,,,,,
370,PT08M51.00S,2022-02-04T01:24:22.6Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,54,60,2022-02-04T01:24:22Z,3640000,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,369.0,3.0,3.0,0.0,,,,,,,,,
371,PT08M40.00S,2022-02-04T01:24:37.4Z,3,REGULAR,turnover,out-of-bounds,[],1628401,,,1610612759,54,60,2022-02-04T01:24:42Z,3650000,,,0,,D. White bad pass out-of-bounds TURNOVER (5 TO),[1628401],1610612759.0,SAS,bad pass,,,White,D. White,,,,,5.0,,,201246.0,,,,,,,,,,,,,,,,
372,PT08M20.00S,2022-02-04T01:25:02.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,82.07950065703022,42.40196078431372,1610612748,54,62,2022-02-04T01:29:03Z,3660000,-38.0,116.0,1,right,B. Adebayo 12' step back Jump Shot (10 PTS),[1628389],1610612748.0,MIA,step back,,,Adebayo,B. Adebayo,,,,,,,,,12.21,Made,10.0,,,,,,,,,,,,,
373,PT08M05.00S,2022-02-04T01:25:17.4Z,3,REGULAR,3pt,Jump Shot,[],1630170,25.443495400788436,84.80392156862744,1610612759,54,62,2022-02-04T01:25:22Z,3670000,-174.0,187.0,1,left,MISS D. Vassell 25' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,25.52,Missed,,,,,,,,,,,,,,
374,PT08M00.00S,2022-02-04T01:25:22.4Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,54,62,2022-02-04T01:25:22Z,3680000,,,0,,B. Adebayo REBOUND (Off:1 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,373.0,6.0,5.0,1.0,,,,,,,,,
375,PT07M54.00S,2022-02-04T01:25:29.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,93.24901445466492,41.911764705882355,1610612748,54,64,2022-02-04T01:25:33Z,3690000,-40.0,11.0,1,right,J. Butler Layup (11 PTS) (K. Lowry 3 AST),"[202710, 200768]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,4.19,Made,11.0,,,,,,,,,K. Lowry,200768.0,3.0,,
377,PT07M54.00S,2022-02-04T01:25:34.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,54,64,2022-02-04T01:25:34Z,3710000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT07M33.00S,2022-02-04T01:28:54.2Z,3,REGULAR,turnover,out-of-bounds,[],201152,,,1610612759,54,64,2022-02-04T01:28:59Z,3720000,,,0,,T. Young bad pass out-of-bounds TURNOVER (2 TO),[201152],1610612759.0,SAS,bad pass,,,Young,T. Young,,,,,2.0,,,202035.0,,,,,,,,,,,,,,,,
381,PT07M20.00S,2022-02-04T01:29:17.1Z,3,REGULAR,foul,personal,[],1629640,,,1610612748,54,64,2022-02-04T01:29:22Z,3730000,,,0,,K. Johnson personal FOUL (1 PF),"[1629640, 202710]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,201246.0,,,,,,,,1.0,0.0,Butler,202710.0,,,,,
383,PT07M17.00S,2022-02-04T01:29:35.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630200,,,1610612748,54,64,2022-02-04T01:29:43Z,3750000,,,0,,T. Jones personal FOUL (3 PF) (Lowry 2 FT),"[1630200, 200768]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,202035.0,,,,,,,,3.0,0.0,Lowry,200768.0,,,,,
385,PT07M17.00S,2022-02-04T01:30:02.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],200768,,,1610612748,54,65,2022-02-04T01:30:02Z,3770000,,,0,,K. Lowry Free Throw 1 of 2 (1 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
386,PT07M17.00S,2022-02-04T01:30:17.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],200768,,,1610612748,54,66,2022-02-04T01:30:17Z,3780000,,,0,,K. Lowry Free Throw 2 of 2 (2 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
387,PT07M05.00S,2022-02-04T01:30:33.1Z,3,REGULAR,foul,personal,[],1628389,,,1610612759,54,66,2022-02-04T01:30:42Z,3790000,,,0,,B. Adebayo personal FOUL (2 PF),"[1628389, 201152]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,1627541.0,,,,,,,,2.0,0.0,Young,201152.0,,,,,
389,PT07M04.00S,2022-02-04T01:30:54.7Z,3,REGULAR,foul,personal,[],202710,,,1610612759,54,66,2022-02-04T01:31:00Z,3810000,,,0,,J. Butler personal FOUL (3 PF),"[202710, 1628401]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,201246.0,,,,,,,,3.0,1.0,White,1628401.0,,,,,
391,PT06M54.00S,2022-02-04T01:31:22.8Z,3,REGULAR,3pt,Jump Shot,[],1629640,20.581471747700395,8.333333333333332,1610612759,54,66,2022-02-04T01:31:26Z,3830000,208.0,141.0,1,left,MISS K. Johnson 25' pullup 3PT,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,,,,,25.15,Missed,,,,,,,,,,,,,,
392,PT06M51.00S,2022-02-04T01:31:25.8Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,54,66,2022-02-04T01:31:26Z,3840000,,,0,,J. Butler REBOUND (Off:2 Def:4),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,391.0,6.0,4.0,2.0,,,,,,,,,
393,PT06M41.00S,2022-02-04T01:31:36.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,93.11760840998686,51.225490196078425,1610612748,54,68,2022-02-04T01:31:41Z,3850000,6.0,12.0,1,right,J. Butler driving finger roll Layup (13 PTS) (D. Robinson 2 AST),"[202710, 1629130]",1610612748.0,MIA,driving finger roll,,,Butler,J. Butler,,,,,,,,,1.36,Made,13.0,,,,,,,,,D. Robinson,1629130.0,2.0,,
395,PT06M26.00S,2022-02-04T01:31:49.9Z,3,REGULAR,3pt,Jump Shot,[],1628401,28.33442838370565,17.892156862745097,1610612759,57,68,2022-02-04T01:31:54Z,3870000,161.0,214.0,1,left,D. White 26' 3PT  (22 PTS) (K. Johnson 3 AST),"[1628401, 1629640]",1610612759.0,SAS,,,,White,D. White,,,,,,,,,26.73,Made,22.0,,,,,,,,,K. Johnson,1629640.0,3.0,,
397,PT06M16.00S,2022-02-04T01:32:03.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629640,,,1610612748,57,68,2022-02-04T01:32:09Z,3890000,,,0,,K. Johnson shooting personal FOUL (2 PF) (Butler 2 FT),"[1629640, 202710]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,,,,202035.0,,,,,,,,2.0,0.0,Butler,202710.0,,,,,
399,PT06M16.00S,2022-02-04T01:32:36.7Z,3,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,57,69,2022-02-04T01:32:36Z,3910000,,,0,,J. Butler Free Throw 1 of 2 (14 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
400,PT06M16.00S,2022-02-04T01:32:37.8Z,3,REGULAR,substitution,out,[],1628401,,,1610612748,57,69,2022-02-04T01:32:47Z,3920000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M16.00S,2022-02-04T01:32:37.8Z,3,REGULAR,substitution,out,[],201152,,,1610612748,57,69,2022-02-04T01:32:47Z,3930000,,,0,,SUB out: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M16.00S,2022-02-04T01:32:37.8Z,3,REGULAR,substitution,in,[],1629234,,,1610612748,57,69,2022-02-04T01:32:47Z,3940000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M16.00S,2022-02-04T01:32:37.8Z,3,REGULAR,substitution,in,[],1630563,,,1610612748,57,69,2022-02-04T01:32:47Z,3950000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M16.00S,2022-02-04T01:33:00.8Z,3,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,57,70,2022-02-04T01:33:00Z,3960000,,,0,,J. Butler Free Throw 2 of 2 (15 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
405,PT06M01.00S,2022-02-04T01:33:16.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,15.456636005256241,50.245098039215684,1610612759,57,70,2022-02-04T01:33:20Z,3970000,-1.0,93.0,1,left,MISS K. Johnson 9' turnaround Shot,[1629640],1610612759.0,SAS,turnaround,,,Johnson,K. Johnson,,,,,,,,,9.28,Missed,,,,,,,,,,,,,,
406,PT05M59.00S,2022-02-04T01:33:18.7Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,57,70,2022-02-04T01:33:20Z,3980000,,,0,,B. Adebayo REBOUND (Off:1 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,405.0,7.0,6.0,1.0,,,,,,,,,
407,PT05M42.00S,2022-02-04T01:33:36.3Z,3,REGULAR,3pt,Jump Shot,[],200782,93.38042049934296,94.36274509803921,1610612748,57,73,2022-02-04T01:33:41Z,3990000,222.0,10.0,1,right,P. Tucker 3PT pullup (6 PTS) (K. Lowry 4 AST),"[200782, 200768]",1610612748.0,MIA,pullup,,,Tucker,P. Tucker,,,,,,,,,22.2,Made,6.0,,,,,,,,,K. Lowry,200768.0,4.0,,
409,PT05M26.00S,2022-02-04T01:33:51.9Z,3,REGULAR,3pt,Jump Shot,[],1629640,8.492115637319317,94.36274509803921,1610612759,57,73,2022-02-04T01:33:56Z,4010000,-222.0,27.0,1,left,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,22.35,Missed,,,,,,,,,,,,,,
410,PT05M23.00S,2022-02-04T01:33:54.9Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,57,73,2022-02-04T01:33:56Z,4020000,,,0,,P. Tucker REBOUND (Off:0 Def:3),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,409.0,3.0,3.0,0.0,,,,,,,,,
411,PT05M17.00S,2022-02-04T01:34:01.4Z,3,REGULAR,turnover,bad pass,[],200768,,,1610612748,57,73,2022-02-04T01:34:04Z,4030000,,,0,,K. Lowry bad pass TURNOVER (6 TO),"[200768, 1630170]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,6.0,Vassell,1630170.0,,,,,,,,,,,,,,,,,
412,PT05M17.00S,2022-02-04T01:34:01.4Z,3,REGULAR,steal,,[],1630170,,,1610612759,57,73,2022-02-04T01:34:03Z,4040000,,,0,,D. Vassell STEAL (2 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M10.00S,2022-02-04T01:34:08.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630200,5.732588699080158,49.01960784313725,1610612759,57,73,2022-02-04T01:34:12Z,4050000,5.0,1.0,1,left,MISS T. Jones driving finger roll Layup,[1630200],1610612759.0,SAS,driving finger roll,,,Jones,T. Jones,,,,,,,,,0.51,Missed,,,,,,,,,,,,,,
414,PT05M08.00S,2022-02-04T01:34:10.7Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,57,73,2022-02-04T01:34:12Z,4060000,,,0,,B. Adebayo REBOUND (Off:1 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,413.0,8.0,7.0,1.0,,,,,,,,,
415,PT05M01.00S,2022-02-04T01:34:17.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,93.64323258869908,51.225490196078425,1610612748,57,75,2022-02-04T01:34:23Z,4070000,6.0,7.0,1,right,J. Butler Layup (17 PTS) (B. Adebayo 1 AST),"[202710, 1628389]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,0.95,Made,17.0,,,,,,,,,B. Adebayo,1628389.0,1.0,,
417,PT04M51.00S,2022-02-04T01:34:30.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,6.783837056504599,50.73529411764706,1610612759,59,75,2022-02-04T01:34:35Z,4090000,-4.0,11.0,1,left,K. Johnson driving finger roll Layup (7 PTS) (T. Jones 3 AST),"[1629640, 1630200]",1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,,,,,1.19,Made,7.0,,,,,,,,,T. Jones,1630200.0,3.0,,
419,PT04M51.00S,2022-02-04T01:34:33.1Z,3,REGULAR,foul,personal,['1freethrow'],200782,,,1610612759,59,75,2022-02-04T01:34:49Z,4110000,,,0,,P. Tucker shooting personal FOUL (1 PF) (Johnson 1 FT),"[200782, 1629640]",1610612748.0,MIA,shooting,,,Tucker,P. Tucker,,,,,,,,201246.0,,,,,,,,1.0,0.0,Johnson,1629640.0,,,,,
421,PT04M51.00S,2022-02-04T01:34:41.9Z,3,REGULAR,substitution,out,[],1630170,,,1610612759,59,75,2022-02-04T01:34:47Z,4130000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M51.00S,2022-02-04T01:34:41.9Z,3,REGULAR,substitution,out,[],200768,,,1610612759,59,75,2022-02-04T01:34:47Z,4140000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M51.00S,2022-02-04T01:34:41.9Z,3,REGULAR,substitution,in,[],1629022,,,1610612759,59,75,2022-02-04T01:34:47Z,4150000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M51.00S,2022-02-04T01:34:41.9Z,3,REGULAR,substitution,in,[],1629639,,,1610612759,59,75,2022-02-04T01:34:47Z,4160000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M51.00S,2022-02-04T01:34:57.3Z,3,REGULAR,freethrow,1 of 1,[],1629640,,,1610612759,59,75,2022-02-04T01:35:09Z,4170000,,,0,,MISS K. Johnson Free Throw 1 of 1,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Missed,,,,,,,,,,,,,,
426,PT04M48.00S,2022-02-04T01:35:00.3Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,59,75,2022-02-04T01:35:09Z,4180000,,,0,,P. Tucker REBOUND (Off:0 Def:4),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,425.0,4.0,4.0,0.0,,,,,,,,,
427,PT04M40.00S,2022-02-04T01:35:08.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,59,75,2022-02-04T01:35:08Z,4190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M35.00S,2022-02-04T01:35:31.9Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630563,,,1610612748,59,75,2022-02-04T01:35:37Z,4200000,,,0,,J. Primo shooting personal FOUL (2 PF) (Robinson 3 FT),"[1630563, 1629130]",1610612759.0,SAS,shooting,,,Primo,J. Primo,,,,,,,,202035.0,,,,,,,,2.0,0.0,Robinson,1629130.0,,,,,
430,PT04M35.00S,2022-02-04T01:35:56.1Z,3,REGULAR,freethrow,1 of 3,[],1629130,,,1610612748,59,76,2022-02-04T01:35:56Z,4220000,,,0,,D. Robinson Free Throw 1 of 3 (10 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
431,PT04M35.00S,2022-02-04T01:36:20.2Z,3,REGULAR,freethrow,2 of 3,[],1629130,,,1610612748,59,77,2022-02-04T01:36:20Z,4230000,,,0,,D. Robinson Free Throw 2 of 3 (11 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
432,PT04M35.00S,2022-02-04T01:36:21.3Z,3,REGULAR,substitution,out,[],1628389,,,1610612748,59,77,2022-02-04T01:36:26Z,4240000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M35.00S,2022-02-04T01:36:21.3Z,3,REGULAR,substitution,in,[],203473,,,1610612748,59,77,2022-02-04T01:36:26Z,4250000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M35.00S,2022-02-04T01:36:39.4Z,3,REGULAR,freethrow,3 of 3,[],1629130,,,1610612748,59,78,2022-02-04T01:36:39Z,4260000,,,0,,D. Robinson Free Throw 3 of 3 (12 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
435,PT04M19.00S,2022-02-04T01:37:00.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203473,,,1610612759,59,78,2022-02-04T01:37:17Z,4270000,,,0,,D. Dedmon shooting personal FOUL (4 PF) (Eubanks 2 FT),"[203473, 1629234]",1610612748.0,MIA,shooting,,,Dedmon,D. Dedmon,,,,,,,,202035.0,,,,,,,,4.0,0.0,Eubanks,1629234.0,,,,,
437,PT04M19.00S,2022-02-04T01:37:23.2Z,3,REGULAR,freethrow,1 of 2,[],1629234,,,1610612759,59,78,2022-02-04T01:37:23Z,4290000,,,0,,MISS D. Eubanks Free Throw 1 of 2,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,Missed,,,,,,,,,,,,,,
438,PT04M19.00S,2022-02-04T01:37:23.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,59,78,2022-02-04T01:37:23Z,4300000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,437.0,,,,,,,,,,,,
439,PT04M19.00S,2022-02-04T01:37:24.0Z,3,REGULAR,substitution,out,[],1629640,,,1610612759,59,78,2022-02-04T01:37:29Z,4310000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M19.00S,2022-02-04T01:37:24.0Z,3,REGULAR,substitution,in,[],1627823,,,1610612759,59,78,2022-02-04T01:37:29Z,4320000,,,0,,SUB in: J. Hernangomez,[1627823],1610612759.0,SAS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M19.00S,2022-02-04T01:37:41.5Z,3,REGULAR,freethrow,2 of 2,[],1629234,,,1610612759,60,78,2022-02-04T01:37:41Z,4330000,,,0,,D. Eubanks Free Throw 2 of 2 (3 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
442,PT04M07.00S,2022-02-04T01:37:55.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],200782,91.5407358738502,59.80392156862745,1610612748,60,78,2022-02-04T01:38:44Z,4340000,49.0,27.0,1,right,MISS P. Tucker cutting Layup,[200782],1610612748.0,MIA,cutting,,,Tucker,P. Tucker,,,,,,,,,5.59,Missed,,,,,,,,,,,,,,
443,PT04M05.00S,2022-02-04T01:37:57.0Z,3,REGULAR,rebound,offensive,[],202710,,,1610612748,60,78,2022-02-04T01:38:44Z,4350000,,,0,,J. Butler REBOUND (Off:3 Def:4),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,442.0,7.0,4.0,3.0,,,,,,,,,
444,PT04M02.00S,2022-02-04T01:37:58.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",200782,91.67214191852825,45.34313725490196,1610612748,60,80,2022-02-04T01:38:02Z,4360000,-23.0,26.0,1,right,P. Tucker floating Jump Shot (8 PTS) (J. Butler 3 AST),"[200782, 202710]",1610612748.0,MIA,floating,,,Tucker,P. Tucker,,,,,,,,,3.48,Made,8.0,,,,,,,,,J. Butler,202710.0,3.0,,
446,PT03M48.00S,2022-02-04T01:38:13.8Z,3,REGULAR,3pt,Jump Shot,[],1630563,27.808804204993432,20.588235294117645,1610612759,60,80,2022-02-04T01:38:25Z,4380000,147.0,209.0,1,left,MISS J. Primo 25' 3PT,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,25.55,Missed,,,,,,,,,,,,,,
447,PT03M46.00S,2022-02-04T01:38:16.2Z,3,REGULAR,rebound,offensive,[],1629234,,,1610612759,60,80,2022-02-04T01:38:16Z,4390000,,,0,,D. Eubanks REBOUND (Off:2 Def:2),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,446.0,4.0,2.0,2.0,,,,,,,,,
448,PT03M42.00S,2022-02-04T01:38:19.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630563,6.1268068331143235,94.6078431372549,1610612759,60,80,2022-02-04T01:38:27Z,4400000,-223.0,5.0,1,left,MISS J. Primo 3PT,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,22.31,Missed,,,,,,,,,,,,,,
449,PT03M36.00S,2022-02-04T01:38:25.6Z,3,REGULAR,rebound,offensive,[],1627823,,,1610612759,60,80,2022-02-04T01:38:27Z,4410000,,,0,,J. Hernangomez REBOUND (Off:1 Def:1),[1627823],1610612759.0,SAS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,448.0,2.0,1.0,1.0,,,,,,,,,
450,PT03M36.00S,2022-02-04T01:38:25.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627823,5.590000152587891,50.0,1610612759,62,80,2022-02-04T01:38:25Z,4420000,0.0,0.0,1,left,J. Hernangomez tip Layup (3 PTS),[1627823],1610612759.0,SAS,tip,,,Hernangomez,J. Hernangomez,,,,,,,,,0.0,Made,3.0,,,,,,,,,,,,,
451,PT03M25.00S,2022-02-04T01:38:36.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,94.1688567674113,48.28431372549019,1610612748,62,82,2022-02-04T01:38:41Z,4430000,-9.0,2.0,1,right,D. Robinson cutting Layup (14 PTS) (T. Herro 4 AST),"[1629130, 1629639]",1610612748.0,MIA,cutting,,,Robinson,D. Robinson,,,,,,,,,0.89,Made,14.0,,,,,,,,,T. Herro,1629639.0,4.0,,
453,PT03M12.00S,2022-02-04T01:38:49.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630563,13.222733245729303,43.627450980392155,1610612759,62,82,2022-02-04T01:38:54Z,4450000,32.0,72.0,1,left,MISS J. Primo 7' floating Shot,[1630563],1610612759.0,SAS,floating,,,Primo,J. Primo,,,,,,,,,7.86,Missed,,,,,,,,,,,,,,
454,PT03M09.00S,2022-02-04T01:38:52.9Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,62,82,2022-02-04T01:38:54Z,4460000,,,0,,P. Tucker REBOUND (Off:0 Def:5),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,453.0,5.0,5.0,0.0,,,,,,,,,
