actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
362,PT10M30.00S,2021-11-11T02:55:35.8Z,3,REGULAR,2pt,Jump Shot,[],1628368,84.97043363994744,68.38235294117648,1610612758,73,58,2021-11-11T03:01:23Z,3570000,92.0,89.0,1,right,D. Fox 12' fadeaway Jump Shot (15 PTS),[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,,,12.78,Made,15.0,,,,,,,,,,,,,,,,
364,PT10M11.00S,2021-11-11T02:55:54.2Z,3,REGULAR,2pt,Jump Shot,[],1627749,5.732588699080158,70.58823529411765,1610612759,73,58,2021-11-11T02:56:02Z,3590000,-103.0,1.0,1,left,MISS D. Murray 10' floating Shot,[1627749],1610612759.0,SAS,floating,,,Murray,D. Murray,,,,,,,10.29,Missed,,,,,,,,,,,,,,,,,
365,PT10M08.00S,2021-11-11T02:55:57.5Z,3,REGULAR,rebound,offensive,[],1629234,,,1610612759,73,58,2021-11-11T02:55:57Z,3600000,,,0,,D. Eubanks REBOUND (Off:2 Def:2),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,364.0,4.0,2.0,2.0,,,,,,,,,
367,PT10M01.00S,2021-11-11T02:56:13.8Z,3,REGULAR,turnover,offensive goaltending,[],1629234,,,1610612759,73,58,2021-11-11T02:57:03Z,3620000,,,0,,D. Eubanks offensive goaltending TURNOVER (4 TO),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,1201.0,4.0,,,,,,,,,,,,,,,,,,,
368,PT09M54.00S,2021-11-11T02:56:22.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627741,86.67871222076215,51.9607843137255,1610612758,73,58,2021-11-11T03:00:16Z,3640000,10.0,73.0,1,right,MISS B. Hield 7' driving Layup - blocked,"[1627741, 1628401]",1610612758.0,SAC,driving,,,Hield,B. Hield,,,,,,,7.34,Missed,,,,,,,,,,,,,,,White,1628401.0,
370,PT09M54.00S,2021-11-11T02:56:22.9Z,3,REGULAR,block,,[],1628401,,,1610612758,73,58,2021-11-11T02:56:27Z,3650000,,,0,,D. White BLOCK (1 BLK),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT09M54.00S,2021-11-11T02:56:22.9Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,73,58,2021-11-11T03:00:16Z,3655000,,,0,,D. Murray REBOUND (Off:0 Def:4),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,368.0,4.0,4.0,0.0,,,,,,,,,
372,PT09M52.00S,2021-11-11T02:56:31.3Z,3,REGULAR,foul,personal,[],1627741,,,1610612759,73,58,2021-11-11T03:04:27Z,3660000,,,0,,B. Hield take personal FOUL (1 PF),"[1627741, 1627749]",1610612758.0,SAC,take,,,Hield,B. Hield,,,,,1201.0,,,,,,,,,,,,1.0,0.0,Murray,1627749.0,,,,,
374,PT09M38.00S,2021-11-11T02:56:59.0Z,3,REGULAR,2pt,Jump Shot,[],1627749,6.258212877792378,22.058823529411764,1610612759,73,58,2021-11-11T02:57:55Z,3680000,140.0,6.0,1,left,MISS D. Murray 13' Jump Shot,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,13.98,Missed,,,,,,,,,,,,,,,,,
375,PT09M36.00S,2021-11-11T02:57:01.0Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612758,73,58,2021-11-11T02:57:55Z,3690000,,,0,,R. Holmes REBOUND (Off:1 Def:6),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,374.0,7.0,6.0,1.0,,,,,,,,,
376,PT09M23.00S,2021-11-11T02:57:13.0Z,3,REGULAR,3pt,Jump Shot,[],1628368,79.45137976346912,91.66666666666666,1610612758,73,61,2021-11-11T02:58:13Z,3700000,208.0,141.0,1,right,D. Fox 25' 3PT step back (18 PTS),[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,,,25.14,Made,18.0,,,,,,,,,,,,,,,,
377,PT09M23.00S,2021-11-11T02:57:17.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,73,61,2021-11-11T02:57:18Z,3710000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT09M06.00S,2021-11-11T03:00:29.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203926,8.754927726675426,34.068627450980394,1610612759,73,61,2021-11-11T03:00:49Z,3720000,80.0,30.0,1,left,MISS D. McDermott 8' driving Layup - blocked,"[203926, 1628368]",1610612759.0,SAS,driving,,,McDermott,D. McDermott,,,,,,,8.51,Missed,,,,,,,,,,,,,,,Fox,1628368.0,
379,PT09M06.00S,2021-11-11T03:00:29.0Z,3,REGULAR,block,,[],1628368,,,1610612759,73,61,2021-11-11T03:00:42Z,3730000,,,0,,D. Fox BLOCK (3 BLK),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT09M03.00S,2021-11-11T03:00:32.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612758,73,61,2021-11-11T03:00:49Z,3740000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,378.0,,,,,,,,,,,,
381,PT08M59.00S,2021-11-11T03:00:48.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,73,61,2021-11-11T03:00:48Z,3750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT08M48.00S,2021-11-11T03:00:59.2Z,3,REGULAR,2pt,Jump Shot,[],1628368,81.15965834428384,74.75490196078431,1610612758,73,63,2021-11-11T03:01:03Z,3760000,124.0,125.0,1,right,D. Fox 17' pullup Jump Shot (20 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,,,17.56,Made,20.0,,,,,,,,,,,,,,,,
383,PT08M24.00S,2021-11-11T03:01:23.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,12.697109067017081,50.73529411764706,1610612759,73,63,2021-11-11T03:01:30Z,3770000,-4.0,67.0,1,left,MISS K. Johnson 6' driving Layup - blocked,"[1629640, 203084]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,,,6.7,Missed,,,,,,,,,,,,,,,Barnes,203084.0,
384,PT08M24.00S,2021-11-11T03:01:23.1Z,3,REGULAR,block,,[],203084,,,1610612759,73,63,2021-11-11T03:01:25Z,3780000,,,0,,H. Barnes BLOCK (1 BLK),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT08M21.00S,2021-11-11T03:01:26.1Z,3,REGULAR,rebound,offensive,[],1629640,,,1610612759,73,63,2021-11-11T03:01:30Z,3790000,,,0,,K. Johnson REBOUND (Off:3 Def:5),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,383.0,8.0,5.0,3.0,,,,,,,,,
386,PT08M18.00S,2021-11-11T03:01:28.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203926,32.40801576872536,38.72549019607843,1610612759,76,63,2021-11-11T03:01:33Z,3800000,56.0,252.0,1,left,D. McDermott 25' 3PT  (8 PTS) (K. Johnson 4 AST),"[203926, 1629640]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,25.83,Made,8.0,K. Johnson,1629640.0,4.0,,,,,,,,,,,,,
388,PT07M55.00S,2021-11-11T03:01:52.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,94.03745072273325,38.72549019607843,1610612758,76,63,2021-11-11T03:01:59Z,3820000,-56.0,4.0,1,right,MISS D. Fox driving finger roll Layup,[1628368],1610612758.0,SAC,driving finger roll,,,Fox,D. Fox,,,,,,,5.65,Missed,,,,,,,,,,,,,,,,,
389,PT07M52.00S,2021-11-11T03:01:54.3Z,3,REGULAR,rebound,offensive,[],1626158,,,1610612758,76,63,2021-11-11T03:01:54Z,3830000,,,0,,R. Holmes REBOUND (Off:2 Def:6),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,388.0,8.0,6.0,2.0,,,,,,,,,
390,PT07M51.00S,2021-11-11T03:01:55.0Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626158,92.19776609724047,49.50980392156863,1610612758,76,65,2021-11-11T03:02:02Z,3840000,-2.0,21.0,1,right,R. Holmes Hook (2 PTS),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,2.09,Made,2.0,,,,,,,,,,,,,,,,
391,PT07M38.00S,2021-11-11T03:02:11.8Z,3,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612759,76,65,2021-11-11T03:02:21Z,3850000,,,0,,R. Holmes shooting personal FOUL (2 PF) (Eubanks 2 FT),"[1626158, 1629234]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,1201.0,,,,,,,,,,,,2.0,0.0,Eubanks,1629234.0,,,,,
393,PT07M38.00S,2021-11-11T03:02:34.5Z,3,REGULAR,freethrow,1 of 2,[],1629234,,,1610612759,77,65,2021-11-11T03:02:34Z,3870000,,,0,,D. Eubanks Free Throw 1 of 2 (8 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
394,PT07M38.00S,2021-11-11T03:02:35.8Z,3,REGULAR,substitution,out,[],1628401,,,1610612759,77,65,2021-11-11T03:02:48Z,3880000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT07M38.00S,2021-11-11T03:02:35.8Z,3,REGULAR,substitution,in,[],1630170,,,1610612759,77,65,2021-11-11T03:02:48Z,3890000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT07M38.00S,2021-11-11T03:02:51.1Z,3,REGULAR,freethrow,2 of 2,[],1629234,,,1610612759,78,65,2021-11-11T03:02:51Z,3900000,,,0,,D. Eubanks Free Throw 2 of 2 (9 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
397,PT07M23.00S,2021-11-11T03:03:06.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203090,93.77463863337714,49.50980392156863,1610612758,78,67,2021-11-11T03:03:15Z,3910000,-2.0,6.0,1,right,M. Harkless driving Layup (4 PTS) (D. Fox 4 AST),"[203090, 1628368]",1610612758.0,SAC,driving,,,Harkless,M. Harkless,,,,,,,0.65,Made,4.0,D. Fox,1628368.0,4.0,,,,,,,,,,,,,
399,PT07M15.00S,2021-11-11T03:03:14.3Z,3,REGULAR,3pt,Jump Shot,[],1630170,3.630091984231275,3.9215686274509802,1610612759,81,67,2021-11-11T03:03:19Z,3930000,230.0,-18.0,1,left,D. Vassell 3PT  (12 PTS) (D. Murray 5 AST),"[1630170, 1627749]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,23.11,Made,12.0,D. Murray,1627749.0,5.0,,,,,,,,,,,,,
401,PT07M08.00S,2021-11-11T03:03:22.4Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],203090,81.8166885676741,12.990196078431374,1610612758,81,69,2021-11-11T03:09:07Z,3950000,-185.0,118.0,1,right,M. Harkless 21' running Jump Shot (6 PTS) (D. Fox 5 AST),"[203090, 1628368]",1610612758.0,SAC,running,,,Harkless,M. Harkless,,,,,,,21.96,Made,6.0,D. Fox,1628368.0,5.0,,,,,,,,,,,,,
403,PT06M56.00S,2021-11-11T03:03:34.4Z,3,REGULAR,2pt,Jump Shot,[],1627749,14.011169513797633,27.205882352941174,1610612759,83,69,2021-11-11T03:03:42Z,3970000,114.0,79.0,1,left,D. Murray 13' pullup Jump Shot (16 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,13.88,Made,16.0,,,,,,,,,,,,,,,,
404,PT06M40.00S,2021-11-11T03:03:51.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626158,94.82588699080158,48.03921568627451,1610612758,83,71,2021-11-11T03:03:56Z,3980000,-10.0,-4.0,1,right,R. Holmes alley-oop DUNK (4 PTS) (D. Fox 6 AST),"[1626158, 1628368]",1610612758.0,SAC,alley-oop,,,Holmes,R. Holmes,,,,,,,1.05,Made,4.0,D. Fox,1628368.0,6.0,,,,,,,,,,,,,
406,PT06M21.00S,2021-11-11T03:04:12.3Z,3,REGULAR,3pt,Jump Shot,[],1627749,32.670827858081466,47.05882352941176,1610612759,83,71,2021-11-11T03:04:25Z,4000000,15.0,255.0,1,left,MISS D. Murray 25' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,25.5,Missed,,,,,,,,,,,,,,,,,
407,PT06M21.00S,2021-11-11T03:04:14.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,83,71,2021-11-11T03:04:14Z,4010000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,406.0,,,,,,,,,,,,
408,PT06M21.00S,2021-11-11T03:04:18.1Z,3,REGULAR,foul,personal,[],1627741,,,1610612759,83,71,2021-11-11T03:04:32Z,4020000,,,0,,B. Hield loose ball personal FOUL (2 PF),"[1627741, 1629234]",1610612758.0,SAC,loose ball,,,Hield,B. Hield,,,,,202901.0,,,,,,,,,,,,2.0,0.0,Eubanks,1629234.0,,,,,
410,PT06M21.00S,2021-11-11T03:04:26.4Z,3,REGULAR,substitution,out,[],1629234,,,1610612759,83,71,2021-11-11T03:04:35Z,4040000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M21.00S,2021-11-11T03:04:26.4Z,3,REGULAR,substitution,in,[],201152,,,1610612759,83,71,2021-11-11T03:04:35Z,4050000,,,0,,SUB in: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M14.00S,2021-11-11T03:04:49.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201152,10.726018396846255,49.01960784313725,1610612759,85,71,2021-11-11T03:04:59Z,4060000,5.0,48.0,1,left,T. Young floating Jump Shot (9 PTS) (D. Murray 6 AST),"[201152, 1627749]",1610612759.0,SAS,floating,,,Young,T. Young,,,,,,,4.85,Made,9.0,D. Murray,1627749.0,6.0,,,,,,,,,,,,,
414,PT06M03.00S,2021-11-11T03:05:03.0Z,3,REGULAR,foul,personal,[],1630170,,,1610612758,85,71,2021-11-11T03:05:17Z,4080000,,,0,,D. Vassell personal FOUL (3 PF),"[1630170, 203090]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,202901.0,,,,,,,,,,,,3.0,0.0,Harkless,203090.0,,,,,
416,PT06M03.00S,2021-11-11T03:05:10.7Z,3,REGULAR,substitution,out,[],1626158,,,1610612758,85,71,2021-11-11T03:05:14Z,4100000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M03.00S,2021-11-11T03:05:10.7Z,3,REGULAR,substitution,in,[],203458,,,1610612758,85,71,2021-11-11T03:05:14Z,4110000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M55.00S,2021-11-11T03:05:33.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,93.24901445466492,50.73529411764706,1610612758,85,73,2021-11-11T03:05:40Z,4120000,4.0,11.0,1,right,B. Hield driving finger roll Layup (6 PTS),[1627741],1610612758.0,SAC,driving finger roll,,,Hield,B. Hield,,,,,,,1.16,Made,6.0,,,,,,,,,,,,,,,,
419,PT05M45.00S,2021-11-11T03:05:42.8Z,3,REGULAR,2pt,Jump Shot,[],1627749,20.71287779237845,54.90196078431373,1610612759,87,73,2021-11-11T03:05:48Z,4130000,-25.0,142.0,1,left,D. Murray 14' pullup Jump Shot (18 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,14.43,Made,18.0,,,,,,,,,,,,,,,,
420,PT05M36.00S,2021-11-11T03:05:52.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,92.06636005256242,49.50980392156863,1610612758,87,75,2021-11-11T03:05:58Z,4140000,-2.0,22.0,1,right,D. Fox driving Layup (22 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,,,2.22,Made,22.0,,,,,,,,,,,,,,,,
421,PT05M22.00S,2021-11-11T03:06:06.2Z,3,REGULAR,3pt,Jump Shot,[],203926,32.14520367936925,37.254901960784316,1610612759,90,75,2021-11-11T03:06:10Z,4150000,64.0,250.0,1,left,D. McDermott 25' 3PT pullup (11 PTS) (T. Young 5 AST),"[203926, 201152]",1610612759.0,SAS,pullup,,,McDermott,D. McDermott,,,,,,,25.77,Made,11.0,T. Young,201152.0,5.0,,,,,,,,,,,,,
423,PT05M14.00S,2021-11-11T03:06:13.2Z,3,REGULAR,3pt,Jump Shot,[],1628368,67.49342969776609,56.372549019607845,1610612758,90,75,2021-11-11T03:06:18Z,4170000,32.0,253.0,1,right,MISS D. Fox 25' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,,,25.51,Missed,,,,,,,,,,,,,,,,,
424,PT05M11.00S,2021-11-11T03:06:16.2Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,90,75,2021-11-11T03:06:18Z,4180000,,,0,,K. Johnson REBOUND (Off:3 Def:6),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,423.0,9.0,6.0,3.0,,,,,,,,,
425,PT04M57.00S,2021-11-11T03:06:31.2Z,3,REGULAR,turnover,bad pass,[],201152,,,1610612759,90,75,2021-11-11T03:06:39Z,4190000,,,0,,T. Young bad pass TURNOVER (1 TO),"[201152, 203084]",1610612759.0,SAS,,,,Young,T. Young,,,,,,1.0,,,,,,,,,,,,,,,Barnes,203084.0,,,
426,PT04M57.00S,2021-11-11T03:06:31.2Z,3,REGULAR,steal,,[],203084,,,1610612758,90,75,2021-11-11T03:06:34Z,4200000,,,0,,H. Barnes STEAL (2 STL),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M57.00S,2021-11-11T03:06:35.7Z,3,REGULAR,foul,personal,[],203926,,,1610612758,90,75,2021-11-11T03:12:14Z,4210000,,,0,,D. McDermott take personal FOUL (1 PF),"[203926, 203084]",1610612759.0,SAS,take,,,McDermott,D. McDermott,,,,,202901.0,,,,,,,,,,,,1.0,0.0,Barnes,203084.0,,,,,
429,PT04M57.00S,2021-11-11T03:06:42.3Z,3,REGULAR,substitution,out,[],203926,,,1610612758,90,75,2021-11-11T03:06:55Z,4230000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M57.00S,2021-11-11T03:06:42.3Z,3,REGULAR,substitution,out,[],203084,,,1610612758,90,75,2021-11-11T03:06:55Z,4240000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M57.00S,2021-11-11T03:06:42.3Z,3,REGULAR,substitution,in,[],1629022,,,1610612758,90,75,2021-11-11T03:06:55Z,4250000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M57.00S,2021-11-11T03:06:42.3Z,3,REGULAR,substitution,in,[],1630558,,,1610612758,90,75,2021-11-11T03:06:55Z,4260000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M44.00S,2021-11-11T03:07:17.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203090,94.1688567674113,44.11764705882353,1610612758,90,75,2021-11-11T03:07:24Z,4270000,-29.0,2.0,1,right,MISS M. Harkless driving Layup,[203090],1610612758.0,SAC,driving,,,Harkless,M. Harkless,,,,,,,2.95,Missed,,,,,,,,,,,,,,,,,
434,PT04M43.00S,2021-11-11T03:07:18.5Z,3,REGULAR,rebound,offensive,[],203458,,,1610612758,90,75,2021-11-11T03:31:13Z,4280000,,,0,,A. Len REBOUND (Off:2 Def:2),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,433.0,4.0,2.0,2.0,,,,,,,,,
568,PT04M43.00S,2021-11-11T03:07:19.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203458,92.06636005256242,51.71568627450981,1610612758,90,75,2021-11-11T03:30:45Z,4285000,9.0,22.0,1,right,MISS A. Len tip Layup,[203458],1610612758.0,SAC,tip,,,Len,A. Len,,,,,,,2.37,Missed,,,,,,,,,,,,,,,,,
569,PT04M43.00S,2021-11-11T03:07:19.2Z,3,REGULAR,rebound,offensive,[],203458,,,1610612758,90,75,2021-11-11T03:30:45Z,4287500,,,0,,A. Len REBOUND (Off:3 Def:2),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,568.0,5.0,2.0,3.0,,,,,,,,,
435,PT04M40.00S,2021-11-11T03:07:20.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",203458,93.9060446780552,49.26470588235294,1610612758,90,77,2021-11-11T03:30:12Z,4290000,-4.0,5.0,1,right,A. Len turnaround Hook (8 PTS),[203458],1610612758.0,SAC,turnaround,,,Len,A. Len,,,,,,,0.61,Made,8.0,,,,,,,,,,,,,,,,
436,PT04M29.00S,2021-11-11T03:07:33.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201152,6.389618922470433,48.77450980392157,1610612759,90,77,2021-11-11T03:14:50Z,4300000,6.0,8.0,1,left,MISS T. Young cutting DUNK - blocked,"[201152, 203458]",1610612759.0,SAS,cutting,,,Young,T. Young,,,,,,,0.97,Missed,,,,,,,,,,,,,,,Len,203458.0,
437,PT04M29.00S,2021-11-11T03:07:33.8Z,3,REGULAR,block,,[],203458,,,1610612759,90,77,2021-11-11T03:07:37Z,4310000,,,0,,A. Len BLOCK (1 BLK),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M29.00S,2021-11-11T03:07:33.8Z,3,REGULAR,rebound,offensive,[],1629640,,,1610612759,90,77,2021-11-11T03:14:50Z,4320000,,,0,,K. Johnson REBOUND (Off:4 Def:6),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,436.0,10.0,6.0,4.0,,,,,,,,,
439,PT04M28.00S,2021-11-11T03:07:40.5Z,3,REGULAR,foul,personal,['2freethrow'],203458,,,1610612759,90,77,2021-11-11T03:21:34Z,4327500,,,0,,A. Len shooting personal FOUL (2 PF) (Johnson 2 FT),"[203458, 1629640]",1610612758.0,SAC,shooting,,,Len,A. Len,,,,,1199.0,,,,,,,,,,,,2.0,0.0,Johnson,1629640.0,,,,,
446,PT04M28.00S,2021-11-11T03:08:03.5Z,3,REGULAR,substitution,out,[],203090,,,1610612759,90,77,2021-11-11T03:11:05Z,4335000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M28.00S,2021-11-11T03:08:03.5Z,3,REGULAR,substitution,in,[],1629002,,,1610612759,90,77,2021-11-11T03:11:05Z,4342500,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT04M28.00S,2021-11-11T03:08:03.5Z,3,REGULAR,substitution,out,[],1627741,,,1610612759,90,77,2021-11-11T03:24:55Z,4346250,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT04M28.00S,2021-11-11T03:08:03.5Z,3,REGULAR,substitution,in,[],1630186,,,1610612759,90,77,2021-11-11T03:24:55Z,4348125,,,0,,SUB in: J. Ramsey,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M28.00S,2021-11-11T03:08:03.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629640,,,1610612759,90,77,2021-11-11T03:52:28Z,4350000,,,0,,MISS K. Johnson Free Throw 1 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,
448,PT04M28.00S,2021-11-11T03:08:03.5Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,90,77,2021-11-11T03:52:28Z,4360000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,441.0,,,,,,,,,,,,
518,PT04M28.00S,2021-11-11T03:08:03.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629640,,,1610612759,90,77,2021-11-11T03:52:28Z,4375000,,,0,,MISS K. Johnson Free Throw 2 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,
519,PT04M28.00S,2021-11-11T03:08:03.5Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,90,77,2021-11-11T03:52:28Z,4382500,,,0,,C. Metu REBOUND (Off:0 Def:3),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,518.0,3.0,3.0,0.0,,,,,,,,,
445,PT04M28.00S,2021-11-11T03:08:07.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612758,90,77,2021-11-11T03:51:51Z,4390000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M07.00S,2021-11-11T03:11:33.9Z,3,REGULAR,3pt,Jump Shot,[],1630186,76.03482260183968,10.53921568627451,1610612758,90,77,2021-11-11T03:38:49Z,4440000,-197.0,173.0,1,right,MISS J. Ramsey 26' 3PT,[1630186],1610612758.0,SAC,,,,Ramsey,J. Ramsey,,,,,,,26.23,Missed,,,,,,,,,,,,,,,,,
450,PT04M07.00S,2021-11-11T03:11:33.9Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,90,77,2021-11-11T03:38:49Z,4450000,,,0,,D. Murray REBOUND (Off:0 Def:5),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,449.0,5.0,5.0,0.0,,,,,,,,,
