actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
453,PT04M16.00S,2021-11-27T03:07:15.1Z,3,REGULAR,substitution,in,[],202683,,,1610612759,61,51,2021-11-27T03:07:33Z,4360000,,,0,,SUB in: E. Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M16.00S,2021-11-27T03:07:15.1Z,3,REGULAR,substitution,in,[],1628369,,,1610612759,61,51,2021-11-27T03:07:33Z,4370000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M16.00S,2021-11-27T03:07:14.3Z,3,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,61,51,2021-11-27T03:07:40Z,4380000,,,0,,MISS K. Johnson Free Throw 2 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
456,PT04M13.00S,2021-11-27T03:07:17.3Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,61,51,2021-11-27T03:07:40Z,4390000,,,0,,G. Williams REBOUND (Off:1 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,455.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
457,PT04M05.00S,2021-11-27T03:07:49.3Z,3,REGULAR,foul,personal,[],1630200,,,1610612738,61,51,2021-11-27T03:07:58Z,4400000,,,0,,T. Jones personal FOUL (2 PF),"[1630200, 1628369]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,1830.0,2.0,0.0,Tatum,1628369.0,,,,,,,,,
459,PT03M56.00S,2021-11-27T03:08:23.1Z,3,REGULAR,3pt,Jump Shot,[],1629641,23.078186596583443,13.725490196078432,1610612738,61,54,2021-11-27T03:08:29Z,4420000,181.0,164.0,1,left,R. Langford 24' 3PT  (3 PTS) (J. Tatum 2 AST),"[1629641, 1628369]",1610612738.0,BOS,,,,Langford,R. Langford,,,,,24.48,Made,,,,,3.0,,,,,,J. Tatum,1628369.0,2.0,,,,,,
461,PT03M36.00S,2021-11-27T03:08:43.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,88.25558475689881,51.470588235294116,1610612759,63,54,2021-11-27T03:08:49Z,4440000,7.0,58.0,1,right,K. Johnson floating Jump Shot (14 PTS),[1629640],1610612759.0,SAS,floating,,,Johnson,K. Johnson,,,,,5.84,Made,,,,,14.0,,,,,,,,,,,,,,
462,PT03M23.00S,2021-11-27T03:08:55.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,4.812746386333772,45.34313725490196,1610612738,63,56,2021-11-27T03:09:01Z,4450000,23.0,-7.0,1,left,J. Tatum driving Layup (7 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.44,Made,,,,,7.0,,,,,,,,,,,,,,
463,PT03M12.00S,2021-11-27T03:09:09.6Z,3,REGULAR,foul,personal,['2freethrow'],1629641,,,1610612759,63,56,2021-11-27T03:09:24Z,4460000,,,0,,R. Langford shooting personal FOUL (1 PF) (Jones 2 FT),"[1629641, 1630200]",1610612738.0,BOS,shooting,,,Langford,R. Langford,,,,,,,,,,,,1830.0,1.0,0.0,Jones,1630200.0,,,,,,,,,
465,PT03M12.00S,2021-11-27T03:09:35.3Z,3,REGULAR,freethrow,1 of 2,[],1630200,,,1610612759,64,56,2021-11-27T03:09:35Z,4480000,,,0,,T. Jones Free Throw 1 of 2 (9 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
466,PT03M12.00S,2021-11-27T03:09:49.1Z,3,REGULAR,freethrow,2 of 2,[],1630200,,,1610612759,65,56,2021-11-27T03:09:49Z,4490000,,,0,,T. Jones Free Throw 2 of 2 (10 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
467,PT02M53.00S,2021-11-27T03:10:10.4Z,3,REGULAR,2pt,Jump Shot,[],1628369,23.73521681997372,64.2156862745098,1610612738,65,58,2021-11-27T03:10:15Z,4500000,-71.0,171.0,1,left,J. Tatum 18' pullup Jump Shot (9 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,18.48,Made,,,,,9.0,,,,,,,,,,,,,,
468,PT02M34.00S,2021-11-27T03:10:29.0Z,3,REGULAR,2pt,Jump Shot,[],1629234,75.24638633377135,55.392156862745104,1610612759,65,58,2021-11-27T03:10:33Z,4510000,27.0,180.0,1,right,MISS D. Eubanks 18' Jump Shot,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,18.22,Missed,,,,,,,,,,,,,,,,,,,
469,PT02M32.00S,2021-11-27T03:10:31.0Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,65,58,2021-11-27T03:10:33Z,4520000,,,0,,J. Tatum REBOUND (Off:2 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,468.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
470,PT02M23.00S,2021-11-27T03:10:40.5Z,3,REGULAR,3pt,Jump Shot,[],1628369,31.09395532194481,26.715686274509803,1610612738,65,58,2021-11-27T03:10:45Z,4530000,116.0,240.0,1,left,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,,
471,PT02M19.00S,2021-11-27T03:10:44.5Z,3,REGULAR,rebound,defensive,[],1630200,,,1610612759,65,58,2021-11-27T03:10:45Z,4540000,,,0,,T. Jones REBOUND (Off:0 Def:2),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,470.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
472,PT02M09.00S,2021-11-27T03:10:53.6Z,3,REGULAR,3pt,Jump Shot,[],1627854,74.72076215505913,82.35294117647058,1610612759,65,58,2021-11-27T03:10:57Z,4550000,162.0,185.0,1,right,MISS B. Forbes 24' 3PT,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,24.58,Missed,,,,,,,,,,,,,,,,,,,
473,PT02M07.00S,2021-11-27T03:10:55.6Z,3,REGULAR,rebound,defensive,[],1629641,,,1610612738,65,58,2021-11-27T03:10:57Z,4560000,,,0,,R. Langford REBOUND (Off:0 Def:4),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,472.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
474,PT02M05.00S,2021-11-27T03:11:00.8Z,3,REGULAR,foul,offensive,[],1628369,,,1610612738,65,58,2021-11-27T03:11:11Z,4570000,,,0,,J. Tatum offensive FOUL (1 PF),"[1628369, 1627854]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,1627963.0,1.0,0.0,Forbes,1627854.0,,,,,,,,,
476,PT02M05.00S,2021-11-27T03:11:00.8Z,3,REGULAR,turnover,offensive foul,[],1628369,,,1610612738,65,58,2021-11-27T03:11:00Z,4590000,,,0,,J. Tatum offensive foul TURNOVER (2 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,1627963.0,,,,,,,,,,2.0,,,
477,PT02M05.00S,2021-11-27T03:11:17.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612759,65,58,2021-11-27T03:11:17Z,4600000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M05.00S,2021-11-27T03:13:33.9Z,3,REGULAR,substitution,out,[],1628401,,,1610612759,65,58,2021-11-27T03:14:02Z,4610000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M05.00S,2021-11-27T03:13:33.9Z,3,REGULAR,substitution,out,[],1629234,,,1610612759,65,58,2021-11-27T03:14:02Z,4620000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M05.00S,2021-11-27T03:13:33.9Z,3,REGULAR,substitution,in,[],1627749,,,1610612759,65,58,2021-11-27T03:14:02Z,4630000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M05.00S,2021-11-27T03:13:33.9Z,3,REGULAR,substitution,in,[],201152,,,1610612759,65,58,2021-11-27T03:14:02Z,4640000,,,0,,SUB in: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M50.00S,2021-11-27T03:14:18.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630200,94.1688567674113,46.32352941176471,1610612759,65,58,2021-11-27T03:14:24Z,4650000,-18.0,2.0,1,right,MISS T. Jones driving finger roll Layup,[1630200],1610612759.0,SAS,driving finger roll,,,Jones,T. Jones,,,,,1.85,Missed,,,,,,,,,,,,,,,,,,,
483,PT01M48.00S,2021-11-27T03:14:20.7Z,3,REGULAR,rebound,defensive,[],202683,,,1610612738,65,58,2021-11-27T03:14:24Z,4660000,,,0,,E. Kanter REBOUND (Off:1 Def:2),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,482.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
484,PT01M37.00S,2021-11-27T03:14:31.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,6.258212877792378,44.6078431372549,1610612738,65,58,2021-11-27T03:14:38Z,4670000,27.0,6.0,1,left,MISS D. Schroder driving finger roll Layup,[203471],1610612738.0,BOS,driving finger roll,,,Schroder,D. Schroder,,,,,2.77,Missed,,,,,,,,,,,,,,,,,,,
485,PT01M32.00S,2021-11-27T03:14:37.4Z,3,REGULAR,rebound,offensive,[],202683,,,1610612738,65,58,2021-11-27T03:14:37Z,4680000,,,0,,E. Kanter REBOUND (Off:2 Def:2),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,484.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
486,PT01M32.00S,2021-11-27T03:14:37.4Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",202683,5.590000152587891,50.0,1610612738,65,58,2021-11-27T03:14:45Z,4690000,0.0,0.0,1,left,MISS E. Kanter tip DUNK,[202683],1610612738.0,BOS,tip,,,Kanter,E. Kanter,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
487,PT01M32.00S,2021-11-27T03:14:37.4Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,65,58,2021-11-27T03:14:45Z,4700000,,,0,,D. Murray REBOUND (Off:0 Def:7),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,486.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
488,PT01M26.00S,2021-11-27T03:14:42.9Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630200,87.72996057818659,39.950980392156865,1610612759,67,58,2021-11-27T03:14:55Z,4710000,-50.0,63.0,1,right,T. Jones 8' driving floating Jump Shot (12 PTS) (D. Murray 5 AST),"[1630200, 1627749]",1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,8.04,Made,,,,,12.0,,,,,,D. Murray,1627749.0,5.0,,,,,,
490,PT01M12.00S,2021-11-27T03:14:56.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202683,6.1268068331143235,45.83333333333333,1610612738,67,58,2021-11-27T03:15:07Z,4730000,21.0,5.0,1,left,MISS E. Kanter cutting Layup - blocked,"[202683, 1627749]",1610612738.0,BOS,cutting,,,Kanter,E. Kanter,,,,,2.14,Missed,,,,,,,,,,,,,,Murray,1627749.0,,,,
491,PT01M12.00S,2021-11-27T03:14:56.8Z,3,REGULAR,block,,[],1627749,,,1610612738,67,58,2021-11-27T03:14:59Z,4740000,,,0,,D. Murray BLOCK (1 BLK),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT01M08.00S,2021-11-27T03:15:00.8Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,67,58,2021-11-27T03:15:07Z,4750000,,,0,,D. Murray REBOUND (Off:0 Def:8),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,490.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
493,PT01M05.00S,2021-11-27T03:15:12.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,67,58,2021-11-27T03:15:12Z,4760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT01M05.00S,2021-11-27T03:15:13.3Z,3,REGULAR,substitution,out,[],1627854,,,1610612759,67,58,2021-11-27T03:15:16Z,4770000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT01M05.00S,2021-11-27T03:15:13.3Z,3,REGULAR,substitution,in,[],1629022,,,1610612759,67,58,2021-11-27T03:15:16Z,4780000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M52.20S,2021-11-27T03:15:40.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201152,87.86136662286465,47.794117647058826,1610612759,67,58,2021-11-27T03:15:48Z,4790000,-11.0,62.0,1,right,MISS T. Young 6' Hook,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,6.26,Missed,,,,,,,,,,,,,,,,,,,
497,PT00M50.00S,2021-11-27T03:15:42.9Z,3,REGULAR,rebound,defensive,[],202683,,,1610612738,67,58,2021-11-27T03:15:42Z,4800000,,,0,,E. Kanter REBOUND (Off:2 Def:3),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,496.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
498,PT00M35.80S,2021-11-27T03:15:58.2Z,3,REGULAR,3pt,Jump Shot,[],1628369,7.30946123521682,2.2058823529411766,1610612738,67,61,2021-11-27T03:16:03Z,4810000,239.0,16.0,1,left,J. Tatum 3PT  (12 PTS) (R. Langford 1 AST),"[1628369, 1629641]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,23.95,Made,,,,,12.0,,,,,,R. Langford,1629641.0,1.0,,,,,,
500,PT00M17.60S,2021-11-27T03:16:19.0Z,3,REGULAR,3pt,Jump Shot,[],1629022,86.28449408672799,96.07843137254902,1610612759,70,61,2021-11-27T03:16:27Z,4830000,230.0,76.0,1,right,L. Walker IV 24' 3PT  (8 PTS) (D. Murray 6 AST),"[1629022, 1627749]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,24.27,Made,,,,,8.0,,,,,,D. Murray,1627749.0,6.0,,,,,,
502,PT00M04.00S,2021-11-27T03:16:43.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,5.732588699080158,44.11764705882353,1610612738,70,63,2021-11-27T03:16:53Z,4850000,29.0,1.0,1,left,D. Schroder driving Layup (5 PTS),[203471],1610612738.0,BOS,driving,,,Schroder,D. Schroder,,,,,2.94,Made,,,,,5.0,,,,,,,,,,,,,,
503,PT00M03.10S,2021-11-27T03:16:51.4Z,3,REGULAR,foul,personal,[],203471,,,1610612759,70,63,2021-11-27T03:17:02Z,4860000,,,0,,D. Schroder personal FOUL (4 PF),"[203471, 1627749]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,1830.0,4.0,0.0,Murray,1627749.0,,,,,,,,,
505,PT00M03.10S,2021-11-27T03:16:59.7Z,3,REGULAR,substitution,out,[],201152,,,1610612759,70,63,2021-11-27T03:17:21Z,4880000,,,0,,SUB out: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT00M03.10S,2021-11-27T03:16:59.7Z,3,REGULAR,substitution,out,[],1630200,,,1610612759,70,63,2021-11-27T03:17:21Z,4890000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M03.10S,2021-11-27T03:16:59.7Z,3,REGULAR,substitution,out,[],202683,,,1610612759,70,63,2021-11-27T03:17:21Z,4900000,,,0,,SUB out: E. Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT00M03.10S,2021-11-27T03:16:59.7Z,3,REGULAR,substitution,in,[],1627854,,,1610612759,70,63,2021-11-27T03:17:21Z,4910000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT00M03.10S,2021-11-27T03:16:59.7Z,3,REGULAR,substitution,in,[],1628401,,,1610612759,70,63,2021-11-27T03:17:21Z,4920000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT00M03.10S,2021-11-27T03:16:59.7Z,3,REGULAR,substitution,in,[],203935,,,1610612759,70,63,2021-11-27T03:17:21Z,4930000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT00M00.00S,2021-11-27T03:17:28.4Z,3,REGULAR,3pt,Jump Shot,[],1627749,66.44218134034165,71.07843137254902,1610612759,70,63,2021-11-27T03:17:33Z,4940000,105.0,263.0,1,right,MISS D. Murray 28' pullup 3PT,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,28.32,Missed,,,,,,,,,,,,,,,,,,,
512,PT00M00.00S,2021-11-27T03:17:28.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,70,63,2021-11-27T03:17:33Z,4950000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,511.0,,,,,,,,,,,,,,,,,,
513,PT00M00.00S,2021-11-27T03:17:32.4Z,3,REGULAR,period,end,[],0,,,1610612759,70,63,2021-11-27T03:17:32Z,4960000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2021-11-27T03:17:39.8Z,4,REGULAR,substitution,out,['startperiod'],1629640,,,1610612759,70,63,2021-11-27T03:20:07Z,4970000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2021-11-27T03:17:39.8Z,4,REGULAR,substitution,out,['startperiod'],1628401,,,1610612759,70,63,2021-11-27T03:20:07Z,4980000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2021-11-27T03:17:39.8Z,4,REGULAR,substitution,out,['startperiod'],1629641,,,1610612759,70,63,2021-11-27T03:20:07Z,4990000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2021-11-27T03:17:39.8Z,4,REGULAR,substitution,out,['startperiod'],203471,,,1610612759,70,63,2021-11-27T03:20:07Z,5000000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2021-11-27T03:17:39.8Z,4,REGULAR,substitution,in,['startperiod'],1628966,,,1610612759,70,63,2021-11-27T03:20:07Z,5010000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2021-11-27T03:17:39.8Z,4,REGULAR,substitution,in,['startperiod'],1627751,,,1610612759,70,63,2021-11-27T03:20:07Z,5020000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2021-11-27T03:17:39.8Z,4,REGULAR,substitution,in,['startperiod'],202683,,,1610612759,70,63,2021-11-27T03:20:07Z,5030000,,,0,,SUB in: E. Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2021-11-27T03:17:39.8Z,4,REGULAR,substitution,in,['startperiod'],1627759,,,1610612759,70,63,2021-11-27T03:20:07Z,5040000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2021-11-27T03:20:08.1Z,4,REGULAR,period,start,[],0,,,1610612738,70,63,2021-11-27T03:20:08Z,5050000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT11M54.00S,2021-11-27T03:20:21.0Z,4,REGULAR,foul,personal,[],1627854,,,1610612738,70,63,2021-11-27T03:20:31Z,5070000,,,0,,B. Forbes personal FOUL (2 PF),"[1627854, 203935]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,1830.0,2.0,0.0,Smart,203935.0,,,,,,,,,
526,PT11M45.00S,2021-11-27T03:20:39.1Z,4,REGULAR,2pt,Jump Shot,[],1627759,10.463206307490145,29.411764705882355,1610612738,70,63,2021-11-27T03:20:46Z,5090000,103.0,46.0,1,left,MISS J. Brown 11' driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,11.27,Missed,,,,,,,,,,,,,,,,,,,
527,PT11M43.00S,2021-11-27T03:20:41.6Z,4,REGULAR,rebound,offensive,[],1629684,,,1610612738,70,63,2021-11-27T03:20:41Z,5100000,,,0,,G. Williams REBOUND (Off:2 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,526.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
528,PT11M27.00S,2021-11-27T03:20:57.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203935,5.732588699080158,53.67647058823529,1610612738,70,65,2021-11-27T03:21:23Z,5110000,-18.0,1.0,1,left,M. Smart driving finger roll Layup (11 PTS),[203935],1610612738.0,BOS,driving finger roll,,,Smart,M. Smart,,,,,1.85,Made,,,,,11.0,,,,,,,,,,,,,,
529,PT11M05.00S,2021-11-27T03:21:19.9Z,4,REGULAR,2pt,Jump Shot,[],1629022,80.1084099868594,25.735294117647058,1610612759,70,65,2021-11-27T03:21:28Z,5120000,-121.0,134.0,1,right,MISS L. Walker IV 18' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,18.11,Missed,,,,,,,,,,,,,,,,,,,
530,PT11M05.00S,2021-11-27T03:21:19.9Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,70,65,2021-11-27T03:21:28Z,5130000,,,0,,M. Smart REBOUND (Off:1 Def:2),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,529.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
531,PT11M01.00S,2021-11-27T03:21:27.3Z,4,REGULAR,foul,personal,['2freethrow'],1629022,,,1610612738,70,65,2021-11-27T03:21:37Z,5140000,,,0,,L. Walker IV shooting personal FOUL (1 PF) (Kanter 2 FT),"[1629022, 202683]",1610612759.0,SAS,shooting,,,Walker IV,L. Walker IV,,,,,,,,,,,,1627963.0,1.0,0.0,Kanter,202683.0,,,,,,,,,
533,PT11M01.00S,2021-11-27T03:22:02.8Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],202683,,,1610612738,70,66,2021-11-27T03:22:21Z,5160000,,,0,,E. Kanter Free Throw 1 of 2 (3 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
534,PT11M01.00S,2021-11-27T03:22:02.8Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],202683,,,1610612738,70,66,2021-11-27T03:22:21Z,5170000,,,0,,MISS E. Kanter Free Throw 2 of 2,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,Missed,,,,,,,,,,,,,,,,,,,
535,PT10M58.00S,2021-11-27T03:22:05.8Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612759,70,66,2021-11-27T03:22:21Z,5180000,,,0,,D. Murray REBOUND (Off:0 Def:9),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,534.0,9.0,9.0,0.0,,,,,,,,,,,,,,,
536,PT10M42.00S,2021-11-27T03:22:36.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,90.62089356110381,46.07843137254902,1610612759,70,66,2021-11-27T03:22:49Z,5190000,-20.0,36.0,1,right,MISS J. Poeltl driving Layup - blocked,"[1627751, 1629684]",1610612759.0,SAS,driving,,,Poeltl,J. Poeltl,,,,,4.07,Missed,,,,,,,,,,,,,,Williams,1629684.0,,,,
541,PT10M42.00S,2021-11-27T03:22:36.2Z,4,REGULAR,block,,[],1629684,,,1610612759,70,66,2021-11-27T03:23:13Z,5195000,,,0,,G. Williams BLOCK (3 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT10M40.00S,2021-11-27T03:22:38.2Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,70,66,2021-11-27T03:23:13Z,5200000,,,0,,M. Smart REBOUND (Off:1 Def:3),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,536.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
538,PT10M35.00S,2021-11-27T03:22:42.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628369,7.440867279894875,47.794117647058826,1610612738,70,68,2021-11-27T03:23:07Z,5210000,11.0,17.0,1,left,J. Tatum driving Layup (14 PTS) (M. Smart 5 AST),"[1628369, 203935]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,2.06,Made,,,,,14.0,,,,,,M. Smart,203935.0,5.0,,,,,,
540,PT10M34.00S,2021-11-27T03:22:55.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,70,68,2021-11-27T03:22:55Z,5230000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT10M17.00S,2021-11-27T03:26:06.1Z,4,REGULAR,2pt,Jump Shot,[],1627749,78.79434954007884,48.77450980392157,1610612759,72,68,2021-11-27T03:26:11Z,5240000,-6.0,147.0,1,right,D. Murray 14' pullup Jump Shot (18 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,14.69,Made,,,,,18.0,,,,,,,,,,,,,,
