actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
451,PT07M02.00S,2021-10-21T02:12:47.4Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,69,59,2021-10-21T02:12:52Z,4470000,,,0,,D. Murray REBOUND (Off:0 Def:4),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,450.0,,,,,4.0,4.0,0.0,,,,,,,
452,PT06M37.00S,2021-10-21T02:13:11.8Z,3,REGULAR,3pt,Jump Shot,[],1627749,29.77989487516426,22.54901960784314,1610612759,69,59,2021-10-21T02:13:16Z,4480000,137.0,227.0,1,left,MISS D. Murray 26' pullup 3PT,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,,,,Missed,,,26.56,,,,,,,,,,,,
453,PT06M34.00S,2021-10-21T02:13:14.8Z,3,REGULAR,rebound,defensive,[],1630175,,,1610612753,69,59,2021-10-21T02:13:16Z,4490000,,,0,,C. Anthony REBOUND (Off:1 Def:4),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,452.0,,,,,5.0,4.0,1.0,,,,,,,
454,PT06M28.00S,2021-10-21T02:13:20.5Z,3,REGULAR,3pt,Jump Shot,[],1630591,94.56307490144546,2.696078431372549,1610612753,69,59,2021-10-21T02:13:24Z,4500000,-237.0,-1.0,1,right,MISS J. Suggs 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,Missed,,,23.65,,,,,,,,,,,,
455,PT06M25.00S,2021-10-21T02:13:23.5Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612759,69,59,2021-10-21T02:13:24Z,4510000,,,0,,D. White REBOUND (Off:0 Def:4),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,454.0,,,,,4.0,4.0,0.0,,,,,,,
456,PT06M17.00S,2021-10-21T02:13:31.9Z,3,REGULAR,2pt,Jump Shot,[],1627751,10.5946123521682,65.93137254901961,1610612759,71,59,2021-10-21T02:13:43Z,4520000,-80.0,47.0,1,left,J. Poeltl 9' floating Jump Shot (10 PTS) (D. White 3 AST),"[1627751, 1628401]",1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,,,,,,Made,,10.0,9.26,,,,,,D. White,1628401.0,3.0,,,,
458,PT06M04.00S,2021-10-21T02:13:44.8Z,3,REGULAR,3pt,Jump Shot,[],1630175,67.62483574244416,37.99019607843137,1610612753,71,59,2021-10-21T02:13:49Z,4540000,-60.0,252.0,1,right,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,Missed,,,25.88,,,,,,,,,,,,
459,PT06M01.00S,2021-10-21T02:13:47.8Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,71,59,2021-10-21T02:13:49Z,4550000,,,0,,J. Poeltl REBOUND (Off:5 Def:5),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,458.0,,,,,10.0,5.0,5.0,,,,,,,
460,PT05M43.00S,2021-10-21T02:14:08.1Z,3,REGULAR,turnover,out-of-bounds,[],1629640,,,1610612759,71,59,2021-10-21T02:14:24Z,4560000,,,0,,K. Johnson lost ball out-of-bounds TURNOVER (2 TO),[1629640],1610612759.0,SAS,lost ball,,,Johnson,K. Johnson,,,,,202049.0,,,,,,,,,,,,,,,,,2.0,,,
461,PT05M43.00S,2021-10-21T02:14:11.5Z,3,REGULAR,substitution,out,[],1629640,,,1610612753,71,59,2021-10-21T02:14:44Z,4570000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT05M43.00S,2021-10-21T02:14:11.5Z,3,REGULAR,substitution,out,[],1627749,,,1610612753,71,59,2021-10-21T02:14:44Z,4580000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT05M43.00S,2021-10-21T02:14:11.5Z,3,REGULAR,substitution,out,[],1627751,,,1610612753,71,59,2021-10-21T02:14:44Z,4590000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT05M43.00S,2021-10-21T02:14:11.5Z,3,REGULAR,substitution,out,[],1630591,,,1610612753,71,59,2021-10-21T02:14:44Z,4600000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT05M43.00S,2021-10-21T02:14:11.5Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,71,59,2021-10-21T02:14:44Z,4610000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT05M43.00S,2021-10-21T02:14:11.5Z,3,REGULAR,substitution,in,[],1630170,,,1610612753,71,59,2021-10-21T02:14:44Z,4620000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT05M43.00S,2021-10-21T02:14:11.5Z,3,REGULAR,substitution,in,[],1629234,,,1610612753,71,59,2021-10-21T02:14:44Z,4630000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT05M43.00S,2021-10-21T02:14:11.5Z,3,REGULAR,substitution,in,[],1629022,,,1610612753,71,59,2021-10-21T02:14:44Z,4640000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT05M43.00S,2021-10-21T02:14:11.5Z,3,REGULAR,substitution,in,[],1630181,,,1610612753,71,59,2021-10-21T02:14:44Z,4650000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT05M43.00S,2021-10-21T02:14:11.5Z,3,REGULAR,substitution,in,[],203082,,,1610612753,71,59,2021-10-21T02:14:44Z,4660000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT05M32.00S,2021-10-21T02:14:53.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203082,67.49342969776609,54.65686274509803,1610612753,71,62,2021-10-21T02:14:57Z,4670000,23.0,253.0,1,right,T. Ross 25' 3PT pullup (10 PTS),[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,,,,,,Made,,10.0,25.42,,,,,,,,,,,,
472,PT05M32.00S,2021-10-21T02:15:01.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612759,71,62,2021-10-21T02:15:57Z,4680000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT05M16.00S,2021-10-21T02:16:45.6Z,3,REGULAR,3pt,Jump Shot,[],1628401,21.632720105124836,8.823529411764707,1610612759,74,62,2021-10-21T02:16:52Z,4690000,206.0,151.0,1,left,D. White 25' 3PT pullup (14 PTS) (D. Vassell 1 AST),"[1628401, 1630170]",1610612759.0,SAS,pullup,,,White,D. White,,,,,,,,,,Made,,14.0,25.52,,,,,,D. Vassell,1630170.0,1.0,,,,
476,PT04M57.00S,2021-10-21T02:17:04.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203082,93.77463863337714,52.69607843137255,1610612753,74,64,2021-10-21T02:17:11Z,4720000,13.0,6.0,1,right,T. Ross driving Layup (12 PTS),[203082],1610612753.0,ORL,driving,,,Ross,T. Ross,,,,,,,,,,Made,,12.0,1.48,,,,,,,,,,,,
477,PT04M45.00S,2021-10-21T02:17:16.1Z,3,REGULAR,2pt,Jump Shot,[],1629022,22.552562417871222,49.754901960784316,1610612759,74,64,2021-10-21T02:17:21Z,4730000,1.0,159.0,1,left,MISS L. Walker IV 15' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,,,,,,Missed,,,15.95,,,,,,,,,,,,
478,PT04M41.00S,2021-10-21T02:17:20.1Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,74,64,2021-10-21T02:17:21Z,4740000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,477.0,,,,,8.0,7.0,1.0,,,,,,,
479,PT04M35.00S,2021-10-21T02:17:26.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,94.1688567674113,46.07843137254902,1610612753,74,64,2021-10-21T02:17:40Z,4750000,-20.0,2.0,1,right,MISS R. Hampton driving reverse Layup - blocked,"[1630181, 1629234]",1610612753.0,ORL,driving reverse,,,Hampton,R. Hampton,,,,,,,,,,Missed,,,1.97,Eubanks,1629234.0,,,,,,,,,,
480,PT04M35.00S,2021-10-21T02:17:26.2Z,3,REGULAR,block,,[],1629234,,,1610612753,74,64,2021-10-21T02:17:30Z,4760000,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT04M35.00S,2021-10-21T02:17:26.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,74,64,2021-10-21T02:17:40Z,4770000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,479.0,,,,,,,,,,,,,,
482,PT04M35.00S,2021-10-21T02:17:33.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,74,64,2021-10-21T02:17:33Z,4780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT04M35.00S,2021-10-21T02:17:36.9Z,3,REGULAR,substitution,out,[],203926,,,1610612753,74,64,2021-10-21T02:17:51Z,4790000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT04M35.00S,2021-10-21T02:17:36.9Z,3,REGULAR,substitution,out,[],1628976,,,1610612753,74,64,2021-10-21T02:17:51Z,4800000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT04M35.00S,2021-10-21T02:17:36.9Z,3,REGULAR,substitution,in,[],1628966,,,1610612753,74,64,2021-10-21T02:17:51Z,4810000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT04M35.00S,2021-10-21T02:17:36.9Z,3,REGULAR,substitution,in,[],1629649,,,1610612753,74,64,2021-10-21T02:17:51Z,4820000,,,0,,SUB in: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT04M21.00S,2021-10-21T02:18:04.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629649,94.82588699080158,45.588235294117645,1610612753,74,66,2021-10-21T02:18:13Z,4830000,-22.0,-4.0,1,right,I. Brazdeikis driving Layup (2 PTS),[1629649],1610612753.0,ORL,driving,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,Made,,2.0,2.24,,,,,,,,,,,,
488,PT04M04.00S,2021-10-21T02:18:20.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,7.440867279894875,58.57843137254902,1610612759,76,66,2021-10-21T03:01:27Z,4840000,-43.0,17.0,1,left,D. White floating Jump Shot (16 PTS) (D. Eubanks 2 AST),"[1628401, 1629234]",1610612759.0,SAS,floating,,,White,D. White,,,,,,,,,,Made,,16.0,4.63,,,,,,D. Eubanks,1629234.0,2.0,,,,
490,PT03M50.00S,2021-10-21T02:18:35.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201577,85.89027595269383,50.0,1610612753,76,66,2021-10-21T02:18:38Z,4860000,0.0,80.0,1,right,MISS R. Lopez 8' Hook,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,Missed,,,8.01,,,,,,,,,,,,
491,PT03M47.00S,2021-10-21T02:18:38.2Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612759,76,66,2021-10-21T02:18:38Z,4870000,,,0,,D. Eubanks REBOUND (Off:2 Def:4),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,490.0,,,,,6.0,4.0,2.0,,,,,,,
492,PT03M35.00S,2021-10-21T02:18:49.6Z,3,REGULAR,3pt,Jump Shot,[],1629022,8.623521681997373,2.941176470588235,1610612759,79,66,2021-10-21T02:18:57Z,4880000,235.0,29.0,1,left,L. Walker IV 3PT  (7 PTS) (D. White 4 AST),"[1629022, 1628401]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,Made,,7.0,23.7,,,,,,D. White,1628401.0,4.0,,,,
494,PT03M07.00S,2021-10-21T02:19:18.9Z,3,REGULAR,foul,personal,[],1629234,,,1610612753,79,66,2021-10-21T02:19:27Z,4900000,,,0,,D. Eubanks personal FOUL (2 PF),"[1629234, 1630175]",1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,1151.0,2.0,0.0,Anthony,1630175.0,,,,,,,,,,,,,,,,
496,PT03M07.00S,2021-10-21T02:19:29.9Z,3,REGULAR,substitution,out,[],1628401,,,1610612753,79,66,2021-10-21T02:19:47Z,4920000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT03M07.00S,2021-10-21T02:19:29.9Z,3,REGULAR,substitution,out,[],1629234,,,1610612753,79,66,2021-10-21T02:19:47Z,4930000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT03M07.00S,2021-10-21T02:19:29.9Z,3,REGULAR,substitution,out,[],1630175,,,1610612753,79,66,2021-10-21T02:19:47Z,4940000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT03M07.00S,2021-10-21T02:19:29.9Z,3,REGULAR,substitution,in,[],1627751,,,1610612753,79,66,2021-10-21T02:19:47Z,4950000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT03M07.00S,2021-10-21T02:19:29.9Z,3,REGULAR,substitution,in,[],1627749,,,1610612753,79,66,2021-10-21T02:19:47Z,4960000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT03M07.00S,2021-10-21T02:19:29.9Z,3,REGULAR,substitution,in,[],1630591,,,1610612753,79,66,2021-10-21T02:19:47Z,4970000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT02M52.00S,2021-10-21T02:20:02.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,94.30026281208936,46.568627450980394,1610612753,79,66,2021-10-21T02:20:07Z,4980000,-17.0,1.0,1,right,MISS J. Suggs driving Layup,[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,,,,,,Missed,,,1.72,,,,,,,,,,,,
503,PT02M50.00S,2021-10-21T02:20:04.9Z,3,REGULAR,rebound,offensive,[],201577,,,1610612753,79,66,2021-10-21T02:20:07Z,4990000,,,0,,R. Lopez REBOUND (Off:3 Def:0),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,502.0,,,,,3.0,0.0,3.0,,,,,,,
504,PT02M41.00S,2021-10-21T02:20:15.0Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",201577,94.30026281208936,52.94117647058824,1610612753,79,68,2021-10-21T02:20:23Z,5000000,15.0,1.0,1,right,R. Lopez turnaround Hook (4 PTS) (R. Hampton 2 AST),"[201577, 1630181]",1610612753.0,ORL,turnaround,,,Lopez,R. Lopez,,,,,,,,,,Made,,4.0,1.47,,,,,,R. Hampton,1630181.0,2.0,,,,
506,PT02M30.00S,2021-10-21T02:20:25.3Z,3,REGULAR,3pt,Jump Shot,[],1630170,29.38567674113009,24.264705882352942,1610612759,82,68,2021-10-21T02:20:30Z,5020000,129.0,224.0,1,left,D. Vassell 25' 3PT  (9 PTS) (J. Poeltl 6 AST),"[1630170, 1627751]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,Made,,9.0,25.81,,,,,,J. Poeltl,1627751.0,6.0,,,,
508,PT02M04.00S,2021-10-21T02:20:56.9Z,3,REGULAR,turnover,traveling,[],201577,,,1610612753,82,68,2021-10-21T02:21:06Z,5040000,,,0,,R. Lopez traveling TURNOVER (2 TO),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,1151.0,,,,,,,,,,,,,,,,,2.0,,,
509,PT01M51.00S,2021-10-21T02:21:18.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627749,23.99802890932983,39.705882352941174,1610612759,84,68,2021-10-21T02:21:22Z,5050000,51.0,173.0,1,left,D. Murray 18' pullup Jump Shot (13 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,,,,Made,,13.0,18.06,,,,,,,,,,,,
510,PT01M36.00S,2021-10-21T02:21:33.5Z,3,REGULAR,3pt,Jump Shot,[],1630591,73.40670170827858,81.37254901960785,1610612753,84,71,2021-10-21T02:21:37Z,5060000,157.0,197.0,1,right,J. Suggs 25' 3PT pullup (7 PTS),[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,,,,,,Made,,7.0,25.22,,,,,,,,,,,,
511,PT01M20.00S,2021-10-21T02:21:49.2Z,3,REGULAR,3pt,Jump Shot,[],1629022,6.652431011826544,96.56862745098039,1610612759,84,71,2021-10-21T02:21:55Z,5070000,-233.0,10.0,1,left,MISS L. Walker IV 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,Missed,,,23.3,,,,,,,,,,,,
512,PT01M18.00S,2021-10-21T02:21:51.1Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612759,84,71,2021-10-21T02:21:51Z,5080000,,,0,,J. Poeltl REBOUND (Off:6 Def:5),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,511.0,,,,,11.0,5.0,6.0,,,,,,,
513,PT01M12.00S,2021-10-21T02:21:57.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629022,5.863994743758213,3.6764705882352944,1610612759,87,71,2021-10-21T02:22:01Z,5090000,232.0,3.0,1,left,L. Walker IV 3PT  (10 PTS) (D. Vassell 2 AST),"[1629022, 1630170]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,Made,,10.0,23.16,,,,,,D. Vassell,1630170.0,2.0,,,,
515,PT00M58.20S,2021-10-21T02:22:11.1Z,3,REGULAR,turnover,lost ball,[],1630591,,,1610612753,87,71,2021-10-21T02:22:22Z,5110000,,,0,,J. Suggs lost ball TURNOVER (3 TO),"[1630591, 1630170]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,3.0,Vassell,1630170.0,
516,PT00M58.20S,2021-10-21T02:22:11.1Z,3,REGULAR,steal,,[],1630170,,,1610612759,87,71,2021-10-21T02:22:15Z,5120000,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT00M57.60S,2021-10-21T02:22:16.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630170,6.258212877792378,48.529411764705884,1610612759,89,71,2021-10-21T02:22:27Z,5130000,7.0,6.0,1,left,D. Vassell driving DUNK (11 PTS),[1630170],1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,,,,,,Made,,11.0,0.97,,,,,,,,,,,,
518,PT00M46.00S,2021-10-21T02:22:44.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,89,71,2021-10-21T02:22:44Z,5140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT00M40.00S,2021-10-21T02:22:59.8Z,3,REGULAR,turnover,bad pass,[],1629649,,,1610612753,89,71,2021-10-21T02:23:13Z,5150000,,,0,,I. Brazdeikis bad pass TURNOVER (1 TO),"[1629649, 1630170]",1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,1.0,Vassell,1630170.0,
520,PT00M40.00S,2021-10-21T02:22:59.8Z,3,REGULAR,steal,,[],1630170,,,1610612759,89,71,2021-10-21T02:23:01Z,5160000,,,0,,D. Vassell STEAL (2 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT00M32.10S,2021-10-21T02:23:07.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629022,25.443495400788436,16.666666666666664,1610612759,89,71,2021-10-21T02:23:15Z,5170000,167.0,187.0,1,left,MISS L. Walker IV 25' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,Missed,,,25.03,,,,,,,,,,,,
522,PT00M30.70S,2021-10-21T02:23:12.3Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612759,89,71,2021-10-21T02:23:12Z,5180000,,,0,,J. Poeltl REBOUND (Off:7 Def:5),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,521.0,,,,,12.0,5.0,7.0,,,,,,,
523,PT00M30.70S,2021-10-21T02:23:12.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627751,5.590000152587891,50.0,1610612759,91,71,2021-10-21T02:23:12Z,5190000,0.0,0.0,1,left,J. Poeltl putback Layup (12 PTS),[1627751],1610612759.0,SAS,putback,,,Poeltl,J. Poeltl,,,,,,,,,,Made,,12.0,0.0,,,,,,,,,,,,
524,PT00M20.80S,2021-10-21T02:23:24.3Z,3,REGULAR,foul,personal,[],1627749,,,1610612753,91,71,2021-10-21T02:23:32Z,5200000,,,0,,D. Murray personal FOUL (3 PF),"[1627749, 1630591]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,1151.0,3.0,0.0,Suggs,1630591.0,,,,,,,,,,,,,,,,
526,PT00M08.80S,2021-10-21T02:23:55.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203082,93.51182654402102,45.34313725490196,1610612753,91,71,2021-10-21T03:00:39Z,5220000,-23.0,8.0,1,right,MISS T. Ross driving Layup,[203082],1610612753.0,ORL,driving,,,Ross,T. Ross,,,,,,,,,,Missed,,,2.48,,,,,,,,,,,,
527,PT00M06.90S,2021-10-21T02:23:57.8Z,3,REGULAR,rebound,offensive,[],1629649,,,1610612753,91,71,2021-10-21T03:00:39Z,5230000,,,0,,I. Brazdeikis REBOUND (Off:1 Def:1),[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,526.0,,,,,2.0,1.0,1.0,,,,,,,
528,PT00M04.60S,2021-10-21T02:24:00.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629649,91.67214191852825,50.245098039215684,1610612753,91,71,2021-10-21T02:24:13Z,5240000,1.0,26.0,1,right,MISS I. Brazdeikis Layup,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,Missed,,,2.58,,,,,,,,,,,,
529,PT00M02.80S,2021-10-21T02:24:02.0Z,3,REGULAR,rebound,defensive,[],1629022,,,1610612759,91,71,2021-10-21T02:24:02Z,5250000,,,0,,L. Walker IV REBOUND (Off:0 Def:6),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,528.0,,,,,6.0,6.0,0.0,,,,,,,
530,PT00M00.00S,2021-10-21T02:24:07.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,5.732588699080158,95.58823529411765,1610612759,94,71,2021-10-21T02:24:32Z,5260000,-228.0,1.0,1,left,D. Vassell 3PT pullup (14 PTS) (D. Murray 7 AST),"[1630170, 1627749]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,,,,,,Made,,14.0,22.79,,,,,,D. Murray,1627749.0,7.0,,,,
533,PT00M00.00S,2021-10-21T02:24:11.5Z,3,REGULAR,instantreplay,request,[],0,,,1610612753,94,71,2021-10-21T02:25:52Z,5275000,,,0,,,[],,,support,,,,,,,,,202049.0,,,,,,,,,,,,,,,,,,,,
532,PT00M00.00S,2021-10-21T02:24:15.7Z,3,REGULAR,period,end,[],0,,,1610612753,94,71,2021-10-21T02:24:15Z,5280000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2021-10-21T02:26:15.7Z,4,REGULAR,substitution,out,['startperiod'],1629649,,,1610612753,94,71,2021-10-21T02:27:05Z,5290000,,,0,,SUB out: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2021-10-21T02:26:15.7Z,4,REGULAR,substitution,out,['startperiod'],201577,,,1610612753,94,71,2021-10-21T02:27:05Z,5300000,,,0,,SUB out: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2021-10-21T02:26:15.7Z,4,REGULAR,substitution,out,['startperiod'],1630591,,,1610612753,94,71,2021-10-21T02:27:05Z,5310000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2021-10-21T02:26:15.7Z,4,REGULAR,substitution,in,['startperiod'],1630532,,,1610612753,94,71,2021-10-21T02:27:05Z,5320000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2021-10-21T02:26:15.7Z,4,REGULAR,substitution,in,['startperiod'],1630175,,,1610612753,94,71,2021-10-21T02:27:05Z,5330000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
