actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
545,PT07M13.00S,2021-11-23T03:29:37.5Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,91,100,2021-11-23T03:32:48Z,5360000,,,0,,J. Poeltl REBOUND (Off:4 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,543.0,8.0,4.0,4.0,,,,,,,,,,,
548,PT07M05.00S,2021-11-23T03:29:46.3Z,4,REGULAR,3pt,Jump Shot,[],1629022,66.5735873850197,71.56862745098039,1610612759,91,100,2021-11-23T03:32:55Z,5370000,108.0,262.0,1,right,MISS L. Walker IV 28' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,Missed,,,,,28.3,,,,,,,,,,
549,PT07M00.00S,2021-11-23T03:29:51.3Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,91,100,2021-11-23T03:32:55Z,5380000,,,0,,D. Ayton REBOUND (Off:4 Def:9),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,548.0,13.0,9.0,4.0,,,,,,,,,,,
550,PT06M50.00S,2021-11-23T03:30:01.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,14.011169513797633,35.53921568627451,1610612756,91,100,2021-11-23T03:33:01Z,5390000,72.0,79.0,1,left,MISS C. Paul 10' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,,,,,,Missed,,,,,10.72,,,,,,,,,,
551,PT06M47.00S,2021-11-23T03:30:04.3Z,4,REGULAR,rebound,defensive,[],1628966,,,1610612759,91,100,2021-11-23T03:33:01Z,5400000,,,0,,K. Bates-Diop REBOUND (Off:2 Def:4),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,550.0,6.0,4.0,2.0,,,,,,,,,,,
552,PT06M41.00S,2021-11-23T03:30:10.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,92.46057818659659,48.77450980392157,1610612759,93,100,2021-11-23T03:33:08Z,5410000,-6.0,18.0,1,right,D. Murray cutting Layup (12 PTS),[1627749],1610612759.0,SAS,cutting,,,Murray,D. Murray,,,,,,,,,,Made,,,,,1.94,12.0,,,,,,,,,
553,PT06M29.00S,2021-11-23T03:30:25.5Z,4,REGULAR,turnover,out-of-bounds,[],101108,,,1610612756,93,100,2021-11-23T03:33:18Z,5420000,,,0,,C. Paul lost ball out-of-bounds TURNOVER (2 TO),[101108],1610612756.0,PHX,lost ball,,,Paul,C. Paul,,,,,1627534.0,,,,,,,,,,,,,,,2.0,,,,,
554,PT06M29.00S,2021-11-23T03:30:32.9Z,4,REGULAR,substitution,out,[],1628966,,,1610612759,93,100,2021-11-23T03:30:50Z,5430000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT06M29.00S,2021-11-23T03:30:32.9Z,4,REGULAR,substitution,out,[],1626166,,,1610612759,93,100,2021-11-23T03:30:50Z,5440000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT06M29.00S,2021-11-23T03:30:32.9Z,4,REGULAR,substitution,in,[],1630170,,,1610612759,93,100,2021-11-23T03:30:50Z,5450000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M29.00S,2021-11-23T03:30:32.9Z,4,REGULAR,substitution,in,[],1626164,,,1610612759,93,100,2021-11-23T03:30:50Z,5460000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M08.00S,2021-11-23T03:31:13.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627751,93.38042049934296,52.450980392156865,1610612759,95,100,2021-11-23T03:33:25Z,5470000,12.0,10.0,1,right,J. Poeltl cutting Layup (13 PTS) (D. Murray 8 AST),"[1627751, 1627749]",1610612759.0,SAS,cutting,,,Poeltl,J. Poeltl,,,,,,,,,,Made,,,,,1.57,13.0,D. Murray,1627749.0,8.0,,,,,,
560,PT06M08.00S,2021-11-23T03:31:21.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,95,100,2021-11-23T03:31:21Z,5490000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M08.00S,2021-11-23T03:33:32.4Z,4,REGULAR,substitution,out,[],1629013,,,1610612756,95,100,2021-11-23T03:33:50Z,5500000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M08.00S,2021-11-23T03:33:32.4Z,4,REGULAR,substitution,out,[],1629661,,,1610612756,95,100,2021-11-23T03:33:50Z,5510000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M08.00S,2021-11-23T03:33:32.4Z,4,REGULAR,substitution,in,[],203109,,,1610612756,95,100,2021-11-23T03:33:50Z,5520000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M08.00S,2021-11-23T03:33:32.4Z,4,REGULAR,substitution,in,[],1628969,,,1610612756,95,100,2021-11-23T03:33:50Z,5530000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT05M47.00S,2021-11-23T03:34:35.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,95,100,2021-11-23T03:34:35Z,5540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT05M44.00S,2021-11-23T03:34:51.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,5.995400788436268,49.01960784313725,1610612756,95,102,2021-11-23T03:36:12Z,5550000,5.0,4.0,1,left,D. Ayton Layup (21 PTS) (C. Paul 2 AST),"[1629028, 101108]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,Made,,,,,0.63,21.0,C. Paul,101108.0,2.0,,,,,,
573,PT05M27.00S,2021-11-23T03:35:07.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,93.24901445466492,50.73529411764706,1610612759,95,102,2021-11-23T03:37:55Z,5570000,4.0,11.0,1,right,MISS L. Walker IV Layup,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,Missed,,,,,1.16,,,,,,,,,,
574,PT05M27.00S,2021-11-23T03:35:07.9Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612759,95,102,2021-11-23T03:36:26Z,5580000,,,0,,J. Poeltl REBOUND (Off:5 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,573.0,9.0,4.0,5.0,,,,,,,,,,,
575,PT05M23.00S,2021-11-23T03:35:11.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627749,74.85216819973719,10.53921568627451,1610612759,95,102,2021-11-23T03:36:58Z,5590000,-197.0,184.0,1,right,MISS D. Murray 26' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,Missed,,,,,26.97,,,,,,,,,,
576,PT05M20.00S,2021-11-23T03:35:14.9Z,4,REGULAR,rebound,defensive,[],203109,,,1610612756,95,102,2021-11-23T03:36:58Z,5600000,,,0,,J. Crowder REBOUND (Off:0 Def:2),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,575.0,2.0,2.0,0.0,,,,,,,,,,,
577,PT05M18.00S,2021-11-23T03:35:17.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628969,6.258212877792378,52.69607843137255,1610612756,95,104,2021-11-23T03:37:09Z,5610000,-13.0,6.0,1,left,M. Bridges running finger roll Layup (2 PTS) (C. Paul 3 AST),"[1628969, 101108]",1610612756.0,PHX,running finger roll,,,Bridges,M. Bridges,,,,,,,,,,Made,,,,,1.49,2.0,C. Paul,101108.0,3.0,,,,,,
579,PT05M02.00S,2021-11-23T03:35:33.3Z,4,REGULAR,2pt,Jump Shot,[],1628401,90.3580814717477,30.637254901960787,1610612759,95,104,2021-11-23T03:37:24Z,5630000,-97.0,38.0,1,right,MISS D. White 10' driving floating Shot,[1628401],1610612759.0,SAS,driving floating,,,White,D. White,,,,,,,,,,Missed,,,,,10.4,,,,,,,,,,
580,PT05M02.00S,2021-11-23T03:35:33.3Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,95,104,2021-11-23T03:37:24Z,5640000,,,0,,D. Booker REBOUND (Off:1 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,579.0,2.0,1.0,1.0,,,,,,,,,,,
581,PT04M54.00S,2021-11-23T03:35:41.7Z,4,REGULAR,3pt,Jump Shot,[],101108,31.09395532194481,76.7156862745098,1610612756,95,104,2021-11-23T03:37:36Z,5650000,-134.0,240.0,1,left,MISS C. Paul 27' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,Missed,,,,,27.45,,,,,,,,,,
582,PT04M50.00S,2021-11-23T03:35:45.7Z,4,REGULAR,rebound,offensive,[],1628969,,,1610612756,95,104,2021-11-23T03:35:45Z,5660000,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,581.0,5.0,4.0,1.0,,,,,,,,,,,
583,PT04M49.00S,2021-11-23T03:35:47.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628969,14.536793692509855,53.92156862745098,1610612756,95,106,2021-11-23T03:37:44Z,5670000,-20.0,84.0,1,left,M. Bridges 8' turnaround Jump Shot (4 PTS),[1628969],1610612756.0,PHX,turnaround,,,Bridges,M. Bridges,,,,,,,,,,Made,,,,,8.64,4.0,,,,,,,,,
584,PT04M49.00S,2021-11-23T03:35:52.8Z,4,REGULAR,foul,personal,['1freethrow'],1627749,,,1610612756,95,106,2021-11-23T03:36:16Z,5680000,,,0,,D. Murray shooting personal FOUL (1 PF) (Bridges 1 FT),"[1627749, 1628969]",1610612759.0,SAS,shooting,,,Murray,D. Murray,,,,,203591.0,1.0,0.0,Bridges,1628969.0,,,,,,,,,,,,,,,,
586,PT04M49.00S,2021-11-23T03:36:06.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,95,106,2021-11-23T03:36:26Z,5700000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT04M49.00S,2021-11-23T03:37:46.4Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1628969,,,1610612756,95,107,2021-11-23T03:37:46Z,5710000,,,0,,M. Bridges Free Throw 1 of 1 (5 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,Made,,,,,,5.0,,,,,,,,,
588,PT04M37.00S,2021-11-23T03:38:00.5Z,4,REGULAR,3pt,Jump Shot,[],1629022,80.1084099868594,6.372549019607843,1610612759,95,107,2021-11-23T03:38:07Z,5720000,-218.0,134.0,1,right,MISS L. Walker IV 25' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,Missed,,,,,25.62,,,,,,,,,,
589,PT04M32.00S,2021-11-23T03:38:05.5Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612756,95,107,2021-11-23T03:38:07Z,5730000,,,0,,M. Bridges REBOUND (Off:1 Def:5),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,588.0,6.0,5.0,1.0,,,,,,,,,,,
591,PT04M22.00S,2021-11-23T03:38:14.4Z,4,REGULAR,foul,personal,[],1629022,,,1610612756,95,107,2021-11-23T03:39:15Z,5750000,,,0,,L. Walker IV personal FOUL (1 PF),"[1629022, 203109]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,203591.0,1.0,0.0,Crowder,203109.0,,,,,,,,,,,,,,,,
593,PT04M20.00S,2021-11-23T03:38:42.0Z,4,REGULAR,3pt,Jump Shot,[],1626164,26.757555847568987,15.196078431372548,1610612756,95,110,2021-11-23T03:39:22Z,5770000,174.0,199.0,1,left,D. Booker 26' 3PT  (20 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Made,,,,,26.43,20.0,,,,,,,,,
594,PT04M06.00S,2021-11-23T03:38:55.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,93.77463863337714,49.26470588235294,1610612759,97,110,2021-11-23T03:39:36Z,5780000,-4.0,6.0,1,right,J. Poeltl Layup (15 PTS) (D. Murray 9 AST),"[1627751, 1627749]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,Made,,,,,0.7,15.0,D. Murray,1627749.0,9.0,,,,,,
596,PT03M53.00S,2021-11-23T03:39:07.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,18.478975032851512,37.254901960784316,1610612756,97,110,2021-11-23T03:39:42Z,5800000,64.0,121.0,1,left,MISS D. Booker 13' turnaround Shot,[1626164],1610612756.0,PHX,turnaround,,,Booker,D. Booker,,,,,,,,,,Missed,,,,,13.69,,,,,,,,,,
597,PT03M53.00S,2021-11-23T03:39:07.5Z,4,REGULAR,rebound,defensive,[],1629022,,,1610612759,97,110,2021-11-23T03:39:42Z,5810000,,,0,,L. Walker IV REBOUND (Off:0 Def:3),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,596.0,3.0,3.0,0.0,,,,,,,,,,,
598,PT03M46.00S,2021-11-23T03:39:15.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627749,93.51182654402102,51.225490196078425,1610612759,99,110,2021-11-23T03:40:07Z,5820000,6.0,8.0,1,right,D. Murray cutting Layup (14 PTS) (L. Walker IV 2 AST),"[1627749, 1629022]",1610612759.0,SAS,cutting,,,Murray,D. Murray,,,,,,,,,,Made,,,,,1.05,14.0,L. Walker IV,1629022.0,2.0,,,,,,
602,PT03M24.00S,2021-11-23T03:40:04.3Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612756,99,110,2021-11-23T03:40:21Z,5860000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT03M24.00S,2021-11-23T03:40:14.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,5.781865965834428,47.71752450980392,1610612756,99,110,2021-11-23T03:52:55Z,5865000,11.0,2.0,1,left,MISS D. Ayton Layup,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,Missed,,,,,1.15,,,,,,,,,,
658,PT03M24.00S,2021-11-23T03:40:14.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,99,110,2021-11-23T03:52:55Z,5867500,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,657.0,,,,,,,,,,,,,,
603,PT03M24.00S,2021-11-23T03:40:23.7Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612756,99,110,2021-11-23T03:42:39Z,5870000,,,0,,,[],1610612759.0,SAS,overturned,,,,,,,,,202027.0,,,,,,,,,,,,,,,,,,,,
604,PT03M24.00S,2021-11-23T03:43:09.5Z,4,REGULAR,jumpball,recovered,[],1628401,,,1610612759,99,110,2021-11-23T03:43:09Z,5880000,,,0,,Jump Ball J. Poeltl vs. D. Ayton: Tip to D. White,"[1628401, 1627751, 1629028]",1610612759.0,SAS,challenge,D. White,1628401.0,White,D. White,Poeltl,1627751.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,
607,PT03M07.00S,2021-11-23T03:43:16.1Z,4,REGULAR,3pt,Jump Shot,[],1630170,96.5341655716163,3.431372549019608,1610612759,99,110,2021-11-23T03:43:23Z,5910000,-233.0,-20.0,1,right,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,Missed,,,,,23.36,,,,,,,,,,
608,PT03M04.00S,2021-11-23T03:43:19.1Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,99,110,2021-11-23T03:43:23Z,5920000,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,607.0,2.0,2.0,0.0,,,,,,,,,,,
609,PT02M54.00S,2021-11-23T03:43:30.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,19.316688567674113,35.95664828431372,1610612756,99,112,2021-11-23T03:43:37Z,5930000,70.0,129.0,1,left,C. Paul 14' pullup Jump Shot (12 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,,,,,,Made,,,,,14.7,12.0,,,,,,,,,
610,PT02M46.00S,2021-11-23T03:43:39.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,93.38042049934296,53.431372549019606,1610612759,101,112,2021-11-23T03:43:58Z,5940000,17.0,10.0,1,right,D. Murray driving finger roll Layup (16 PTS),[1627749],1610612759.0,SAS,driving finger roll,,,Murray,D. Murray,,,,,,,,,,Made,,,,,1.97,16.0,,,,,,,,,
611,PT02M46.00S,2021-11-23T03:43:42.4Z,4,REGULAR,foul,personal,['1freethrow'],1628969,,,1610612759,101,112,2021-11-23T03:43:54Z,5950000,,,0,,M. Bridges shooting personal FOUL (4 PF) (Murray 1 FT),"[1628969, 1627749]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,1627534.0,4.0,0.0,Murray,1627749.0,,,,,,,,,,,,,,,,
613,PT02M46.00S,2021-11-23T03:44:09.8Z,4,REGULAR,freethrow,1 of 1,[],1627749,,,1610612759,101,112,2021-11-23T03:44:25Z,5970000,,,0,,MISS D. Murray Free Throw 1 of 1,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,Missed,,,,,,,,,,,,,,,
614,PT02M43.00S,2021-11-23T03:44:12.8Z,4,REGULAR,rebound,defensive,[],203109,,,1610612756,101,112,2021-11-23T03:44:25Z,5980000,,,0,,J. Crowder REBOUND (Off:0 Def:3),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,613.0,3.0,3.0,0.0,,,,,,,,,,,
615,PT02M21.00S,2021-11-23T03:44:33.5Z,4,REGULAR,3pt,Jump Shot,[],203109,32.013797634691194,33.33333333333333,1610612756,101,112,2021-11-23T03:44:48Z,5990000,83.0,248.0,1,left,MISS J. Crowder 26' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,Missed,,,,,26.2,,,,,,,,,,
616,PT02M15.00S,2021-11-23T03:44:39.9Z,4,REGULAR,rebound,offensive,[],1629028,,,1610612756,101,112,2021-11-23T03:44:39Z,6000000,,,0,,D. Ayton REBOUND (Off:5 Def:9),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,615.0,14.0,9.0,5.0,,,,,,,,,,,
617,PT02M14.00S,2021-11-23T03:44:40.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,10.988830486202366,44.11764705882353,1610612756,101,112,2021-11-23T03:44:55Z,6010000,29.0,51.0,1,left,MISS D. Ayton Layup - blocked,"[1629028, 1628401]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,Missed,,,,,5.87,,,,,,,,White,1628401.0,
618,PT02M14.00S,2021-11-23T03:44:40.5Z,4,REGULAR,block,,[],1628401,,,1610612756,101,112,2021-11-23T03:44:43Z,6020000,,,0,,D. White BLOCK (2 BLK),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT02M10.00S,2021-11-23T03:44:44.5Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612759,101,112,2021-11-23T03:44:55Z,6030000,,,0,,D. White REBOUND (Off:1 Def:3),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,617.0,4.0,3.0,1.0,,,,,,,,,,,
620,PT02M08.00S,2021-11-23T03:44:46.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628401,89.70105124835742,57.84313725490197,1610612759,103,112,2021-11-23T03:47:44Z,6040000,39.0,44.0,1,right,D. White floating Jump Shot (16 PTS),[1628401],1610612759.0,SAS,floating,,,White,D. White,,,,,,,,,,Made,,,,,5.92,16.0,,,,,,,,,
621,PT01M46.00S,2021-11-23T03:45:08.4Z,4,REGULAR,3pt,Jump Shot,[],1626164,20.97568988173456,89.70588235294117,1610612756,103,112,2021-11-23T03:45:15Z,6050000,-199.0,145.0,1,left,MISS D. Booker 24' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,Missed,,,,,24.56,,,,,,,,,,
622,PT01M42.00S,2021-11-23T03:45:12.4Z,4,REGULAR,rebound,defensive,[],1629022,,,1610612759,103,112,2021-11-23T03:45:15Z,6060000,,,0,,L. Walker IV REBOUND (Off:0 Def:4),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,621.0,4.0,4.0,0.0,,,,,,,,,,,
623,PT01M38.00S,2021-11-23T03:45:17.5Z,4,REGULAR,turnover,out-of-bounds,[],1629022,,,1610612759,103,112,2021-11-23T03:45:33Z,6070000,,,0,,L. Walker IV bad pass out-of-bounds TURNOVER (2 TO),[1629022],1610612759.0,SAS,bad pass,,,Walker IV,L. Walker IV,,,,,202027.0,,,,,,,,,,,,,,,2.0,,,,,
624,PT01M22.00S,2021-11-23T03:45:43.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],101108,13.87976346911958,32.84313725490196,1610612756,103,112,2021-11-23T03:45:51Z,6080000,86.0,78.0,1,left,MISS C. Paul 11' turnaround Shot,[101108],1610612756.0,PHX,turnaround,,,Paul,C. Paul,,,,,,,,,,Missed,,,,,11.6,,,,,,,,,,
625,PT01M19.00S,2021-11-23T03:45:46.7Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,103,112,2021-11-23T03:45:51Z,6090000,,,0,,D. Vassell REBOUND (Off:1 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,624.0,3.0,2.0,1.0,,,,,,,,,,,
626,PT01M09.00S,2021-11-23T03:45:56.9Z,4,REGULAR,3pt,Jump Shot,[],1628401,78.0059132720105,91.17647058823529,1610612759,106,112,2021-11-23T03:46:03Z,6100000,206.0,154.0,1,right,D. White 25' 3PT pullup (19 PTS) (D. Murray 10 AST),"[1628401, 1627749]",1610612759.0,SAS,pullup,,,White,D. White,,,,,,,,,,Made,,,,,25.72,19.0,D. Murray,1627749.0,10.0,,,,,,
628,PT00M50.60S,2021-11-23T03:46:25.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,106,112,2021-11-23T03:46:25Z,6120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT00M47.10S,2021-11-23T03:46:43.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,12.434296977660972,53.431372549019606,1610612756,106,114,2021-11-23T03:46:52Z,6130000,-17.0,64.0,1,left,D. Booker 6' driving floating Jump Shot (22 PTS) (C. Paul 4 AST),"[1626164, 101108]",1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,,,,,,Made,,,,,6.67,22.0,C. Paul,101108.0,4.0,,,,,,
631,PT00M38.60S,2021-11-23T03:46:56.6Z,4,REGULAR,3pt,Jump Shot,[],1630170,67.09921156373193,68.62745098039215,1610612759,109,114,2021-11-23T03:47:01Z,6150000,93.0,257.0,1,right,D. Vassell 27' 3PT  (17 PTS) (D. Murray 11 AST),"[1630170, 1627749]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,Made,,,,,27.32,17.0,D. Murray,1627749.0,11.0,,,,,,
633,PT00M20.80S,2021-11-23T03:47:18.0Z,4,REGULAR,foul,personal,[],1627749,,,1610612756,109,114,2021-11-23T03:47:45Z,6170000,,,0,,D. Murray personal FOUL (2 PF),"[1627749, 1626164]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,202027.0,2.0,0.0,Booker,1626164.0,,,,,,,,,,,,,,,,
635,PT00M17.70S,2021-11-23T03:47:41.7Z,4,REGULAR,turnover,lost ball,[],101108,,,1610612756,109,114,2021-11-23T03:47:50Z,6190000,,,0,,C. Paul lost ball TURNOVER (3 TO),"[101108, 1627749]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,3.0,Murray,1627749.0,,,
636,PT00M17.70S,2021-11-23T03:47:41.7Z,4,REGULAR,steal,,[],1627749,,,1610612759,109,114,2021-11-23T03:47:45Z,6200000,,,0,,D. Murray STEAL (3 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT00M15.20S,2021-11-23T03:47:46.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627749,90.88370565045992,53.92156862745098,1610612759,111,114,2021-11-23T03:48:15Z,6210000,20.0,33.0,1,right,D. Murray running finger roll Layup (18 PTS),[1627749],1610612759.0,SAS,running finger roll,,,Murray,D. Murray,,,,,,,,,,Made,,,,,3.86,18.0,,,,,,,,,
647,PT00M11.90S,2021-11-23T03:48:11.8Z,4,REGULAR,substitution,out,[],1627751,,,1610612756,111,114,2021-11-23T03:50:16Z,6215000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M11.90S,2021-11-23T03:48:11.8Z,4,REGULAR,substitution,in,[],1629640,,,1610612756,111,114,2021-11-23T03:50:16Z,6217500,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT00M09.30S,2021-11-23T03:48:37.1Z,4,REGULAR,jumpball,recovered,[],1626164,,,1610612756,111,114,2021-11-23T03:48:37Z,6220000,,,0,,Jump Ball D. Booker vs. L. Walker IV: Tip to D. Booker,"[1626164, 1626164, 1629022]",1610612756.0,PHX,heldball,D. Booker,1626164.0,Booker,D. Booker,Booker,1626164.0,Walker IV,1629022.0,,,,,,,,,,,,,,,,,,,,,
