actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
363,PT06M23.00S,2022-01-03T01:22:02.6Z,3,REGULAR,foul,personal,[],1630598,,,1610612742,52,61,2022-01-03T01:22:12Z,3600000,,,0,,A. Wiggins personal FOUL (3 PF),"[1630598, 1629029]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,1201.0,3.0,0.0,Doncic,1629029.0,,,,,,,,,,,,,,,,
365,PT06M23.00S,2022-01-03T01:22:17.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,52,61,2022-01-03T01:22:17Z,3620000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT06M23.00S,2022-01-03T01:23:27.7Z,3,REGULAR,substitution,out,[],1629676,,,1610612742,52,61,2022-01-03T01:24:38Z,3630000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT06M23.00S,2022-01-03T01:23:27.7Z,3,REGULAR,substitution,in,[],203488,,,1610612742,52,61,2022-01-03T01:24:38Z,3640000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT06M11.00S,2022-01-03T01:25:08.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203939,5.995400788436268,54.65686274509803,1610612742,52,61,2022-01-03T01:25:13Z,3650000,-23.0,4.0,1,left,MISS D. Powell Layup - blocked,"[203939, 203488]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,2.36,Missed,,,,,,,,,,,,Muscala,203488.0,
369,PT06M11.00S,2022-01-03T01:25:08.9Z,3,REGULAR,block,,[],203488,,,1610612742,52,61,2022-01-03T01:25:11Z,3660000,,,0,,M. Muscala BLOCK (1 BLK),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT06M08.00S,2022-01-03T01:25:11.9Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,52,61,2022-01-03T01:25:13Z,3670000,,,0,,J. Giddey REBOUND (Off:0 Def:6),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,368.0,6.0,6.0,0.0,,,,,,,,,
371,PT06M03.00S,2022-01-03T01:25:18.4Z,3,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612760,52,61,2022-01-03T01:25:25Z,3680000,,,0,,J. Giddey bad pass out-of-bounds TURNOVER (1 TO),[1630581],1610612760.0,OKC,bad pass,,,Giddey,J. Giddey,,,,,1628484.0,,,,,,,,,,,,1.0,,,,,,,,
372,PT05M49.00S,2022-01-03T01:25:37.2Z,3,REGULAR,turnover,traveling,[],1627827,,,1610612742,52,61,2022-01-03T01:25:42Z,3690000,,,0,,D. Finney-Smith traveling TURNOVER (1 TO),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,1628484.0,,,,,,,,,,,,1.0,,,,,,,,
373,PT05M49.00S,2022-01-03T01:25:54.6Z,3,REGULAR,substitution,out,[],203939,,,1610612760,52,61,2022-01-03T01:26:13Z,3700000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT05M49.00S,2022-01-03T01:25:54.6Z,3,REGULAR,substitution,out,[],1628973,,,1610612760,52,61,2022-01-03T01:26:13Z,3710000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT05M49.00S,2022-01-03T01:25:54.6Z,3,REGULAR,substitution,out,[],1629029,,,1610612760,52,61,2022-01-03T01:26:13Z,3720000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT05M49.00S,2022-01-03T01:25:54.6Z,3,REGULAR,substitution,in,[],203501,,,1610612760,52,61,2022-01-03T01:26:13Z,3730000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT05M49.00S,2022-01-03T01:25:54.6Z,3,REGULAR,substitution,in,[],203493,,,1610612760,52,61,2022-01-03T01:26:13Z,3740000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT05M49.00S,2022-01-03T01:25:54.6Z,3,REGULAR,substitution,in,[],1629650,,,1610612760,52,61,2022-01-03T01:26:13Z,3750000,,,0,,SUB in: M. Brown,[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT05M36.00S,2022-01-03T01:26:26.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630581,92.32917214191852,45.34313725490196,1610612760,52,61,2022-01-03T01:26:30Z,3760000,-23.0,20.0,1,right,MISS J. Giddey driving Layup,[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,,,,,,3.04,Missed,,,,,,,,,,,,,,
380,PT05M35.00S,2022-01-03T01:26:27.2Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,52,61,2022-01-03T01:26:30Z,3770000,,,0,,M. Kleber REBOUND (Off:0 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,379.0,3.0,3.0,0.0,,,,,,,,,
381,PT05M27.00S,2022-01-03T01:26:35.6Z,3,REGULAR,3pt,Jump Shot,[],203501,19.92444152431012,7.352941176470589,1610612742,52,61,2022-01-03T01:26:39Z,3780000,213.0,135.0,1,left,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,25.22,Missed,,,,,,,,,,,,,,
382,PT05M23.00S,2022-01-03T01:26:39.6Z,3,REGULAR,rebound,defensive,[],1629660,,,1610612760,52,61,2022-01-03T01:26:39Z,3790000,,,0,,T. Jerome REBOUND (Off:0 Def:3),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,381.0,3.0,3.0,0.0,,,,,,,,,
383,PT05M13.00S,2022-01-03T01:26:51.5Z,3,REGULAR,foul,personal,[],1627827,,,1610612760,52,61,2022-01-03T01:26:57Z,3800000,,,0,,D. Finney-Smith personal FOUL (1 PF),"[1627827, 1630197]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,1201.0,1.0,0.0,Pokusevski,1630197.0,,,,,,,,,,,,,,,,
385,PT05M13.00S,2022-01-03T01:26:55.7Z,3,REGULAR,substitution,out,[],1630598,,,1610612760,52,61,2022-01-03T01:27:02Z,3820000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT05M13.00S,2022-01-03T01:26:55.7Z,3,REGULAR,substitution,out,[],1628467,,,1610612760,52,61,2022-01-03T01:27:02Z,3830000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT05M13.00S,2022-01-03T01:26:55.7Z,3,REGULAR,substitution,in,[],1630177,,,1610612760,52,61,2022-01-03T01:27:02Z,3840000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT05M13.00S,2022-01-03T01:26:55.7Z,3,REGULAR,substitution,in,[],1628973,,,1610612760,52,61,2022-01-03T01:27:02Z,3850000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT05M10.00S,2022-01-03T01:27:13.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630177,93.77463863337714,51.470588235294116,1610612760,54,61,2022-01-03T01:27:17Z,3860000,7.0,6.0,1,right,T. Maledon cutting Layup (4 PTS) (J. Giddey 12 AST),"[1630177, 1630581]",1610612760.0,OKC,cutting,,,Maledon,T. Maledon,,,,,,,,,,0.95,Made,4.0,,,,,,,,J. Giddey,1630581.0,12.0,,,
391,PT04M57.00S,2022-01-03T01:27:26.2Z,3,REGULAR,3pt,Jump Shot,[],203493,25.443495400788436,15.441176470588236,1610612742,54,61,2022-01-03T01:27:30Z,3880000,173.0,187.0,1,left,MISS R. Bullock 25' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,25.44,Missed,,,,,,,,,,,,,,
392,PT04M55.00S,2022-01-03T01:27:28.2Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,54,61,2022-01-03T01:27:30Z,3890000,,,0,,J. Giddey REBOUND (Off:0 Def:7),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,391.0,7.0,7.0,0.0,,,,,,,,,
393,PT04M50.00S,2022-01-03T01:27:33.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630197,74.32654402102497,82.59803921568627,1610612760,57,61,2022-01-03T01:28:55Z,3900000,163.0,189.0,1,right,A. Pokusevski 24' 3PT running (7 PTS) (J. Giddey 13 AST),"[1630197, 1630581]",1610612760.0,OKC,running,,,Pokusevski,A. Pokusevski,,,,,,,,,,24.94,Made,7.0,,,,,,,,J. Giddey,1630581.0,13.0,,,
395,PT04M50.00S,2022-01-03T01:27:47.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,57,61,2022-01-03T01:27:47Z,3920000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT04M50.00S,2022-01-03T01:29:38.1Z,3,REGULAR,substitution,out,[],1629650,,,1610612742,57,61,2022-01-03T01:30:13Z,3930000,,,0,,SUB out: M. Brown,[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT04M50.00S,2022-01-03T01:29:38.1Z,3,REGULAR,substitution,out,[],1627827,,,1610612742,57,61,2022-01-03T01:30:13Z,3940000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT04M50.00S,2022-01-03T01:29:38.1Z,3,REGULAR,substitution,in,[],1627737,,,1610612742,57,61,2022-01-03T01:30:13Z,3950000,,,0,,SUB in: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT04M50.00S,2022-01-03T01:29:38.1Z,3,REGULAR,substitution,in,[],1630182,,,1610612742,57,61,2022-01-03T01:30:13Z,3960000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M30.00S,2022-01-03T01:30:45.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627737,5.338370565045992,46.32352941176471,1610612742,57,63,2022-01-03T01:30:55Z,3970000,18.0,-2.0,1,left,M. Chriss cutting Layup (9 PTS) (T. Hardaway Jr. 3 AST),"[1627737, 203501]",1610612742.0,DAL,cutting,,,Chriss,M. Chriss,,,,,,,,,,1.85,Made,9.0,,,,,,,,T. Hardaway Jr.,203501.0,3.0,,,
402,PT04M16.00S,2022-01-03T01:30:59.7Z,3,REGULAR,turnover,bad pass,[],1629660,,,1610612760,57,63,2022-01-03T01:31:52Z,3990000,,,0,,T. Jerome bad pass TURNOVER (1 TO),"[1629660, 1628973]",1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,1.0,Brunson,1628973.0,,,,,,
403,PT04M16.00S,2022-01-03T01:30:59.7Z,3,REGULAR,steal,,[],1628973,,,1610612742,57,63,2022-01-03T01:31:02Z,4000000,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT04M10.00S,2022-01-03T01:31:06.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630182,23.866622864651774,87.00980392156863,1610612742,57,63,2022-01-03T01:31:12Z,4010000,-185.0,172.0,1,left,MISS J. Green 25' 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,25.25,Missed,,,,,,,,,,,,,,
405,PT04M05.00S,2022-01-03T01:31:11.3Z,3,REGULAR,rebound,defensive,[],1630177,,,1610612760,57,63,2022-01-03T01:31:12Z,4020000,,,0,,T. Maledon REBOUND (Off:0 Def:1),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,404.0,1.0,1.0,0.0,,,,,,,,,
406,PT03M53.00S,2022-01-03T01:31:21.8Z,3,REGULAR,3pt,Jump Shot,[],1630581,65.25952693823915,54.41176470588235,1610612760,60,63,2022-01-03T01:31:30Z,4030000,22.0,274.0,1,right,J. Giddey 27' 3PT pullup (12 PTS),[1630581],1610612760.0,OKC,pullup,,,Giddey,J. Giddey,,,,,,,,,,27.5,Made,12.0,,,,,,,,,,,,,
407,PT03M37.00S,2022-01-03T01:31:38.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203501,5.863994743758213,49.01960784313725,1610612742,60,65,2022-01-03T01:31:43Z,4040000,5.0,3.0,1,left,T. Hardaway Jr. driving Layup (11 PTS),[203501],1610612742.0,DAL,driving,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,0.55,Made,11.0,,,,,,,,,,,,,
408,PT03M22.00S,2022-01-03T01:31:53.4Z,3,REGULAR,3pt,Jump Shot,[],1630581,67.09921156373193,33.82352941176471,1610612760,60,65,2022-01-03T01:31:57Z,4050000,-81.0,257.0,1,right,MISS J. Giddey 26' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,26.92,Missed,,,,,,,,,,,,,,
409,PT03M20.00S,2022-01-03T01:31:55.4Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612742,60,65,2022-01-03T01:31:57Z,4060000,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,408.0,1.0,1.0,0.0,,,,,,,,,
410,PT03M06.00S,2022-01-03T01:32:09.4Z,3,REGULAR,2pt,Jump Shot,[],1628973,26.62614980289093,39.705882352941174,1610612742,60,67,2022-01-03T01:32:14Z,4070000,51.0,198.0,1,left,J. Brunson 20' step back Jump Shot (10 PTS),[1628973],1610612742.0,DAL,step back,,,Brunson,J. Brunson,,,,,,,,,,20.44,Made,10.0,,,,,,,,,,,,,
411,PT02M41.00S,2022-01-03T01:32:34.6Z,3,REGULAR,turnover,bad pass,[],1630581,,,1610612760,60,67,2022-01-03T01:32:37Z,4080000,,,0,,J. Giddey bad pass TURNOVER (2 TO),"[1630581, 203493]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,2.0,Bullock,203493.0,,,,,,
412,PT02M41.00S,2022-01-03T01:32:34.6Z,3,REGULAR,steal,,[],203493,,,1610612742,60,67,2022-01-03T01:32:36Z,4090000,,,0,,R. Bullock STEAL (2 STL),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT02M32.00S,2022-01-03T01:32:43.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203493,5.338370565045992,3.1862745098039214,1610612742,60,70,2022-01-03T01:32:48Z,4100000,234.0,-2.0,1,left,R. Bullock 3PT  (6 PTS) (J. Brunson 7 AST),"[203493, 1628973]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,23.41,Made,6.0,,,,,,,,J. Brunson,1628973.0,7.0,,,
415,PT02M15.00S,2022-01-03T01:33:03.5Z,3,REGULAR,foul,personal,[],1627737,,,1610612760,60,70,2022-01-03T01:33:13Z,4120000,,,0,,M. Chriss personal FOUL (2 PF),"[1627737, 1629660]",1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,1201.0,2.0,0.0,Jerome,1629660.0,,,,,,,,,,,,,,,,
417,PT02M15.00S,2022-01-03T01:33:11.6Z,3,REGULAR,substitution,out,[],1629660,,,1610612760,60,70,2022-01-03T01:33:31Z,4140000,,,0,,SUB out: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT02M15.00S,2022-01-03T01:33:11.6Z,3,REGULAR,substitution,out,[],1630197,,,1610612760,60,70,2022-01-03T01:33:31Z,4150000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT02M15.00S,2022-01-03T01:33:11.6Z,3,REGULAR,substitution,out,[],203488,,,1610612760,60,70,2022-01-03T01:33:31Z,4160000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT02M15.00S,2022-01-03T01:33:11.6Z,3,REGULAR,substitution,out,[],1628973,,,1610612760,60,70,2022-01-03T01:33:31Z,4170000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT02M15.00S,2022-01-03T01:33:11.6Z,3,REGULAR,substitution,in,[],202324,,,1610612760,60,70,2022-01-03T01:33:31Z,4180000,,,0,,SUB in: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT02M15.00S,2022-01-03T01:33:11.6Z,3,REGULAR,substitution,in,[],1629026,,,1610612760,60,70,2022-01-03T01:33:31Z,4190000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT02M15.00S,2022-01-03T01:33:11.6Z,3,REGULAR,substitution,in,[],1630598,,,1610612760,60,70,2022-01-03T01:33:31Z,4200000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT02M15.00S,2022-01-03T01:33:11.6Z,3,REGULAR,substitution,in,[],1629029,,,1610612760,60,70,2022-01-03T01:33:31Z,4210000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT02M06.00S,2022-01-03T01:33:37.0Z,3,REGULAR,2pt,Jump Shot,[],1630598,81.553876478318,32.59803921568628,1610612760,60,70,2022-01-03T01:33:42Z,4220000,-87.0,121.0,1,right,MISS A. Wiggins 14' pullup Shot,[1630598],1610612760.0,OKC,pullup,,,Wiggins,A. Wiggins,,,,,,,,,,14.89,Missed,,,,,,,,,,,,,,
426,PT02M02.00S,2022-01-03T01:33:41.0Z,3,REGULAR,rebound,defensive,[],1627737,,,1610612742,60,70,2022-01-03T01:33:42Z,4230000,,,0,,M. Chriss REBOUND (Off:0 Def:5),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,425.0,5.0,5.0,0.0,,,,,,,,,
427,PT01M53.00S,2022-01-03T01:33:49.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,9.411957950065702,64.70588235294117,1610612742,60,70,2022-01-03T01:33:55Z,4240000,-74.0,36.0,1,left,MISS L. Doncic 8' driving floating Shot,[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,,,,,,8.18,Missed,,,,,,,,,,,,,,
428,PT01M52.00S,2022-01-03T01:33:53.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612760,60,70,2022-01-03T01:33:53Z,4250000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,427.0,,,,,,,,,,,,
429,PT01M52.00S,2022-01-03T01:33:55.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,60,70,2022-01-03T01:33:55Z,4260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT01M32.00S,2022-01-03T01:34:19.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202324,80.23981603153744,62.745098039215684,1610612760,62,70,2022-01-03T01:34:25Z,4270000,64.0,133.0,1,right,D. Favors 14' Jump Shot (2 PTS) (J. Giddey 14 AST),"[202324, 1630581]",1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,14.76,Made,2.0,,,,,,,,J. Giddey,1630581.0,14.0,,,
432,PT01M08.00S,2022-01-03T01:34:42.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627737,6.521024967148489,46.81372549019608,1610612742,62,70,2022-01-03T01:35:28Z,4290000,16.0,9.0,1,left,MISS M. Chriss alley-oop Layup,[1627737],1610612742.0,DAL,alley-oop,,,Chriss,M. Chriss,,,,,,,,,,1.82,Missed,,,,,,,,,,,,,,
433,PT01M05.00S,2022-01-03T01:34:45.5Z,3,REGULAR,rebound,defensive,[],202324,,,1610612760,62,70,2022-01-03T01:34:46Z,4300000,,,0,,D. Favors REBOUND (Off:0 Def:2),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,432.0,2.0,2.0,0.0,,,,,,,,,
501,PT00M58.00S,2022-01-03T01:34:59.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629026,92.16491458607096,54.16666666666667,1610612760,62,70,2022-01-03T01:46:01Z,4305000,21.0,21.0,1,right,MISS K. Williams turnaround Shot - blocked,"[1629026, 203493]",1610612760.0,OKC,turnaround,,,Williams,K. Williams,,,,,,,,,,2.96,Missed,,,,,,,,,,,,Bullock,203493.0,
502,PT00M58.00S,2022-01-03T01:34:59.3Z,3,REGULAR,block,,[],203493,,,1610612760,62,70,2022-01-03T01:46:01Z,4307500,,,0,,R. Bullock BLOCK (1 BLK),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT00M58.00S,2022-01-03T01:34:59.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,62,70,2022-01-03T01:46:01Z,4308750,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,501.0,,,,,,,,,,,,
434,PT00M56.00S,2022-01-03T01:35:16.1Z,3,REGULAR,violation,kicked ball,[],203493,,,1610612760,62,70,2022-01-03T01:35:25Z,4310000,,,0,,R. Bullock kicked ball VIOLATION,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,1628484.0,,,,,,,,,,,,,,,,,,,,
435,PT00M50.90S,2022-01-03T01:35:34.4Z,3,REGULAR,turnover,bad pass,[],1629026,,,1610612760,62,70,2022-01-03T01:35:38Z,4320000,,,0,,K. Williams bad pass TURNOVER (1 TO),"[1629026, 1629029]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,1.0,Doncic,1629029.0,,,,,,
455,PT00M50.90S,2022-01-03T01:35:34.4Z,3,REGULAR,steal,,[],1629029,,,1610612742,62,70,2022-01-03T01:41:05Z,4325000,,,0,,L. Doncic STEAL (1 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT00M47.00S,2022-01-03T01:35:38.2Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612742,62,70,2022-01-03T01:35:51Z,4330000,,,0,,L. Doncic bad pass TURNOVER (5 TO),"[1629029, 1630177]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,5.0,Maledon,1630177.0,,,,,,
437,PT00M47.00S,2022-01-03T01:35:38.2Z,3,REGULAR,steal,,[],1630177,,,1610612760,62,70,2022-01-03T01:35:39Z,4340000,,,0,,T. Maledon STEAL (3 STL),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT00M43.30S,2022-01-03T01:35:44.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630177,93.38042049934296,47.30392156862745,1610612760,64,70,2022-01-03T01:35:56Z,4350000,-13.0,10.0,1,right,T. Maledon running reverse Layup (6 PTS),[1630177],1610612760.0,OKC,running reverse,,,Maledon,T. Maledon,,,,,,,,,,1.66,Made,6.0,,,,,,,,,,,,,
439,PT00M43.30S,2022-01-03T01:35:46.6Z,3,REGULAR,foul,personal,['1freethrow'],1627737,,,1610612760,64,70,2022-01-03T01:36:07Z,4360000,,,0,,M. Chriss shooting personal FOUL (3 PF) (Maledon 1 FT),"[1627737, 1630177]",1610612742.0,DAL,shooting,,,Chriss,M. Chriss,,,,,1628484.0,3.0,0.0,Maledon,1630177.0,,,,,,,,,,,,,,,,
441,PT00M43.30S,2022-01-03T01:36:29.1Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1630177,,,1610612760,64,70,2022-01-03T01:36:31Z,4380000,,,0,,MISS T. Maledon Free Throw 1 of 1,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,Missed,,,,,,,,,,,,,,
442,PT00M41.30S,2022-01-03T01:36:31.1Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,64,70,2022-01-03T01:36:31Z,4390000,,,0,,L. Doncic REBOUND (Off:0 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,441.0,7.0,7.0,0.0,,,,,,,,,
443,PT00M35.00S,2022-01-03T01:36:36.3Z,3,REGULAR,3pt,Jump Shot,[],1629029,33.327858081471746,68.13725490196079,1610612742,64,73,2022-01-03T01:36:40Z,4400000,-91.0,261.0,1,left,L. Doncic 27' 3PT step back (10 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,,,27.61,Made,10.0,,,,,,,,,,,,,
444,PT00M23.80S,2022-01-03T01:36:51.9Z,3,REGULAR,3pt,Jump Shot,[],1629026,93.9060446780552,97.05882352941177,1610612760,64,73,2022-01-03T01:36:57Z,4410000,235.0,5.0,1,right,MISS K. Williams 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,23.53,Missed,,,,,,,,,,,,,,
445,PT00M20.50S,2022-01-03T01:36:55.0Z,3,REGULAR,rebound,defensive,[],1630182,,,1610612742,64,73,2022-01-03T01:36:55Z,4420000,,,0,,J. Green REBOUND (Off:1 Def:2),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,444.0,3.0,2.0,1.0,,,,,,,,,
