actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
281,PT03M33.00S,2022-02-01T01:56:32.9Z,2,REGULAR,3pt,Jump Shot,[],1630598,33.722076215505915,66.42156862745098,1610612760,35,42,2022-02-01T01:56:38Z,2740000,-82.0,264.0,1,left,A. Wiggins 27' 3PT  (5 PTS) (L. Dort 2 AST),"[1630598, 1629652]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,27.69,Made,5.0,,,,,L. Dort,1629652.0,2.0,,,,,,
283,PT03M19.00S,2022-02-01T01:56:46.8Z,2,REGULAR,3pt,Jump Shot,[],203468,76.2976346911958,89.4607843137255,1610612757,35,42,2022-02-01T01:56:51Z,2760000,197.0,170.0,1,right,MISS C. McCollum 26' 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,26.06,Missed,,,,,,,,,,,,,,
284,PT03M15.00S,2022-02-01T01:56:50.8Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,35,42,2022-02-01T01:56:51Z,2770000,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,283.0,2.0,2.0,0.0,,,,,,,,,
285,PT03M04.00S,2022-02-01T01:57:05.2Z,2,REGULAR,turnover,out-of-bounds,[],1630544,,,1610612760,35,42,2022-02-01T01:57:12Z,2780000,,,0,,T. Mann lost ball out-of-bounds TURNOVER (2 TO),[1630544],1610612760.0,OKC,lost ball,,,Mann,T. Mann,,,,,1204.0,,,,,,,,,,,,,,,2.0,,,,,
286,PT02M51.00S,2022-02-01T01:57:28.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,69.46452036793693,81.37254901960785,1610612757,35,45,2022-02-01T01:57:33Z,2790000,157.0,235.0,1,right,A. Simons 28' 3PT  (6 PTS) (C. McCollum 3 AST),"[1629014, 203468]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,28.21,Made,6.0,,,,,C. McCollum,203468.0,3.0,,,,,,
288,PT02M38.00S,2022-02-01T01:57:40.4Z,2,REGULAR,3pt,Jump Shot,[],1630598,16.113666228646515,3.6764705882352944,1610612760,35,45,2022-02-01T01:57:46Z,2810000,232.0,99.0,1,left,MISS A. Wiggins 25' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,25.19,Missed,,,,,,,,,,,,,,
289,PT02M33.00S,2022-02-01T01:57:45.4Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612757,35,45,2022-02-01T01:57:46Z,2820000,,,0,,N. Powell REBOUND (Off:0 Def:3),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,288.0,3.0,3.0,0.0,,,,,,,,,
290,PT02M29.00S,2022-02-01T01:57:53.6Z,2,REGULAR,violation,kicked ball,[],1630581,,,1610612757,35,45,2022-02-01T01:59:08Z,2830000,,,0,,J. Giddey kicked ball VIOLATION,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,202035.0,,,,,,,,,,,,,,,,,,,,
291,PT02M29.00S,2022-02-01T01:58:02.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,35,45,2022-02-01T01:58:02Z,2840000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M29.00S,2022-02-01T02:00:14.4Z,2,REGULAR,substitution,out,[],1630544,,,1610612757,35,45,2022-02-01T02:00:29Z,2850000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M29.00S,2022-02-01T02:00:14.4Z,2,REGULAR,substitution,in,[],1629026,,,1610612757,35,45,2022-02-01T02:00:29Z,2860000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M16.00S,2022-02-01T02:00:58.6Z,2,REGULAR,2pt,Jump Shot,[],203468,77.21747700394218,42.8921568627451,1610612757,35,45,2022-02-01T02:01:05Z,2870000,-36.0,162.0,1,right,MISS C. McCollum 16' fadeaway Shot,[203468],1610612757.0,POR,fadeaway,,,McCollum,C. McCollum,,,,,,,,,,16.56,Missed,,,,,,,,,,,,,,
295,PT02M12.00S,2022-02-01T02:01:02.6Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,35,45,2022-02-01T02:01:05Z,2880000,,,0,,A. Wiggins REBOUND (Off:2 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,294.0,4.0,2.0,2.0,,,,,,,,,
296,PT02M09.00S,2022-02-01T02:01:06.1Z,2,REGULAR,3pt,Jump Shot,[],1629026,34.773324572930356,56.127450980392155,1610612760,35,45,2022-02-01T02:01:14Z,2890000,-31.0,274.0,1,left,MISS K. Williams 27' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,27.61,Missed,,,,,,,,,,,,,,
297,PT02M04.00S,2022-02-01T02:01:11.1Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612757,35,45,2022-02-01T02:01:14Z,2900000,,,0,,A. Simons REBOUND (Off:0 Def:3),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,296.0,3.0,3.0,0.0,,,,,,,,,
298,PT01M56.00S,2022-02-01T02:01:17.9Z,2,REGULAR,3pt,Jump Shot,[],203496,92.85479632063075,96.81372549019608,1610612757,35,45,2022-02-01T02:01:22Z,2910000,234.0,15.0,1,right,MISS R. Covington 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,23.46,Missed,,,,,,,,,,,,,,
299,PT01M53.00S,2022-02-01T02:01:20.9Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,35,45,2022-02-01T02:01:22Z,2920000,,,0,,J. Giddey REBOUND (Off:0 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,298.0,4.0,4.0,0.0,,,,,,,,,
300,PT01M48.00S,2022-02-01T02:01:26.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630581,8.492115637319317,44.11764705882353,1610612760,37,45,2022-02-01T02:01:31Z,2930000,29.0,27.0,1,left,J. Giddey running Layup (6 PTS),[1630581],1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,,,,,,4.01,Made,6.0,,,,,,,,,,,,,
301,PT01M30.00S,2022-02-01T02:01:45.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,90.88370565045992,45.83333333333333,1610612757,37,47,2022-02-01T02:01:50Z,2940000,-21.0,33.0,1,right,N. Powell cutting Layup (8 PTS) (J. Nurkic 1 AST),"[1626181, 203994]",1610612757.0,POR,cutting,,,Powell,N. Powell,,,,,,,,,,3.92,Made,8.0,,,,,J. Nurkic,203994.0,1.0,,,,,,
303,PT01M15.00S,2022-02-01T02:01:59.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629026,9.017739816031538,56.127450980392155,1610612760,37,47,2022-02-01T02:02:05Z,2960000,-31.0,32.0,1,left,MISS K. Williams driving DUNK - blocked,"[1629026, 203994]",1610612760.0,OKC,driving,,,Williams,K. Williams,,,,,,,,,,4.45,Missed,,,,,,,,,,Nurkic,203994.0,,,
304,PT01M15.00S,2022-02-01T02:01:59.6Z,2,REGULAR,block,,[],203994,,,1610612760,37,47,2022-02-01T02:02:01Z,2970000,,,0,,J. Nurkic BLOCK (1 BLK),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT01M12.00S,2022-02-01T02:02:02.6Z,2,REGULAR,rebound,offensive,[],1629026,,,1610612760,37,47,2022-02-01T02:02:05Z,2980000,,,0,,K. Williams REBOUND (Off:2 Def:0),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,303.0,2.0,0.0,2.0,,,,,,,,,
306,PT01M11.00S,2022-02-01T02:02:03.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630598,29.25427069645204,20.588235294117645,1610612760,37,47,2022-02-01T02:02:08Z,2990000,147.0,222.0,1,left,MISS A. Wiggins 26' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,26.67,Missed,,,,,,,,,,,,,,
307,PT01M11.00S,2022-02-01T02:02:03.5Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612757,37,47,2022-02-01T02:02:08Z,3000000,,,0,,A. Simons REBOUND (Off:0 Def:4),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,306.0,4.0,4.0,0.0,,,,,,,,,
308,PT00M50.90S,2022-02-01T02:02:24.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203994,87.72996057818659,52.69607843137255,1610612757,37,47,2022-02-01T02:05:01Z,3010000,13.0,63.0,1,right,MISS J. Nurkic 6' Hook,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,6.42,Missed,,,,,,,,,,,,,,
309,PT00M49.40S,2022-02-01T02:02:26.1Z,2,REGULAR,rebound,defensive,[],202324,,,1610612760,37,47,2022-02-01T02:05:01Z,3020000,,,0,,D. Favors REBOUND (Off:0 Def:5),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,308.0,5.0,5.0,0.0,,,,,,,,,
310,PT00M28.90S,2022-02-01T02:02:46.6Z,2,REGULAR,2pt,Jump Shot,[],202324,23.47240473061761,41.66666666666667,1610612760,39,47,2022-02-01T02:02:51Z,3030000,42.0,168.0,1,left,D. Favors 17' Jump Shot (2 PTS) (A. Wiggins 1 AST),"[202324, 1630598]",1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,17.32,Made,2.0,,,,,A. Wiggins,1630598.0,1.0,,,,,,
313,PT00M04.50S,2022-02-01T02:03:14.0Z,2,REGULAR,3pt,Jump Shot,[],1629014,69.99014454664915,81.37254901960785,1610612757,39,47,2022-02-01T02:03:19Z,3050000,157.0,230.0,1,right,MISS A. Simons 27' step back 3PT,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,,,,,,27.81,Missed,,,,,,,,,,,,,,
314,PT00M01.00S,2022-02-01T02:03:17.5Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,39,47,2022-02-01T02:03:19Z,3060000,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,313.0,3.0,3.0,0.0,,,,,,,,,
315,PT00M00.00S,2022-02-01T02:03:18.5Z,2,REGULAR,3pt,Jump Shot,[],1629652,57.506570302233904,16.911764705882355,1610612760,39,47,2022-02-01T02:04:42Z,3070000,165.0,488.0,1,left,MISS L. Dort 51' running pullup 3PT,[1629652],1610612760.0,OKC,running pullup,,,Dort,L. Dort,,,,,,,,,,51.54,Missed,,,,,,,,,,,,,,
316,PT00M00.00S,2022-02-01T02:03:18.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,39,47,2022-02-01T02:04:42Z,3080000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,315.0,,,,,,,,,,,,
317,PT00M00.00S,2022-02-01T02:04:29.0Z,2,REGULAR,period,end,[],0,,,1610612760,39,47,2022-02-01T02:04:29Z,3090000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-02-01T02:17:53.6Z,3,REGULAR,substitution,out,['startperiod'],1629026,,,1610612760,39,47,2022-02-01T02:18:27Z,3100000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-02-01T02:17:53.6Z,3,REGULAR,substitution,in,['startperiod'],1630544,,,1610612760,39,47,2022-02-01T02:18:27Z,3110000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-02-01T02:18:34.6Z,3,REGULAR,period,start,[],0,,,1610612760,39,47,2022-02-01T02:18:34Z,3120000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT11M43.00S,2022-02-01T02:18:50.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,89.70105124835742,42.15686274509804,1610612760,41,47,2022-02-01T02:18:53Z,3130000,-39.0,44.0,1,right,L. Dort Layup (9 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,5.92,Made,9.0,,,,,,,,,,,,,
322,PT11M28.00S,2022-02-01T02:19:05.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,10.200394218134035,45.588235294117645,1610612757,41,47,2022-02-01T02:19:09Z,3140000,22.0,43.0,1,left,MISS N. Powell cutting Layup,[1626181],1610612757.0,POR,cutting,,,Powell,N. Powell,,,,,,,,,,4.87,Missed,,,,,,,,,,,,,,
323,PT11M26.00S,2022-02-01T02:19:07.6Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,41,47,2022-02-01T02:19:09Z,3150000,,,0,,J. Giddey REBOUND (Off:0 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,322.0,5.0,5.0,0.0,,,,,,,,,
324,PT11M21.00S,2022-02-01T02:19:12.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629652,73.01248357424441,10.784313725490197,1610612760,41,47,2022-02-01T02:19:22Z,3160000,-196.0,201.0,1,right,MISS L. Dort 28' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,28.1,Missed,,,,,,,,,,,,,,
325,PT11M15.00S,2022-02-01T02:19:18.6Z,3,REGULAR,rebound,offensive,[],1630598,,,1610612760,41,47,2022-02-01T02:19:22Z,3170000,,,0,,A. Wiggins REBOUND (Off:3 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,324.0,5.0,2.0,3.0,,,,,,,,,
326,PT11M15.00S,2022-02-01T02:19:18.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630598,94.40999984741211,50.0,1610612760,43,47,2022-02-01T02:19:18Z,3180000,0.0,0.0,1,right,A. Wiggins tip Layup (7 PTS),[1630598],1610612760.0,OKC,tip,,,Wiggins,A. Wiggins,,,,,,,,,,0.0,Made,7.0,,,,,,,,,,,,,
327,PT10M58.00S,2022-02-01T02:19:36.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,16.376478318002626,40.931372549019606,1610612757,43,49,2022-02-01T02:19:39Z,3190000,45.0,101.0,1,left,C. McCollum 11' driving floating Jump Shot (15 PTS),[203468],1610612757.0,POR,driving floating,,,McCollum,C. McCollum,,,,,,,,,,11.11,Made,15.0,,,,,,,,,,,,,
328,PT10M45.00S,2022-02-01T02:19:48.7Z,3,REGULAR,turnover,bad pass,[],1630581,,,1610612760,43,49,2022-02-01T02:19:52Z,3200000,,,0,,J. Giddey bad pass TURNOVER (3 TO),"[1630581, 203496]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,3.0,,,Covington,203496.0,
329,PT10M45.00S,2022-02-01T02:19:48.7Z,3,REGULAR,steal,,[],203496,,,1610612757,43,49,2022-02-01T02:19:50Z,3210000,,,0,,R. Covington STEAL (2 STL),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT10M39.00S,2022-02-01T02:19:54.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203468,18.478975032851512,94.11764705882352,1610612757,43,49,2022-02-01T02:19:58Z,3220000,-221.0,121.0,1,left,MISS C. McCollum 25' 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,25.17,Missed,,,,,,,,,,,,,,
331,PT10M37.00S,2022-02-01T02:19:56.5Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,43,49,2022-02-01T02:19:58Z,3230000,,,0,,L. Dort REBOUND (Off:0 Def:4),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,330.0,4.0,4.0,0.0,,,,,,,,,
332,PT10M28.00S,2022-02-01T02:20:05.7Z,3,REGULAR,2pt,Jump Shot,[],202324,77.08607095926413,46.568627450980394,1610612760,43,49,2022-02-01T02:20:10Z,3240000,-17.0,163.0,1,right,MISS D. Favors 16' Jump Shot,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,16.38,Missed,,,,,,,,,,,,,,
333,PT10M26.00S,2022-02-01T02:20:07.7Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,43,49,2022-02-01T02:20:10Z,3250000,,,0,,R. Covington REBOUND (Off:0 Def:3),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,332.0,3.0,3.0,0.0,,,,,,,,,
334,PT10M13.00S,2022-02-01T02:20:20.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,13.61695137976347,60.29411764705882,1610612757,43,49,2022-02-01T02:20:26Z,3260000,-51.0,75.0,1,left,MISS A. Simons 9' driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,,,,,,9.14,Missed,,,,,,,,,,,,,,
335,PT10M11.00S,2022-02-01T02:20:22.6Z,3,REGULAR,rebound,defensive,[],202324,,,1610612760,43,49,2022-02-01T02:20:26Z,3270000,,,0,,D. Favors REBOUND (Off:0 Def:6),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,334.0,6.0,6.0,0.0,,,,,,,,,
336,PT09M57.00S,2022-02-01T02:20:39.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,85.10183968462549,61.76470588235294,1610612760,45,49,2022-02-01T02:20:42Z,3280000,59.0,88.0,1,right,T. Mann 10' pullup Jump Shot (9 PTS),[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,,,,,,10.54,Made,9.0,,,,,,,,,,,,,
337,PT09M57.00S,2022-02-01T02:20:42.0Z,3,REGULAR,foul,personal,['1freethrow'],203468,,,1610612760,45,49,2022-02-01T02:20:51Z,3290000,,,0,,C. McCollum shooting personal FOUL (1 PF) (Mann 1 FT),"[203468, 1630544]",1610612757.0,POR,shooting,,,McCollum,C. McCollum,,,,,202035.0,1.0,0.0,Mann,1630544.0,,,,,,,,,,,,,,,,
339,PT09M57.00S,2022-02-01T02:21:03.4Z,3,REGULAR,freethrow,1 of 1,[],1630544,,,1610612760,46,49,2022-02-01T02:21:03Z,3310000,,,0,,T. Mann Free Throw 1 of 1 (10 PTS),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
340,PT09M31.00S,2022-02-01T02:21:31.1Z,3,REGULAR,2pt,Jump Shot,[],1629014,10.85742444152431,29.166666666666668,1610612757,46,51,2022-02-01T02:24:05Z,3320000,104.0,50.0,1,left,A. Simons 11' floating Jump Shot (8 PTS),[1629014],1610612757.0,POR,floating,,,Simons,A. Simons,,,,,,,,,,11.54,Made,8.0,,,,,,,,,,,,,
341,PT09M13.00S,2022-02-01T02:21:48.5Z,3,REGULAR,3pt,Jump Shot,[],1630544,90.09526938239159,4.411764705882353,1610612760,46,51,2022-02-01T02:21:52Z,3330000,-228.0,41.0,1,right,MISS T. Mann 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,23.15,Missed,,,,,,,,,,,,,,
342,PT09M10.00S,2022-02-01T02:21:51.5Z,3,REGULAR,rebound,defensive,[],203468,,,1610612757,46,51,2022-02-01T02:21:52Z,3340000,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,341.0,2.0,2.0,0.0,,,,,,,,,
343,PT08M59.00S,2022-02-01T02:22:03.1Z,3,REGULAR,3pt,Jump Shot,[],1629014,28.728646517739815,20.34313725490196,1610612757,46,51,2022-02-01T02:22:11Z,3350000,148.0,218.0,1,left,MISS A. Simons 26' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,26.32,Missed,,,,,,,,,,,,,,
344,PT08M55.00S,2022-02-01T02:22:07.1Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,46,51,2022-02-01T02:22:11Z,3360000,,,0,,J. Giddey REBOUND (Off:0 Def:6),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,343.0,6.0,6.0,0.0,,,,,,,,,
345,PT08M49.00S,2022-02-01T02:22:12.2Z,3,REGULAR,3pt,Jump Shot,[],1629652,64.33968462549278,46.81372549019608,1610612760,49,51,2022-02-01T02:22:18Z,3370000,-16.0,283.0,1,right,L. Dort 28' 3PT  (12 PTS) (J. Giddey 2 AST),"[1629652, 1630581]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,28.31,Made,12.0,,,,,J. Giddey,1630581.0,2.0,,,,,,
347,PT08M35.00S,2022-02-01T02:22:28.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,49,51,2022-02-01T02:22:28Z,3390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT08M33.00S,2022-02-01T02:22:45.0Z,3,REGULAR,2pt,Jump Shot,[],203468,11.645860709592641,21.07843137254902,1610612757,49,51,2022-02-01T02:22:49Z,3400000,145.0,57.0,1,left,MISS C. McCollum 15' Jump Shot,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,15.54,Missed,,,,,,,,,,,,,,
349,PT08M30.00S,2022-02-01T02:22:48.0Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,49,51,2022-02-01T02:22:49Z,3410000,,,0,,J. Giddey REBOUND (Off:0 Def:7),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,348.0,7.0,7.0,0.0,,,,,,,,,
350,PT08M24.00S,2022-02-01T02:22:54.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,89.83245729303549,40.68627450980392,1610612760,49,51,2022-02-01T02:22:59Z,3420000,-47.0,43.0,1,right,MISS J. Giddey 6' running Layup,[1630581],1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,,,,,,6.35,Missed,,,,,,,,,,,,,,
351,PT08M21.00S,2022-02-01T02:22:57.2Z,3,REGULAR,rebound,offensive,[],1630581,,,1610612760,49,51,2022-02-01T02:22:57Z,3430000,,,0,,J. Giddey REBOUND (Off:1 Def:7),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,350.0,8.0,7.0,1.0,,,,,,,,,
352,PT08M18.00S,2022-02-01T02:23:00.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202324,86.94152431011827,2.696078431372549,1610612760,49,51,2022-02-01T02:23:04Z,3440000,-237.0,70.0,1,right,MISS D. Favors 24' 3PT,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,24.67,Missed,,,,,,,,,,,,,,
353,PT08M15.00S,2022-02-01T02:23:03.6Z,3,REGULAR,rebound,offensive,[],1629652,,,1610612760,49,51,2022-02-01T02:23:04Z,3450000,,,0,,L. Dort REBOUND (Off:1 Def:4),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,352.0,5.0,4.0,1.0,,,,,,,,,
363,PT08M12.00S,2022-02-01T02:23:10.4Z,3,REGULAR,turnover,bad pass,[],1629652,,,1610612760,49,51,2022-02-01T02:28:00Z,3465000,,,0,,L. Dort bad pass TURNOVER (1 TO),"[1629652, 203994]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,1.0,,,Nurkic,203994.0,
368,PT08M12.00S,2022-02-01T02:23:10.4Z,3,REGULAR,steal,,[],203994,,,1610612757,49,51,2022-02-01T02:28:00Z,3472500,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT07M57.00S,2022-02-01T02:23:20.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,10.068988173455978,95.34313725490196,1610612757,49,51,2022-02-01T02:27:12Z,3480000,-227.0,42.0,1,left,MISS A. Simons 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,23.06,Missed,,,,,,,,,,,,,,
357,PT07M55.00S,2022-02-01T02:23:22.3Z,3,REGULAR,rebound,defensive,[],202324,,,1610612760,49,51,2022-02-01T02:23:24Z,3490000,,,0,,D. Favors REBOUND (Off:0 Def:7),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,356.0,7.0,7.0,0.0,,,,,,,,,
358,PT07M43.00S,2022-02-01T02:23:35.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202324,81.68528252299606,43.13725490196079,1610612760,51,51,2022-02-01T02:29:08Z,3500000,-34.0,120.0,1,right,D. Favors 12' floating Jump Shot (4 PTS) (J. Giddey 3 AST),"[202324, 1630581]",1610612760.0,OKC,floating,,,Favors,D. Favors,,,,,,,,,,12.45,Made,4.0,,,,,J. Giddey,1630581.0,3.0,,,,,,
360,PT07M43.00S,2022-02-01T02:23:38.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,51,51,2022-02-01T02:23:38Z,3520000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT07M24.00S,2022-02-01T02:26:55.5Z,3,REGULAR,foul,personal,[],202324,,,1610612757,51,51,2022-02-01T02:27:16Z,3530000,,,0,,D. Favors personal FOUL (3 PF),"[202324, 203994]",1610612760.0,OKC,,,,Favors,D. Favors,,,,,202035.0,3.0,0.0,Nurkic,203994.0,,,,,,,,,,,,,,,,
364,PT07M18.00S,2022-02-01T02:27:18.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,7.703679369250986,56.372549019607845,1610612757,51,53,2022-02-01T02:27:22Z,3550000,-32.0,20.0,1,left,C. McCollum Layup (17 PTS),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,3.76,Made,17.0,,,,,,,,,,,,,
365,PT07M04.00S,2022-02-01T02:27:34.9Z,3,REGULAR,foul,personal,['2freethrow'],1626181,,,1610612760,51,53,2022-02-01T02:27:40Z,3560000,,,0,,N. Powell shooting personal FOUL (2 PF) (Favors 2 FT),"[1626181, 202324]",1610612757.0,POR,shooting,,,Powell,N. Powell,,,,,1204.0,2.0,0.0,Favors,202324.0,,,,,,,,,,,,,,,,
