actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
441,PT00M37.10S,2022-01-01T02:39:30.5Z,3,REGULAR,3pt,Jump Shot,[],1629656,28.33442838370565,21.568627450980394,1610612752,74,65,2022-01-01T02:39:34Z,4400000,142.0,214.0,1,left,MISS Q. Grimes 25' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,
442,PT00M33.90S,2022-01-01T02:39:33.7Z,3,REGULAR,rebound,defensive,[],202324,,,1610612760,74,65,2022-01-01T02:39:34Z,4410000,,,0,,D. Favors REBOUND (Off:0 Def:3),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,441.0,3.0,3.0,0.0,,,,,,,,,,
443,PT00M20.30S,2022-01-01T02:39:47.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.38042049934296,43.13725490196079,1610612760,74,65,2022-01-01T02:39:54Z,4420000,-34.0,10.0,1,right,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,3.56,Missed,,,,,,,,,,,,,,,,,,
444,PT00M17.50S,2022-01-01T02:39:49.9Z,3,REGULAR,rebound,defensive,[],201959,,,1610612752,74,65,2022-01-01T02:39:49Z,4430000,,,0,,T. Gibson REBOUND (Off:0 Def:6),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,443.0,6.0,6.0,0.0,,,,,,,,,,
445,PT00M00.30S,2022-01-01T02:40:07.1Z,3,REGULAR,2pt,Jump Shot,[],1630193,26.888961892247043,46.32352941176471,1610612752,74,65,2022-01-01T02:40:33Z,4440000,18.0,200.0,1,left,MISS I. Quickley 20' fadeaway Shot,[1630193],1610612752.0,NYK,fadeaway,,,Quickley,I. Quickley,,,,,20.11,Missed,,,,,,,,,,,,,,,,,,
446,PT00M00.30S,2022-01-01T02:40:07.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,74,65,2022-01-01T02:40:12Z,4450000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,445.0,,,,,,,,,,,,,
447,PT00M00.00S,2022-01-01T02:40:21.3Z,3,REGULAR,period,end,[],0,,,1610612752,74,65,2022-01-01T02:40:21Z,4460000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT12M00.00S,2022-01-01T02:40:26.0Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612752,74,65,2022-01-01T02:42:40Z,4470000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
449,PT12M00.00S,2022-01-01T02:40:26.0Z,4,REGULAR,substitution,out,['startperiod'],1629026,,,1610612752,74,65,2022-01-01T02:42:40Z,4480000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,
450,PT12M00.00S,2022-01-01T02:40:26.0Z,4,REGULAR,substitution,in,['startperiod'],1630177,,,1610612752,74,65,2022-01-01T02:42:40Z,4490000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
451,PT12M00.00S,2022-01-01T02:40:26.0Z,4,REGULAR,substitution,in,['startperiod'],1630598,,,1610612752,74,65,2022-01-01T02:42:40Z,4500000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
452,PT12M00.00S,2022-01-01T02:42:52.4Z,4,REGULAR,period,start,[],0,,,1610612752,74,65,2022-01-01T02:42:52Z,4510000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT11M48.00S,2022-01-01T02:43:03.6Z,4,REGULAR,3pt,Jump Shot,[],1628995,19.66162943495401,7.352941176470589,1610612752,74,68,2022-01-01T02:43:07Z,4520000,213.0,132.0,1,left,K. Knox II 25' 3PT  (7 PTS) (I. Quickley 1 AST),"[1628995, 1630193]",1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,25.09,Made,7.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,,,,
455,PT11M21.00S,2022-01-01T02:43:33.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612760,74,68,2022-01-01T02:43:42Z,4540000,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,1629183.0,,,,
456,PT11M03.00S,2022-01-01T02:44:03.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628995,14.536793692509855,4.166666666666666,1610612752,74,68,2022-01-01T02:44:09Z,4550000,229.0,84.0,1,left,MISS K. Knox II 24' 3PT,[1628995],1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,24.41,Missed,,,,,,,,,,,,,,,,,,
457,PT10M58.00S,2022-01-01T02:44:08.2Z,4,REGULAR,rebound,defensive,[],1629660,,,1610612760,74,68,2022-01-01T02:44:09Z,4560000,,,0,,T. Jerome REBOUND (Off:0 Def:2),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,456.0,2.0,2.0,0.0,,,,,,,,,,
458,PT10M48.00S,2022-01-01T02:44:16.6Z,4,REGULAR,2pt,Jump Shot,[],202324,75.3777923784494,49.26470588235294,1610612760,74,68,2022-01-01T02:44:21Z,4570000,-4.0,179.0,1,right,MISS D. Favors 17' Jump Shot,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,17.89,Missed,,,,,,,,,,,,,,,,,,
459,PT10M46.00S,2022-01-01T02:44:18.6Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,74,68,2022-01-01T02:44:21Z,4580000,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,458.0,1.0,1.0,0.0,,,,,,,,,,
460,PT10M32.00S,2022-01-01T02:44:33.6Z,4,REGULAR,3pt,Jump Shot,[],1630193,28.86005256241787,25.49019607843137,1610612752,74,71,2022-01-01T02:44:38Z,4590000,123.0,219.0,1,left,I. Quickley 25' 3PT step back (11 PTS) (Q. Grimes 2 AST),"[1630193, 1629656]",1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,25.08,Made,11.0,Q. Grimes,1629656.0,2.0,,,,,,,,,,,,,,
462,PT10M05.00S,2022-01-01T02:45:01.4Z,4,REGULAR,3pt,Jump Shot,[],1630177,86.81011826544021,4.411764705882353,1610612760,74,71,2022-01-01T02:45:05Z,4610000,-228.0,71.0,1,right,MISS T. Maledon 3PT,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,23.89,Missed,,,,,,,,,,,,,,,,,,
463,PT10M01.00S,2022-01-01T02:45:04.6Z,4,REGULAR,rebound,offensive,[],1629660,,,1610612760,74,71,2022-01-01T02:45:04Z,4620000,,,0,,T. Jerome REBOUND (Off:1 Def:2),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,462.0,3.0,2.0,1.0,,,,,,,,,,
464,PT09M59.00S,2022-01-01T02:45:06.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630197,80.50262812089356,92.8921568627451,1610612760,77,71,2022-01-01T02:45:10Z,4630000,214.0,131.0,1,right,A. Pokusevski 25' 3PT  (6 PTS) (D. Favors 1 AST),"[1630197, 202324]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,25.12,Made,6.0,D. Favors,202324.0,1.0,,,,,,,,,,,,,,
466,PT09M29.00S,2022-01-01T02:45:35.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202692,8.492115637319317,53.92156862745098,1610612752,77,71,2022-01-01T02:45:41Z,4650000,-20.0,27.0,1,left,MISS A. Burks Layup - blocked,"[202692, 202324]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,3.36,Missed,,,,,,,,,,,,Favors,202324.0,,,,,
467,PT09M29.00S,2022-01-01T02:45:35.9Z,4,REGULAR,block,,[],202324,,,1610612752,77,71,2022-01-01T02:45:38Z,4660000,,,0,,D. Favors BLOCK (1 BLK),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
468,PT09M26.00S,2022-01-01T02:45:38.9Z,4,REGULAR,rebound,defensive,[],1630598,,,1610612760,77,71,2022-01-01T02:45:41Z,4670000,,,0,,A. Wiggins REBOUND (Off:0 Def:3),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,466.0,3.0,3.0,0.0,,,,,,,,,,
469,PT09M16.00S,2022-01-01T02:45:49.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629660,91.93495400788436,56.86274509803921,1610612760,79,71,2022-01-01T02:45:52Z,4680000,34.0,23.0,1,right,T. Jerome driving Layup (11 PTS) (D. Favors 2 AST),"[1629660, 202324]",1610612760.0,OKC,driving,,,Jerome,T. Jerome,,,,,4.15,Made,11.0,D. Favors,202324.0,2.0,,,,,,,,,,,,,,
471,PT08M51.00S,2022-01-01T02:46:14.1Z,4,REGULAR,3pt,Jump Shot,[],1629656,32.802233902759525,34.55882352941176,1610612752,79,71,2022-01-01T02:49:12Z,4700000,77.0,256.0,1,left,MISS Q. Grimes 26' step back 3PT,[1629656],1610612752.0,NYK,step back,,,Grimes,Q. Grimes,,,,,26.72,Missed,,,,,,,,,,,,,,,,,,
472,PT08M48.00S,2022-01-01T02:46:17.1Z,4,REGULAR,rebound,defensive,[],1630197,,,1610612760,79,71,2022-01-01T02:46:18Z,4710000,,,0,,A. Pokusevski REBOUND (Off:0 Def:7),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,471.0,7.0,7.0,0.0,,,,,,,,,,
473,PT08M39.00S,2022-01-01T02:46:26.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630177,93.51182654402102,52.20588235294118,1610612760,81,71,2022-01-01T02:46:30Z,4720000,11.0,8.0,1,right,T. Maledon driving Layup (5 PTS),[1630177],1610612760.0,OKC,driving,,,Maledon,T. Maledon,,,,,1.39,Made,5.0,,,,,,,,,,,,,,,,,
474,PT08M39.00S,2022-01-01T02:46:30.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,81,71,2022-01-01T02:46:30Z,4730000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT08M39.00S,2022-01-01T02:48:10.1Z,4,REGULAR,substitution,out,[],1629656,,,1610612752,81,71,2022-01-01T02:49:02Z,4740000,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,
477,PT08M39.00S,2022-01-01T02:48:10.1Z,4,REGULAR,substitution,out,[],201959,,,1610612752,81,71,2022-01-01T02:49:02Z,4750000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
478,PT08M39.00S,2022-01-01T02:48:10.1Z,4,REGULAR,substitution,in,[],1629011,,,1610612752,81,71,2022-01-01T02:49:02Z,4760000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
479,PT08M39.00S,2022-01-01T02:48:10.1Z,4,REGULAR,substitution,in,[],1629628,,,1610612752,81,71,2022-01-01T02:49:02Z,4770000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
480,PT08M29.00S,2022-01-01T02:49:28.9Z,4,REGULAR,3pt,Jump Shot,[],1630193,29.517082785808146,70.34313725490196,1610612752,81,71,2022-01-01T02:49:32Z,4780000,-102.0,225.0,1,left,MISS I. Quickley 24' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,24.69,Missed,,,,,,,,,,,,,,,,,,
481,PT08M27.00S,2022-01-01T02:49:30.9Z,4,REGULAR,rebound,defensive,[],1630598,,,1610612760,81,71,2022-01-01T02:49:32Z,4790000,,,0,,A. Wiggins REBOUND (Off:0 Def:4),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,480.0,4.0,4.0,0.0,,,,,,,,,,
482,PT08M11.00S,2022-01-01T02:49:46.8Z,4,REGULAR,3pt,Jump Shot,[],1630598,79.05716162943496,91.66666666666666,1610612760,84,71,2022-01-01T02:49:51Z,4800000,208.0,144.0,1,right,A. Wiggins 25' 3PT  (13 PTS) (T. Maledon 2 AST),"[1630598, 1630177]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,25.35,Made,13.0,T. Maledon,1630177.0,2.0,,,,,,,,,,,,,,
484,PT07M46.00S,2022-01-01T02:50:13.3Z,4,REGULAR,foul,personal,['2freethrow'],1630177,,,1610612752,84,71,2022-01-01T02:50:23Z,4820000,,,0,,T. Maledon shooting personal FOUL (1 PF) (Robinson 2 FT),"[1630177, 1629011]",1610612760.0,OKC,shooting,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,1629183.0,1.0,0.0,Robinson,1629011.0
486,PT07M46.00S,2022-01-01T02:50:40.4Z,4,REGULAR,freethrow,1 of 2,[],1629011,,,1610612752,84,71,2022-01-01T02:50:40Z,4840000,,,0,,MISS M. Robinson Free Throw 1 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,
487,PT07M46.00S,2022-01-01T02:50:40.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,84,71,2022-01-01T02:50:40Z,4850000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,486.0,,,,,,,,,,,,,
488,PT07M46.00S,2022-01-01T02:50:41.2Z,4,REGULAR,substitution,out,[],202324,,,1610612752,84,71,2022-01-01T02:50:47Z,4860000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
489,PT07M46.00S,2022-01-01T02:50:41.2Z,4,REGULAR,substitution,in,[],203488,,,1610612752,84,71,2022-01-01T02:50:47Z,4870000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,
490,PT07M46.00S,2022-01-01T02:51:01.6Z,4,REGULAR,freethrow,2 of 2,[],1629011,,,1610612752,84,72,2022-01-01T02:51:01Z,4880000,,,0,,M. Robinson Free Throw 2 of 2 (9 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
491,PT07M30.00S,2022-01-01T02:51:19.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,83.26215505913272,55.392156862745104,1610612760,84,72,2022-01-01T02:51:25Z,4890000,27.0,105.0,1,right,MISS T. Jerome 10' step back Shot,[1629660],1610612760.0,OKC,step back,,,Jerome,T. Jerome,,,,,10.82,Missed,,,,,,,,,,,,,,,,,,
492,PT07M25.00S,2022-01-01T02:51:24.9Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,84,72,2022-01-01T02:51:25Z,4900000,,,0,,M. Robinson REBOUND (Off:2 Def:7),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,491.0,9.0,7.0,2.0,,,,,,,,,,
493,PT07M25.00S,2022-01-01T02:51:25.8Z,4,REGULAR,foul,personal,[],1629660,,,1610612752,84,72,2022-01-01T02:51:33Z,4910000,,,0,,T. Jerome take personal FOUL (2 PF),"[1629660, 1629628]",1610612760.0,OKC,take,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,1629183.0,2.0,0.0,Barrett,1629628.0
495,PT07M19.00S,2022-01-01T02:51:49.4Z,4,REGULAR,foul,personal,['2freethrow'],1629660,,,1610612752,84,72,2022-01-01T02:52:06Z,4930000,,,0,,T. Jerome shooting personal FOUL (3 PF) (Barrett 2 FT),"[1629660, 1629628]",1610612760.0,OKC,shooting,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,202035.0,3.0,0.0,Barrett,1629628.0
497,PT07M19.00S,2022-01-01T02:52:09.8Z,4,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,84,72,2022-01-01T02:52:09Z,4950000,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Missed,,,,,,,,,,,,,,,,,,
498,PT07M19.00S,2022-01-01T02:52:09.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,84,72,2022-01-01T02:52:09Z,4960000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,497.0,,,,,,,,,,,,,
499,PT07M19.00S,2022-01-01T02:52:10.4Z,4,REGULAR,substitution,out,[],1630598,,,1610612752,84,72,2022-01-01T02:52:18Z,4970000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
500,PT07M19.00S,2022-01-01T02:52:10.4Z,4,REGULAR,substitution,in,[],1628983,,,1610612752,84,72,2022-01-01T02:52:18Z,4980000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
501,PT07M19.00S,2022-01-01T02:52:26.2Z,4,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,84,73,2022-01-01T02:52:26Z,4990000,,,0,,R. Barrett Free Throw 2 of 2 (21 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
502,PT07M12.00S,2022-01-01T02:52:33.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,92.59198423127464,51.225490196078425,1610612760,86,73,2022-01-01T02:52:36Z,5000000,6.0,17.0,1,right,S. Gilgeous-Alexander driving Layup (22 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1.82,Made,22.0,,,,,,,,,,,,,,,,,
503,PT06M55.00S,2022-01-01T02:52:50.3Z,4,REGULAR,3pt,Jump Shot,[],1629628,6.783837056504599,95.58823529411765,1610612752,86,73,2022-01-01T02:52:56Z,5010000,-228.0,11.0,1,left,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,22.82,Missed,,,,,,,,,,,,,,,,,,
504,PT06M54.00S,2022-01-01T02:52:51.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,86,73,2022-01-01T02:52:56Z,5020000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,503.0,,,,,,,,,,,,,
505,PT06M54.00S,2022-01-01T02:52:55.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,86,73,2022-01-01T02:52:55Z,5030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT06M43.00S,2022-01-01T02:53:08.1Z,4,REGULAR,3pt,Jump Shot,[],203488,67.36202365308804,42.15686274509804,1610612760,86,73,2022-01-01T02:53:14Z,5040000,-39.0,254.0,1,right,MISS M. Muscala 25' 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,25.73,Missed,,,,,,,,,,,,,,,,,,
507,PT06M39.00S,2022-01-01T02:53:12.0Z,4,REGULAR,rebound,offensive,[],1630197,,,1610612760,86,73,2022-01-01T02:53:12Z,5050000,,,0,,A. Pokusevski REBOUND (Off:1 Def:7),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,506.0,8.0,7.0,1.0,,,,,,,,,,
508,PT06M37.00S,2022-01-01T02:53:13.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630197,93.24901445466492,54.41176470588235,1610612760,86,73,2022-01-01T02:53:50Z,5060000,22.0,11.0,1,right,MISS A. Pokusevski reverse Layup,[1630197],1610612760.0,OKC,reverse,,,Pokusevski,A. Pokusevski,,,,,2.47,Missed,,,,,,,,,,,,,,,,,,
509,PT06M37.00S,2022-01-01T02:53:13.2Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,86,73,2022-01-01T02:54:56Z,5070000,,,0,,R. Barrett REBOUND (Off:0 Def:7),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,508.0,7.0,7.0,0.0,,,,,,,,,,
510,PT06M31.00S,2022-01-01T02:53:19.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,5.469776609724048,47.30392156862745,1610612752,86,75,2022-01-01T02:53:30Z,5080000,13.0,-1.0,1,left,R. Barrett driving Layup (23 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,1.35,Made,23.0,,,,,,,,,,,,,,,,,
511,PT06M17.00S,2022-01-01T02:53:33.4Z,4,REGULAR,3pt,Jump Shot,[],203488,70.25295663600527,20.588235294117645,1610612760,86,75,2022-01-01T02:53:39Z,5090000,-147.0,227.0,1,right,MISS M. Muscala 27' 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,27.06,Missed,,,,,,,,,,,,,,,,,,
512,PT06M15.00S,2022-01-01T02:53:35.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,86,75,2022-01-01T02:53:39Z,5100000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,511.0,,,,,,,,,,,,,
513,PT06M15.00S,2022-01-01T02:53:38.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,86,75,2022-01-01T02:53:38Z,5110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT06M15.00S,2022-01-01T02:53:38.8Z,4,REGULAR,substitution,out,[],1630177,,,1610612752,86,75,2022-01-01T02:53:49Z,5120000,,,0,,SUB out: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
515,PT06M15.00S,2022-01-01T02:53:38.8Z,4,REGULAR,substitution,out,[],1628995,,,1610612752,86,75,2022-01-01T02:53:49Z,5130000,,,0,,SUB out: K. Knox II,[1628995],1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,
516,PT06M15.00S,2022-01-01T02:53:38.8Z,4,REGULAR,substitution,in,[],1629652,,,1610612752,86,75,2022-01-01T02:53:49Z,5140000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
517,PT06M15.00S,2022-01-01T02:53:38.8Z,4,REGULAR,substitution,in,[],1630540,,,1610612752,86,75,2022-01-01T02:53:49Z,5150000,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,
518,PT05M57.00S,2022-01-01T02:54:11.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,7.046649145860711,60.049019607843135,1610612752,86,75,2022-01-01T02:54:18Z,5160000,-50.0,14.0,1,left,MISS A. Burks Jump Shot - blocked,"[202692, 203488]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,5.2,Missed,,,,,,,,,,,,Muscala,203488.0,,,,,
519,PT05M57.00S,2022-01-01T02:54:11.2Z,4,REGULAR,block,,[],203488,,,1610612752,86,75,2022-01-01T02:54:36Z,5170000,,,0,,M. Muscala BLOCK (1 BLK),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,
520,PT05M55.00S,2022-01-01T02:54:13.2Z,4,REGULAR,rebound,offensive,[],202692,,,1610612752,86,75,2022-01-01T02:54:18Z,5180000,,,0,,A. Burks REBOUND (Off:1 Def:1),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,518.0,2.0,1.0,1.0,,,,,,,,,,
523,PT05M55.00S,2022-01-01T02:54:20.6Z,4,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612752,86,75,2022-01-01T02:56:37Z,5210000,,,0,,R. Barrett step out-of-bounds TURNOVER (4 TO),[1629628],1610612752.0,NYK,step,,,Barrett,R. Barrett,,,,,,,,,,,,,,,4.0,,,,,202035.0,,,,
524,PT05M55.00S,2022-01-01T02:54:26.6Z,4,REGULAR,substitution,out,[],1630197,,,1610612760,86,75,2022-01-01T02:54:29Z,5220000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
525,PT05M55.00S,2022-01-01T02:54:26.6Z,4,REGULAR,substitution,in,[],1629026,,,1610612760,86,75,2022-01-01T02:54:29Z,5230000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,
526,PT05M43.00S,2022-01-01T02:54:41.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203488,66.70499342969777,31.372549019607842,1610612760,89,75,2022-01-01T02:54:45Z,5240000,-93.0,260.0,1,right,M. Muscala 27' 3PT  (6 PTS) (T. Jerome 5 AST),"[203488, 1629660]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,27.66,Made,6.0,T. Jerome,1629660.0,5.0,,,,,,,,,,,,,,
528,PT05M21.00S,2022-01-01T02:55:05.2Z,4,REGULAR,foul,personal,['2freethrow'],203488,,,1610612752,89,75,2022-01-01T02:55:19Z,5260000,,,0,,M. Muscala shooting personal FOUL (1 PF) (Barrett 2 FT),"[203488, 1629628]",1610612760.0,OKC,shooting,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Barrett,1629628.0
530,PT05M21.00S,2022-01-01T02:55:32.3Z,4,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,89,75,2022-01-01T02:55:32Z,5280000,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Missed,,,,,,,,,,,,,,,,,,
531,PT05M21.00S,2022-01-01T02:55:32.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,89,75,2022-01-01T02:55:32Z,5290000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,530.0,,,,,,,,,,,,,
