actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
362,PT00M03.90S,2022-03-01T02:08:46.5Z,2,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,59,57,2022-03-01T02:08:46Z,3600000,,,0,,H. Barnes technical Free Throw 1 of 1 (9 PTS),[203084],1610612758.0,SAC,technical,,,Barnes,H. Barnes,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
363,PT00M03.90S,2022-03-01T02:08:49.1Z,2,REGULAR,substitution,out,[],1628983,,,1610612758,59,57,2022-03-01T02:08:58Z,3610000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
364,PT00M03.90S,2022-03-01T02:08:49.1Z,2,REGULAR,substitution,out,[],1630846,,,1610612758,59,57,2022-03-01T02:08:58Z,3620000,,,0,,SUB out: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,
365,PT00M03.90S,2022-03-01T02:08:49.1Z,2,REGULAR,substitution,in,[],1630249,,,1610612758,59,57,2022-03-01T02:08:58Z,3630000,,,0,,SUB in: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,
366,PT00M03.90S,2022-03-01T02:08:49.1Z,2,REGULAR,substitution,in,[],1630177,,,1610612758,59,57,2022-03-01T02:08:58Z,3640000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
367,PT00M01.60S,2022-03-01T02:09:08.7Z,2,REGULAR,2pt,Jump Shot,[],203084,95.22010512483574,72.79411764705883,1610612758,59,59,2022-03-01T02:09:14Z,3650000,114.0,-8.0,1,right,H. Barnes 11' fadeaway Jump Shot (11 PTS) (D. Fox 6 AST),"[203084, 1628368]",1610612758.0,SAC,fadeaway,,,Barnes,H. Barnes,,,,,11.43,Made,11.0,D. Fox,1628368.0,6.0,,,,,,,,,,,,,,
369,PT00M00.00S,2022-03-01T02:09:17.6Z,2,REGULAR,period,end,[],0,,,1610612760,59,59,2022-03-01T02:09:17Z,3670000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2022-03-01T02:24:08.6Z,3,REGULAR,substitution,out,['startperiod'],1630197,,,1610612760,59,59,2022-03-01T02:24:18Z,3680000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2022-03-01T02:24:08.6Z,3,REGULAR,substitution,out,['startperiod'],1630177,,,1610612760,59,59,2022-03-01T02:24:18Z,3690000,,,0,,SUB out: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2022-03-01T02:24:08.6Z,3,REGULAR,substitution,out,['startperiod'],1630558,,,1610612760,59,59,2022-03-01T02:24:18Z,3700000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2022-03-01T02:24:08.6Z,3,REGULAR,substitution,out,['startperiod'],203087,,,1610612760,59,59,2022-03-01T02:24:18Z,3710000,,,0,,SUB out: J. Lamb,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2022-03-01T02:24:08.6Z,3,REGULAR,substitution,in,['startperiod'],1628983,,,1610612760,59,59,2022-03-01T02:24:18Z,3720000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2022-03-01T02:24:08.6Z,3,REGULAR,substitution,in,['startperiod'],1629676,,,1610612760,59,59,2022-03-01T02:24:18Z,3730000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2022-03-01T02:24:08.6Z,3,REGULAR,substitution,in,['startperiod'],1627734,,,1610612760,59,59,2022-03-01T02:24:18Z,3740000,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2022-03-01T02:24:08.6Z,3,REGULAR,substitution,in,['startperiod'],203200,,,1610612760,59,59,2022-03-01T02:24:18Z,3750000,,,0,,SUB in: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2022-03-01T02:24:35.4Z,3,REGULAR,period,start,[],0,,,1610612758,59,59,2022-03-01T02:24:35Z,3760000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT11M49.00S,2022-03-01T02:24:44.9Z,3,REGULAR,turnover,lost ball,[],1627734,,,1610612758,59,59,2022-03-01T02:24:48Z,3770000,,,0,,D. Sabonis lost ball TURNOVER (6 TO),"[1627734, 1628983]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,6.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,
380,PT11M49.00S,2022-03-01T02:24:44.9Z,3,REGULAR,steal,,[],1628983,,,1610612760,59,59,2022-03-01T02:24:46Z,3780000,,,0,,S. Gilgeous-Alexander STEAL (2 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
381,PT11M45.00S,2022-03-01T02:24:49.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630249,72.48685939553219,16.176470588235293,1610612760,59,59,2022-03-01T02:24:55Z,3790000,-169.0,206.0,1,right,MISS V. Krejci 26' 3PT,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,
382,PT11M43.00S,2022-03-01T02:24:51.0Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,59,59,2022-03-01T02:24:55Z,3800000,,,0,,D. Sabonis REBOUND (Off:2 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,381.0,6.0,4.0,2.0,,
383,PT11M30.00S,2022-03-01T02:25:06.8Z,3,REGULAR,foul,personal,[],1628983,,,1610612758,59,59,2022-03-01T02:25:12Z,3810000,,,0,,S. Gilgeous-Alexander personal FOUL (4 PF),"[1628983, 203084]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,1628951.0,4.0,0.0,Barnes,203084.0,,,,,,
385,PT11M21.00S,2022-03-01T02:25:34.0Z,3,REGULAR,turnover,bad pass,[],203084,,,1610612758,59,59,2022-03-01T02:25:37Z,3830000,,,0,,H. Barnes bad pass TURNOVER (1 TO),"[203084, 1629647]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,1.0,Bazley,1629647.0,,,,,,,,,,,
386,PT11M21.00S,2022-03-01T02:25:34.0Z,3,REGULAR,steal,,[],1629647,,,1610612760,59,59,2022-03-01T02:25:36Z,3840000,,,0,,D. Bazley STEAL (1 STL),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
387,PT11M13.00S,2022-03-01T02:25:41.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629676,93.38042049934296,44.85294117647059,1610612760,59,59,2022-03-01T02:25:47Z,3850000,-26.0,10.0,1,right,MISS I. Roby running Layup,[1629676],1610612760.0,OKC,running,,,Roby,I. Roby,,,,,2.75,Missed,,,,,,,,,,,,,,,,,,
388,PT11M11.00S,2022-03-01T02:25:43.5Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,59,59,2022-03-01T02:25:47Z,3860000,,,0,,D. Sabonis REBOUND (Off:2 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,387.0,7.0,5.0,2.0,,
389,PT11M00.00S,2022-03-01T02:25:54.1Z,3,REGULAR,3pt,Jump Shot,[],1628368,32.40801576872536,70.58823529411765,1610612758,59,59,2022-03-01T02:25:59Z,3870000,-103.0,252.0,1,left,MISS D. Fox 27' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,27.23,Missed,,,,,,,,,,,,,,,,,,
390,PT10M57.00S,2022-03-01T02:25:57.1Z,3,REGULAR,rebound,offensive,[],203084,,,1610612758,59,59,2022-03-01T02:25:59Z,3880000,,,0,,H. Barnes REBOUND (Off:1 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,389.0,3.0,2.0,1.0,,
391,PT10M56.00S,2022-03-01T02:25:58.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203084,8.623521681997373,45.83333333333333,1610612758,59,59,2022-03-01T02:28:44Z,3890000,21.0,29.0,1,left,MISS H. Barnes tip Layup,[203084],1610612758.0,SAC,tip,,,Barnes,H. Barnes,,,,,3.54,Missed,,,,,,,,,,,,,,,,,,
392,PT10M55.00S,2022-03-01T02:25:59.8Z,3,REGULAR,rebound,defensive,[],1630249,,,1610612760,59,59,2022-03-01T02:28:44Z,3900000,,,0,,V. Krejci REBOUND (Off:1 Def:2),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,391.0,3.0,2.0,1.0,,
393,PT10M49.00S,2022-03-01T02:26:06.3Z,3,REGULAR,3pt,Jump Shot,[],1630544,75.50919842312747,87.25490196078431,1610612760,62,59,2022-03-01T02:26:11Z,3910000,186.0,178.0,1,right,T. Mann 25' 3PT step back (7 PTS) (D. Bazley 1 AST),"[1630544, 1629647]",1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,25.75,Made,7.0,D. Bazley,1629647.0,1.0,,,,,,,,,,,,,,
395,PT10M38.00S,2022-03-01T02:26:16.8Z,3,REGULAR,turnover,lost ball,[],203084,,,1610612758,62,59,2022-03-01T02:26:20Z,3930000,,,0,,H. Barnes lost ball TURNOVER (2 TO),"[203084, 1629676]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,2.0,Roby,1629676.0,,,,,,,,,,,
396,PT10M38.00S,2022-03-01T02:26:16.8Z,3,REGULAR,steal,,[],1629676,,,1610612760,62,59,2022-03-01T02:26:18Z,3940000,,,0,,I. Roby STEAL (1 STL),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
397,PT10M33.00S,2022-03-01T02:26:21.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630249,93.64323258869908,43.38235294117647,1610612760,64,59,2022-03-01T02:26:26Z,3950000,-33.0,7.0,1,right,V. Krejci cutting DUNK (6 PTS) (D. Bazley 2 AST),"[1630249, 1629647]",1610612760.0,OKC,cutting,,,Krejci,V. Krejci,,,,,3.39,Made,6.0,D. Bazley,1629647.0,2.0,,,,,,,,,,,,,,
399,PT10M32.00S,2022-03-01T02:26:26.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,64,59,2022-03-01T02:26:26Z,3970000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT10M24.00S,2022-03-01T02:29:22.4Z,3,REGULAR,3pt,Jump Shot,[],203200,33.327858081471746,68.38235294117648,1610612758,64,59,2022-03-01T02:29:26Z,3980000,-92.0,261.0,1,left,MISS J. Holiday 27' 3PT,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,27.65,Missed,,,,,,,,,,,,,,,,,,
401,PT10M20.00S,2022-03-01T02:29:26.4Z,3,REGULAR,rebound,defensive,[],1630249,,,1610612760,64,59,2022-03-01T02:29:26Z,3990000,,,0,,V. Krejci REBOUND (Off:1 Def:3),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,400.0,4.0,3.0,1.0,,
402,PT10M10.00S,2022-03-01T02:29:35.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,91.93495400788436,58.82352941176471,1610612760,66,59,2022-03-01T02:29:38Z,4000000,44.0,23.0,1,right,T. Mann Layup (9 PTS),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,4.99,Made,9.0,,,,,,,,,,,,,,,,,
403,PT09M54.00S,2022-03-01T02:29:51.3Z,3,REGULAR,3pt,Jump Shot,[],203084,28.86005256241787,15.441176470588236,1610612758,66,59,2022-03-01T02:30:02Z,4010000,173.0,219.0,1,left,MISS H. Barnes 27' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,27.88,Missed,,,,,,,,,,,,,,,,,,
404,PT09M51.00S,2022-03-01T02:29:54.3Z,3,REGULAR,rebound,defensive,[],1630249,,,1610612760,66,59,2022-03-01T02:30:02Z,4020000,,,0,,V. Krejci REBOUND (Off:1 Def:4),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,403.0,5.0,4.0,1.0,,
405,PT09M46.00S,2022-03-01T02:30:00.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,91.40932982917214,57.59803921568627,1610612760,68,59,2022-03-01T02:30:13Z,4030000,38.0,28.0,1,right,S. Gilgeous-Alexander driving Layup (21 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,4.74,Made,21.0,,,,,,,,,,,,,,,,,
406,PT09M39.00S,2022-03-01T02:30:09.1Z,3,REGULAR,foul,personal,['2freethrow'],1630249,,,1610612758,68,59,2022-03-01T02:30:26Z,4040000,,,0,,V. Krejci shooting personal FOUL (3 PF) (Fox 2 FT),"[1630249, 1628368]",1610612760.0,OKC,shooting,,,Krejci,V. Krejci,,,,,,,,,,,,,,1628951.0,3.0,0.0,Fox,1628368.0,,,,,,
408,PT09M39.00S,2022-03-01T02:30:34.5Z,3,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,68,59,2022-03-01T02:30:53Z,4060000,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Missed,,,,,,,,,,,,,,,,,,
409,PT09M39.00S,2022-03-01T02:30:34.5Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,68,59,2022-03-01T02:30:53Z,4070000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,408.0,,,,,
410,PT09M39.00S,2022-03-01T02:30:34.5Z,3,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,68,59,2022-03-01T02:30:53Z,4080000,,,0,,MISS D. Fox Free Throw 2 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Missed,,,,,,,,,,,,,,,,,,
411,PT09M37.00S,2022-03-01T02:30:36.5Z,3,REGULAR,rebound,offensive,[],1626168,,,1610612758,68,59,2022-03-01T02:30:53Z,4090000,,,0,,T. Lyles REBOUND (Off:2 Def:3),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,410.0,5.0,3.0,2.0,,
412,PT09M31.00S,2022-03-01T02:30:56.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626168,7.703679369250986,54.166666666666664,1610612758,68,61,2022-03-01T02:37:44Z,4100000,-21.0,20.0,1,left,T. Lyles driving Layup (11 PTS) (J. Holiday 1 AST),"[1626168, 203200]",1610612758.0,SAC,driving,,,Lyles,T. Lyles,,,,,2.88,Made,11.0,J. Holiday,203200.0,1.0,,,,,,,,,,,,,,
413,PT09M06.00S,2022-03-01T02:31:23.4Z,3,REGULAR,3pt,Jump Shot,[],1630544,72.09264126149803,78.92156862745098,1610612760,68,61,2022-03-01T02:31:32Z,4110000,145.0,210.0,1,right,MISS T. Mann 25' pullup 3PT - blocked,"[1630544, 203200]",1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,25.48,Missed,,,,,,,,,,,,,,,,,Holiday,203200.0
414,PT09M06.00S,2022-03-01T02:31:23.4Z,3,REGULAR,block,,[],203200,,,1610612760,68,61,2022-03-01T02:31:25Z,4120000,,,0,,J. Holiday BLOCK (1 BLK),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
415,PT09M04.00S,2022-03-01T02:31:25.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,68,61,2022-03-01T02:31:32Z,4130000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,413.0,,,,,
416,PT09M04.00S,2022-03-01T02:31:27.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612760,68,61,2022-03-01T02:32:02Z,4140000,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,1627962.0,,,,,,,,,,
417,PT08M57.00S,2022-03-01T02:31:45.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627734,10.068988173455978,54.41176470588235,1610612758,68,63,2022-03-01T02:31:50Z,4150000,-22.0,42.0,1,left,D. Sabonis Layup (6 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,4.75,Made,6.0,,,,,,,,,,,,,,,,,
418,PT08M40.00S,2022-03-01T02:32:02.0Z,3,REGULAR,3pt,Jump Shot,[],1629647,93.64323258869908,95.58823529411765,1610612760,68,63,2022-03-01T02:32:06Z,4160000,228.0,7.0,1,right,MISS D. Bazley 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,22.8,Missed,,,,,,,,,,,,,,,,,,
419,PT08M39.00S,2022-03-01T02:32:04.3Z,3,REGULAR,rebound,offensive,[],1629676,,,1610612760,68,63,2022-03-01T02:32:04Z,4170000,,,0,,I. Roby REBOUND (Off:1 Def:0),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,418.0,1.0,0.0,1.0,,
420,PT08M39.00S,2022-03-01T02:32:14.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,68,63,2022-03-01T02:32:14Z,4180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT08M34.00S,2022-03-01T02:32:27.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628983,92.59198423127464,48.03921568627451,1610612760,70,63,2022-03-01T02:32:33Z,4190000,-10.0,17.0,1,right,S. Gilgeous-Alexander reverse Layup (23 PTS) (T. Mann 3 AST),"[1628983, 1630544]",1610612760.0,OKC,reverse,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1.97,Made,23.0,T. Mann,1630544.0,3.0,,,,,,,,,,,,,,
423,PT08M26.00S,2022-03-01T02:32:35.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,9.543363994743759,43.38235294117647,1610612758,70,65,2022-03-01T02:32:39Z,4210000,33.0,37.0,1,left,T. Lyles driving Layup (13 PTS) (D. Fox 7 AST),"[1626168, 1628368]",1610612758.0,SAC,driving,,,Lyles,T. Lyles,,,,,4.98,Made,13.0,D. Fox,1628368.0,7.0,,,,,,,,,,,,,,
424,PT08M12.00S,2022-03-01T02:32:50.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.51182654402102,53.92156862745098,1610612760,72,65,2022-03-01T02:32:53Z,4220000,20.0,8.0,1,right,S. Gilgeous-Alexander driving Layup (25 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,2.14,Made,25.0,,,,,,,,,,,,,,,,,
425,PT08M04.00S,2022-03-01T02:32:57.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,8.229303547963205,56.372549019607845,1610612758,72,65,2022-03-01T02:33:01Z,4230000,-32.0,25.0,1,left,MISS D. Fox driving Layup - blocked,"[1628368, 1629647]",1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,4.05,Missed,,,,,,,,,,,,,,,,,Bazley,1629647.0
426,PT08M04.00S,2022-03-01T02:32:57.7Z,3,REGULAR,block,,[],1629647,,,1610612758,72,65,2022-03-01T02:32:59Z,4240000,,,0,,D. Bazley BLOCK (2 BLK),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
427,PT08M02.00S,2022-03-01T02:32:59.7Z,3,REGULAR,rebound,defensive,[],1629676,,,1610612760,72,65,2022-03-01T02:33:01Z,4250000,,,0,,I. Roby REBOUND (Off:1 Def:1),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,425.0,2.0,1.0,1.0,,
428,PT07M56.00S,2022-03-01T02:33:05.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629676,92.85479632063075,44.11764705882353,1610612760,74,65,2022-03-01T02:33:09Z,4260000,-29.0,15.0,1,right,I. Roby running Layup (8 PTS),[1629676],1610612760.0,OKC,running,,,Roby,I. Roby,,,,,3.29,Made,8.0,,,,,,,,,,,,,,,,,
429,PT07M43.00S,2022-03-01T02:33:18.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626168,10.988830486202366,45.83333333333333,1610612758,74,67,2022-03-01T02:33:21Z,4270000,21.0,51.0,1,left,T. Lyles driving DUNK (15 PTS),[1626168],1610612758.0,SAC,driving,,,Lyles,T. Lyles,,,,,5.49,Made,15.0,,,,,,,,,,,,,,,,,
430,PT07M24.00S,2022-03-01T02:33:37.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,92.59198423127464,55.392156862745104,1610612760,74,67,2022-03-01T02:33:42Z,4280000,27.0,17.0,1,right,MISS T. Mann driving reverse Layup,[1630544],1610612760.0,OKC,driving reverse,,,Mann,T. Mann,,,,,3.2,Missed,,,,,,,,,,,,,,,,,,
431,PT07M21.00S,2022-03-01T02:33:40.9Z,3,REGULAR,rebound,defensive,[],203200,,,1610612758,74,67,2022-03-01T02:33:42Z,4290000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,430.0,1.0,1.0,0.0,,
432,PT07M15.00S,2022-03-01T02:33:46.5Z,3,REGULAR,turnover,bad pass,[],1626168,,,1610612758,74,67,2022-03-01T02:33:50Z,4300000,,,0,,T. Lyles bad pass TURNOVER (1 TO),"[1626168, 1628983]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,1.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,
433,PT07M15.00S,2022-03-01T02:33:46.5Z,3,REGULAR,steal,,[],1628983,,,1610612760,74,67,2022-03-01T02:33:48Z,4310000,,,0,,S. Gilgeous-Alexander STEAL (3 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
434,PT07M13.00S,2022-03-01T02:33:50.6Z,3,REGULAR,foul,personal,[],1626168,,,1610612760,74,67,2022-03-01T02:33:55Z,4320000,,,0,,T. Lyles take personal FOUL (2 PF),"[1626168, 1628983]",1610612758.0,SAC,take,,,Lyles,T. Lyles,,,,,,,,,,,,,,1628951.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,
436,PT07M06.00S,2022-03-01T02:34:15.3Z,3,REGULAR,turnover,out-of-bounds,[],1630544,,,1610612760,74,67,2022-03-01T02:34:21Z,4340000,,,0,,T. Mann lost ball out-of-bounds TURNOVER (2 TO),[1630544],1610612760.0,OKC,lost ball,,,Mann,T. Mann,,,,,,,,,,,2.0,,,1627962.0,,,,,,,,,,
437,PT06M52.00S,2022-03-01T02:34:32.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627734,7.966491458607096,55.14705882352941,1610612758,74,69,2022-03-01T02:34:36Z,4350000,-26.0,22.0,1,left,D. Sabonis Layup (8 PTS) (T. Lyles 1 AST),"[1627734, 1626168]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,3.41,Made,8.0,T. Lyles,1626168.0,1.0,,,,,,,,,,,,,,
439,PT06M41.00S,2022-03-01T02:34:45.1Z,3,REGULAR,foul,personal,[],203200,,,1610612760,74,69,2022-03-01T02:34:49Z,4370000,,,0,,J. Holiday personal FOUL (3 PF),"[203200, 1628983]",1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,2714.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,
441,PT06M35.00S,2022-03-01T02:35:09.6Z,3,REGULAR,3pt,Jump Shot,[],1630544,69.72733245729303,16.911764705882355,1610612760,74,69,2022-03-01T02:35:14Z,4390000,-165.0,232.0,1,right,MISS T. Mann 28' step back 3PT,[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,28.5,Missed,,,,,,,,,,,,,,,,,,
442,PT06M32.00S,2022-03-01T02:35:12.6Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,74,69,2022-03-01T02:35:14Z,4400000,,,0,,H. Barnes REBOUND (Off:1 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,441.0,4.0,3.0,1.0,,
443,PT06M25.00S,2022-03-01T02:35:23.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,74,69,2022-03-01T02:35:23Z,4410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT06M23.00S,2022-03-01T02:35:34.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626168,8.492115637319317,47.30392156862745,1610612758,74,71,2022-03-01T02:35:38Z,4420000,13.0,27.0,1,left,T. Lyles DUNK (17 PTS) (D. Fox 8 AST),"[1626168, 1628368]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,3.05,Made,17.0,D. Fox,1628368.0,8.0,,,,,,,,,,,,,,
446,PT06M10.00S,2022-03-01T02:35:47.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,91.14651773981603,46.07843137254902,1610612760,76,71,2022-03-01T02:35:52Z,4440000,-20.0,31.0,1,right,S. Gilgeous-Alexander driving finger roll Layup (27 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,3.64,Made,27.0,,,,,,,,,,,,,,,,,
