actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
612,PT06M08.00S,2022-03-14T01:10:42.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,8.360709592641262,41.17647058823529,1610612760,97,107,2022-03-14T01:10:45Z,5930000,44.0,26.0,1,left,S. Gilgeous-Alexander driving Layup (22 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,5.12,Made,,,,,,22.0,,,,,,,,
613,PT05M52.00S,2022-03-14T01:10:58.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,89.83245729303549,48.77450980392157,1610612763,97,109,2022-03-14T01:11:02Z,5940000,-6.0,43.0,1,right,J. Morant driving Layup (14 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,,,,,,4.35,Made,,,,,,14.0,,,,,,,,
614,PT05M39.00S,2022-03-14T01:11:11.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,9.674770039421814,47.30392156862745,1610612760,97,109,2022-03-14T01:11:17Z,5950000,13.0,38.0,1,left,MISS A. Pokusevski cutting Layup,[1630197],1610612760.0,OKC,cutting,,,Pokusevski,A. Pokusevski,,,,,,,,,,4.07,Missed,,,,,,,,,,,,,,
616,PT05M35.00S,2022-03-14T01:11:15.4Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,97,109,2022-03-14T01:11:17Z,5970000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,614.0,4.0,3.0,1.0,,,,,,,,,,
617,PT05M18.00S,2022-03-14T01:11:32.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,90.22667542706965,54.41176470588235,1610612763,97,109,2022-03-14T01:18:03Z,5980000,22.0,39.0,1,right,MISS J. Jackson Jr. floating Shot,[1628991],1610612763.0,MEM,floating,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,4.52,Missed,,,,,,,,,,,,,,
618,PT05M17.00S,2022-03-14T01:11:33.1Z,4,REGULAR,rebound,offensive,[],1628991,,,1610612763,97,109,2022-03-14T01:11:36Z,5990000,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,617.0,5.0,3.0,2.0,,,,,,,,,,
619,PT05M17.00S,2022-03-14T01:11:35.3Z,4,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612763,97,109,2022-03-14T01:12:05Z,6000000,,,0,,S. Gilgeous-Alexander shooting personal FOUL (5 PF) (Jackson Jr. 2 FT),"[1628983, 1628991]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1628172.0,5.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,
621,PT05M17.00S,2022-03-14T01:12:03.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628991,,,1610612763,97,110,2022-03-14T01:12:03Z,6020000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (17 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Made,,,,,,17.0,,,,,,,,
622,PT05M17.00S,2022-03-14T01:12:05.5Z,4,REGULAR,substitution,out,[],1630197,,,1610612763,97,110,2022-03-14T01:12:18Z,6030000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT05M17.00S,2022-03-14T01:12:05.5Z,4,REGULAR,substitution,out,[],1630544,,,1610612763,97,110,2022-03-14T01:12:18Z,6040000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT05M17.00S,2022-03-14T01:12:05.5Z,4,REGULAR,substitution,out,[],1628415,,,1610612763,97,110,2022-03-14T01:12:18Z,6050000,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT05M17.00S,2022-03-14T01:12:05.5Z,4,REGULAR,substitution,in,[],1630322,,,1610612763,97,110,2022-03-14T01:12:18Z,6060000,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT05M17.00S,2022-03-14T01:12:05.5Z,4,REGULAR,substitution,in,[],1630249,,,1610612763,97,110,2022-03-14T01:12:18Z,6070000,,,0,,SUB in: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT05M17.00S,2022-03-14T01:12:05.5Z,4,REGULAR,substitution,in,[],1630533,,,1610612763,97,110,2022-03-14T01:12:18Z,6080000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT05M17.00S,2022-03-14T01:12:33.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628991,,,1610612763,97,111,2022-03-14T01:12:33Z,6090000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (18 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Made,,,,,,18.0,,,,,,,,
629,PT05M05.00S,2022-03-14T01:12:47.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629647,7.046649145860711,50.73529411764706,1610612760,99,111,2022-03-14T01:12:51Z,6100000,-4.0,14.0,1,left,D. Bazley cutting DUNK (27 PTS) (S. Gilgeous-Alexander 7 AST),"[1629647, 1628983]",1610612760.0,OKC,cutting,,,Bazley,D. Bazley,,,,,,,,,,1.42,Made,,,,,,27.0,S. Gilgeous-Alexander,1628983.0,7.0,,,,,
631,PT04M38.00S,2022-03-14T01:13:14.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,87.20433639947439,41.17647058823529,1610612763,99,111,2022-03-14T01:13:19Z,6120000,-44.0,68.0,1,right,MISS J. Morant 8' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,,,,,,8.09,Missed,,,,,,,,,,,,,,
632,PT04M35.00S,2022-03-14T01:13:17.7Z,4,REGULAR,rebound,defensive,[],1628983,,,1610612760,99,111,2022-03-14T01:13:19Z,6130000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:5),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,631.0,5.0,5.0,0.0,,,,,,,,,,
633,PT04M32.00S,2022-03-14T01:13:24.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630533,,,1610612760,99,111,2022-03-14T01:13:33Z,6140000,,,0,,Z. Williams shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1630533, 1628983]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,1628172.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,
635,PT04M32.00S,2022-03-14T01:13:45.9Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,100,111,2022-03-14T01:13:45Z,6160000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (23 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,,,,,,23.0,,,,,,,,
636,PT04M32.00S,2022-03-14T01:13:58.6Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,101,111,2022-03-14T01:13:58Z,6170000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (24 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,,,,,,24.0,,,,,,,,
637,PT04M17.00S,2022-03-14T01:14:15.8Z,4,REGULAR,3pt,Jump Shot,[],1630217,66.83639947437582,51.71568627450981,1610612763,101,114,2022-03-14T01:14:20Z,6180000,9.0,259.0,1,right,D. Bane 25' 3PT  (15 PTS) (J. Morant 10 AST),"[1630217, 1629630]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,25.93,Made,,,,,,15.0,J. Morant,1629630.0,10.0,,,,,
639,PT03M57.00S,2022-03-14T01:14:34.3Z,4,REGULAR,3pt,Jump Shot,[],1630177,23.603810775295663,90.19607843137256,1610612760,101,114,2022-03-14T01:14:38Z,6200000,-201.0,169.0,1,left,MISS T. Maledon 26' 3PT,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,26.29,Missed,,,,,,,,,,,,,,
640,PT03M54.00S,2022-03-14T01:14:37.3Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,101,114,2022-03-14T01:14:38Z,6210000,,,0,,B. Clarke REBOUND (Off:2 Def:7),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,639.0,9.0,7.0,2.0,,,,,,,,,,
641,PT03M40.00S,2022-03-14T01:14:52.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,93.64323258869908,37.745098039215684,1610612763,101,114,2022-03-14T01:38:21Z,6220000,-61.0,7.0,1,right,MISS D. Bane 6' driving floating Shot,[1630217],1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,,,,,,6.17,Missed,,,,,,,,,,,,,,
642,PT03M37.00S,2022-03-14T01:14:55.7Z,4,REGULAR,rebound,offensive,[],1630217,,,1610612763,101,114,2022-03-14T01:38:21Z,6230000,,,0,,D. Bane REBOUND (Off:2 Def:5),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,641.0,7.0,5.0,2.0,,,,,,,,,,
643,PT03M37.00S,2022-03-14T01:14:55.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630217,91.67214191852825,47.05882352941176,1610612763,101,114,2022-03-14T01:15:02Z,6240000,-15.0,26.0,1,right,MISS D. Bane putback Layup,[1630217],1610612763.0,MEM,putback,,,Bane,D. Bane,,,,,,,,,,2.97,Missed,,,,,,,,,,,,,,
644,PT03M30.00S,2022-03-14T01:15:02.4Z,4,REGULAR,rebound,offensive,[],1630217,,,1610612763,101,114,2022-03-14T01:15:02Z,6250000,,,0,,D. Bane REBOUND (Off:3 Def:5),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,643.0,8.0,5.0,3.0,,,,,,,,,,
645,PT03M30.00S,2022-03-14T01:15:01.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630217,94.40999984741211,50.0,1610612763,101,116,2022-03-14T01:15:01Z,6260000,0.0,0.0,1,right,D. Bane tip Layup (17 PTS),[1630217],1610612763.0,MEM,tip,,,Bane,D. Bane,,,,,,,,,,0.0,Made,,,,,,17.0,,,,,,,,
646,PT03M25.00S,2022-03-14T01:15:10.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630217,,,1610612760,101,116,2022-03-14T01:15:20Z,6270000,,,0,,D. Bane personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1630217, 1628983]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,202058.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,
648,PT03M25.00S,2022-03-14T01:15:34.1Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,102,116,2022-03-14T01:15:34Z,6290000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (25 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,,,,,,25.0,,,,,,,,
649,PT03M25.00S,2022-03-14T01:15:34.8Z,4,REGULAR,substitution,out,[],1630177,,,1610612760,102,116,2022-03-14T01:15:38Z,6300000,,,0,,SUB out: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT03M25.00S,2022-03-14T01:15:34.8Z,4,REGULAR,substitution,in,[],1630544,,,1610612760,102,116,2022-03-14T01:15:38Z,6310000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT03M25.00S,2022-03-14T01:15:49.4Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,103,116,2022-03-14T01:15:49Z,6320000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (26 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,,,,,,26.0,,,,,,,,
652,PT03M15.00S,2022-03-14T01:16:05.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,90.75229960578186,50.0,1610612763,103,116,2022-03-14T01:16:10Z,6330000,0.0,34.0,1,right,MISS J. Jackson Jr. Hook,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,3.44,Missed,,,,,,,,,,,,,,
653,PT03M11.00S,2022-03-14T01:16:09.6Z,4,REGULAR,rebound,defensive,[],1628983,,,1610612760,103,116,2022-03-14T01:16:10Z,6340000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:6),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,652.0,6.0,6.0,0.0,,,,,,,,,,
654,PT03M09.00S,2022-03-14T01:16:12.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,9.280551905387648,46.568627450980394,1610612760,105,116,2022-03-14T01:16:17Z,6350000,17.0,35.0,1,left,S. Gilgeous-Alexander running Layup (28 PTS),[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,3.87,Made,,,,,,28.0,,,,,,,,
655,PT03M09.00S,2022-03-14T01:16:15.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630533,,,1610612760,105,116,2022-03-14T01:16:21Z,6360000,,,0,,Z. Williams shooting personal FOUL (3 PF) (Gilgeous-Alexander 1 FT),"[1630533, 1628983]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,1628172.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,
657,PT03M09.00S,2022-03-14T01:16:39.1Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1628983,,,1610612760,106,116,2022-03-14T01:16:39Z,6380000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (29 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,,,,,,29.0,,,,,,,,
658,PT02M55.00S,2022-03-14T01:16:55.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,92.85479632063075,45.83333333333333,1610612763,106,118,2022-03-14T01:17:00Z,6390000,-21.0,15.0,1,right,J. Morant driving Layup (16 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,,,,,,2.55,Made,,,,,,16.0,,,,,,,,
659,PT02M35.00S,2022-03-14T01:17:15.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,8.360709592641262,45.09803921568628,1610612760,106,118,2022-03-14T01:17:19Z,6400000,25.0,26.0,1,left,MISS D. Bazley driving Layup,[1629647],1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,,,,,,3.58,Missed,,,,,,,,,,,,,,
660,PT02M33.00S,2022-03-14T01:17:17.3Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,106,118,2022-03-14T01:17:19Z,6410000,,,0,,B. Clarke REBOUND (Off:2 Def:8),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,659.0,10.0,8.0,2.0,,,,,,,,,,
661,PT02M17.00S,2022-03-14T01:17:33.4Z,4,REGULAR,3pt,Jump Shot,[],1630533,93.64323258869908,2.941176470588235,1610612763,106,118,2022-03-14T01:17:54Z,6420000,-235.0,7.0,1,right,MISS Z. Williams 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,23.54,Missed,,,,,,,,,,,,,,
662,PT02M13.00S,2022-03-14T01:17:37.4Z,4,REGULAR,rebound,defensive,[],1630544,,,1610612760,106,118,2022-03-14T01:17:54Z,6430000,,,0,,T. Mann REBOUND (Off:1 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,661.0,2.0,1.0,1.0,,,,,,,,,,
663,PT02M01.00S,2022-03-14T01:17:50.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629647,6.783837056504599,51.225490196078425,1610612760,108,118,2022-03-14T01:22:14Z,6440000,-6.0,11.0,1,left,D. Bazley cutting DUNK (29 PTS) (V. Krejci 3 AST),"[1629647, 1630249]",1610612760.0,OKC,cutting,,,Bazley,D. Bazley,,,,,,,,,,1.28,Made,,,,,,29.0,V. Krejci,1630249.0,3.0,,,,,
665,PT01M42.00S,2022-03-14T01:18:14.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,91.27792378449409,54.166666666666664,1610612763,108,120,2022-03-14T01:18:17Z,6460000,21.0,29.0,1,right,B. Clarke driving Layup (12 PTS) (J. Jackson Jr. 2 AST),"[1629634, 1628991]",1610612763.0,MEM,driving,,,Clarke,B. Clarke,,,,,,,,,,3.61,Made,,,,,,12.0,J. Jackson Jr.,1628991.0,2.0,,,,,
667,PT01M31.00S,2022-03-14T01:18:26.4Z,4,REGULAR,3pt,Jump Shot,[],1629647,26.757555847568987,19.852941176470587,1610612760,108,120,2022-03-14T01:38:10Z,6480000,151.0,199.0,1,left,MISS D. Bazley 24' step back 3PT,[1629647],1610612760.0,OKC,step back,,,Bazley,D. Bazley,,,,,,,,,,24.96,Missed,,,,,,,,,,,,,,
668,PT01M26.00S,2022-03-14T01:18:31.4Z,4,REGULAR,rebound,defensive,[],1630533,,,1610612763,108,120,2022-03-14T01:18:32Z,6490000,,,0,,Z. Williams REBOUND (Off:2 Def:1),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,667.0,3.0,1.0,2.0,,,,,,,,,,
669,PT01M09.00S,2022-03-14T01:18:51.0Z,4,REGULAR,foul,personal,[],1630249,,,1610612763,108,120,2022-03-14T01:18:59Z,6500000,,,0,,V. Krejci personal FOUL (2 PF),"[1630249, 1629630]",1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,201638.0,2.0,0.0,Morant,1629630.0,,,,,,,,,,,,,,,,
671,PT01M09.00S,2022-03-14T01:19:03.0Z,4,REGULAR,substitution,out,[],1630249,,,1610612763,108,120,2022-03-14T01:19:05Z,6520000,,,0,,SUB out: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT01M09.00S,2022-03-14T01:19:03.0Z,4,REGULAR,substitution,in,[],1630177,,,1610612763,108,120,2022-03-14T01:19:05Z,6530000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT01M04.00S,2022-03-14T01:19:27.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629630,91.40932982917214,50.245098039215684,1610612763,108,120,2022-03-14T01:19:32Z,6540000,1.0,28.0,1,right,MISS J. Morant cutting DUNK,[1629630],1610612763.0,MEM,cutting,,,Morant,J. Morant,,,,,,,,,,2.83,Missed,,,,,,,,,,,,,,
674,PT01M02.00S,2022-03-14T01:19:29.2Z,4,REGULAR,rebound,defensive,[],1630177,,,1610612760,108,120,2022-03-14T01:19:32Z,6550000,,,0,,T. Maledon REBOUND (Off:1 Def:3),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,673.0,4.0,3.0,1.0,,,,,,,,,,
675,PT00M55.40S,2022-03-14T01:19:38.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630177,7.966491458607096,46.81372549019608,1610612760,110,120,2022-03-14T01:19:45Z,6560000,16.0,22.0,1,left,T. Maledon driving reverse Layup (6 PTS) (D. Bazley 2 AST),"[1630177, 1629647]",1610612760.0,OKC,driving reverse,,,Maledon,T. Maledon,,,,,,,,,,2.75,Made,,,,,,6.0,D. Bazley,1629647.0,2.0,,,,,
677,PT00M43.60S,2022-03-14T01:20:51.3Z,4,REGULAR,jumpball,recovered,[],1628983,,,1610612763,110,120,2022-03-14T01:20:51Z,6580000,,,0,,Jump Ball D. Bazley vs. J. Jackson Jr.: Tip to S. Gilgeous-Alexander,"[1628983, 1629647, 1628991]",1610612760.0,OKC,heldball,S. Gilgeous-Alexander,1628983.0,Gilgeous-Alexander,S. Gilgeous-Alexander,Bazley,1629647.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,,,,,,
680,PT00M43.60S,2022-03-14T01:20:51.3Z,4,REGULAR,turnover,lost ball,[],1629634,,,1610612763,110,120,2022-03-14T01:28:59Z,6610000,,,0,,B. Clarke lost ball TURNOVER (1 TO),"[1629634, 1628983]",1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,1.0,,,,,Gilgeous-Alexander,1628983.0,,,
681,PT00M43.60S,2022-03-14T01:20:51.3Z,4,REGULAR,steal,,[],1628983,,,1610612760,110,120,2022-03-14T01:28:59Z,6620000,,,0,,S. Gilgeous-Alexander STEAL (2 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M41.50S,2022-03-14T01:20:54.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,8.09789750328515,50.0,1610612760,112,120,2022-03-14T01:27:38Z,6630000,0.0,24.0,1,left,S. Gilgeous-Alexander driving Layup (31 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,2.36,Made,,,,,,31.0,,,,,,,,
683,PT00M41.50S,2022-03-14T01:20:59.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,112,120,2022-03-14T01:20:59Z,6640000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M41.50S,2022-03-14T01:21:52.6Z,4,REGULAR,substitution,out,[],1628983,,,1610612763,112,120,2022-03-14T01:22:39Z,6650000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M41.50S,2022-03-14T01:21:52.6Z,4,REGULAR,substitution,out,[],1629634,,,1610612763,112,120,2022-03-14T01:22:39Z,6660000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M41.50S,2022-03-14T01:21:52.6Z,4,REGULAR,substitution,in,[],1630249,,,1610612763,112,120,2022-03-14T01:22:39Z,6670000,,,0,,SUB in: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M41.50S,2022-03-14T01:21:52.6Z,4,REGULAR,substitution,in,[],1626145,,,1610612763,112,120,2022-03-14T01:22:39Z,6680000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M36.30S,2022-03-14T01:22:54.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630177,,,1610612763,112,120,2022-03-14T01:23:02Z,6690000,,,0,,T. Maledon take personal FOUL (3 PF) (Morant 2 FT),"[1630177, 1629630]",1610612760.0,OKC,take,,,Maledon,T. Maledon,,,,,1628172.0,3.0,0.0,Morant,1629630.0,,,,,,,,,,,,,,,,
690,PT00M36.30S,2022-03-14T01:23:20.5Z,4,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,112,120,2022-03-14T01:23:20Z,6710000,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,Missed,,,,,,,,,,,,,,
691,PT00M36.30S,2022-03-14T01:23:20.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,112,120,2022-03-14T01:23:20Z,6720000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,690.0,,,,,,,,,,,,,
692,PT00M36.30S,2022-03-14T01:23:22.4Z,4,REGULAR,substitution,out,[],1630249,,,1610612763,112,120,2022-03-14T01:23:24Z,6730000,,,0,,SUB out: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M36.30S,2022-03-14T01:23:22.4Z,4,REGULAR,substitution,in,[],1628983,,,1610612763,112,120,2022-03-14T01:23:24Z,6740000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M36.30S,2022-03-14T01:23:32.1Z,4,REGULAR,substitution,out,[],1626145,,,1610612763,112,120,2022-03-14T01:23:34Z,6750000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT00M36.30S,2022-03-14T01:23:32.1Z,4,REGULAR,substitution,in,[],1629634,,,1610612763,112,120,2022-03-14T01:23:34Z,6760000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M36.30S,2022-03-14T01:23:49.5Z,4,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,112,121,2022-03-14T01:23:49Z,6770000,,,0,,J. Morant Free Throw 2 of 2 (17 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,Made,,,,,,17.0,,,,,,,,
697,PT00M25.50S,2022-03-14T01:24:01.6Z,4,REGULAR,3pt,Jump Shot,[],1630177,5.601182654402102,96.32352941176471,1610612760,115,121,2022-03-14T01:24:07Z,6780000,-232.0,0.0,1,left,T. Maledon 3PT  (9 PTS) (L. Waters III 3 AST),"[1630177, 1630322]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,23.16,Made,,,,,,9.0,L. Waters III,1630322.0,3.0,,,,,
