actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
452,PT02M28.00S,2022-04-02T01:38:23.6Z,3,REGULAR,substitution,in,[],1630846,,,1610612765,61,81,2022-04-02T01:38:27Z,4400000,,,0,,SUB in: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M17.00S,2022-04-02T01:38:44.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630296,17.16491458607096,39.21568627450981,1610612765,61,81,2022-04-02T01:38:56Z,4410000,54.0,109.0,1,left,MISS B. Key 12' turnaround Shot,[1630296],1610612765.0,DET,turnaround,,,Key,B. Key,,,,,12.15,Missed,,,,,,,,,,,,,,,,,,
454,PT02M13.00S,2022-04-02T01:38:48.1Z,3,REGULAR,rebound,defensive,[],1629658,,,1610612760,61,81,2022-04-02T01:38:48Z,4420000,,,0,,J. Hoard REBOUND (Off:5 Def:11),[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,453.0,,,16.0,11.0,5.0,,,,,,,,,,,,
456,PT02M11.00S,2022-04-02T01:38:53.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,61,81,2022-04-02T01:38:53Z,4430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M11.00S,2022-04-02T01:38:57.4Z,3,REGULAR,substitution,out,[],1630587,,,1610612760,61,81,2022-04-02T01:39:02Z,4440000,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M11.00S,2022-04-02T01:38:57.4Z,3,REGULAR,substitution,in,[],1628402,,,1610612760,61,81,2022-04-02T01:39:02Z,4450000,,,0,,SUB in: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M11.00S,2022-04-02T01:39:23.5Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612760,61,81,2022-04-02T01:39:23Z,4460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT01M54.00S,2022-04-02T01:40:11.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630249,90.48948751642575,52.20588235294118,1610612760,61,81,2022-04-02T01:46:02Z,4475000,11.0,37.0,1,right,MISS V. Krejci Layup - blocked,"[1630249, 1630296]",1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,3.85,Missed,,Key,1630296.0,,,,,,,,,,,,,,,
493,PT01M54.00S,2022-04-02T01:40:11.5Z,3,REGULAR,block,,[],1630296,,,1610612760,61,81,2022-04-02T01:44:24Z,4482500,,,0,,B. Key BLOCK (2 BLK),[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,,,,,,,,,,,,,,,,,,
494,PT01M53.00S,2022-04-02T01:40:12.5Z,3,REGULAR,rebound,defensive,[],1630296,,,1610612765,61,81,2022-04-02T01:46:02Z,4486250,,,0,,B. Key REBOUND (Off:0 Def:7),[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,492.0,,,7.0,7.0,0.0,,,,,,,,,,,,
462,PT01M47.00S,2022-04-02T01:40:59.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630296,7.966491458607096,43.627450980392155,1610612765,61,83,2022-04-02T01:44:05Z,4490000,32.0,22.0,1,left,B. Key running Layup (6 PTS) (S. Lee 9 AST),"[1630296, 1630240]",1610612765.0,DET,running,,,Key,B. Key,,,,,3.9,Made,,,,,,,6.0,S. Lee,1630240.0,9.0,,,,,,,,
520,PT01M26.00S,2022-04-02T01:41:09.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630846,94.30026281208936,51.9607843137255,1610612760,61,83,2022-04-02T01:48:55Z,4515000,10.0,1.0,1,right,MISS O. Sarr Layup - blocked,"[1630846, 1630165]",1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,0.99,Missed,,Hayes,1630165.0,,,,,,,,,,,,,,,
521,PT01M26.00S,2022-04-02T01:41:09.7Z,3,REGULAR,block,,[],1630165,,,1610612760,61,83,2022-04-02T01:48:55Z,4522500,,,0,,K. Hayes BLOCK (1 BLK),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
522,PT01M26.00S,2022-04-02T01:41:09.7Z,3,REGULAR,rebound,defensive,[],1630691,,,1610612765,61,83,2022-04-02T01:48:55Z,4526250,,,0,,J. Pickett REBOUND (Off:2 Def:5),[1630691],1610612765.0,DET,,,,Pickett,J. Pickett,,,,,,,520.0,,,7.0,5.0,2.0,,,,,,,,,,,,
466,PT01M26.00S,2022-04-02T01:41:19.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630165,7.5722733245729295,56.127450980392155,1610612765,61,83,2022-04-02T01:48:27Z,4530000,-31.0,19.0,1,left,MISS K. Hayes running Layup,[1630165],1610612765.0,DET,running,,,Hayes,K. Hayes,,,,,3.59,Missed,,,,,,,,,,,,,,,,,,
467,PT01M23.00S,2022-04-02T01:41:22.8Z,3,REGULAR,rebound,offensive,[],1630296,,,1610612765,61,83,2022-04-02T01:41:23Z,4540000,,,0,,B. Key REBOUND (Off:1 Def:7),[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,466.0,,,8.0,7.0,1.0,,,,,,,,,,,,
468,PT01M23.00S,2022-04-02T01:41:22.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630296,5.590000152587891,50.0,1610612765,61,83,2022-04-02T01:48:27Z,4550000,0.0,0.0,1,left,MISS B. Key tip Layup,[1630296],1610612765.0,DET,tip,,,Key,B. Key,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
469,PT01M23.00S,2022-04-02T01:41:22.5Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,61,83,2022-04-02T01:41:25Z,4560000,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,468.0,,,3.0,2.0,1.0,,,,,,,,,,,,
470,PT01M21.00S,2022-04-02T01:41:27.2Z,3,REGULAR,foul,personal,[],1630296,,,1610612760,61,83,2022-04-02T01:41:35Z,4570000,,,0,,B. Key personal FOUL (5 PF),"[1630296, 1630598]",1610612765.0,DET,,,,Key,B. Key,,,,,,,,,,,,,,,,,202053.0,5.0,0.0,Wiggins,1630598.0,,,
472,PT01M21.00S,2022-04-02T01:41:34.2Z,3,REGULAR,substitution,out,[],1630177,,,1610612760,61,83,2022-04-02T01:41:40Z,4590000,,,0,,SUB out: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M21.00S,2022-04-02T01:41:34.2Z,3,REGULAR,substitution,out,[],1630249,,,1610612760,61,83,2022-04-02T01:41:40Z,4600000,,,0,,SUB out: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,
474,PT01M21.00S,2022-04-02T01:41:34.2Z,3,REGULAR,substitution,in,[],1630322,,,1610612760,61,83,2022-04-02T01:41:40Z,4610000,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,
475,PT01M21.00S,2022-04-02T01:41:34.2Z,3,REGULAR,substitution,in,[],1629676,,,1610612760,61,83,2022-04-02T01:41:40Z,4620000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
476,PT01M21.00S,2022-04-02T01:41:52.8Z,3,REGULAR,substitution,out,[],1630296,,,1610612760,61,83,2022-04-02T01:41:56Z,4630000,,,0,,SUB out: B. Key,[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,,,,,,,,,,,,,,,,,,
477,PT01M21.00S,2022-04-02T01:41:52.8Z,3,REGULAR,substitution,in,[],1630587,,,1610612760,61,83,2022-04-02T01:41:56Z,4640000,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M13.00S,2022-04-02T01:42:09.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630598,88.12417871222075,45.09803921568628,1610612760,63,83,2022-04-02T01:42:14Z,4650000,-25.0,59.0,1,right,A. Wiggins 6' fadeaway Jump Shot (7 PTS),[1630598],1610612760.0,OKC,fadeaway,,,Wiggins,A. Wiggins,,,,,6.4,Made,,,,,,,7.0,,,,,,,,,,,
479,PT01M03.00S,2022-04-02T01:42:17.9Z,3,REGULAR,3pt,Jump Shot,[],1630240,27.414586070959263,82.1078431372549,1610612765,63,83,2022-04-02T01:49:44Z,4660000,-161.0,205.0,1,left,MISS S. Lee 26' pullup 3PT,[1630240],1610612765.0,DET,pullup,,,Lee,S. Lee,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,
480,PT01M00.00S,2022-04-02T01:42:20.9Z,3,REGULAR,rebound,defensive,[],1629676,,,1610612760,63,83,2022-04-02T01:42:22Z,4670000,,,0,,I. Roby REBOUND (Off:0 Def:6),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,479.0,,,6.0,6.0,0.0,,,,,,,,,,,,
481,PT00M55.70S,2022-04-02T01:42:27.1Z,3,REGULAR,turnover,lost ball,[],1629676,,,1610612760,63,83,2022-04-02T01:42:30Z,4680000,,,0,,I. Roby lost ball TURNOVER (2 TO),"[1629676, 1630165]",1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,2.0,Hayes,1630165.0
482,PT00M55.70S,2022-04-02T01:42:27.1Z,3,REGULAR,steal,,[],1630165,,,1610612765,63,83,2022-04-02T01:42:28Z,4690000,,,0,,K. Hayes STEAL (5 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M42.40S,2022-04-02T01:42:40.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628402,8.09789750328515,3.431372549019608,1610612765,63,83,2022-04-02T01:42:44Z,4700000,233.0,24.0,1,left,MISS F. Jackson 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,23.4,Missed,,,,,,,,,,,,,,,,,,
484,PT00M39.10S,2022-04-02T01:42:43.7Z,3,REGULAR,rebound,defensive,[],1630846,,,1610612760,63,83,2022-04-02T01:42:44Z,4710000,,,0,,O. Sarr REBOUND (Off:0 Def:3),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,483.0,,,3.0,3.0,0.0,,,,,,,,,,,,
485,PT00M25.20S,2022-04-02T01:42:57.6Z,3,REGULAR,3pt,Jump Shot,[],1630598,68.67608409986859,78.18627450980392,1610612760,63,83,2022-04-02T01:43:02Z,4720000,141.0,242.0,1,right,MISS A. Wiggins 27' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,27.99,Missed,,,,,,,,,,,,,,,,,,
486,PT00M21.10S,2022-04-02T01:43:01.7Z,3,REGULAR,rebound,offensive,[],1629658,,,1610612760,63,83,2022-04-02T01:43:02Z,4730000,,,0,,J. Hoard REBOUND (Off:6 Def:11),[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,485.0,,,17.0,11.0,6.0,,,,,,,,,,,,
487,PT00M18.70S,2022-04-02T01:43:04.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630846,68.80749014454665,71.56862745098039,1610612760,66,83,2022-04-02T01:43:08Z,4740000,108.0,241.0,1,right,O. Sarr 26' 3PT  (7 PTS) (I. Roby 2 AST),"[1630846, 1629676]",1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,26.37,Made,,,,,,,7.0,I. Roby,1629676.0,2.0,,,,,,,,
489,PT00M01.20S,2022-04-02T01:43:25.1Z,3,REGULAR,3pt,Jump Shot,[],1630165,33.327858081471746,67.8921568627451,1610612765,66,83,2022-04-02T01:51:42Z,4760000,-89.0,261.0,1,left,MISS K. Hayes 27' step back 3PT,[1630165],1610612765.0,DET,step back,,,Hayes,K. Hayes,,,,,27.57,Missed,,,,,,,,,,,,,,,,,,
490,PT00M01.20S,2022-04-02T01:43:25.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,66,83,2022-04-02T01:43:35Z,4770000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,489.0,,,,,,,,,,,,,,,,,
491,PT00M00.00S,2022-04-02T01:43:34.1Z,3,REGULAR,period,end,[],0,,,1610612765,66,83,2022-04-02T01:43:34Z,4780000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-04-02T01:45:49.1Z,4,REGULAR,substitution,out,['startperiod'],1629658,,,1610612765,66,83,2022-04-02T01:46:05Z,4790000,,,0,,SUB out: J. Hoard,[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2022-04-02T01:45:49.1Z,4,REGULAR,substitution,out,['startperiod'],1630598,,,1610612765,66,83,2022-04-02T01:46:05Z,4800000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2022-04-02T01:45:49.1Z,4,REGULAR,substitution,out,['startperiod'],1630691,,,1610612765,66,83,2022-04-02T01:46:05Z,4810000,,,0,,SUB out: J. Pickett,[1630691],1610612765.0,DET,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2022-04-02T01:45:49.1Z,4,REGULAR,substitution,in,['startperiod'],1630177,,,1610612765,66,83,2022-04-02T01:46:05Z,4820000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2022-04-02T01:45:49.1Z,4,REGULAR,substitution,in,['startperiod'],1630249,,,1610612765,66,83,2022-04-02T01:46:05Z,4830000,,,0,,SUB in: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2022-04-02T01:45:49.1Z,4,REGULAR,substitution,in,['startperiod'],1630296,,,1610612765,66,83,2022-04-02T01:46:05Z,4840000,,,0,,SUB in: B. Key,[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2022-04-02T01:46:11.5Z,4,REGULAR,period,start,[],0,,,1610612765,66,83,2022-04-02T01:46:11Z,4850000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT11M40.00S,2022-04-02T01:46:32.4Z,4,REGULAR,foul,personal,['2freethrow'],1630249,,,1610612765,66,83,2022-04-02T01:46:39Z,4860000,,,0,,V. Krejci shooting personal FOUL (3 PF) (Jackson 2 FT),"[1630249, 1628402]",1610612760.0,OKC,shooting,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,202007.0,3.0,0.0,Jackson,1628402.0,,,
504,PT11M40.00S,2022-04-02T01:46:59.6Z,4,REGULAR,freethrow,1 of 2,[],1628402,,,1610612765,66,84,2022-04-02T01:46:59Z,4880000,,,0,,F. Jackson Free Throw 1 of 2 (19 PTS),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,Made,,,,,,,19.0,,,,,,,,,,,
505,PT11M40.00S,2022-04-02T01:47:13.3Z,4,REGULAR,freethrow,2 of 2,[],1628402,,,1610612765,66,85,2022-04-02T01:47:13Z,4890000,,,0,,F. Jackson Free Throw 2 of 2 (20 PTS),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,Made,,,,,,,20.0,,,,,,,,,,,
506,PT11M26.00S,2022-04-02T01:47:29.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629676,90.09526938239159,51.225490196078425,1610612760,68,85,2022-04-02T01:47:33Z,4900000,6.0,41.0,1,right,I. Roby cutting DUNK (12 PTS) (T. Maledon 4 AST),"[1629676, 1630177]",1610612760.0,OKC,cutting,,,Roby,I. Roby,,,,,4.11,Made,,,,,,,12.0,T. Maledon,1630177.0,4.0,,,,,,,,
508,PT11M18.00S,2022-04-02T01:47:36.4Z,4,REGULAR,turnover,bad pass,[],1630587,,,1610612765,68,85,2022-04-02T01:47:41Z,4920000,,,0,,I. Livers bad pass TURNOVER (1 TO),"[1630587, 1630177]",1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,1.0,Maledon,1630177.0
509,PT11M18.00S,2022-04-02T01:47:36.4Z,4,REGULAR,steal,,[],1630177,,,1610612760,68,85,2022-04-02T01:47:38Z,4930000,,,0,,T. Maledon STEAL (1 STL),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
510,PT11M09.00S,2022-04-02T01:47:45.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629676,92.59198423127464,50.98039215686274,1610612760,70,85,2022-04-02T01:54:49Z,4940000,5.0,17.0,1,right,I. Roby reverse DUNK (14 PTS) (L. Waters III 4 AST),"[1629676, 1630322]",1610612760.0,OKC,reverse,,,Roby,I. Roby,,,,,1.78,Made,,,,,,,14.0,L. Waters III,1630322.0,4.0,,,,,,,,
512,PT10M55.00S,2022-04-02T01:48:02.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630296,8.492115637319317,46.32352941176471,1610612765,70,87,2022-04-02T01:48:06Z,4960000,18.0,27.0,1,left,B. Key cutting DUNK (8 PTS) (K. Hayes 6 AST),"[1630296, 1630165]",1610612765.0,DET,cutting,,,Key,B. Key,,,,,3.29,Made,,,,,,,8.0,K. Hayes,1630165.0,6.0,,,,,,,,
514,PT10M55.00S,2022-04-02T01:48:03.6Z,4,REGULAR,foul,personal,['1freethrow'],1630322,,,1610612765,70,87,2022-04-02T01:48:13Z,4980000,,,0,,L. Waters III shooting personal FOUL (2 PF) (Key 1 FT),"[1630322, 1630296]",1610612760.0,OKC,shooting,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,202041.0,2.0,1.0,Key,1630296.0,,,
516,PT10M55.00S,2022-04-02T01:48:26.4Z,4,REGULAR,freethrow,1 of 1,[],1630296,,,1610612765,70,87,2022-04-02T01:48:58Z,5000000,,,0,,MISS B. Key Free Throw 1 of 1,[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,Missed,,,,,,,,,,,,,,,,,,
517,PT10M52.00S,2022-04-02T01:48:29.4Z,4,REGULAR,rebound,defensive,[],1629676,,,1610612760,70,87,2022-04-02T01:48:58Z,5010000,,,0,,I. Roby REBOUND (Off:0 Def:7),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,516.0,,,7.0,7.0,0.0,,,,,,,,,,,,
518,PT10M44.00S,2022-04-02T01:48:37.4Z,4,REGULAR,foul,personal,['2freethrow'],1628402,,,1610612760,70,87,2022-04-02T01:49:46Z,5020000,,,0,,F. Jackson shooting personal FOUL (4 PF) (Krejci 2 FT),"[1628402, 1630249]",1610612765.0,DET,shooting,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,202041.0,4.0,0.0,Krejci,1630249.0,,,
523,PT10M44.00S,2022-04-02T01:48:37.5Z,4,REGULAR,freethrow,1 of 2,[],1630249,,,1610612760,70,87,2022-04-02T01:49:19Z,5040000,,,0,,MISS V. Krejci Free Throw 1 of 2,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,Missed,,,,,,,,,,,,,,,,,,
524,PT10M44.00S,2022-04-02T01:48:37.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,70,87,2022-04-02T01:49:19Z,5050000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,523.0,,,,,,,,,,,,,,,,,
525,PT10M44.00S,2022-04-02T01:48:37.5Z,4,REGULAR,freethrow,2 of 2,[],1630249,,,1610612760,71,87,2022-04-02T01:49:19Z,5060000,,,0,,V. Krejci Free Throw 2 of 2 (5 PTS),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
526,PT10M29.00S,2022-04-02T01:49:32.2Z,4,REGULAR,3pt,Jump Shot,[],1630165,21.895532194480946,90.19607843137256,1610612765,71,87,2022-04-02T01:49:37Z,5070000,-201.0,153.0,1,left,MISS K. Hayes 25' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,25.28,Missed,,,,,,,,,,,,,,,,,,
527,PT10M25.00S,2022-04-02T01:49:36.2Z,4,REGULAR,rebound,offensive,[],1630296,,,1610612765,71,87,2022-04-02T01:49:37Z,5080000,,,0,,B. Key REBOUND (Off:2 Def:7),[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,526.0,,,9.0,7.0,2.0,,,,,,,,,,,,
528,PT10M22.00S,2022-04-02T01:49:41.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,71,87,2022-04-02T01:49:41Z,5090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT10M15.00S,2022-04-02T01:50:03.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630165,5.732588699080158,95.83333333333334,1610612765,71,87,2022-04-02T01:52:39Z,5100000,-229.0,1.0,1,left,MISS K. Hayes 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,
530,PT10M13.00S,2022-04-02T01:50:05.0Z,4,REGULAR,rebound,defensive,[],1630249,,,1610612760,71,87,2022-04-02T01:52:39Z,5110000,,,0,,V. Krejci REBOUND (Off:0 Def:4),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,529.0,,,4.0,4.0,0.0,,,,,,,,,,,,
531,PT10M06.00S,2022-04-02T01:50:14.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630846,92.19776609724047,45.09803921568628,1610612760,71,87,2022-04-02T01:57:44Z,5120000,-25.0,21.0,1,right,MISS O. Sarr cutting DUNK - blocked,"[1630846, 1630165]",1610612760.0,OKC,cutting,,,Sarr,O. Sarr,,,,,3.21,Missed,,Hayes,1630165.0,,,,,,,,,,,,,,,
532,PT10M06.00S,2022-04-02T01:50:14.4Z,4,REGULAR,block,,[],1630165,,,1610612760,71,87,2022-04-02T01:50:16Z,5130000,,,0,,K. Hayes BLOCK (2 BLK),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
533,PT10M05.00S,2022-04-02T01:50:15.4Z,4,REGULAR,rebound,offensive,[],1630846,,,1610612760,71,87,2022-04-02T01:57:44Z,5140000,,,0,,O. Sarr REBOUND (Off:1 Def:3),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,531.0,,,4.0,3.0,1.0,,,,,,,,,,,,
534,PT10M04.00S,2022-04-02T01:50:20.0Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630846,94.40999984741211,50.0,1610612760,73,87,2022-04-02T01:57:53Z,5150000,0.0,0.0,1,right,O. Sarr tip DUNK (9 PTS),[1630846],1610612760.0,OKC,tip,,,Sarr,O. Sarr,,,,,0.0,Made,,,,,,,9.0,,,,,,,,,,,
535,PT09M46.00S,2022-04-02T01:50:31.7Z,4,REGULAR,3pt,Jump Shot,[],1628402,28.07161629434954,20.588235294117645,1610612765,73,90,2022-04-02T01:58:20Z,5160000,147.0,211.0,1,left,F. Jackson 25' 3PT pullup (23 PTS) (S. Lee 10 AST),"[1628402, 1630240]",1610612765.0,DET,pullup,,,Jackson,F. Jackson,,,,,25.75,Made,,,,,,,23.0,S. Lee,1630240.0,10.0,,,,,,,,
537,PT09M21.00S,2022-04-02T01:50:57.3Z,4,REGULAR,turnover,lost ball,[],1630249,,,1610612760,73,90,2022-04-02T01:51:02Z,5180000,,,0,,V. Krejci lost ball TURNOVER (3 TO),"[1630249, 1630296]",1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,3.0,Key,1630296.0
538,PT09M21.00S,2022-04-02T01:50:57.3Z,4,REGULAR,steal,,[],1630296,,,1610612765,73,90,2022-04-02T01:51:00Z,5190000,,,0,,B. Key STEAL (1 STL),[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,,,,,,,,,,,,,,,,,,
539,PT09M19.00S,2022-04-02T01:51:00.9Z,4,REGULAR,foul,personal,[],1630177,,,1610612765,73,90,2022-04-02T01:51:33Z,5200000,,,0,,T. Maledon take personal FOUL (4 PF),"[1630177, 1630240]",1610612760.0,OKC,take,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,202041.0,4.0,0.0,Lee,1630240.0,,,
541,PT09M19.00S,2022-04-02T01:51:10.0Z,4,REGULAR,substitution,out,[],1629676,,,1610612765,73,90,2022-04-02T01:51:17Z,5220000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M19.00S,2022-04-02T01:51:10.0Z,4,REGULAR,substitution,out,[],1628402,,,1610612765,73,90,2022-04-02T01:51:17Z,5230000,,,0,,SUB out: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M19.00S,2022-04-02T01:51:10.0Z,4,REGULAR,substitution,in,[],1629658,,,1610612765,73,90,2022-04-02T01:51:17Z,5240000,,,0,,SUB in: J. Hoard,[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,,,,,,,,,,,,,,,,,,
544,PT09M19.00S,2022-04-02T01:51:10.0Z,4,REGULAR,substitution,in,[],1630691,,,1610612765,73,90,2022-04-02T01:51:17Z,5250000,,,0,,SUB in: J. Pickett,[1630691],1610612765.0,DET,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,
545,PT09M09.00S,2022-04-02T01:51:36.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630240,31.750985545335087,55.14705882352941,1610612765,73,90,2022-04-02T01:59:32Z,5260000,-26.0,246.0,1,left,MISS S. Lee 24' pullup 3PT,[1630240],1610612765.0,DET,pullup,,,Lee,S. Lee,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,
546,PT09M06.00S,2022-04-02T01:51:39.3Z,4,REGULAR,rebound,defensive,[],1630322,,,1610612760,73,90,2022-04-02T01:51:43Z,5270000,,,0,,L. Waters III REBOUND (Off:0 Def:5),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,545.0,,,5.0,5.0,0.0,,,,,,,,,,,,
