actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
172,PT10M40.00S,2021-11-25T01:38:50.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629660,92.59198423127464,46.07843137254902,1610612760,29,21,2021-11-25T01:38:53Z,1710000,-20.0,17.0,1,right,MISS T. Jerome Layup,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,2.6,Missed,,,,,,,,,,,,,,,,,,,
173,PT10M38.00S,2021-11-25T01:38:52.4Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,29,21,2021-11-25T01:38:53Z,1720000,,,0,,R. Gobert REBOUND (Off:0 Def:5),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,172.0,5.0,5.0,0.0,,,,,,,,,,,
174,PT10M31.00S,2021-11-25T01:38:58.8Z,2,REGULAR,3pt,Jump Shot,[],203903,32.670827858081466,50.245098039215684,1610612762,29,21,2021-11-25T01:39:04Z,1730000,-1.0,255.0,1,left,MISS J. Clarkson 25' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,,
175,PT10M28.00S,2021-11-25T01:39:01.8Z,2,REGULAR,rebound,defensive,[],1630177,,,1610612760,29,21,2021-11-25T01:39:04Z,1740000,,,0,,T. Maledon REBOUND (Off:0 Def:2),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,174.0,2.0,2.0,0.0,,,,,,,,,,,
176,PT10M16.00S,2021-11-25T01:39:14.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,92.85479632063075,41.17647058823529,1610612760,29,21,2021-11-25T01:39:18Z,1750000,-44.0,15.0,1,right,MISS A. Pokusevski Layup,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,4.65,Missed,,,,,,,,,,,,,,,,,,,
177,PT10M14.00S,2021-11-25T01:39:16.4Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,29,21,2021-11-25T01:39:18Z,1760000,,,0,,R. Gobert REBOUND (Off:0 Def:6),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,176.0,6.0,6.0,0.0,,,,,,,,,,,
178,PT10M09.00S,2021-11-25T01:39:23.2Z,2,REGULAR,foul,personal,['2freethrow'],1629026,,,1610612762,29,21,2021-11-25T01:39:50Z,1770000,,,0,,K. Williams shooting personal FOUL (1 PF) (Gay 2 FT),"[1629026, 200752]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Gay,200752.0,
180,PT10M09.00S,2021-11-25T01:39:51.4Z,2,REGULAR,freethrow,1 of 2,[],200752,,,1610612762,29,22,2021-11-25T01:39:51Z,1790000,,,0,,R. Gay Free Throw 1 of 2 (5 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
181,PT10M09.00S,2021-11-25T01:39:52.1Z,2,REGULAR,substitution,out,[],201144,,,1610612762,29,22,2021-11-25T01:40:00Z,1800000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT10M09.00S,2021-11-25T01:39:52.1Z,2,REGULAR,substitution,in,[],1630235,,,1610612762,29,22,2021-11-25T01:40:00Z,1810000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT10M09.00S,2021-11-25T01:40:16.2Z,2,REGULAR,freethrow,2 of 2,[],200752,,,1610612762,29,23,2021-11-25T01:40:16Z,1820000,,,0,,R. Gay Free Throw 2 of 2 (6 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
184,PT09M50.00S,2021-11-25T01:40:37.6Z,2,REGULAR,3pt,Jump Shot,[],1630177,70.64717477003943,21.568627450980394,1610612760,29,23,2021-11-25T01:40:59Z,1830000,-142.0,223.0,1,right,MISS T. Maledon 26' 3PT,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,26.48,Missed,,,,,,,,,,,,,,,,,,,
185,PT09M47.00S,2021-11-25T01:40:40.6Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,29,23,2021-11-25T01:40:59Z,1840000,,,0,,R. Gobert REBOUND (Off:0 Def:7),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,184.0,7.0,7.0,0.0,,,,,,,,,,,
186,PT09M42.00S,2021-11-25T01:40:47.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,29,23,2021-11-25T01:40:47Z,1850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M31.00S,2021-11-25T01:41:14.8Z,2,REGULAR,3pt,Jump Shot,[],200752,4.5499342969776615,96.32352941176471,1610612762,29,26,2021-11-25T01:41:19Z,1860000,-232.0,-10.0,1,left,R. Gay 3PT  (9 PTS) (J. Clarkson 1 AST),"[200752, 203903]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,23.18,Made,9.0,J. Clarkson,203903.0,1.0,,,,,,,,,,,,,,,
189,PT09M07.00S,2021-11-25T01:41:39.7Z,2,REGULAR,foul,personal,['2freethrow'],203903,,,1610612760,29,26,2021-11-25T01:41:53Z,1880000,,,0,,J. Clarkson shooting personal FOUL (1 PF) (Williams 2 FT),"[203903, 1629026]",1610612762.0,UTA,shooting,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Williams,1629026.0,
191,PT09M07.00S,2021-11-25T01:42:05.4Z,2,REGULAR,freethrow,1 of 2,[],1629026,,,1610612760,29,26,2021-11-25T01:42:28Z,1900000,,,0,,MISS K. Williams Free Throw 1 of 2,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
192,PT09M07.00S,2021-11-25T01:42:05.4Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,29,26,2021-11-25T01:42:28Z,1910000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,191.0,,,,,,,,,,,,,,
193,PT09M07.00S,2021-11-25T01:42:05.4Z,2,REGULAR,freethrow,2 of 2,[],1629026,,,1610612760,29,26,2021-11-25T01:42:28Z,1920000,,,0,,MISS K. Williams Free Throw 2 of 2,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
194,PT09M05.00S,2021-11-25T01:42:07.4Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,29,26,2021-11-25T01:42:28Z,1930000,,,0,,R. Gobert REBOUND (Off:0 Def:8),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,193.0,8.0,8.0,0.0,,,,,,,,,,,
197,PT08M48.00S,2021-11-25T01:42:44.8Z,2,REGULAR,3pt,Jump Shot,[],203903,1.133377135348226,94.85294117647058,1610612762,29,29,2021-11-25T01:44:33Z,1940000,-224.0,-42.0,1,left,J. Clarkson 3PT pullup (6 PTS) (T. Forrest 1 AST),"[203903, 1630235]",1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,22.82,Made,6.0,T. Forrest,1630235.0,1.0,,,,,,,,,,,,,,,
199,PT08M34.00S,2021-11-25T01:42:57.9Z,2,REGULAR,3pt,Jump Shot,[],1629660,66.44218134034165,51.71568627450981,1610612760,29,29,2021-11-25T01:43:02Z,1960000,9.0,263.0,1,right,MISS T. Jerome 26' pullup 3PT,[1629660],1610612760.0,OKC,pullup,,,Jerome,T. Jerome,,,,,26.3,Missed,,,,,,,,,,,,,,,,,,,
200,PT08M31.00S,2021-11-25T01:43:00.9Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,29,29,2021-11-25T01:43:02Z,1970000,,,0,,R. Gobert REBOUND (Off:0 Def:9),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,199.0,9.0,9.0,0.0,,,,,,,,,,,
201,PT08M22.00S,2021-11-25T01:43:11.2Z,2,REGULAR,3pt,Jump Shot,[],204060,28.728646517739815,21.323529411764707,1610612762,29,32,2021-11-25T01:43:29Z,1980000,143.0,218.0,1,left,J. Ingles 26' 3PT pullup (3 PTS),[204060],1610612762.0,UTA,pullup,,,Ingles,J. Ingles,,,,,26.05,Made,3.0,,,,,,,,,,,,,,,,,,
202,PT08M22.00S,2021-11-25T01:43:16.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,29,32,2021-11-25T01:43:16Z,1990000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M22.00S,2021-11-25T01:45:48.8Z,2,REGULAR,substitution,out,[],202324,,,1610612760,29,32,2021-11-25T01:46:00Z,2000000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M22.00S,2021-11-25T01:45:48.8Z,2,REGULAR,substitution,out,[],203497,,,1610612760,29,32,2021-11-25T01:46:00Z,2010000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M22.00S,2021-11-25T01:45:48.8Z,2,REGULAR,substitution,in,[],203488,,,1610612760,29,32,2021-11-25T01:46:00Z,2020000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M22.00S,2021-11-25T01:45:48.8Z,2,REGULAR,substitution,in,[],1629672,,,1610612760,29,32,2021-11-25T01:46:00Z,2030000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M02.00S,2021-11-25T01:46:26.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203488,90.48948751642575,50.98039215686274,1610612760,29,32,2021-11-25T01:46:32Z,2040000,5.0,37.0,1,right,MISS M. Muscala Layup - blocked,"[203488, 1629672]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,3.72,Missed,,,,,,,,,Paschall,1629672.0,,,,,,,,,
208,PT08M02.00S,2021-11-25T01:46:26.7Z,2,REGULAR,block,,[],1629672,,,1610612760,29,32,2021-11-25T01:46:30Z,2050000,,,0,,E. Paschall BLOCK (1 BLK),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M02.00S,2021-11-25T01:46:26.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,29,32,2021-11-25T01:46:32Z,2060000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,207.0,,,,,,,,,,,,,,
210,PT08M02.00S,2021-11-25T01:46:32.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,29,32,2021-11-25T01:46:32Z,2070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M59.00S,2021-11-25T01:46:50.4Z,2,REGULAR,foul,personal,['2freethrow'],203903,,,1610612760,29,32,2021-11-25T01:46:57Z,2080000,,,0,,J. Clarkson shooting personal FOUL (2 PF) (Maledon 2 FT),"[203903, 1630177]",1610612762.0,UTA,shooting,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,1628171.0,2.0,0.0,Maledon,1630177.0,
213,PT07M59.00S,2021-11-25T01:47:11.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630177,,,1610612760,30,32,2021-11-25T01:47:11Z,2100000,,,0,,T. Maledon Free Throw 1 of 2 (3 PTS),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
214,PT07M59.00S,2021-11-25T01:47:30.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630177,,,1610612760,31,32,2021-11-25T01:47:30Z,2110000,,,0,,T. Maledon Free Throw 2 of 2 (4 PTS),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
215,PT07M46.00S,2021-11-25T01:47:48.0Z,2,REGULAR,foul,personal,['2freethrow'],1629026,,,1610612762,31,32,2021-11-25T01:47:56Z,2120000,,,0,,K. Williams shooting personal FOUL (2 PF) (Clarkson 2 FT),"[1629026, 203903]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Clarkson,203903.0,
217,PT07M46.00S,2021-11-25T01:48:13.7Z,2,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,31,33,2021-11-25T01:48:13Z,2140000,,,0,,J. Clarkson Free Throw 1 of 2 (7 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
218,PT07M46.00S,2021-11-25T01:48:18.8Z,2,REGULAR,substitution,out,[],1630197,,,1610612762,31,33,2021-11-25T01:48:38Z,2150000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M46.00S,2021-11-25T01:48:18.8Z,2,REGULAR,substitution,out,[],1630235,,,1610612762,31,33,2021-11-25T01:48:38Z,2160000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M46.00S,2021-11-25T01:48:18.8Z,2,REGULAR,substitution,out,[],200752,,,1610612762,31,33,2021-11-25T01:48:38Z,2170000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M46.00S,2021-11-25T01:48:18.8Z,2,REGULAR,substitution,in,[],1629652,,,1610612762,31,33,2021-11-25T01:48:38Z,2180000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M46.00S,2021-11-25T01:48:18.8Z,2,REGULAR,substitution,in,[],1628378,,,1610612762,31,33,2021-11-25T01:48:38Z,2190000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M46.00S,2021-11-25T01:48:18.8Z,2,REGULAR,substitution,in,[],1626220,,,1610612762,31,33,2021-11-25T01:48:38Z,2200000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M46.00S,2021-11-25T01:48:44.9Z,2,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,31,34,2021-11-25T01:48:44Z,2210000,,,0,,J. Clarkson Free Throw 2 of 2 (8 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
225,PT07M28.00S,2021-11-25T01:49:03.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203488,91.93495400788436,48.03921568627451,1610612760,31,34,2021-11-25T01:49:07Z,2220000,-10.0,23.0,1,right,MISS M. Muscala Layup - blocked,"[203488, 1626220]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,2.53,Missed,,,,,,,,,O'Neale,1626220.0,,,,,,,,,
226,PT07M28.00S,2021-11-25T01:49:03.9Z,2,REGULAR,block,,[],1626220,,,1610612760,31,34,2021-11-25T01:49:06Z,2230000,,,0,,R. O'Neale BLOCK (1 BLK),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M26.00S,2021-11-25T01:49:05.9Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612762,31,34,2021-11-25T01:49:07Z,2240000,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,225.0,3.0,3.0,0.0,,,,,,,,,,,
228,PT07M20.00S,2021-11-25T01:49:12.2Z,2,REGULAR,3pt,Jump Shot,[],203903,23.73521681997372,86.02941176470588,1610612762,31,34,2021-11-25T01:49:17Z,2250000,-180.0,171.0,1,left,MISS J. Clarkson 24' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,24.81,Missed,,,,,,,,,,,,,,,,,,,
229,PT07M15.00S,2021-11-25T01:49:17.2Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,31,34,2021-11-25T01:49:17Z,2260000,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,228.0,2.0,2.0,0.0,,,,,,,,,,,
230,PT07M12.00S,2021-11-25T01:49:22.4Z,2,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612760,31,34,2021-11-25T01:49:30Z,2270000,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Dort 2 FT),"[1628378, 1629652]",1610612762.0,UTA,shooting,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Dort,1629652.0,
232,PT07M12.00S,2021-11-25T01:49:49.9Z,2,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,32,34,2021-11-25T01:49:49Z,2290000,,,0,,L. Dort Free Throw 1 of 2 (9 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
233,PT07M12.00S,2021-11-25T01:49:50.6Z,2,REGULAR,substitution,out,[],1630177,,,1610612760,32,34,2021-11-25T01:50:10Z,2300000,,,0,,SUB out: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M12.00S,2021-11-25T01:49:50.6Z,2,REGULAR,substitution,out,[],204060,,,1610612760,32,34,2021-11-25T01:50:10Z,2310000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M12.00S,2021-11-25T01:49:50.6Z,2,REGULAR,substitution,in,[],1630526,,,1610612760,32,34,2021-11-25T01:50:10Z,2320000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M12.00S,2021-11-25T01:49:50.6Z,2,REGULAR,substitution,in,[],202711,,,1610612760,32,34,2021-11-25T01:50:10Z,2330000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M12.00S,2021-11-25T01:50:20.6Z,2,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,33,34,2021-11-25T01:50:20Z,2340000,,,0,,L. Dort Free Throw 2 of 2 (10 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
238,PT06M52.00S,2021-11-25T01:50:46.4Z,2,REGULAR,foul,offensive,[],1629672,,,1610612762,33,34,2021-11-25T01:50:53Z,2350000,,,0,,E. Paschall charge offensive FOUL (1 PF),"[1629672, 1630526]",1610612762.0,UTA,charge,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Robinson-Earl,1630526.0,
240,PT06M52.00S,2021-11-25T01:50:46.4Z,2,REGULAR,turnover,offensive foul,[],1629672,,,1610612762,33,34,2021-11-25T01:50:46Z,2370000,,,0,,E. Paschall offensive foul TURNOVER (1 TO),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,1.0,,,201245.0,,,,,
241,PT06M52.00S,2021-11-25T01:50:52.6Z,2,REGULAR,substitution,out,[],1629660,,,1610612760,33,34,2021-11-25T01:51:01Z,2380000,,,0,,SUB out: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M52.00S,2021-11-25T01:50:52.6Z,2,REGULAR,substitution,in,[],1630581,,,1610612760,33,34,2021-11-25T01:51:01Z,2390000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M41.00S,2021-11-25T01:51:13.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629026,92.72339027595268,52.450980392156865,1610612760,35,34,2021-11-25T01:51:18Z,2400000,12.0,16.0,1,right,K. Williams cutting Layup (6 PTS) (J. Giddey 4 AST),"[1629026, 1630581]",1610612760.0,OKC,cutting,,,Williams,K. Williams,,,,,2.01,Made,6.0,J. Giddey,1630581.0,4.0,,,,,,,,,,,,,,,
245,PT06M15.00S,2021-11-25T01:51:39.2Z,2,REGULAR,3pt,Jump Shot,[],202711,27.54599211563732,20.833333333333336,1610612762,35,34,2021-11-25T01:54:23Z,2420000,146.0,206.0,1,left,MISS B. Bogdanovic 25' pullup 3PT,[202711],1610612762.0,UTA,pullup,,,Bogdanovic,B. Bogdanovic,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,,
246,PT06M12.00S,2021-11-25T01:51:42.2Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,35,34,2021-11-25T01:51:43Z,2430000,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,245.0,3.0,3.0,0.0,,,,,,,,,,,
247,PT06M00.00S,2021-11-25T01:51:54.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203488,91.14651773981603,55.88235294117647,1610612760,35,34,2021-11-25T01:51:59Z,2440000,29.0,31.0,1,right,MISS M. Muscala cutting Layup,[203488],1610612760.0,OKC,cutting,,,Muscala,M. Muscala,,,,,4.25,Missed,,,,,,,,,,,,,,,,,,,
248,PT05M59.00S,2021-11-25T01:51:55.0Z,2,REGULAR,rebound,defensive,[],202711,,,1610612762,35,34,2021-11-25T01:51:59Z,2450000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,247.0,1.0,1.0,0.0,,,,,,,,,,,
249,PT05M47.00S,2021-11-25T01:52:08.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,15.719448094612352,57.59803921568627,1610612762,35,36,2021-11-25T01:52:13Z,2460000,-38.0,95.0,1,left,J. Clarkson 10' floating Jump Shot (10 PTS),[203903],1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,10.26,Made,10.0,,,,,,,,,,,,,,,,,,
250,PT05M36.00S,2021-11-25T01:52:18.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630581,93.64323258869908,50.49019607843137,1610612760,37,36,2021-11-25T01:52:23Z,2470000,2.0,7.0,1,right,J. Giddey driving DUNK (6 PTS),[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,0.77,Made,6.0,,,,,,,,,,,,,,,,,,
251,PT05M36.00S,2021-11-25T01:52:22.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,37,36,2021-11-25T01:52:22Z,2480000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M36.00S,2021-11-25T01:54:13.7Z,2,REGULAR,substitution,out,[],1629026,,,1610612762,37,36,2021-11-25T01:55:18Z,2490000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M36.00S,2021-11-25T01:54:13.7Z,2,REGULAR,substitution,out,[],1629672,,,1610612762,37,36,2021-11-25T01:55:18Z,2500000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M36.00S,2021-11-25T01:54:13.7Z,2,REGULAR,substitution,in,[],1629647,,,1610612762,37,36,2021-11-25T01:55:18Z,2510000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M36.00S,2021-11-25T01:54:13.7Z,2,REGULAR,substitution,in,[],203497,,,1610612762,37,36,2021-11-25T01:55:18Z,2520000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M19.00S,2021-11-25T01:55:32.5Z,2,REGULAR,foul,personal,['2freethrow'],203488,,,1610612762,37,36,2021-11-25T01:55:42Z,2530000,,,0,,M. Muscala shooting personal FOUL (1 PF) (Bogdanovic 2 FT),"[203488, 202711]",1610612760.0,OKC,shooting,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Bogdanovic,202711.0,
258,PT05M19.00S,2021-11-25T01:56:01.7Z,2,REGULAR,freethrow,1 of 2,[],202711,,,1610612762,37,37,2021-11-25T01:56:28Z,2550000,,,0,,B. Bogdanovic Free Throw 1 of 2 (5 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
259,PT05M19.00S,2021-11-25T01:56:01.7Z,2,REGULAR,freethrow,2 of 2,[],202711,,,1610612762,37,37,2021-11-25T01:56:28Z,2560000,,,0,,MISS B. Bogdanovic Free Throw 2 of 2,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
260,PT05M17.00S,2021-11-25T01:56:03.7Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612760,37,37,2021-11-25T01:56:28Z,2570000,,,0,,D. Bazley REBOUND (Off:1 Def:5),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,259.0,6.0,5.0,1.0,,,,,,,,,,,
261,PT05M00.00S,2021-11-25T01:56:43.3Z,2,REGULAR,turnover,lost ball,[],203488,,,1610612760,37,37,2021-11-25T01:56:46Z,2580000,,,0,,M. Muscala lost ball TURNOVER (1 TO),"[203488, 202711]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,1.0,Bogdanovic,202711.0,,,,,,
