actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
269,PT02M47.00S,2022-01-10T00:58:07.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.521024967148489,56.61764705882353,1610612760,43,55,2022-01-10T00:58:21Z,2680000,-33.0,9.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,3.42,Missed,,,,,,,,,,,,
270,PT02M44.00S,2022-01-10T00:58:10.1Z,2,REGULAR,rebound,offensive,[],203488,,,1610612760,43,55,2022-01-10T00:58:10Z,2690000,,,0,,M. Muscala REBOUND (Off:1 Def:0),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,269.0,1.0,0.0,1.0,,,,,,,,
271,PT02M44.00S,2022-01-10T00:58:10.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203488,5.590000152587891,50.0,1610612760,45,55,2022-01-10T00:58:10Z,2700000,0.0,0.0,1,left,M. Muscala tip DUNK (4 PTS),[203488],1610612760.0,OKC,tip,,,Muscala,M. Muscala,,,,,,,,,,,0.0,Made,,,,,4.0,,,,,,,
272,PT02M27.00S,2022-01-10T00:58:28.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,87.46714848883047,52.20588235294118,1610612743,45,57,2022-01-10T00:58:32Z,2710000,11.0,65.0,1,right,N. Jokic 6' driving floating Jump Shot (9 PTS) (M. Morris 3 AST),"[203999, 1628420]",1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,,,,,,,6.62,Made,,,,,9.0,M. Morris,1628420.0,3.0,,,,
274,PT02M05.00S,2022-01-10T00:58:52.1Z,2,REGULAR,turnover,out-of-bounds,[],1629647,,,1610612760,45,57,2022-01-10T00:58:58Z,2730000,,,0,,D. Bazley lost ball out-of-bounds TURNOVER (2 TO),[1629647],1610612760.0,OKC,lost ball,,,Bazley,D. Bazley,,,,,101283.0,,,,,2.0,,,,,,,,,,,,,,
275,PT02M05.00S,2022-01-10T00:58:57.7Z,2,REGULAR,substitution,out,[],1629647,,,1610612743,45,57,2022-01-10T00:59:00Z,2740000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M05.00S,2022-01-10T00:58:57.7Z,2,REGULAR,substitution,in,[],1630526,,,1610612743,45,57,2022-01-10T00:59:00Z,2750000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
277,PT01M48.00S,2022-01-10T00:59:21.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203210,87.33574244415243,54.65686274509803,1610612743,45,59,2022-01-10T00:59:25Z,2760000,23.0,67.0,1,right,J. Green 7' DUNK (2 PTS) (N. Jokic 3 AST),"[203210, 203999]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,7.05,Made,,,,,2.0,N. Jokic,203999.0,3.0,,,,
279,PT01M35.00S,2022-01-10T00:59:34.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203488,20.318659658344284,54.166666666666664,1610612760,47,59,2022-01-10T00:59:39Z,2780000,-21.0,138.0,1,left,M. Muscala 14' floating Jump Shot (6 PTS) (S. Gilgeous-Alexander 2 AST),"[203488, 1628983]",1610612760.0,OKC,floating,,,Muscala,M. Muscala,,,,,,,,,,,14.01,Made,,,,,6.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,
281,PT01M19.00S,2022-01-10T00:59:50.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203210,89.04402102496715,44.6078431372549,1610612743,47,61,2022-01-10T00:59:54Z,2800000,-27.0,50.0,1,right,J. Green cutting DUNK (4 PTS) (N. Jokic 4 AST),"[203210, 203999]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,,,,,,,5.73,Made,,,,,4.0,N. Jokic,203999.0,4.0,,,,
283,PT01M05.00S,2022-01-10T01:00:04.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,7.5722733245729295,57.59803921568627,1610612760,49,61,2022-01-10T01:04:11Z,2820000,-38.0,19.0,1,left,J. Robinson-Earl reverse Layup (6 PTS) (S. Gilgeous-Alexander 3 AST),"[1630526, 1628983]",1610612760.0,OKC,reverse,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,4.24,Made,,,,,6.0,S. Gilgeous-Alexander,1628983.0,3.0,,,,
285,PT00M48.40S,2022-01-10T01:00:21.2Z,2,REGULAR,3pt,Jump Shot,[],1628420,74.06373193166885,84.06862745098039,1610612743,49,61,2022-01-10T01:00:34Z,2840000,170.0,191.0,1,right,MISS M. Morris 25' 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,25.61,Missed,,,,,,,,,,,,
286,PT00M47.10S,2022-01-10T01:00:22.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,49,61,2022-01-10T01:00:34Z,2850000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,285.0,,,,,,,,,,,
287,PT00M47.10S,2022-01-10T01:00:32.8Z,2,REGULAR,foul,personal,[],1630526,,,1610612743,49,61,2022-01-10T01:04:35Z,2860000,,,0,,J. Robinson-Earl loose ball personal FOUL (1 PF),"[1630526, 203999]",1610612760.0,OKC,loose ball,,,Robinson-Earl,J. Robinson-Earl,,,,,200833.0,1.0,0.0,Jokic,203999.0,,,,,,,,,,,,,,,
289,PT00M34.30S,2022-01-10T01:00:59.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203999,68.28186596583443,69.85294117647058,1610612743,49,61,2022-01-10T01:01:03Z,2880000,99.0,246.0,1,right,MISS N. Jokic 26' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,26.5,Missed,,,,,,,,,,,,
290,PT00M31.00S,2022-01-10T01:01:02.4Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,49,61,2022-01-10T01:01:03Z,2890000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,289.0,3.0,3.0,0.0,,,,,,,,
291,PT00M26.20S,2022-01-10T01:01:07.3Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628983,14.799605781865965,49.754901960784316,1610612760,49,61,2022-01-10T01:05:09Z,2900000,1.0,87.0,1,left,MISS S. Gilgeous-Alexander 8' driving floating Shot,[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,8.66,Missed,,,,,,,,,,,,
292,PT00M22.90S,2022-01-10T01:01:10.6Z,2,REGULAR,rebound,offensive,[],1628983,,,1610612760,49,61,2022-01-10T01:05:09Z,2910000,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,291.0,4.0,3.0,1.0,,,,,,,,
293,PT00M20.80S,2022-01-10T01:01:12.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628983,8.09789750328515,57.107843137254896,1610612760,49,61,2022-01-10T01:01:22Z,2920000,-36.0,24.0,1,left,MISS S. Gilgeous-Alexander Layup - blocked,"[1628983, 203210]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,4.26,Missed,,,,,,,,,,,Green,203210.0
294,PT00M20.80S,2022-01-10T01:01:12.5Z,2,REGULAR,block,,[],203210,,,1610612760,49,61,2022-01-10T01:01:15Z,2930000,,,0,,J. Green BLOCK (1 BLK),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
295,PT00M17.40S,2022-01-10T01:01:15.9Z,2,REGULAR,rebound,defensive,[],1628420,,,1610612743,49,61,2022-01-10T01:01:22Z,2940000,,,0,,M. Morris REBOUND (Off:0 Def:2),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,293.0,2.0,2.0,0.0,,,,,,,,
296,PT00M00.00S,2022-01-10T01:01:34.6Z,2,REGULAR,2pt,Jump Shot,[],203932,93.9060446780552,72.79411764705883,1610612743,49,61,2022-01-10T01:01:40Z,2950000,114.0,5.0,1,right,MISS A. Gordon 11' driving floating Shot,[203932],1610612743.0,DEN,driving floating,,,Gordon,A. Gordon,,,,,,,,,,,11.41,Missed,,,,,,,,,,,,
297,PT00M00.00S,2022-01-10T01:01:34.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,49,61,2022-01-10T01:01:40Z,2960000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,296.0,,,,,,,,,,,
298,PT00M00.00S,2022-01-10T01:01:42.5Z,2,REGULAR,period,end,[],0,,,1610612760,49,61,2022-01-10T01:01:42Z,2970000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2022-01-10T01:15:39.7Z,3,REGULAR,substitution,out,['startperiod'],203488,,,1610612760,49,61,2022-01-10T01:16:50Z,2980000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2022-01-10T01:15:39.7Z,3,REGULAR,substitution,in,['startperiod'],202324,,,1610612760,49,61,2022-01-10T01:16:50Z,2990000,,,0,,SUB in: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2022-01-10T01:16:55.0Z,3,REGULAR,period,start,[],0,,,1610612760,49,61,2022-01-10T01:16:55Z,3000000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT11M48.00S,2022-01-10T01:17:06.7Z,3,REGULAR,3pt,Jump Shot,[],1629652,74.58935611038108,86.76470588235294,1610612760,49,61,2022-01-10T01:17:13Z,3010000,184.0,186.0,1,right,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,26.18,Missed,,,,,,,,,,,,
303,PT11M43.00S,2022-01-10T01:17:11.7Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,49,61,2022-01-10T01:17:13Z,3020000,,,0,,N. Jokic REBOUND (Off:2 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,302.0,8.0,6.0,2.0,,,,,,,,
304,PT11M30.00S,2022-01-10T01:17:23.8Z,3,REGULAR,3pt,Jump Shot,[],203932,5.601182654402102,95.83333333333334,1610612743,49,61,2022-01-10T01:17:28Z,3030000,-229.0,0.0,1,left,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,22.92,Missed,,,,,,,,,,,,
305,PT11M27.00S,2022-01-10T01:17:26.8Z,3,REGULAR,rebound,offensive,[],203210,,,1610612743,49,61,2022-01-10T01:17:28Z,3040000,,,0,,J. Green REBOUND (Off:1 Def:2),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,304.0,3.0,2.0,1.0,,,,,,,,
306,PT11M26.00S,2022-01-10T01:17:28.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203115,33.327858081471746,62.00980392156863,1610612743,49,61,2022-01-10T01:17:45Z,3050000,-60.0,261.0,1,left,MISS W. Barton 26' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,26.76,Missed,,,,,,,,,,,,
307,PT11M25.00S,2022-01-10T01:17:29.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,49,61,2022-01-10T01:17:45Z,3060000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,306.0,,,,,,,,,,,
308,PT11M25.00S,2022-01-10T01:17:39.2Z,3,REGULAR,foul,personal,[],1628983,,,1610612743,49,61,2022-01-10T01:17:44Z,3070000,,,0,,S. Gilgeous-Alexander personal FOUL (1 PF),"[1628983, 203115]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,200833.0,1.0,0.0,Barton,203115.0,,,,,,,,,,,,,,,
310,PT11M17.00S,2022-01-10T01:17:56.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,10.200394218134035,58.57843137254902,1610612743,49,61,2022-01-10T01:17:59Z,3090000,-43.0,43.0,1,left,MISS N. Jokic 6' driving Layup,[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,,,,,,,6.1,Missed,,,,,,,,,,,,
311,PT11M15.00S,2022-01-10T01:17:58.1Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,49,61,2022-01-10T01:17:59Z,3100000,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,310.0,1.0,1.0,0.0,,,,,,,,
312,PT11M11.00S,2022-01-10T01:18:02.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629652,88.91261498028909,53.18627450980392,1610612760,51,61,2022-01-10T01:18:09Z,3110000,16.0,52.0,1,right,L. Dort running Layup (5 PTS),[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,,,,,,,5.41,Made,,,,,5.0,,,,,,,
313,PT10M55.00S,2022-01-10T01:18:18.5Z,3,REGULAR,turnover,bad pass,[],203932,,,1610612743,51,61,2022-01-10T01:18:24Z,3120000,,,0,,A. Gordon bad pass TURNOVER (1 TO),"[203932, 1630526]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,1.0,,,,,,,,,,,Robinson-Earl,1630526.0,,
314,PT10M55.00S,2022-01-10T01:18:18.5Z,3,REGULAR,steal,,[],1630526,,,1610612760,51,61,2022-01-10T01:18:20Z,3130000,,,0,,J. Robinson-Earl STEAL (2 STL),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
315,PT10M47.00S,2022-01-10T01:18:26.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630581,91.40932982917214,41.17647058823529,1610612760,51,61,2022-01-10T01:18:33Z,3140000,-44.0,28.0,1,right,MISS J. Giddey driving Layup,[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,,,,,,,5.24,Missed,,,,,,,,,,,,
316,PT10M46.00S,2022-01-10T01:18:27.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612743,51,61,2022-01-10T01:18:33Z,3150000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,315.0,,,,,,,,,,,
317,PT10M46.00S,2022-01-10T01:18:31.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,51,61,2022-01-10T01:18:31Z,3160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT10M26.00S,2022-01-10T01:19:27.3Z,3,REGULAR,jumpball,recovered,[],0,,,1610612743,51,61,2022-01-10T01:19:27Z,3170000,,,0,,Jump Ball S. Gilgeous-Alexander vs. A. Gordon: Tip to Team (OKC),"[1628983, 203932]",1610612760.0,OKC,heldball,Team (OKC),,,,Gilgeous-Alexander,1628983.0,Gordon,203932.0,,,,,,,,,,,,,,,,,,,,
321,PT10M26.00S,2022-01-10T01:19:27.3Z,3,REGULAR,turnover,lost ball,[],203932,,,1610612743,51,61,2022-01-10T01:19:27Z,3200000,,,0,,A. Gordon lost ball TURNOVER (2 TO),"[203932, 1628983]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,2.0,,,,,,,,,,,Gilgeous-Alexander,1628983.0,,
322,PT10M26.00S,2022-01-10T01:19:27.3Z,3,REGULAR,steal,,[],1628983,,,1610612760,51,61,2022-01-10T01:19:27Z,3210000,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
323,PT10M09.00S,2022-01-10T01:19:51.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630581,92.06636005256242,58.333333333333336,1610612760,53,61,2022-01-10T01:20:00Z,3220000,42.0,22.0,1,right,J. Giddey driving reverse Layup (5 PTS) (J. Robinson-Earl 1 AST),"[1630581, 1630526]",1610612760.0,OKC,driving reverse,,,Giddey,J. Giddey,,,,,,,,,,,4.72,Made,,,,,5.0,J. Robinson-Earl,1630526.0,1.0,,,,
325,PT09M45.00S,2022-01-10T01:20:15.6Z,3,REGULAR,turnover,lost ball,[],203115,,,1610612743,53,61,2022-01-10T01:20:19Z,3240000,,,0,,W. Barton lost ball TURNOVER (1 TO),"[203115, 1630581]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,1.0,,,,,,,,,,,Giddey,1630581.0,,
326,PT09M45.00S,2022-01-10T01:20:15.6Z,3,REGULAR,steal,,[],1630581,,,1610612760,53,61,2022-01-10T01:20:17Z,3250000,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
327,PT09M40.00S,2022-01-10T01:20:20.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628983,69.46452036793693,76.7156862745098,1610612760,53,61,2022-01-10T01:20:27Z,3260000,134.0,235.0,1,right,MISS S. Gilgeous-Alexander 26' 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,26.99,Missed,,,,,,,,,,,,
328,PT09M35.00S,2022-01-10T01:20:25.9Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,53,61,2022-01-10T01:20:27Z,3270000,,,0,,A. Gordon REBOUND (Off:1 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,327.0,4.0,3.0,1.0,,,,,,,,
329,PT09M20.00S,2022-01-10T01:20:40.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,13.091327201051248,42.40196078431372,1610612743,53,63,2022-01-10T01:20:44Z,3280000,38.0,71.0,1,left,N. Jokic 8' driving floating Jump Shot (11 PTS) (M. Morris 4 AST),"[203999, 1628420]",1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,,,,,,,8.02,Made,,,,,11.0,M. Morris,1628420.0,4.0,,,,
331,PT09M06.00S,2022-01-10T01:20:53.8Z,3,REGULAR,3pt,Jump Shot,[],1629652,79.188567674113,5.147058823529411,1610612760,53,63,2022-01-10T01:20:58Z,3300000,-224.0,143.0,1,right,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,26.61,Missed,,,,,,,,,,,,
332,PT09M05.00S,2022-01-10T01:20:54.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612743,53,63,2022-01-10T01:20:58Z,3310000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,331.0,,,,,,,,,,,
333,PT09M05.00S,2022-01-10T01:20:59.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,53,63,2022-01-10T01:20:59Z,3320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT08M51.00S,2022-01-10T01:21:16.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,53,63,2022-01-10T01:21:16Z,3330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT08M45.00S,2022-01-10T01:21:37.1Z,3,REGULAR,3pt,Jump Shot,[],203932,7.5722733245729295,4.166666666666666,1610612743,53,63,2022-01-10T01:21:41Z,3340000,229.0,19.0,1,left,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,23.0,Missed,,,,,,,,,,,,
336,PT08M42.00S,2022-01-10T01:21:40.1Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,53,63,2022-01-10T01:21:41Z,3350000,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,335.0,2.0,2.0,0.0,,,,,,,,
337,PT08M37.00S,2022-01-10T01:21:44.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630526,90.88370565045992,3.6764705882352944,1610612760,56,63,2022-01-10T01:21:52Z,3360000,-232.0,33.0,1,right,J. Robinson-Earl 3PT  (9 PTS) (J. Giddey 4 AST),"[1630526, 1630581]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,23.4,Made,,,,,9.0,J. Giddey,1630581.0,4.0,,,,
339,PT08M36.00S,2022-01-10T01:21:53.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,56,63,2022-01-10T01:21:53Z,3380000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT08M12.00S,2022-01-10T01:25:00.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203210,7.703679369250986,55.88235294117647,1610612743,56,65,2022-01-10T01:25:05Z,3400000,-29.0,20.0,1,left,J. Green cutting Layup (6 PTS) (N. Jokic 5 AST),"[203210, 203999]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,,,,,,,3.55,Made,,,,,6.0,N. Jokic,203999.0,5.0,,,,
343,PT07M57.00S,2022-01-10T01:25:15.7Z,3,REGULAR,turnover,bad pass,[],1630581,,,1610612760,56,65,2022-01-10T01:25:20Z,3420000,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 203999]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,1.0,,,,,,,,,,,Jokic,203999.0,,
344,PT07M57.00S,2022-01-10T01:25:15.7Z,3,REGULAR,steal,,[],203999,,,1610612743,56,65,2022-01-10T01:25:18Z,3430000,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
346,PT07M57.00S,2022-01-10T01:25:28.1Z,3,REGULAR,foul,personal,[],202324,,,1610612743,56,65,2022-01-10T01:25:33Z,3450000,,,0,,D. Favors personal FOUL (2 PF),"[202324, 203999]",1610612760.0,OKC,,,,Favors,D. Favors,,,,,1628954.0,2.0,0.0,Jokic,203999.0,,,,,,,,,,,,,,,
348,PT07M40.00S,2022-01-10T01:25:46.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203932,9.017739816031538,47.05882352941176,1610612743,56,65,2022-01-10T01:25:50Z,3470000,15.0,32.0,1,left,MISS A. Gordon driving Layup,[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,,,,,,,3.55,Missed,,,,,,,,,,,,
349,PT07M37.00S,2022-01-10T01:25:49.0Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,56,65,2022-01-10T01:25:50Z,3480000,,,0,,J. Giddey REBOUND (Off:1 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,348.0,3.0,2.0,1.0,,,,,,,,
350,PT07M30.00S,2022-01-10T01:25:55.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,91.93495400788436,44.6078431372549,1610612760,58,65,2022-01-10T01:26:01Z,3490000,-27.0,23.0,1,right,L. Dort cutting Layup (7 PTS) (J. Giddey 5 AST),"[1629652, 1630581]",1610612760.0,OKC,cutting,,,Dort,L. Dort,,,,,,,,,,,3.57,Made,,,,,7.0,J. Giddey,1630581.0,5.0,,,,
352,PT07M11.00S,2022-01-10T01:26:21.5Z,3,REGULAR,foul,offensive,[],203210,,,1610612743,58,65,2022-01-10T01:26:32Z,3510000,,,0,,J. Green offensive FOUL (2 PF),"[203210, 1629652]",1610612743.0,DEN,,,,Green,J. Green,,,,,101283.0,2.0,0.0,Dort,1629652.0,,,,,,,,,,,,,,,
354,PT07M11.00S,2022-01-10T01:26:21.5Z,3,REGULAR,turnover,offensive foul,[],203210,,,1610612743,58,65,2022-01-10T01:26:21Z,3530000,,,0,,J. Green offensive foul TURNOVER (2 TO),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,101283.0,,,,,2.0,,,,,,,,,,,,,,
355,PT06M50.00S,2022-01-10T01:26:57.8Z,3,REGULAR,foul,personal,['2freethrow'],203210,,,1610612760,58,65,2022-01-10T01:27:08Z,3540000,,,0,,J. Green shooting personal FOUL (3 PF) (Dort 2 FT),"[203210, 1629652]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,101283.0,3.0,0.0,Dort,1629652.0,,,,,,,,,,,,,,,
357,PT06M50.00S,2022-01-10T01:27:25.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629652,,,1610612760,59,65,2022-01-10T01:27:25Z,3560000,,,0,,L. Dort Free Throw 1 of 2 (8 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,Made,,,,,8.0,,,,,,,
358,PT06M50.00S,2022-01-10T01:27:46.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629652,,,1610612760,60,65,2022-01-10T01:27:46Z,3570000,,,0,,L. Dort Free Throw 2 of 2 (9 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,Made,,,,,9.0,,,,,,,
359,PT06M39.00S,2022-01-10T01:28:02.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,60,65,2022-01-10T01:28:02Z,3580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT06M27.00S,2022-01-10T01:28:26.8Z,3,REGULAR,3pt,Jump Shot,[],203115,17.0335085413929,3.431372549019608,1610612743,60,65,2022-01-10T01:28:31Z,3590000,233.0,108.0,1,left,MISS W. Barton 25' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,25.65,Missed,,,,,,,,,,,,
361,PT06M23.00S,2022-01-10T01:28:30.8Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,60,65,2022-01-10T01:28:31Z,3600000,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,360.0,3.0,3.0,0.0,,,,,,,,
