actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
430,PT04M24.00S,2021-11-13T02:36:59.1Z,3,REGULAR,rebound,defensive,[],1630197,,,1610612760,69,83,2021-11-13T02:37:00Z,4220000,,,0,,A. Pokusevski REBOUND (Off:2 Def:2),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,429.0,,4.0,2.0,2.0,,,,,,,,,,,,,
431,PT04M14.00S,2021-11-13T02:37:08.8Z,3,REGULAR,3pt,Jump Shot,[],1630197,69.99014454664915,16.42156862745098,1610612760,69,83,2021-11-13T02:37:14Z,4230000,-168.0,230.0,1,right,MISS A. Pokusevski 28' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,28.44,Missed,,,,,,,,,,,,,,,,,,
432,PT04M12.00S,2021-11-13T02:37:10.8Z,3,REGULAR,rebound,offensive,[],1629647,,,1610612760,69,83,2021-11-13T02:37:14Z,4240000,,,0,,D. Bazley REBOUND (Off:2 Def:4),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,431.0,,6.0,4.0,2.0,,,,,,,,,,,,,
433,PT04M12.00S,2021-11-13T02:37:12.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629647,91.80354796320631,50.49019607843137,1610612760,71,83,2021-11-13T02:37:21Z,4250000,2.0,25.0,1,right,D. Bazley putback DUNK (13 PTS),[1629647],1610612760.0,OKC,putback,,,Bazley,D. Bazley,,,,,2.46,Made,,,,,,,,,13.0,,,,,,,,,
434,PT03M48.00S,2021-11-13T02:37:35.6Z,3,REGULAR,turnover,bad pass,[],203084,,,1610612758,71,83,2021-11-13T02:37:39Z,4260000,,,0,,H. Barnes bad pass TURNOVER (1 TO),"[203084, 1628983]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,1.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,
435,PT03M48.00S,2021-11-13T02:37:35.6Z,3,REGULAR,steal,,[],1628983,,,1610612760,71,83,2021-11-13T02:37:37Z,4270000,,,0,,S. Gilgeous-Alexander STEAL (2 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M47.00S,2021-11-13T02:37:40.3Z,3,REGULAR,foul,personal,[],1627741,,,1610612760,71,83,2021-11-13T02:37:49Z,4280000,,,0,,B. Hield take personal FOUL (2 PF),"[1627741, 1628983]",1610612758.0,SAC,take,,,Hield,B. Hield,,,,,,,,1830.0,,,,,,,,,,,,,2.0,0.0,Gilgeous-Alexander,1628983.0
438,PT03M27.00S,2021-11-13T02:38:16.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202324,82.34231274638634,20.34313725490196,1610612760,73,83,2021-11-13T02:38:21Z,4300000,-148.0,113.0,1,right,D. Favors 18' pullup Jump Shot (2 PTS),[202324],1610612760.0,OKC,pullup,,,Favors,D. Favors,,,,,18.67,Made,,,,,,,,,2.0,,,,,,,,,
439,PT03M12.00S,2021-11-13T02:38:29.8Z,3,REGULAR,2pt,Jump Shot,[],1628368,20.45006570302234,58.57843137254902,1610612758,73,83,2021-11-13T02:38:35Z,4310000,-43.0,140.0,1,left,MISS D. Fox 14' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,14.61,Missed,,,,,,,,,,,,,,,,,,
440,PT03M08.00S,2021-11-13T02:38:33.8Z,3,REGULAR,rebound,defensive,[],1630197,,,1610612760,73,83,2021-11-13T02:38:35Z,4320000,,,0,,A. Pokusevski REBOUND (Off:2 Def:3),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,439.0,,5.0,3.0,2.0,,,,,,,,,,,,,
441,PT02M53.00S,2021-11-13T02:38:48.9Z,3,REGULAR,3pt,Jump Shot,[],1629652,89.96386333771353,95.83333333333334,1610612760,73,83,2021-11-13T02:38:54Z,4330000,229.0,42.0,1,right,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,
442,PT02M51.00S,2021-11-13T02:38:50.9Z,3,REGULAR,rebound,offensive,[],202324,,,1610612760,73,83,2021-11-13T02:38:54Z,4340000,,,0,,D. Favors REBOUND (Off:1 Def:2),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,441.0,,3.0,2.0,1.0,,,,,,,,,,,,,
443,PT02M40.00S,2021-11-13T02:39:02.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202324,74.58935611038108,56.61764705882353,1610612760,73,83,2021-11-13T02:40:34Z,4350000,33.0,186.0,1,right,MISS D. Favors 18' pullup Shot,[202324],1610612760.0,OKC,pullup,,,Favors,D. Favors,,,,,18.93,Missed,,,,,,,,,,,,,,,,,,
444,PT02M38.00S,2021-11-13T02:39:04.2Z,3,REGULAR,rebound,defensive,[],1630558,,,1610612758,73,83,2021-11-13T02:39:06Z,4360000,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,443.0,,2.0,2.0,0.0,,,,,,,,,,,,,
445,PT02M34.00S,2021-11-13T02:39:14.2Z,3,REGULAR,foul,offensive,[],202684,,,1610612758,73,83,2021-11-13T02:42:55Z,4370000,,,0,,T. Thompson offensive FOUL (2 PF),"[202684, 1630197]",1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,203593.0,,,,,,,,,,,,,2.0,0.0,Pokusevski,1630197.0
447,PT02M34.00S,2021-11-13T02:39:14.2Z,3,REGULAR,turnover,offensive foul,[],202684,,,1610612758,73,83,2021-11-13T02:42:55Z,4390000,,,0,,T. Thompson offensive foul TURNOVER (1 TO),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,203593.0,,,,1.0,,,,,,,,,,,,
448,PT02M34.00S,2021-11-13T02:39:19.7Z,3,REGULAR,substitution,out,[],1629647,,,1610612760,73,83,2021-11-13T02:39:30Z,4400000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M34.00S,2021-11-13T02:39:19.7Z,3,REGULAR,substitution,out,[],1628368,,,1610612760,73,83,2021-11-13T02:39:30Z,4410000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M34.00S,2021-11-13T02:39:19.7Z,3,REGULAR,substitution,in,[],1629026,,,1610612760,73,83,2021-11-13T02:39:30Z,4420000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M34.00S,2021-11-13T02:39:19.7Z,3,REGULAR,substitution,in,[],1630169,,,1610612760,73,83,2021-11-13T02:39:30Z,4430000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M22.00S,2021-11-13T02:39:45.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630197,80.23981603153744,44.11764705882353,1610612760,73,83,2021-11-13T02:43:24Z,4440000,-29.0,133.0,1,right,MISS A. Pokusevski 13' step back Shot,[1630197],1610612760.0,OKC,step back,,,Pokusevski,A. Pokusevski,,,,,13.64,Missed,,,,,,,,,,,,,,,,,,
453,PT02M21.00S,2021-11-13T02:39:46.2Z,3,REGULAR,rebound,offensive,[],1630197,,,1610612760,73,83,2021-11-13T02:44:37Z,4450000,,,0,,A. Pokusevski REBOUND (Off:3 Def:3),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,452.0,,6.0,3.0,3.0,,,,,,,,,,,,,
454,PT02M19.00S,2021-11-13T02:39:48.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202324,95.0886990801577,52.94117647058824,1610612760,75,83,2021-11-13T02:44:31Z,4460000,15.0,-6.0,1,right,D. Favors Layup (4 PTS) (A. Pokusevski 1 AST),"[202324, 1630197]",1610612760.0,OKC,,,,Favors,D. Favors,,,,,1.6,Made,,,,,,,,,4.0,,,A. Pokusevski,1630197.0,1.0,,,,
456,PT02M19.00S,2021-11-13T02:39:55.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612758,75,83,2021-11-13T02:39:56Z,4480000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M19.00S,2021-11-13T02:41:12.2Z,3,REGULAR,substitution,out,[],202684,,,1610612758,75,83,2021-11-13T02:41:23Z,4490000,,,0,,SUB out: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M19.00S,2021-11-13T02:41:12.2Z,3,REGULAR,substitution,out,[],203084,,,1610612758,75,83,2021-11-13T02:41:23Z,4500000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M19.00S,2021-11-13T02:41:12.2Z,3,REGULAR,substitution,in,[],1629002,,,1610612758,75,83,2021-11-13T02:41:23Z,4510000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M19.00S,2021-11-13T02:41:12.2Z,3,REGULAR,substitution,in,[],1626158,,,1610612758,75,83,2021-11-13T02:41:23Z,4520000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M04.00S,2021-11-13T02:41:40.7Z,3,REGULAR,3pt,Jump Shot,[],1627741,4.418528252299605,96.07843137254902,1610612758,75,83,2021-11-13T02:41:48Z,4530000,-230.0,-11.0,1,left,MISS B. Hield 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,23.07,Missed,,,,,,,,,,,,,,,,,,
462,PT02M02.00S,2021-11-13T02:41:42.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,75,83,2021-11-13T02:41:48Z,4540000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,461.0,,,,,,,,,,,,,,,,,
463,PT02M02.00S,2021-11-13T02:41:47.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,75,83,2021-11-13T02:41:47Z,4550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M50.00S,2021-11-13T02:42:14.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630558,30.831143232588698,33.088235294117645,1610612758,75,86,2021-11-13T02:42:31Z,4560000,85.0,237.0,1,left,D. Mitchell 25' 3PT  (3 PTS) (R. Holmes 1 AST),"[1630558, 1626158]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,25.19,Made,,,,,,,,,3.0,,,R. Holmes,1626158.0,1.0,,,,
465,PT01M24.00S,2021-11-13T02:42:40.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202324,93.9060446780552,49.01960784313725,1610612760,77,86,2021-11-13T02:42:45Z,4570000,-5.0,5.0,1,right,D. Favors DUNK (6 PTS) (A. Pokusevski 2 AST),"[202324, 1630197]",1610612760.0,OKC,,,,Favors,D. Favors,,,,,0.69,Made,,,,,,,,,6.0,,,A. Pokusevski,1630197.0,2.0,,,,
467,PT01M13.00S,2021-11-13T02:42:51.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,10.85742444152431,35.294117647058826,1610612758,77,86,2021-11-13T02:47:15Z,4590000,74.0,50.0,1,left,MISS T. Haliburton 8' driving floating Shot,[1630169],1610612758.0,SAC,driving floating,,,Haliburton,T. Haliburton,,,,,8.87,Missed,,,,,,,,,,,,,,,,,,
468,PT01M12.00S,2021-11-13T02:42:52.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,77,86,2021-11-13T02:47:15Z,4600000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,467.0,,,,,,,,,,,,,,,,,
469,PT01M12.00S,2021-11-13T02:42:55.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,77,86,2021-11-13T02:42:55Z,4610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M03.00S,2021-11-13T02:43:24.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629002,9.806176084099869,83.08823529411765,1610612758,77,86,2021-11-13T02:43:29Z,4620000,-165.0,40.0,1,left,MISS C. Metu 17' pullup Shot,[1629002],1610612758.0,SAC,pullup,,,Metu,C. Metu,,,,,17.01,Missed,,,,,,,,,,,,,,,,,,
471,PT01M00.00S,2021-11-13T02:43:27.4Z,3,REGULAR,rebound,defensive,[],1629026,,,1610612760,77,86,2021-11-13T02:43:29Z,4630000,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,470.0,,1.0,1.0,0.0,,,,,,,,,,,,,
472,PT00M42.90S,2021-11-13T02:43:44.6Z,3,REGULAR,3pt,Jump Shot,[],1628983,77.7431011826544,90.44117647058823,1610612760,77,86,2021-11-13T02:43:49Z,4640000,202.0,157.0,1,right,MISS S. Gilgeous-Alexander 25' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,
473,PT00M40.80S,2021-11-13T02:43:46.7Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612758,77,86,2021-11-13T02:43:49Z,4650000,,,0,,T. Haliburton REBOUND (Off:1 Def:6),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,472.0,,7.0,6.0,1.0,,,,,,,,,,,,,
474,PT00M37.20S,2021-11-13T02:43:51.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629002,6.783837056504599,51.71568627450981,1610612758,77,86,2021-11-13T02:44:04Z,4660000,-9.0,11.0,1,left,MISS C. Metu running DUNK - blocked,"[1629002, 1630197]",1610612758.0,SAC,running,,,Metu,C. Metu,,,,,1.42,Missed,,,,,,,,,,Pokusevski,1630197.0,,,,,,,
475,PT00M37.20S,2021-11-13T02:43:51.3Z,3,REGULAR,block,,[],1630197,,,1610612758,77,86,2021-11-13T02:43:55Z,4670000,,,0,,A. Pokusevski BLOCK (2 BLK),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M32.50S,2021-11-13T02:43:56.0Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,77,86,2021-11-13T02:44:04Z,4680000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,474.0,,2.0,2.0,0.0,,,,,,,,,,,,,
477,PT00M29.10S,2021-11-13T02:44:04.3Z,3,REGULAR,foul,offensive,[],1629652,,,1610612760,77,86,2021-11-13T02:44:16Z,4690000,,,0,,L. Dort offensive FOUL (3 PF),"[1629652, 1626158]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,1626302.0,,,,,,,,,,,,,3.0,0.0,Holmes,1626158.0
479,PT00M29.10S,2021-11-13T02:44:04.3Z,3,REGULAR,turnover,offensive foul,[],1629652,,,1610612760,77,86,2021-11-13T02:44:04Z,4710000,,,0,,L. Dort offensive foul TURNOVER (1 TO),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,1626302.0,,,,1.0,,,,,,,,,,,,
480,PT00M29.10S,2021-11-13T02:44:09.6Z,3,REGULAR,substitution,out,[],202324,,,1610612758,77,86,2021-11-13T02:44:16Z,4720000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
481,PT00M29.10S,2021-11-13T02:44:09.6Z,3,REGULAR,substitution,in,[],203488,,,1610612758,77,86,2021-11-13T02:44:16Z,4730000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M13.50S,2021-11-13T02:44:38.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,32.40801576872536,68.62745098039215,1610612758,77,86,2021-11-13T02:44:43Z,4740000,-93.0,252.0,1,left,MISS T. Haliburton 26' pullup 3PT,[1630169],1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,26.87,Missed,,,,,,,,,,,,,,,,,,
483,PT00M10.50S,2021-11-13T02:44:41.9Z,3,REGULAR,rebound,defensive,[],203488,,,1610612760,77,86,2021-11-13T02:44:41Z,4750000,,,0,,M. Muscala REBOUND (Off:0 Def:1),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,482.0,,1.0,1.0,0.0,,,,,,,,,,,,,
484,PT00M00.00S,2021-11-13T02:44:52.6Z,3,REGULAR,3pt,Jump Shot,[],1628983,70.12155059132719,79.41176470588235,1610612760,77,86,2021-11-13T02:45:00Z,4760000,147.0,228.0,1,right,MISS S. Gilgeous-Alexander 27' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,27.17,Missed,,,,,,,,,,,,,,,,,,
485,PT00M00.00S,2021-11-13T02:44:55.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,77,86,2021-11-13T02:44:55Z,4770000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,484.0,,,,,,,,,,,,,,,,,
486,PT00M00.00S,2021-11-13T02:45:09.1Z,3,REGULAR,period,end,[],0,,,1610612760,77,86,2021-11-13T02:45:09Z,4780000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2021-11-13T02:47:03.4Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,77,86,2021-11-13T02:47:23Z,4790000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2021-11-13T02:47:03.4Z,4,REGULAR,substitution,out,['startperiod'],1629652,,,1610612760,77,86,2021-11-13T02:47:23Z,4800000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2021-11-13T02:47:03.4Z,4,REGULAR,substitution,out,['startperiod'],1630197,,,1610612760,77,86,2021-11-13T02:47:23Z,4810000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2021-11-13T02:47:03.4Z,4,REGULAR,substitution,out,['startperiod'],1627741,,,1610612760,77,86,2021-11-13T02:47:23Z,4820000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2021-11-13T02:47:03.4Z,4,REGULAR,substitution,in,['startperiod'],1630581,,,1610612760,77,86,2021-11-13T02:47:23Z,4830000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2021-11-13T02:47:03.4Z,4,REGULAR,substitution,in,['startperiod'],1630544,,,1610612760,77,86,2021-11-13T02:47:23Z,4840000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2021-11-13T02:47:03.4Z,4,REGULAR,substitution,in,['startperiod'],1630526,,,1610612760,77,86,2021-11-13T02:47:23Z,4850000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2021-11-13T02:47:03.4Z,4,REGULAR,substitution,in,['startperiod'],1629056,,,1610612760,77,86,2021-11-13T02:47:23Z,4860000,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2021-11-13T02:47:36.8Z,4,REGULAR,period,start,[],0,,,1610612758,77,86,2021-11-13T02:47:36Z,4870000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT11M48.00S,2021-11-13T02:47:48.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,5.338370565045992,47.549019607843135,1610612758,77,86,2021-11-13T02:47:55Z,4880000,12.0,-2.0,1,left,MISS R. Holmes Layup,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,1.25,Missed,,,,,,,,,,,,,,,,,,
498,PT11M46.00S,2021-11-13T02:47:50.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,77,86,2021-11-13T02:47:55Z,4890000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,497.0,,,,,,,,,,,,,,,,,
499,PT11M46.00S,2021-11-13T02:47:54.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,77,86,2021-11-13T02:47:54Z,4900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT11M31.00S,2021-11-13T02:48:14.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,93.64323258869908,47.794117647058826,1610612760,79,86,2021-11-13T02:51:06Z,4910000,-11.0,7.0,1,right,T. Mann driving finger roll Layup (7 PTS),[1630544],1610612760.0,OKC,driving finger roll,,,Mann,T. Mann,,,,,1.32,Made,,,,,,,,,7.0,,,,,,,,,
501,PT11M18.00S,2021-11-13T02:48:30.6Z,4,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612758,79,86,2021-11-13T02:48:56Z,4920000,,,0,,J. Giddey shooting personal FOUL (1 PF) (Metu 2 FT),"[1630581, 1629002]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,,,,1830.0,,,,,,,,,,,,,1.0,0.0,Metu,1629002.0
503,PT11M18.00S,2021-11-13T02:48:57.6Z,4,REGULAR,freethrow,1 of 2,[],1629002,,,1610612758,79,87,2021-11-13T02:48:57Z,4940000,,,0,,C. Metu Free Throw 1 of 2 (13 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Made,,,,,,,,,13.0,,,,,,,,,
504,PT11M18.00S,2021-11-13T02:49:13.7Z,4,REGULAR,freethrow,2 of 2,[],1629002,,,1610612758,79,88,2021-11-13T02:49:13Z,4950000,,,0,,C. Metu Free Throw 2 of 2 (14 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Made,,,,,,,,,14.0,,,,,,,,,
505,PT11M04.00S,2021-11-13T02:49:27.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,89.56964520367937,40.68627450980392,1610612760,79,88,2021-11-13T02:52:26Z,4960000,-47.0,46.0,1,right,MISS T. Mann 6' driving floating Shot - blocked,"[1630544, 1626158]",1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,6.51,Missed,,,,,,,,,,Holmes,1626158.0,,,,,,,
506,PT11M04.00S,2021-11-13T02:49:27.8Z,4,REGULAR,block,,[],1626158,,,1610612760,79,88,2021-11-13T02:49:30Z,4970000,,,0,,R. Holmes BLOCK (3 BLK),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
507,PT11M01.00S,2021-11-13T02:49:30.8Z,4,REGULAR,rebound,defensive,[],1626158,,,1610612758,79,88,2021-11-13T02:49:34Z,4980000,,,0,,R. Holmes REBOUND (Off:4 Def:9),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,505.0,,13.0,9.0,4.0,,,,,,,,,,,,,
508,PT10M51.00S,2021-11-13T02:49:41.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,18.2161629434954,40.931372549019606,1610612758,79,88,2021-11-13T02:52:43Z,4990000,45.0,119.0,1,left,MISS R. Holmes 12' floating Shot,[1626158],1610612758.0,SAC,floating,,,Holmes,R. Holmes,,,,,12.71,Missed,,,,,,,,,,,,,,,,,,
509,PT10M47.00S,2021-11-13T02:49:45.0Z,4,REGULAR,rebound,offensive,[],1630169,,,1610612758,79,88,2021-11-13T02:49:46Z,5000000,,,0,,T. Haliburton REBOUND (Off:2 Def:6),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,508.0,,8.0,6.0,2.0,,,,,,,,,,,,,
510,PT10M40.00S,2021-11-13T02:49:51.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630558,14.799605781865965,50.245098039215684,1610612758,79,88,2021-11-13T02:49:56Z,5010000,-1.0,87.0,1,left,MISS D. Mitchell 8' floating Shot,[1630558],1610612758.0,SAC,floating,,,Mitchell,D. Mitchell,,,,,8.66,Missed,,,,,,,,,,,,,,,,,,
511,PT10M37.00S,2021-11-13T02:49:54.8Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612760,79,88,2021-11-13T02:49:56Z,5020000,,,0,,J. Robinson-Earl REBOUND (Off:4 Def:7),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,510.0,,11.0,7.0,4.0,,,,,,,,,,,,,
512,PT10M30.00S,2021-11-13T02:50:01.7Z,4,REGULAR,turnover,lost ball,[],1630581,,,1610612760,79,88,2021-11-13T02:50:05Z,5030000,,,0,,J. Giddey lost ball TURNOVER (1 TO),"[1630581, 1630558]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,1.0,Mitchell,1630558.0,,,,,,,,,,
513,PT10M30.00S,2021-11-13T02:50:01.7Z,4,REGULAR,steal,,[],1630558,,,1610612758,79,88,2021-11-13T02:50:03Z,5040000,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
514,PT10M26.00S,2021-11-13T02:50:05.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630558,5.206964520367937,47.05882352941176,1610612758,79,90,2021-11-13T02:50:13Z,5050000,15.0,-4.0,1,left,D. Mitchell running Layup (5 PTS),[1630558],1610612758.0,SAC,running,,,Mitchell,D. Mitchell,,,,,1.51,Made,,,,,,,,,5.0,,,,,,,,,
