actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
611,PT05M14.00S,2021-12-16T03:16:53.7Z,4,REGULAR,rebound,offensive,[],1629647,,,1610612760,93,94,2021-12-16T03:16:53Z,6080000,,,0,,D. Bazley REBOUND (Off:1 Def:1),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,610.0,2.0,1.0,1.0,,,,,,,,,,
612,PT05M09.00S,2021-12-16T03:16:58.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629026,28.597240473061763,75.49019607843137,1610612760,96,94,2021-12-16T03:17:03Z,6090000,-127.0,216.0,1,left,K. Williams 25' 3PT  (17 PTS) (J. Giddey 5 AST),"[1629026, 1630581]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,25.11,Made,,,,,17.0,J. Giddey,1630581.0,5.0,,,,,,
614,PT04M49.00S,2021-12-16T03:17:21.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629647,,,1610612740,96,94,2021-12-16T03:17:53Z,6110000,,,0,,D. Bazley shooting personal FOUL (2 PF) (Ingram 2 FT),"[1629647, 1627742]",1610612760.0,OKC,shooting,,,Bazley,D. Bazley,,,,,201639.0,2.0,0.0,Ingram,1627742.0,,,,,,,,,,,,,,,,
616,PT04M49.00S,2021-12-16T03:17:58.1Z,4,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,96,94,2021-12-16T03:17:58Z,6130000,,,0,,MISS B. Ingram Free Throw 1 of 2,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Missed,,,,,,,,,,,,,,
617,PT04M49.00S,2021-12-16T03:17:58.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,96,94,2021-12-16T03:17:58Z,6140000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,616.0,,,,,,,,,,,,,
618,PT04M49.00S,2021-12-16T03:17:58.9Z,4,REGULAR,substitution,out,[],1629638,,,1610612740,96,94,2021-12-16T03:18:01Z,6150000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT04M49.00S,2021-12-16T03:17:58.9Z,4,REGULAR,substitution,in,[],1628984,,,1610612740,96,94,2021-12-16T03:18:01Z,6160000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT04M49.00S,2021-12-16T03:18:24.2Z,4,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,96,95,2021-12-16T03:18:24Z,6170000,,,0,,B. Ingram Free Throw 2 of 2 (24 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Made,,,,,24.0,,,,,,,,,
621,PT04M41.00S,2021-12-16T03:18:34.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202685,,,1610612760,96,95,2021-12-16T03:18:44Z,6180000,,,0,,J. Valanciunas shooting personal FOUL (2 PF) (Robinson-Earl 2 FT),"[202685, 1630526]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,1193.0,2.0,1.0,Robinson-Earl,1630526.0,,,,,,,,,,,,,,,,
623,PT04M41.00S,2021-12-16T03:19:00.9Z,4,REGULAR,freethrow,1 of 2,[],1630526,,,1610612760,97,95,2021-12-16T03:19:00Z,6200000,,,0,,J. Robinson-Earl Free Throw 1 of 2 (5 PTS),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,
625,PT04M41.00S,2021-12-16T03:19:21.8Z,4,REGULAR,freethrow,2 of 2,[],1630526,,,1610612760,98,95,2021-12-16T03:19:21Z,6210000,,,0,,J. Robinson-Earl Free Throw 2 of 2 (6 PTS),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,
626,PT04M21.00S,2021-12-16T03:19:44.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,92.9862023653088,46.81372549019608,1610612740,98,97,2021-12-16T03:22:36Z,6220000,-16.0,13.0,1,right,H. Jones driving Layup (8 PTS),[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,,,,,,2.08,Made,,,,,8.0,,,,,,,,,
627,PT03M57.00S,2021-12-16T03:20:10.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612760,98,97,2021-12-16T03:20:37Z,6230000,,,0,,H. Jones personal FOUL (5 PF) (Gilgeous-Alexander 2 FT),"[1630529, 1628983]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,1193.0,5.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,
629,PT03M57.00S,2021-12-16T03:20:38.9Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,99,97,2021-12-16T03:20:38Z,6250000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (24 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,,,,,24.0,,,,,,,,,
630,PT03M57.00S,2021-12-16T03:20:39.9Z,4,REGULAR,substitution,out,[],1629026,,,1610612760,99,97,2021-12-16T03:20:42Z,6260000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT03M57.00S,2021-12-16T03:20:39.9Z,4,REGULAR,substitution,in,[],1630598,,,1610612760,99,97,2021-12-16T03:20:42Z,6270000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT03M57.00S,2021-12-16T03:20:53.4Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,100,97,2021-12-16T03:20:53Z,6280000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (25 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,,,,,25.0,,,,,,,,,
633,PT03M36.00S,2021-12-16T03:21:16.3Z,4,REGULAR,3pt,Jump Shot,[],1628404,70.90998685939553,20.34313725490196,1610612740,100,100,2021-12-16T03:21:22Z,6290000,-148.0,221.0,1,right,J. Hart 26' 3PT pullup (11 PTS),[1628404],1610612740.0,NOP,pullup,,,Hart,J. Hart,,,,,,,,,,26.61,Made,,,,,11.0,,,,,,,,,
634,PT03M34.00S,2021-12-16T03:21:32.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,100,100,2021-12-16T03:21:32Z,6300000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT03M26.00S,2021-12-16T03:23:21.4Z,4,REGULAR,violation,kicked ball,[],1630529,,,1610612760,100,100,2021-12-16T03:23:28Z,6310000,,,0,,H. Jones kicked ball VIOLATION,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,1628954.0,,,,,,,,,,,,,,,,,,,,
636,PT03M15.00S,2021-12-16T03:23:46.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,7.5722733245729295,48.03921568627451,1610612760,102,100,2021-12-16T03:25:05Z,6320000,10.0,19.0,1,left,D. Bazley cutting Layup (2 PTS) (J. Giddey 6 AST),"[1629647, 1630581]",1610612760.0,OKC,cutting,,,Bazley,D. Bazley,,,,,,,,,,2.11,Made,,,,,2.0,J. Giddey,1630581.0,6.0,,,,,,
638,PT02M57.00S,2021-12-16T03:24:03.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,92.32917214191852,49.50980392156863,1610612740,102,102,2021-12-16T03:27:12Z,6340000,-2.0,20.0,1,right,B. Ingram driving Layup (26 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,,,,,,1.98,Made,,,,,26.0,,,,,,,,,
639,PT02M34.00S,2021-12-16T03:24:26.8Z,4,REGULAR,turnover,bad pass,[],1630526,,,1610612760,102,102,2021-12-16T03:24:30Z,6350000,,,0,,J. Robinson-Earl bad pass TURNOVER (2 TO),"[1630526, 1627742]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,2.0,Ingram,1627742.0,,,
640,PT02M34.00S,2021-12-16T03:24:26.8Z,4,REGULAR,steal,,[],1627742,,,1610612740,102,102,2021-12-16T03:24:28Z,6360000,,,0,,B. Ingram STEAL (1 STL),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT02M30.00S,2021-12-16T03:24:30.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627742,93.11760840998686,48.77450980392157,1610612740,102,104,2021-12-16T03:24:37Z,6370000,-6.0,12.0,1,right,B. Ingram running DUNK (28 PTS),[1627742],1610612740.0,NOP,running,,,Ingram,B. Ingram,,,,,,,,,,1.36,Made,,,,,28.0,,,,,,,,,
642,PT02M14.00S,2021-12-16T03:24:46.0Z,4,REGULAR,2pt,Jump Shot,[],1628983,11.908672798948752,67.8921568627451,1610612760,102,104,2021-12-16T03:24:50Z,6380000,-89.0,59.0,1,left,MISS S. Gilgeous-Alexander 10' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,10.74,Missed,,,,,,,,,,,,,,
643,PT02M11.00S,2021-12-16T03:24:49.0Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,102,104,2021-12-16T03:24:50Z,6390000,,,0,,J. Valanciunas REBOUND (Off:6 Def:9),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,642.0,15.0,9.0,6.0,,,,,,,,,,
644,PT01M57.00S,2021-12-16T03:25:03.0Z,4,REGULAR,2pt,Jump Shot,[],1627742,94.1688567674113,73.52941176470588,1610612740,102,106,2021-12-16T03:25:07Z,6400000,118.0,2.0,1,right,B. Ingram 11' Jump Shot (30 PTS) (H. Jones 2 AST),"[1627742, 1630529]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,11.76,Made,,,,,30.0,H. Jones,1630529.0,2.0,,,,,,
646,PT01M45.00S,2021-12-16T03:25:21.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.995400788436268,44.11764705882353,1610612760,102,106,2021-12-16T03:25:27Z,6420000,29.0,4.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,2.97,Missed,,,,,,,,,,,,,,
647,PT01M45.00S,2021-12-16T03:25:21.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,102,106,2021-12-16T03:25:27Z,6430000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,646.0,,,,,,,,,,,,,
648,PT01M45.00S,2021-12-16T03:25:25.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,102,106,2021-12-16T03:25:25Z,6440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT01M45.00S,2021-12-16T03:25:26.1Z,4,REGULAR,substitution,out,[],1630598,,,1610612740,102,106,2021-12-16T03:25:31Z,6450000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT01M45.00S,2021-12-16T03:25:26.1Z,4,REGULAR,substitution,in,[],1629026,,,1610612740,102,106,2021-12-16T03:25:31Z,6460000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT01M45.00S,2021-12-16T03:25:34.4Z,4,REGULAR,substitution,out,[],1630526,,,1610612740,102,106,2021-12-16T03:25:37Z,6470000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT01M45.00S,2021-12-16T03:25:34.4Z,4,REGULAR,substitution,in,[],202324,,,1610612740,102,106,2021-12-16T03:25:37Z,6480000,,,0,,SUB in: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT01M23.00S,2021-12-16T03:26:11.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,82.21090670170827,47.05882352941176,1610612740,102,106,2021-12-16T03:26:16Z,6490000,-15.0,115.0,1,right,MISS B. Ingram 11' turnaround fadeaway Shot,[1627742],1610612740.0,NOP,turnaround fadeaway,,,Ingram,B. Ingram,,,,,,,,,,11.56,Missed,,,,,,,,,,,,,,
654,PT01M21.00S,2021-12-16T03:26:13.5Z,4,REGULAR,rebound,defensive,[],1628983,,,1610612760,102,106,2021-12-16T03:26:16Z,6500000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:5),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,653.0,5.0,5.0,0.0,,,,,,,,,,
655,PT01M13.00S,2021-12-16T03:26:21.8Z,4,REGULAR,3pt,Jump Shot,[],1630581,27.414586070959263,20.833333333333336,1610612760,102,106,2021-12-16T03:26:27Z,6510000,146.0,205.0,1,left,MISS J. Giddey 25' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,25.17,Missed,,,,,,,,,,,,,,
656,PT01M10.00S,2021-12-16T03:26:24.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612760,102,106,2021-12-16T03:26:27Z,6520000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,655.0,,,,,,,,,,,,,
657,PT01M10.00S,2021-12-16T03:26:27.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,102,106,2021-12-16T03:26:27Z,6530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT01M02.00S,2021-12-16T03:26:49.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629647,28.203022339027594,21.323529411764707,1610612760,102,106,2021-12-16T03:26:54Z,6540000,143.0,213.0,1,left,MISS D. Bazley 25' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,25.64,Missed,,,,,,,,,,,,,,
659,PT00M58.90S,2021-12-16T03:26:52.2Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,102,106,2021-12-16T03:26:54Z,6550000,,,0,,J. Valanciunas REBOUND (Off:6 Def:10),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,658.0,16.0,10.0,6.0,,,,,,,,,,
660,PT00M38.80S,2021-12-16T03:27:12.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628984,89.30683311432325,35.53921568627451,1610612740,102,106,2021-12-16T03:27:17Z,6560000,-72.0,48.0,1,right,MISS D. Graham 8' pullup Shot,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,,,,,,8.68,Missed,,,,,,,,,,,,,,
661,PT00M36.40S,2021-12-16T03:27:15.3Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,102,106,2021-12-16T03:27:17Z,6570000,,,0,,J. Giddey REBOUND (Off:2 Def:7),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,660.0,9.0,7.0,2.0,,,,,,,,,,
662,PT00M28.90S,2021-12-16T03:27:22.7Z,4,REGULAR,3pt,Jump Shot,[],1628983,30.042706964520367,72.05882352941177,1610612760,105,106,2021-12-16T03:27:29Z,6580000,-110.0,230.0,1,left,S. Gilgeous-Alexander 25' 3PT bank (28 PTS) (D. Favors 4 AST),"[1628983, 202324]",1610612760.0,OKC,bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,25.5,Made,,,,,28.0,D. Favors,202324.0,4.0,,,,,,
664,PT00M08.00S,2021-12-16T03:27:48.4Z,4,REGULAR,2pt,Jump Shot,[],1627742,84.83902759526939,19.11764705882353,1610612740,105,108,2021-12-16T03:27:53Z,6600000,-154.0,90.0,1,right,B. Ingram 17' pullup Jump Shot (32 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,,,,,,17.87,Made,,,,,32.0,,,,,,,,,
665,PT00M07.20S,2021-12-16T03:27:53.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,105,108,2021-12-16T03:27:53Z,6610000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M07.20S,2021-12-16T03:29:06.9Z,4,REGULAR,substitution,out,[],1629647,,,1610612760,105,108,2021-12-16T03:29:14Z,6620000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M07.20S,2021-12-16T03:29:06.9Z,4,REGULAR,substitution,out,[],202685,,,1610612760,105,108,2021-12-16T03:29:14Z,6630000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M07.20S,2021-12-16T03:29:06.9Z,4,REGULAR,substitution,in,[],1629660,,,1610612760,105,108,2021-12-16T03:29:14Z,6640000,,,0,,SUB in: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M07.20S,2021-12-16T03:29:06.9Z,4,REGULAR,substitution,in,[],202066,,,1610612760,105,108,2021-12-16T03:29:14Z,6650000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M05.60S,2021-12-16T03:29:35.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612760,105,108,2021-12-16T03:35:10Z,6660000,,,0,,H. Jones take personal FOUL (6 PF) (Gilgeous-Alexander 2 FT),"[1630529, 1628983]",1610612740.0,NOP,take,,,Jones,H. Jones,,,,,201639.0,6.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,
672,PT00M05.60S,2021-12-16T03:29:44.4Z,4,REGULAR,substitution,out,[],1629660,,,1610612760,105,108,2021-12-16T03:30:11Z,6680000,,,0,,SUB out: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M05.60S,2021-12-16T03:29:44.4Z,4,REGULAR,substitution,out,[],1630529,,,1610612760,105,108,2021-12-16T03:30:11Z,6690000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M05.60S,2021-12-16T03:29:44.4Z,4,REGULAR,substitution,in,[],1630598,,,1610612760,105,108,2021-12-16T03:30:11Z,6700000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M05.60S,2021-12-16T03:29:44.4Z,4,REGULAR,substitution,in,[],202685,,,1610612760,105,108,2021-12-16T03:30:11Z,6710000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M05.60S,2021-12-16T03:30:19.9Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,106,108,2021-12-16T03:30:19Z,6720000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (29 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,,,,,29.0,,,,,,,,,
677,PT00M05.60S,2021-12-16T03:30:35.1Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,107,108,2021-12-16T03:30:35Z,6730000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (30 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,,,,,30.0,,,,,,,,,
678,PT00M05.60S,2021-12-16T03:30:38.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,107,108,2021-12-16T03:30:38Z,6740000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M05.60S,2021-12-16T03:31:44.4Z,4,REGULAR,substitution,out,[],202324,,,1610612740,107,108,2021-12-16T03:31:57Z,6750000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M05.60S,2021-12-16T03:31:44.4Z,4,REGULAR,substitution,in,[],1630526,,,1610612740,107,108,2021-12-16T03:31:57Z,6760000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M05.60S,2021-12-16T03:32:16.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,107,108,2021-12-16T03:32:16Z,6770000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M04.50S,2021-12-16T03:33:42.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630598,,,1610612740,107,108,2021-12-16T03:38:33Z,6780000,,,0,,A. Wiggins take personal FOUL (3 PF) (Ingram 2 FT),"[1630598, 1627742]",1610612760.0,OKC,take,,,Wiggins,A. Wiggins,,,,,1193.0,3.0,0.0,Ingram,1627742.0,,,,,,,,,,,,,,,,
684,PT00M04.50S,2021-12-16T03:34:15.0Z,4,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,107,109,2021-12-16T03:34:15Z,6800000,,,0,,B. Ingram Free Throw 1 of 2 (33 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Made,,,,,33.0,,,,,,,,,
685,PT00M04.50S,2021-12-16T03:34:15.7Z,4,REGULAR,substitution,out,[],1630581,,,1610612740,107,109,2021-12-16T03:34:34Z,6810000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M04.50S,2021-12-16T03:34:15.7Z,4,REGULAR,substitution,out,[],1630598,,,1610612740,107,109,2021-12-16T03:34:34Z,6820000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M04.50S,2021-12-16T03:34:15.7Z,4,REGULAR,substitution,out,[],202685,,,1610612740,107,109,2021-12-16T03:34:34Z,6830000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M04.50S,2021-12-16T03:34:15.7Z,4,REGULAR,substitution,in,[],203488,,,1610612740,107,109,2021-12-16T03:34:34Z,6840000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M04.50S,2021-12-16T03:34:15.7Z,4,REGULAR,substitution,in,[],202324,,,1610612740,107,109,2021-12-16T03:34:34Z,6850000,,,0,,SUB in: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M04.50S,2021-12-16T03:34:15.7Z,4,REGULAR,substitution,in,[],1629638,,,1610612740,107,109,2021-12-16T03:34:34Z,6860000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M04.50S,2021-12-16T03:34:42.5Z,4,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,107,110,2021-12-16T03:34:42Z,6870000,,,0,,B. Ingram Free Throw 2 of 2 (34 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Made,,,,,34.0,,,,,,,,,
692,PT00M04.50S,2021-12-16T03:34:45.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,107,110,2021-12-16T03:34:45Z,6880000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M04.50S,2021-12-16T03:35:52.9Z,4,REGULAR,substitution,out,[],1630526,,,1610612760,107,110,2021-12-16T03:36:02Z,6890000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M04.50S,2021-12-16T03:35:52.9Z,4,REGULAR,substitution,out,[],202324,,,1610612760,107,110,2021-12-16T03:36:02Z,6900000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT00M04.50S,2021-12-16T03:35:52.9Z,4,REGULAR,substitution,in,[],1629660,,,1610612760,107,110,2021-12-16T03:36:02Z,6910000,,,0,,SUB in: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M04.50S,2021-12-16T03:35:52.9Z,4,REGULAR,substitution,in,[],1630581,,,1610612760,107,110,2021-12-16T03:36:02Z,6920000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M02.30S,2021-12-16T03:36:22.6Z,4,REGULAR,3pt,Jump Shot,[],1628983,37.13863337713535,37.745098039215684,1610612760,110,110,2021-12-16T03:39:47Z,6930000,61.0,297.0,1,left,S. Gilgeous-Alexander 30' 3PT pullup (33 PTS) (J. Giddey 7 AST),"[1628983, 1630581]",1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,30.29,Made,,,,,33.0,J. Giddey,1630581.0,7.0,,,,,,
