actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
272,PT03M41.00S,2022-02-08T01:59:17.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612744,37,44,2022-02-08T01:59:17Z,2720000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M41.00S,2022-02-08T02:00:10.8Z,2,REGULAR,substitution,out,[],1630177,,,1610612744,37,44,2022-02-08T02:00:48Z,2730000,,,0,,SUB out: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M41.00S,2022-02-08T02:00:10.8Z,2,REGULAR,substitution,out,[],202324,,,1610612744,37,44,2022-02-08T02:00:48Z,2740000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M41.00S,2022-02-08T02:00:10.8Z,2,REGULAR,substitution,out,[],1629026,,,1610612744,37,44,2022-02-08T02:00:48Z,2750000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M41.00S,2022-02-08T02:00:10.8Z,2,REGULAR,substitution,out,[],1630228,,,1610612744,37,44,2022-02-08T02:00:48Z,2760000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M41.00S,2022-02-08T02:00:10.8Z,2,REGULAR,substitution,out,[],1627814,,,1610612744,37,44,2022-02-08T02:00:48Z,2770000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M41.00S,2022-02-08T02:00:10.8Z,2,REGULAR,substitution,in,[],1629652,,,1610612744,37,44,2022-02-08T02:00:48Z,2780000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M41.00S,2022-02-08T02:00:10.8Z,2,REGULAR,substitution,in,[],1629603,,,1610612744,37,44,2022-02-08T02:00:48Z,2790000,,,0,,SUB in: M. Diakite,[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M41.00S,2022-02-08T02:00:10.8Z,2,REGULAR,substitution,in,[],1630581,,,1610612744,37,44,2022-02-08T02:00:48Z,2800000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M41.00S,2022-02-08T02:00:10.8Z,2,REGULAR,substitution,in,[],201939,,,1610612744,37,44,2022-02-08T02:00:48Z,2810000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M41.00S,2022-02-08T02:00:10.8Z,2,REGULAR,substitution,in,[],203490,,,1610612744,37,44,2022-02-08T02:00:48Z,2820000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M30.00S,2022-02-08T02:01:03.3Z,2,REGULAR,turnover,bad pass,[],1626172,,,1610612744,37,44,2022-02-08T02:01:06Z,2830000,,,0,,K. Looney bad pass TURNOVER (2 TO),"[1626172, 1629652]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,2.0,Dort,1629652.0,,,,,,,,,,
284,PT03M30.00S,2022-02-08T02:01:03.3Z,2,REGULAR,steal,,[],1629652,,,1610612760,37,44,2022-02-08T02:01:04Z,2840000,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M27.00S,2022-02-08T02:01:06.6Z,2,REGULAR,turnover,bad pass,[],1629652,,,1610612760,37,44,2022-02-08T02:01:10Z,2850000,,,0,,L. Dort bad pass TURNOVER (4 TO),"[1629652, 203490]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,4.0,Porter Jr.,203490.0,,,,,,,,,,
286,PT03M27.00S,2022-02-08T02:01:06.6Z,2,REGULAR,steal,,[],203490,,,1610612744,37,44,2022-02-08T02:01:08Z,2860000,,,0,,O. Porter Jr. STEAL (1 STL),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M20.00S,2022-02-08T02:01:16.0Z,2,REGULAR,foul,offensive,[],203952,,,1610612744,37,44,2022-02-08T02:11:28Z,2870000,,,0,,A. Wiggins charge offensive FOUL (2 PF),"[203952, 1629603]",1610612744.0,GSW,charge,,,Wiggins,A. Wiggins,,,,,,,,,,,,2530.0,,,,2.0,0.0,Diakite,1629603.0,,,,,,
289,PT03M20.00S,2022-02-08T02:01:16.0Z,2,REGULAR,turnover,offensive foul,[],203952,,,1610612744,37,44,2022-02-08T02:01:16Z,2890000,,,0,,A. Wiggins offensive foul TURNOVER (1 TO),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,2530.0,1.0,,,,,,,,,,,,
290,PT02M59.00S,2022-02-08T02:01:56.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629647,32.14520367936925,77.45098039215686,1610612760,37,44,2022-02-08T02:16:14Z,2900000,-137.0,250.0,1,left,MISS D. Bazley 28' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,28.5,Missed,,,,,,,,,,,,,,,,,,,
291,PT02M57.00S,2022-02-08T02:01:58.9Z,2,REGULAR,rebound,offensive,[],1630581,,,1610612760,37,44,2022-02-08T02:16:14Z,2910000,,,0,,J. Giddey REBOUND (Off:1 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,290.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
292,PT02M56.00S,2022-02-08T02:02:01.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630581,14.931011826544022,48.03921568627451,1610612760,37,44,2022-02-08T02:17:39Z,2920000,10.0,88.0,1,left,MISS J. Giddey 8' floating Shot,[1630581],1610612760.0,OKC,floating,,,Giddey,J. Giddey,,,,,8.84,Missed,,,,,,,,,,,,,,,,,,,
293,PT02M54.00S,2022-02-08T02:02:03.2Z,2,REGULAR,rebound,offensive,[],1630581,,,1610612760,37,44,2022-02-08T02:17:39Z,2930000,,,0,,J. Giddey REBOUND (Off:2 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,292.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
294,PT02M54.00S,2022-02-08T02:02:09.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630581,14.14257555847569,49.26470588235294,1610612760,37,44,2022-02-08T02:17:55Z,2932500,4.0,80.0,1,left,MISS J. Giddey 8' tip Layup,[1630581],1610612760.0,OKC,tip,,,Giddey,J. Giddey,,,,,8.05,Missed,,,,,,,,,,,,,,,,,,,
295,PT02M52.00S,2022-02-08T02:02:11.2Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,37,44,2022-02-08T02:17:55Z,2933750,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,294.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
297,PT02M48.00S,2022-02-08T02:02:17.6Z,2,REGULAR,3pt,Jump Shot,[],1629673,93.24901445466492,96.32352941176471,1610612744,37,47,2022-02-08T02:15:34Z,2935000,232.0,11.0,1,right,J. Poole 3PT running (5 PTS) (S. Curry 2 AST),"[1629673, 201939]",1610612744.0,GSW,running,,,Poole,J. Poole,,,,,23.19,Made,,,,,5.0,,,,,,,,,S. Curry,201939.0,2.0,,,
299,PT02M29.00S,2022-02-08T02:02:27.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201939,,,1610612760,37,47,2022-02-08T02:17:55Z,2990000,,,0,,S. Curry personal FOUL (2 PF) (Dort 2 FT),"[201939, 1629652]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,1627541.0,,,,2.0,0.0,Dort,1629652.0,,,,,,
301,PT02M29.00S,2022-02-08T02:02:56.9Z,2,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,37,47,2022-02-08T02:02:56Z,3010000,,,0,,MISS L. Dort Free Throw 1 of 2,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Missed,,,,,,,,,,,,,,,,,,,
302,PT02M29.00S,2022-02-08T02:02:56.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,37,47,2022-02-08T02:02:56Z,3020000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,301.0,,,,,,,,,,,,,,,,,,
303,PT02M29.00S,2022-02-08T02:03:15.2Z,2,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,38,47,2022-02-08T02:03:15Z,3030000,,,0,,L. Dort Free Throw 2 of 2 (12 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
304,PT02M15.00S,2022-02-08T02:03:30.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,89.04402102496715,53.92156862745098,1610612744,38,49,2022-02-08T02:03:35Z,3040000,20.0,50.0,1,right,K. Looney cutting DUNK (2 PTS) (J. Poole 6 AST),"[1626172, 1629673]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,5.42,Made,,,,,2.0,,,,,,,,,J. Poole,1629673.0,6.0,,,
306,PT01M57.00S,2022-02-08T02:03:48.7Z,2,REGULAR,2pt,Jump Shot,[],1630581,22.552562417871222,43.38235294117647,1610612760,38,49,2022-02-08T02:03:52Z,3060000,33.0,159.0,1,left,MISS J. Giddey 16' pullup Shot,[1630581],1610612760.0,OKC,pullup,,,Giddey,J. Giddey,,,,,16.29,Missed,,,,,,,,,,,,,,,,,,,
307,PT01M55.00S,2022-02-08T02:03:50.7Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,38,49,2022-02-08T02:03:52Z,3070000,,,0,,K. Looney REBOUND (Off:1 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,306.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
308,PT01M49.00S,2022-02-08T02:03:57.1Z,2,REGULAR,3pt,Jump Shot,[],1629673,72.35545335085413,84.80392156862744,1610612744,38,49,2022-02-08T02:04:02Z,3080000,174.0,207.0,1,right,MISS J. Poole 27' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,27.07,Missed,,,,,,,,,,,,,,,,,,,
309,PT01M46.00S,2022-02-08T02:04:00.1Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,38,49,2022-02-08T02:04:02Z,3090000,,,0,,J. Giddey REBOUND (Off:2 Def:6),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,308.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
310,PT01M43.00S,2022-02-08T02:04:04.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626172,,,1610612760,38,49,2022-02-08T02:04:49Z,3100000,,,0,,K. Looney shooting personal FOUL (2 PF) (Dort 2 FT),"[1626172, 1629652]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,,,,,,,,1628487.0,,,,2.0,0.0,Dort,1629652.0,,,,,,
312,PT01M43.00S,2022-02-08T02:04:53.5Z,2,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,39,49,2022-02-08T02:06:28Z,3120000,,,0,,L. Dort Free Throw 1 of 2 (13 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
313,PT01M43.00S,2022-02-08T02:04:58.7Z,2,REGULAR,substitution,out,[],1629603,,,1610612760,39,49,2022-02-08T02:05:02Z,3130000,,,0,,SUB out: M. Diakite,[1629603],1610612760.0,OKC,,,,Diakite,M. Diakite,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M43.00S,2022-02-08T02:04:58.7Z,2,REGULAR,substitution,in,[],1629026,,,1610612760,39,49,2022-02-08T02:05:02Z,3140000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M43.00S,2022-02-08T02:05:14.2Z,2,REGULAR,stoppage,blood rule,[],0,,,1610612760,39,49,2022-02-08T02:05:14Z,3150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M43.00S,2022-02-08T02:04:53.5Z,2,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,39,49,2022-02-08T02:06:28Z,3160000,,,0,,MISS L. Dort Free Throw 2 of 2,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Missed,,,,,,,,,,,,,,,,,,,
317,PT01M41.00S,2022-02-08T02:04:55.5Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,39,49,2022-02-08T02:06:28Z,3170000,,,0,,K. Looney REBOUND (Off:1 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,316.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
318,PT01M29.00S,2022-02-08T02:06:37.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,80.6340341655716,36.27450980392157,1610612744,39,51,2022-02-08T02:20:12Z,3180000,-69.0,130.0,1,right,J. Poole 14' driving floating Jump Shot (7 PTS),[1629673],1610612744.0,GSW,driving floating,,,Poole,J. Poole,,,,,14.65,Made,,,,,7.0,,,,,,,,,,,,,,
319,PT01M16.00S,2022-02-08T02:06:49.6Z,2,REGULAR,3pt,Jump Shot,[],1630544,31.882391590013142,23.03921568627451,1610612760,42,51,2022-02-08T02:06:53Z,3190000,135.0,247.0,1,left,T. Mann 28' 3PT pullup (8 PTS),[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,28.16,Made,,,,,8.0,,,,,,,,,,,,,,
321,PT01M02.00S,2022-02-08T02:07:04.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,90.22667542706965,45.09803921568628,1610612744,42,53,2022-02-08T02:07:09Z,3200000,-25.0,39.0,1,right,K. Looney Layup (4 PTS) (S. Curry 3 AST),"[1626172, 201939]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,4.64,Made,,,,,4.0,,,,,,,,,S. Curry,201939.0,3.0,,,
323,PT00M53.40S,2022-02-08T02:07:14.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,10.463206307490145,43.38235294117647,1610612760,44,53,2022-02-08T02:07:18Z,3220000,33.0,46.0,1,left,J. Giddey driving Layup (6 PTS),[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,5.66,Made,,,,,6.0,,,,,,,,,,,,,,
324,PT00M39.80S,2022-02-08T02:07:30.1Z,2,REGULAR,3pt,Jump Shot,[],203952,85.49605781865965,4.6568627450980395,1610612744,44,53,2022-02-08T02:07:40Z,3230000,-227.0,84.0,1,right,MISS A. Wiggins 24' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,24.17,Missed,,,,,,,,,,,,,,,,,,,
325,PT00M38.30S,2022-02-08T02:07:31.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,44,53,2022-02-08T02:07:40Z,3240000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,324.0,,,,,,,,,,,,,,,,,,
326,PT00M38.30S,2022-02-08T02:07:36.7Z,2,REGULAR,foul,personal,[],1630581,,,1610612744,44,53,2022-02-08T02:07:54Z,3250000,,,0,,J. Giddey loose ball personal FOUL (3 PF),"[1630581, 1629673]",1610612760.0,OKC,loose ball,,,Giddey,J. Giddey,,,,,,,,,,,,1628487.0,,,,3.0,0.0,Poole,1629673.0,,,,,,
328,PT00M25.60S,2022-02-08T02:08:05.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203952,89.30683311432325,3.431372549019608,1610612744,44,56,2022-02-08T02:08:09Z,3270000,-233.0,48.0,1,right,A. Wiggins 3PT  (13 PTS) (J. Poole 7 AST),"[203952, 1629673]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,23.77,Made,,,,,13.0,,,,,,,,,J. Poole,1629673.0,7.0,,,
330,PT00M04.40S,2022-02-08T02:08:29.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629647,9.017739816031538,46.81372549019608,1610612760,46,56,2022-02-08T02:21:13Z,3290000,16.0,32.0,1,left,D. Bazley reverse DUNK (7 PTS) (T. Mann 1 AST),"[1629647, 1630544]",1610612760.0,OKC,reverse,,,Bazley,D. Bazley,,,,,3.6,Made,,,,,7.0,,,,,,,,,T. Mann,1630544.0,1.0,,,
332,PT00M00.00S,2022-02-08T02:08:37.8Z,2,REGULAR,3pt,Jump Shot,[],201939,59.477660972404735,69.36274509803921,1610612744,46,56,2022-02-08T02:08:42Z,3310000,97.0,328.0,1,right,MISS S. Curry 34' running pullup 3PT,[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,34.24,Missed,,,,,,,,,,,,,,,,,,,
333,PT00M00.00S,2022-02-08T02:08:40.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,46,56,2022-02-08T02:08:40Z,3320000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,332.0,,,,,,,,,,,,,,,,,,
334,PT00M00.00S,2022-02-08T02:08:52.9Z,2,REGULAR,period,end,[],0,,,1610612744,46,56,2022-02-08T02:08:52Z,3330000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-02-08T02:23:30.1Z,3,REGULAR,substitution,out,['startperiod'],1629026,,,1610612744,46,56,2022-02-08T02:23:47Z,3340000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-02-08T02:23:30.1Z,3,REGULAR,substitution,out,['startperiod'],1629673,,,1610612744,46,56,2022-02-08T02:23:47Z,3350000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-02-08T02:23:30.1Z,3,REGULAR,substitution,in,['startperiod'],202324,,,1610612744,46,56,2022-02-08T02:23:47Z,3360000,,,0,,SUB in: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-02-08T02:23:30.1Z,3,REGULAR,substitution,in,['startperiod'],202691,,,1610612744,46,56,2022-02-08T02:23:47Z,3370000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2022-02-08T02:24:05.7Z,3,REGULAR,period,start,[],0,,,1610612744,46,56,2022-02-08T02:24:05Z,3380000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT11M46.00S,2022-02-08T02:24:18.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,7.703679369250986,42.40196078431372,1610612744,46,56,2022-02-08T02:24:23Z,3390000,38.0,20.0,1,left,MISS K. Looney cutting Layup,[1626172],1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,4.29,Missed,,,,,,,,,,,,,,,,,,,
341,PT11M43.00S,2022-02-08T02:24:21.8Z,3,REGULAR,rebound,defensive,[],1629647,,,1610612760,46,56,2022-02-08T02:24:23Z,3400000,,,0,,D. Bazley REBOUND (Off:0 Def:4),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,340.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
342,PT11M31.00S,2022-02-08T02:24:33.9Z,3,REGULAR,turnover,lost ball,[],1629652,,,1610612760,46,56,2022-02-08T02:36:05Z,3410000,,,0,,L. Dort lost ball TURNOVER (5 TO),"[1629652, 201939]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,5.0,Curry,201939.0,,,,,,,,,,
343,PT11M31.00S,2022-02-08T02:24:33.9Z,3,REGULAR,steal,,[],201939,,,1610612744,46,56,2022-02-08T02:36:05Z,3420000,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT11M26.00S,2022-02-08T02:24:39.2Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202691,18.74178712220762,36.51960784313725,1610612744,46,58,2022-02-08T02:27:59Z,3430000,67.0,124.0,1,left,K. Thompson 14' step back Jump Shot (6 PTS),[202691],1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,14.09,Made,,,,,6.0,,,,,,,,,,,,,,
345,PT11M05.00S,2022-02-08T02:24:59.7Z,3,REGULAR,3pt,Jump Shot,[],1630581,69.85873850197109,17.15686274509804,1610612760,46,58,2022-02-08T02:25:05Z,3440000,-164.0,231.0,1,right,MISS J. Giddey 28' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,28.32,Missed,,,,,,,,,,,,,,,,,,,
346,PT11M03.00S,2022-02-08T02:25:01.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,46,58,2022-02-08T02:25:05Z,3450000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,345.0,,,,,,,,,,,,,,,,,,
347,PT11M03.00S,2022-02-08T02:25:04.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,46,58,2022-02-08T02:25:04Z,3460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT10M50.00S,2022-02-08T02:25:20.5Z,3,REGULAR,3pt,Jump Shot,[],201939,33.85348226018397,30.88235294117647,1610612744,46,58,2022-02-08T02:25:25Z,3470000,96.0,266.0,1,left,MISS S. Curry 28' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,28.24,Missed,,,,,,,,,,,,,,,,,,,
349,PT10M46.00S,2022-02-08T02:25:24.5Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,46,58,2022-02-08T02:25:25Z,3480000,,,0,,J. Giddey REBOUND (Off:2 Def:7),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,348.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
350,PT10M37.00S,2022-02-08T02:25:33.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,91.93495400788436,56.372549019607845,1610612760,48,58,2022-02-08T02:28:50Z,3490000,32.0,23.0,1,right,D. Bazley driving reverse Layup (9 PTS) (J. Giddey 3 AST),"[1629647, 1630581]",1610612760.0,OKC,driving reverse,,,Bazley,D. Bazley,,,,,3.95,Made,,,,,9.0,,,,,,,,,J. Giddey,1630581.0,3.0,,,
352,PT10M16.00S,2022-02-08T02:25:54.6Z,3,REGULAR,turnover,bad pass,[],203952,,,1610612744,48,58,2022-02-08T02:26:03Z,3510000,,,0,,A. Wiggins bad pass TURNOVER (2 TO),"[203952, 1629652]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,2.0,Dort,1629652.0,,,,,,,,,,
353,PT10M16.00S,2022-02-08T02:25:54.6Z,3,REGULAR,steal,,[],1629652,,,1610612760,48,58,2022-02-08T02:25:56Z,3520000,,,0,,L. Dort STEAL (2 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT10M10.00S,2022-02-08T02:26:00.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629647,91.27792378449409,58.333333333333336,1610612760,48,58,2022-02-08T02:26:25Z,3530000,42.0,29.0,1,right,MISS D. Bazley running Layup,[1629647],1610612760.0,OKC,running,,,Bazley,D. Bazley,,,,,5.11,Missed,,,,,,,,,,,,,,,,,,,
355,PT10M10.00S,2022-02-08T02:26:02.8Z,3,REGULAR,rebound,offensive,[],1629647,,,1610612760,48,58,2022-02-08T02:26:02Z,3540000,,,0,,D. Bazley REBOUND (Off:1 Def:4),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,354.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
356,PT10M10.00S,2022-02-08T02:26:03.4Z,3,REGULAR,foul,personal,['2freethrow'],203490,,,1610612760,48,58,2022-02-08T02:26:10Z,3550000,,,0,,O. Porter Jr. shooting personal FOUL (1 PF) (Bazley 2 FT),"[203490, 1629647]",1610612744.0,GSW,shooting,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,1628487.0,,,,1.0,0.0,Bazley,1629647.0,,,,,,
358,PT10M10.00S,2022-02-08T02:26:33.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629647,,,1610612760,48,58,2022-02-08T02:26:33Z,3570000,,,0,,MISS D. Bazley Free Throw 1 of 2,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
359,PT10M10.00S,2022-02-08T02:26:33.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,48,58,2022-02-08T02:26:33Z,3580000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,358.0,,,,,,,,,,,,,,,,,,
360,PT10M10.00S,2022-02-08T02:26:46.3Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629647,,,1610612760,49,58,2022-02-08T02:26:46Z,3590000,,,0,,D. Bazley Free Throw 2 of 2 (10 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
361,PT09M47.00S,2022-02-08T02:27:12.3Z,3,REGULAR,3pt,Jump Shot,[],202691,34.773324572930356,32.35294117647059,1610612744,49,61,2022-02-08T02:27:16Z,3600000,88.0,274.0,1,left,K. Thompson 28' 3PT  (9 PTS) (S. Curry 4 AST),"[202691, 201939]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,28.82,Made,,,,,9.0,,,,,,,,,S. Curry,201939.0,4.0,,,
