actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
451,PT01M41.00S,2022-04-04T00:41:33.6Z,3,REGULAR,steal,,[],1628470,,,1610612756,75,67,2022-04-04T00:41:35Z,4420000,,,0,,T. Craig STEAL (3 STL),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
452,PT01M33.00S,2022-04-04T00:41:41.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202687,91.40932982917214,53.67647058823529,1610612756,75,69,2022-04-04T00:41:44Z,4430000,18.0,28.0,1,right,B. Biyombo Layup (6 PTS) (C. Payne 2 AST),"[202687, 1626166]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,3.38,Made,,,,,6.0,C. Payne,1626166.0,2.0,,,,,,,,,,
454,PT01M27.00S,2022-04-04T00:41:47.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630526,8.886333771353483,47.794117647058826,1610612760,77,69,2022-04-04T00:41:51Z,4450000,11.0,31.0,1,left,J. Robinson-Earl DUNK (14 PTS) (A. Pokusevski 4 AST),"[1630526, 1630197]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,3.29,Made,,,,,14.0,A. Pokusevski,1630197.0,4.0,,,,,,,,,,
456,PT01M10.00S,2022-04-04T00:42:04.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,91.27792378449409,40.931372549019606,1610612756,77,69,2022-04-04T00:42:08Z,4470000,-45.0,29.0,1,right,MISS C. Payne driving Layup,[1626166],1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,5.41,Missed,,,,,,,,,,,,,,,,,,
457,PT01M10.00S,2022-04-04T00:42:04.2Z,3,REGULAR,rebound,offensive,[],202687,,,1610612756,77,69,2022-04-04T00:42:08Z,4480000,,,0,,B. Biyombo REBOUND (Off:1 Def:4),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,456.0,5.0,4.0,1.0,,,,,,,,,,,,,,
458,PT01M10.00S,2022-04-04T00:42:07.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629658,,,1610612756,77,69,2022-04-04T00:42:17Z,4490000,,,0,,J. Hoard shooting personal FOUL (1 PF) (Biyombo 2 FT),"[1629658, 202687]",1610612760.0,OKC,shooting,,,Hoard,J. Hoard,,,,,,,,,,,,,,,202035.0,,1.0,0.0,Biyombo,202687.0,,,,
460,PT01M10.00S,2022-04-04T00:42:30.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],202687,,,1610612756,77,69,2022-04-04T00:42:30Z,4510000,,,0,,MISS B. Biyombo Free Throw 1 of 2,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,Missed,,,,,,,,,,,,,,,,,,
461,PT01M10.00S,2022-04-04T00:42:30.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,77,69,2022-04-04T00:42:30Z,4520000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,460.0,,,,,,,,,,,,,,,,,
462,PT01M10.00S,2022-04-04T00:42:49.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],202687,,,1610612756,77,70,2022-04-04T00:42:49Z,4530000,,,0,,B. Biyombo Free Throw 2 of 2 (7 PTS),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
463,PT00M54.40S,2022-04-04T00:43:07.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630846,9.280551905387648,57.84313725490197,1610612760,79,70,2022-04-04T00:43:14Z,4540000,-39.0,35.0,1,left,O. Sarr reverse Layup (8 PTS) (A. Pokusevski 5 AST),"[1630846, 1630197]",1610612760.0,OKC,reverse,,,Sarr,O. Sarr,,,,,5.24,Made,,,,,8.0,A. Pokusevski,1630197.0,5.0,,,,,,,,,,
465,PT00M43.80S,2022-04-04T00:43:33.1Z,3,REGULAR,3pt,Jump Shot,[],1629661,93.77463863337714,97.54901960784314,1610612756,79,73,2022-04-04T00:43:37Z,4560000,238.0,6.0,1,right,C. Johnson 3PT  (8 PTS) (C. Payne 3 AST),"[1629661, 1626166]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,23.78,Made,,,,,8.0,C. Payne,1626166.0,3.0,,,,,,,,,,
467,PT00M33.70S,2022-04-04T00:43:48.9Z,3,REGULAR,foul,personal,[],1626166,,,1610612760,79,73,2022-04-04T00:43:53Z,4580000,,,0,,C. Payne personal FOUL (1 PF),"[1626166, 1630197]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,1155.0,,1.0,0.0,Pokusevski,1630197.0,,,,
469,PT00M29.30S,2022-04-04T00:44:12.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630846,9.937582128777924,44.6078431372549,1610612760,81,73,2022-04-04T00:44:17Z,4600000,27.0,41.0,1,left,O. Sarr cutting DUNK (10 PTS) (A. Pokusevski 6 AST),"[1630846, 1630197]",1610612760.0,OKC,cutting,,,Sarr,O. Sarr,,,,,4.9,Made,,,,,10.0,A. Pokusevski,1630197.0,6.0,,,,,,,,,,
471,PT00M08.80S,2022-04-04T00:44:36.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,86.02168199737189,41.66666666666667,1610612756,81,75,2022-04-04T00:44:39Z,4620000,-42.0,79.0,1,right,C. Payne 8' floating Jump Shot (5 PTS),[1626166],1610612756.0,PHX,floating,,,Payne,C. Payne,,,,,8.92,Made,,,,,5.0,,,,,,,,,,,,,
472,PT00M02.00S,2022-04-04T00:44:46.4Z,3,REGULAR,3pt,Jump Shot,[],1630197,33.327858081471746,62.745098039215684,1610612760,84,75,2022-04-04T00:44:50Z,4630000,-64.0,261.0,1,left,A. Pokusevski 26' 3PT running pullup (10 PTS),[1630197],1610612760.0,OKC,running pullup,,,Pokusevski,A. Pokusevski,,,,,26.85,Made,,,,,10.0,,,,,,,,,,,,,
473,PT00M00.00S,2022-04-04T00:45:01.7Z,3,REGULAR,period,end,[],0,,,1610612756,84,75,2022-04-04T00:45:01Z,4640000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2022-04-04T00:46:54.3Z,4,REGULAR,substitution,out,['startperiod'],1630526,,,1610612756,84,75,2022-04-04T00:47:08Z,4650000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2022-04-04T00:46:54.3Z,4,REGULAR,substitution,out,['startperiod'],202687,,,1610612756,84,75,2022-04-04T00:47:08Z,4660000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2022-04-04T00:46:54.3Z,4,REGULAR,substitution,in,['startperiod'],1629676,,,1610612756,84,75,2022-04-04T00:47:08Z,4670000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2022-04-04T00:46:54.3Z,4,REGULAR,substitution,in,['startperiod'],201580,,,1610612756,84,75,2022-04-04T00:47:08Z,4680000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2022-04-04T00:47:38.8Z,4,REGULAR,period,start,[],0,,,1610612756,84,75,2022-04-04T00:47:38Z,4690000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT11M51.00S,2022-04-04T00:47:47.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,92.19776609724047,44.85294117647059,1610612756,84,75,2022-04-04T00:47:51Z,4700000,-26.0,21.0,1,right,MISS C. Payne driving Layup - blocked,"[1626166, 1630846]",1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,3.31,Missed,,,,,,,,,,,,,,,,,Sarr,1630846.0
480,PT11M51.00S,2022-04-04T00:47:47.0Z,4,REGULAR,block,,[],1630846,,,1610612756,84,75,2022-04-04T00:47:50Z,4710000,,,0,,O. Sarr BLOCK (2 BLK),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,
481,PT11M48.00S,2022-04-04T00:47:50.0Z,4,REGULAR,rebound,defensive,[],1629676,,,1610612760,84,75,2022-04-04T00:47:51Z,4720000,,,0,,I. Roby REBOUND (Off:0 Def:4),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,479.0,4.0,4.0,0.0,,,,,,,,,,,,,,
482,PT11M40.00S,2022-04-04T00:47:58.2Z,4,REGULAR,3pt,Jump Shot,[],1630197,36.87582128777924,49.01960784313725,1610612760,87,75,2022-04-04T00:48:02Z,4730000,5.0,294.0,1,left,A. Pokusevski 29' 3PT  (13 PTS) (J. Hoard 1 AST),"[1630197, 1629658]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,29.41,Made,,,,,13.0,J. Hoard,1629658.0,1.0,,,,,,,,,,
484,PT11M28.00S,2022-04-04T00:48:09.5Z,4,REGULAR,3pt,Jump Shot,[],1628470,91.27792378449409,3.9215686274509802,1610612756,87,75,2022-04-04T00:48:17Z,4750000,-230.0,29.0,1,right,MISS T. Craig 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,23.23,Missed,,,,,,,,,,,,,,,,,,
485,PT11M23.00S,2022-04-04T00:48:14.5Z,4,REGULAR,rebound,defensive,[],1630197,,,1610612760,87,75,2022-04-04T00:48:17Z,4760000,,,0,,A. Pokusevski REBOUND (Off:0 Def:6),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,484.0,6.0,6.0,0.0,,,,,,,,,,,,,,
486,PT11M16.00S,2022-04-04T00:48:21.3Z,4,REGULAR,3pt,Jump Shot,[],1630846,33.459264126149804,51.9607843137255,1610612760,90,75,2022-04-04T00:48:26Z,4770000,-10.0,262.0,1,left,O. Sarr 26' 3PT  (13 PTS) (A. Pokusevski 7 AST),"[1630846, 1630197]",1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,26.22,Made,,,,,13.0,A. Pokusevski,1630197.0,7.0,,,,,,,,,,
488,PT11M16.00S,2022-04-04T00:48:27.9Z,4,REGULAR,foul,personal,['1freethrow'],1629661,,,1610612760,90,75,2022-04-04T00:48:34Z,4790000,,,0,,C. Johnson shooting personal FOUL (2 PF) (Sarr 1 FT),"[1629661, 1630846]",1610612756.0,PHX,shooting,,,Johnson,C. Johnson,,,,,,,,,,,,,,,202035.0,,2.0,0.0,Sarr,1630846.0,,,,
490,PT11M16.00S,2022-04-04T00:48:50.3Z,4,REGULAR,freethrow,1 of 1,[],1630846,,,1610612760,91,75,2022-04-04T00:48:50Z,4810000,,,0,,O. Sarr Free Throw 1 of 1 (14 PTS),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
491,PT11M08.00S,2022-04-04T00:49:05.2Z,4,REGULAR,3pt,Jump Shot,[],1629013,88.12417871222075,97.05882352941177,1610612756,91,75,2022-04-04T00:49:09Z,4820000,235.0,59.0,1,right,MISS L. Shamet 24' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,24.26,Missed,,,,,,,,,,,,,,,,,,
492,PT11M05.00S,2022-04-04T00:49:08.2Z,4,REGULAR,rebound,defensive,[],1630197,,,1610612760,91,75,2022-04-04T00:49:09Z,4830000,,,0,,A. Pokusevski REBOUND (Off:0 Def:7),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,491.0,7.0,7.0,0.0,,,,,,,,,,,,,,
493,PT10M56.00S,2022-04-04T00:49:17.4Z,4,REGULAR,turnover,bad pass,[],1630197,,,1610612760,91,75,2022-04-04T00:49:21Z,4840000,,,0,,A. Pokusevski bad pass TURNOVER (6 TO),"[1630197, 1626166]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,6.0,,,,,Payne,1626166.0,,
494,PT10M56.00S,2022-04-04T00:49:17.4Z,4,REGULAR,steal,,[],1626166,,,1610612756,91,75,2022-04-04T00:49:19Z,4850000,,,0,,C. Payne STEAL (2 STL),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
495,PT10M50.00S,2022-04-04T00:49:23.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,92.06636005256242,95.09803921568627,1610612756,91,75,2022-04-04T00:49:27Z,4860000,225.0,22.0,1,right,MISS C. Johnson 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,22.66,Missed,,,,,,,,,,,,,,,,,,
496,PT10M48.00S,2022-04-04T00:49:26.3Z,4,REGULAR,rebound,offensive,[],1628470,,,1610612756,91,75,2022-04-04T00:49:26Z,4870000,,,0,,T. Craig REBOUND (Off:1 Def:0),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,495.0,1.0,0.0,1.0,,,,,,,,,,,,,,
497,PT10M47.00S,2022-04-04T00:49:28.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629661,93.64323258869908,55.88235294117647,1610612756,91,77,2022-04-04T00:49:32Z,4880000,29.0,7.0,1,right,C. Johnson Layup (10 PTS) (T. Craig 1 AST),"[1629661, 1628470]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,3.03,Made,,,,,10.0,T. Craig,1628470.0,1.0,,,,,,,,,,
499,PT10M47.00S,2022-04-04T00:49:30.3Z,4,REGULAR,foul,personal,['1freethrow'],1630197,,,1610612756,91,77,2022-04-04T00:49:35Z,4900000,,,0,,A. Pokusevski shooting personal FOUL (4 PF) (Johnson 1 FT),"[1630197, 1629661]",1610612760.0,OKC,shooting,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,202035.0,,4.0,0.0,Johnson,1629661.0,,,,
501,PT10M47.00S,2022-04-04T00:49:52.4Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1629661,,,1610612756,91,78,2022-04-04T00:49:52Z,4920000,,,0,,C. Johnson Free Throw 1 of 1 (11 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
502,PT10M31.00S,2022-04-04T00:50:10.2Z,4,REGULAR,2pt,Jump Shot,[],1630846,20.844283837056505,37.254901960784316,1610612760,93,78,2022-04-04T00:50:15Z,4930000,64.0,143.0,1,left,O. Sarr 15' Jump Shot (16 PTS) (A. Pokusevski 8 AST),"[1630846, 1630197]",1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,15.69,Made,,,,,16.0,A. Pokusevski,1630197.0,8.0,,,,,,,,,,
504,PT10M17.00S,2022-04-04T00:50:24.8Z,4,REGULAR,turnover,out-of-bounds,[],1629661,,,1610612756,93,78,2022-04-04T00:50:31Z,4950000,,,0,,C. Johnson lost ball out-of-bounds TURNOVER (3 TO),[1629661],1610612756.0,PHX,lost ball,,,Johnson,C. Johnson,,,,,,,,,,,,,,,1155.0,3.0,,,,,,,,
505,PT09M54.00S,2022-04-04T00:50:51.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630322,9.017739816031538,34.068627450980394,1610612760,95,78,2022-04-04T00:50:56Z,4960000,80.0,32.0,1,left,L. Waters III 8' driving floating bank Jump Shot (10 PTS),[1630322],1610612760.0,OKC,driving floating bank,,,Waters III,L. Waters III,,,,,8.6,Made,,,,,10.0,,,,,,,,,,,,,
506,PT09M47.00S,2022-04-04T00:51:00.7Z,4,REGULAR,foul,personal,[],1630197,,,1610612756,95,78,2022-04-04T00:54:25Z,4970000,,,0,,A. Pokusevski personal FOUL (5 PF),"[1630197, 1626166]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,202035.0,,5.0,0.0,Payne,1626166.0,,,,
508,PT09M47.00S,2022-04-04T00:51:09.5Z,4,REGULAR,substitution,out,[],1630846,,,1610612756,95,78,2022-04-04T00:51:30Z,4990000,,,0,,SUB out: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,
509,PT09M47.00S,2022-04-04T00:51:09.5Z,4,REGULAR,substitution,out,[],1628470,,,1610612756,95,78,2022-04-04T00:51:30Z,5000000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
510,PT09M47.00S,2022-04-04T00:51:09.5Z,4,REGULAR,substitution,out,[],1626166,,,1610612756,95,78,2022-04-04T00:51:30Z,5010000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
511,PT09M47.00S,2022-04-04T00:51:09.5Z,4,REGULAR,substitution,in,[],1630598,,,1610612756,95,78,2022-04-04T00:51:30Z,5020000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
512,PT09M47.00S,2022-04-04T00:51:09.5Z,4,REGULAR,substitution,in,[],101108,,,1610612756,95,78,2022-04-04T00:51:30Z,5030000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
513,PT09M47.00S,2022-04-04T00:51:09.5Z,4,REGULAR,substitution,in,[],1628969,,,1610612756,95,78,2022-04-04T00:51:30Z,5040000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
514,PT09M39.00S,2022-04-04T00:51:35.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,80.6340341655716,44.85294117647059,1610612756,95,80,2022-04-04T00:51:40Z,5050000,-26.0,130.0,1,right,M. Bridges 13' pullup Jump Shot (18 PTS),[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,13.2,Made,,,,,18.0,,,,,,,,,,,,,
515,PT09M28.00S,2022-04-04T00:51:51.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,6.521024967148489,57.35294117647059,1610612760,97,80,2022-04-04T00:51:56Z,5060000,-37.0,9.0,1,left,A. Wiggins alley-oop Layup (15 PTS) (A. Pokusevski 9 AST),"[1630598, 1630197]",1610612760.0,OKC,alley-oop,,,Wiggins,A. Wiggins,,,,,3.78,Made,,,,,15.0,A. Pokusevski,1630197.0,9.0,,,,,,,,,,
517,PT09M19.00S,2022-04-04T00:52:00.6Z,4,REGULAR,3pt,Jump Shot,[],1628969,68.54467805519053,32.35294117647059,1610612756,97,80,2022-04-04T00:52:06Z,5080000,-88.0,243.0,1,right,MISS M. Bridges 25' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,
518,PT09M16.00S,2022-04-04T00:52:03.6Z,4,REGULAR,rebound,defensive,[],1630197,,,1610612760,97,80,2022-04-04T00:52:06Z,5090000,,,0,,A. Pokusevski REBOUND (Off:0 Def:8),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,517.0,8.0,8.0,0.0,,,,,,,,,,,,,,
519,PT09M11.00S,2022-04-04T00:52:09.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629676,6.915243101182654,55.88235294117647,1610612760,97,80,2022-04-04T00:52:15Z,5100000,-29.0,13.0,1,left,MISS I. Roby Layup,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,3.19,Missed,,,,,,,,,,,,,,,,,,
520,PT09M07.00S,2022-04-04T00:52:13.0Z,4,REGULAR,rebound,offensive,[],1630322,,,1610612760,97,80,2022-04-04T00:52:13Z,5110000,,,0,,L. Waters III REBOUND (Off:2 Def:2),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,519.0,4.0,2.0,2.0,,,,,,,,,,,,,,
521,PT08M56.00S,2022-04-04T00:52:24.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630322,19.398817345597898,93.62745098039215,1610612760,97,80,2022-04-04T00:52:29Z,5120000,-218.0,130.0,1,left,MISS L. Waters III 25' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,
522,PT08M54.00S,2022-04-04T00:52:26.5Z,4,REGULAR,rebound,offensive,[],1629658,,,1610612760,97,80,2022-04-04T00:52:36Z,5130000,,,0,,J. Hoard REBOUND (Off:2 Def:1),[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,521.0,3.0,1.0,2.0,,,,,,,,,,,,,,
523,PT08M54.00S,2022-04-04T00:52:37.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612760,97,80,2022-04-04T00:53:51Z,5140000,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT08M31.00S,2022-04-04T00:53:03.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629661,92.46057818659659,55.392156862745104,1610612756,97,80,2022-04-04T00:53:07Z,5150000,27.0,18.0,1,right,MISS C. Johnson Layup,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,3.27,Missed,,,,,,,,,,,,,,,,,,
525,PT08M29.00S,2022-04-04T00:53:05.6Z,4,REGULAR,rebound,defensive,[],1629676,,,1610612760,97,80,2022-04-04T00:53:07Z,5160000,,,0,,I. Roby REBOUND (Off:0 Def:5),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,524.0,5.0,5.0,0.0,,,,,,,,,,,,,,
526,PT08M26.00S,2022-04-04T00:53:09.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630322,13.222733245729303,2.941176470588235,1610612760,97,80,2022-04-04T00:53:19Z,5170000,235.0,72.0,1,left,MISS L. Waters III 24' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,24.6,Missed,,,,,,,,,,,,,,,,,,
527,PT08M23.00S,2022-04-04T00:53:12.3Z,4,REGULAR,rebound,offensive,[],1629676,,,1610612760,97,80,2022-04-04T00:53:12Z,5180000,,,0,,I. Roby REBOUND (Off:1 Def:5),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,526.0,6.0,5.0,1.0,,,,,,,,,,,,,,
528,PT08M22.00S,2022-04-04T00:53:14.6Z,4,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612760,97,80,2022-04-04T00:53:19Z,5190000,,,0,,C. Johnson shooting personal FOUL (3 PF) (Roby 2 FT),"[1629661, 1629676]",1610612756.0,PHX,shooting,,,Johnson,C. Johnson,,,,,,,,,,,,,,,1148.0,,3.0,0.0,Roby,1629676.0,,,,
530,PT08M22.00S,2022-04-04T00:53:41.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629676,,,1610612760,97,80,2022-04-04T00:53:41Z,5210000,,,0,,MISS I. Roby Free Throw 1 of 2,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,Missed,,,,,,,,,,,,,,,,,,
531,PT08M22.00S,2022-04-04T00:53:41.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,97,80,2022-04-04T00:53:41Z,5220000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,530.0,,,,,,,,,,,,,,,,,
532,PT08M22.00S,2022-04-04T00:53:43.0Z,4,REGULAR,substitution,out,[],1630322,,,1610612760,97,80,2022-04-04T00:54:02Z,5230000,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M22.00S,2022-04-04T00:53:43.0Z,4,REGULAR,substitution,out,[],1630197,,,1610612760,97,80,2022-04-04T00:54:02Z,5240000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M22.00S,2022-04-04T00:53:43.0Z,4,REGULAR,substitution,out,[],201580,,,1610612760,97,80,2022-04-04T00:54:02Z,5250000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M22.00S,2022-04-04T00:53:43.0Z,4,REGULAR,substitution,in,[],1630177,,,1610612760,97,80,2022-04-04T00:54:02Z,5260000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M22.00S,2022-04-04T00:53:43.0Z,4,REGULAR,substitution,in,[],1630249,,,1610612760,97,80,2022-04-04T00:54:02Z,5270000,,,0,,SUB in: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M22.00S,2022-04-04T00:53:43.0Z,4,REGULAR,substitution,in,[],1628470,,,1610612760,97,80,2022-04-04T00:54:02Z,5280000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M22.00S,2022-04-04T00:54:05.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629676,,,1610612760,98,80,2022-04-04T00:54:05Z,5290000,,,0,,I. Roby Free Throw 2 of 2 (8 PTS),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
539,PT08M15.00S,2022-04-04T00:54:22.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,81.2910643889619,43.872549019607845,1610612756,98,82,2022-04-04T00:54:25Z,5300000,-31.0,123.0,1,right,C. Paul 12' pullup Jump Shot (11 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,12.71,Made,,,,,11.0,,,,,,,,,,,,,
540,PT07M53.00S,2022-04-04T00:54:43.0Z,4,REGULAR,3pt,Jump Shot,[],1630177,10.068988173455978,2.941176470588235,1610612760,98,82,2022-04-04T00:54:47Z,5310000,235.0,42.0,1,left,MISS T. Maledon 3PT,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,23.9,Missed,,,,,,,,,,,,,,,,,,
541,PT07M49.00S,2022-04-04T00:54:47.0Z,4,REGULAR,rebound,defensive,[],1629013,,,1610612756,98,82,2022-04-04T00:54:47Z,5320000,,,0,,L. Shamet REBOUND (Off:0 Def:7),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,540.0,7.0,7.0,0.0,,,,,,,,,,,,,,
