actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
462,PT05M25.00S,2022-01-08T02:38:03.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627752,12.828515111695138,46.32352941176471,1610612750,70,91,2022-01-08T02:38:10Z,4510000,18.0,68.0,1,left,MISS T. Prince 7' driving Layup,[1627752],1610612750.0,MIN,driving,,,Prince,T. Prince,,,,,,,,,,,,,Missed,,7.05,,,,,,,,,,
463,PT05M21.00S,2022-01-08T02:38:07.5Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,70,91,2022-01-08T02:38:10Z,4520000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,462.0,3.0,3.0,0.0,,,,,,
464,PT05M21.00S,2022-01-08T02:38:08.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,89.56964520367937,53.431372549019606,1610612760,72,91,2022-01-08T02:39:29Z,4530000,17.0,46.0,1,right,J. Giddey running reverse Layup (8 PTS) (S. Gilgeous-Alexander 5 AST),"[1630581, 1628983]",1610612760.0,OKC,running reverse,,,Giddey,J. Giddey,,,,,,,,,,,,,Made,8.0,4.86,,,,,S. Gilgeous-Alexander,1628983.0,5.0,,,
466,PT04M57.00S,2022-01-08T02:38:32.5Z,3,REGULAR,3pt,Jump Shot,[],1630162,26.62614980289093,84.55882352941177,1610612750,72,91,2022-01-08T02:40:10Z,4550000,-173.0,198.0,1,left,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,,,,,,,,,Missed,,26.26,,,,,,,,,,
467,PT04M54.00S,2022-01-08T02:38:34.7Z,3,REGULAR,rebound,offensive,[],1629020,,,1610612750,72,91,2022-01-08T02:38:34Z,4560000,,,0,,J. Vanderbilt REBOUND (Off:4 Def:7),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,466.0,11.0,7.0,4.0,,,,,,
468,PT04M52.00S,2022-01-08T02:38:36.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,13.091327201051248,2.941176470588235,1610612750,72,91,2022-01-08T02:38:43Z,4570000,235.0,71.0,1,left,MISS M. Beasley 24' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,Missed,,24.57,,,,,,,,,,
469,PT04M50.00S,2022-01-08T02:38:38.9Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,72,91,2022-01-08T02:38:43Z,4580000,,,0,,J. Giddey REBOUND (Off:1 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,468.0,5.0,4.0,1.0,,,,,,
470,PT04M47.00S,2022-01-08T02:38:45.9Z,3,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612760,72,91,2022-01-08T02:39:10Z,4590000,,,0,,J. Vanderbilt shooting personal FOUL (2 PF) (Bazley 2 FT),"[1629020, 1629647]",1610612750.0,MIN,shooting,,,Vanderbilt,J. Vanderbilt,,,,,,,,1627534.0,2.0,0.0,Bazley,1629647.0,,,,,,,,,,,,,
472,PT04M47.00S,2022-01-08T02:39:20.0Z,3,REGULAR,freethrow,1 of 2,[],1629647,,,1610612760,72,91,2022-01-08T02:39:20Z,4610000,,,0,,MISS D. Bazley Free Throw 1 of 2,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,Missed,,,,,,,,,,,,
473,PT04M47.00S,2022-01-08T02:39:20.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,72,91,2022-01-08T02:39:20Z,4620000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,472.0,,,,,,,,,
474,PT04M47.00S,2022-01-08T02:39:20.8Z,3,REGULAR,substitution,out,[],1630581,,,1610612760,72,91,2022-01-08T02:39:29Z,4630000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT04M47.00S,2022-01-08T02:39:20.8Z,3,REGULAR,substitution,out,[],1630162,,,1610612760,72,91,2022-01-08T02:39:29Z,4640000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT04M47.00S,2022-01-08T02:39:20.8Z,3,REGULAR,substitution,out,[],1629020,,,1610612760,72,91,2022-01-08T02:39:29Z,4650000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT04M47.00S,2022-01-08T02:39:20.8Z,3,REGULAR,substitution,in,[],1629026,,,1610612760,72,91,2022-01-08T02:39:29Z,4660000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT04M47.00S,2022-01-08T02:39:20.8Z,3,REGULAR,substitution,in,[],1629006,,,1610612760,72,91,2022-01-08T02:39:29Z,4670000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT04M47.00S,2022-01-08T02:39:20.8Z,3,REGULAR,substitution,in,[],1629669,,,1610612760,72,91,2022-01-08T02:39:29Z,4680000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT04M47.00S,2022-01-08T02:39:45.0Z,3,REGULAR,freethrow,2 of 2,[],1629647,,,1610612760,73,91,2022-01-08T02:39:45Z,4690000,,,0,,D. Bazley Free Throw 2 of 2 (3 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,
481,PT04M30.00S,2022-01-08T02:40:09.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,14.536793692509855,39.950980392156865,1610612750,73,93,2022-01-08T02:41:16Z,4700000,50.0,84.0,1,left,K. Towns 9' Layup (19 PTS) (T. Prince 3 AST),"[1626157, 1627752]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,Made,19.0,9.79,,,,,T. Prince,1627752.0,3.0,,,
483,PT04M30.00S,2022-01-08T02:40:13.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629026,,,1610612750,73,93,2022-01-08T02:40:26Z,4720000,,,0,,K. Williams shooting personal FOUL (2 PF) (Towns 1 FT),"[1629026, 1626157]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,,,,201639.0,2.0,0.0,Towns,1626157.0,,,,,,,,,,,,,
485,PT04M30.00S,2022-01-08T02:40:40.1Z,3,REGULAR,freethrow,1 of 1,[],1626157,,,1610612750,73,93,2022-01-08T02:40:44Z,4740000,,,0,,MISS K. Towns Free Throw 1 of 1,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,Missed,,,,,,,,,,,,
486,PT04M24.00S,2022-01-08T02:40:46.1Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,73,93,2022-01-08T02:40:44Z,4750000,,,0,,A. Wiggins REBOUND (Off:1 Def:3),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,485.0,4.0,3.0,1.0,,,,,,
487,PT04M21.00S,2022-01-08T02:40:50.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,73,93,2022-01-08T02:40:50Z,4760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT04M21.00S,2022-01-08T02:41:07.8Z,3,REGULAR,foul,offensive,['inpenalty'],1629647,,,1610612760,73,93,2022-01-08T02:49:07Z,4770000,,,0,,D. Bazley offensive FOUL (1 PF),"[1629647, 1629006]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,201639.0,1.0,0.0,Okogie,1629006.0,,,,,,,,,,,,,
490,PT04M21.00S,2022-01-08T02:41:07.8Z,3,REGULAR,turnover,offensive foul,[],1629647,,,1610612760,73,93,2022-01-08T02:49:07Z,4790000,,,0,,D. Bazley offensive foul TURNOVER (1 TO),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,1.0,,,201639.0,,,,,,,,,,,,,,,,,
491,PT04M21.00S,2022-01-08T02:41:41.4Z,3,REGULAR,instantreplay,request,[],0,,,1610612750,73,93,2022-01-08T02:44:24Z,4800000,,,0,,,[],,,,,,,,,,,,,,,201639.0,,,,,,,,,,,,,,,,,Common Foul to Flagrant 1
492,PT04M21.00S,2022-01-08T02:45:02.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629647,,,1610612750,73,93,2022-01-08T02:45:13Z,4810000,,,0,,D. Bazley flagrant-type-1 personal FOUL (2 PF) (Okogie 2 FT),"[1629647, 1629006]",1610612760.0,OKC,flagrant-type-1,,,Bazley,D. Bazley,,,,,,,,201639.0,2.0,0.0,Okogie,1629006.0,,,,,,,,,,,,,
494,PT04M21.00S,2022-01-08T02:45:14.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629006,,,1610612750,73,94,2022-01-08T02:45:14Z,4830000,,,0,,J. Okogie flagrant Free Throw 1 of 2 (7 PTS),[1629006],1610612750.0,MIN,flagrant,,,Okogie,J. Okogie,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,
495,PT04M21.00S,2022-01-08T02:45:14.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629006,,,1610612750,73,95,2022-01-08T02:45:14Z,4840000,,,0,,J. Okogie flagrant Free Throw 2 of 2 (8 PTS),[1629006],1610612750.0,MIN,flagrant,,,Okogie,J. Okogie,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,
496,PT04M09.00S,2022-01-08T02:45:27.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,27.94021024967148,81.12745098039215,1610612750,73,95,2022-01-08T02:45:33Z,4850000,-156.0,210.0,1,left,MISS M. Beasley 26' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,Missed,,26.14,,,,,,,,,,
497,PT04M06.00S,2022-01-08T02:45:30.9Z,3,REGULAR,rebound,defensive,[],1629026,,,1610612760,73,95,2022-01-08T02:45:33Z,4860000,,,0,,K. Williams REBOUND (Off:2 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,496.0,4.0,2.0,2.0,,,,,,
498,PT03M59.00S,2022-01-08T02:45:37.1Z,3,REGULAR,turnover,lost ball,[],1629647,,,1610612760,73,95,2022-01-08T02:45:42Z,4870000,,,0,,D. Bazley lost ball TURNOVER (2 TO),"[1629647, 1629669]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,2.0,Nowell,1629669.0,,,,,,,,,,,,,,,,,,
499,PT03M59.00S,2022-01-08T02:45:37.1Z,3,REGULAR,steal,,[],1629669,,,1610612750,73,95,2022-01-08T02:48:23Z,4880000,,,0,,J. Nowell STEAL (1 STL),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT03M55.00S,2022-01-08T02:45:41.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627736,10.33180026281209,41.66666666666667,1610612750,73,97,2022-01-08T02:45:48Z,4890000,42.0,45.0,1,left,M. Beasley 6' running Layup (2 PTS) (J. Nowell 3 AST),"[1627736, 1629669]",1610612750.0,MIN,running,,,Beasley,M. Beasley,,,,,,,,,,,,,Made,2.0,6.11,,,,,J. Nowell,1629669.0,3.0,,,
502,PT03M40.00S,2022-01-08T02:45:55.9Z,3,REGULAR,turnover,bad pass,[],1628983,,,1610612760,73,97,2022-01-08T02:45:59Z,4910000,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (4 TO),"[1628983, 1627752]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,4.0,Prince,1627752.0,,,,,,,,,,,,,,,,,,
503,PT03M40.00S,2022-01-08T02:45:55.9Z,3,REGULAR,steal,,[],1627752,,,1610612750,73,97,2022-01-08T02:45:57Z,4920000,,,0,,T. Prince STEAL (1 STL),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT03M20.00S,2022-01-08T02:46:16.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629669,32.40801576872536,27.696078431372552,1610612750,73,100,2022-01-08T02:49:58Z,4930000,112.0,252.0,1,left,J. Nowell 27' 3PT pullup (7 PTS),[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,,,,,,,,,Made,7.0,27.57,,,,,,,,,,
505,PT02M55.00S,2022-01-08T02:46:41.3Z,3,REGULAR,3pt,Jump Shot,[],1630598,67.49342969776609,26.225490196078432,1610612760,73,100,2022-01-08T02:46:46Z,4940000,-119.0,253.0,1,right,MISS A. Wiggins 27' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,Missed,,27.96,,,,,,,,,,
506,PT02M52.00S,2022-01-08T02:46:44.3Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,73,100,2022-01-08T02:46:46Z,4950000,,,0,,K. Towns REBOUND (Off:0 Def:7),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,505.0,7.0,7.0,0.0,,,,,,
507,PT02M46.00S,2022-01-08T02:46:53.7Z,3,REGULAR,violation,kicked ball,[],1629647,,,1610612750,73,100,2022-01-08T02:51:17Z,4960000,,,0,,D. Bazley kicked ball VIOLATION,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,201639.0,,,,,,,,,,,,,,,,,
508,PT02M46.00S,2022-01-08T02:47:09.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612750,73,100,2022-01-08T02:47:09Z,4970000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT02M46.00S,2022-01-08T02:49:19.8Z,3,REGULAR,substitution,out,[],1629647,,,1610612750,73,100,2022-01-08T02:49:33Z,4980000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT02M46.00S,2022-01-08T02:49:19.8Z,3,REGULAR,substitution,in,[],203488,,,1610612750,73,100,2022-01-08T02:49:33Z,4990000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT02M39.00S,2022-01-08T02:49:55.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,17.296320630749015,41.66666666666667,1610612750,73,100,2022-01-08T02:50:00Z,5000000,42.0,110.0,1,left,MISS J. Nowell 11' pullup Shot,[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,,,,,,,,,Missed,,11.77,,,,,,,,,,
512,PT02M35.00S,2022-01-08T02:49:59.4Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,73,100,2022-01-08T02:50:00Z,5010000,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,511.0,3.0,3.0,0.0,,,,,,
513,PT02M24.00S,2022-01-08T02:50:09.5Z,3,REGULAR,3pt,Jump Shot,[],203488,63.9454664914586,50.0,1610612760,73,100,2022-01-08T02:50:14Z,5020000,0.0,286.0,1,right,MISS M. Muscala 28' 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,Missed,,28.64,,,,,,,,,,
514,PT02M21.00S,2022-01-08T02:50:12.5Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,73,100,2022-01-08T02:50:14Z,5030000,,,0,,K. Towns REBOUND (Off:0 Def:8),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,513.0,8.0,8.0,0.0,,,,,,
515,PT02M12.00S,2022-01-08T02:50:26.3Z,3,REGULAR,foul,offensive,[],1626157,,,1610612750,73,100,2022-01-08T02:50:34Z,5040000,,,0,,K. Towns offensive FOUL (4 PF),"[1626157, 1629652]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,201639.0,4.0,0.0,Dort,1629652.0,,,,,,,,,,,,,
517,PT02M12.00S,2022-01-08T02:50:26.3Z,3,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,73,100,2022-01-08T02:50:26Z,5060000,,,0,,K. Towns offensive foul TURNOVER (4 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,4.0,,,201639.0,,,,,,,,,,,,,,,,,
518,PT02M12.00S,2022-01-08T02:50:42.0Z,3,REGULAR,substitution,out,[],1629652,,,1610612760,73,100,2022-01-08T02:50:48Z,5070000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT02M12.00S,2022-01-08T02:50:42.0Z,3,REGULAR,substitution,in,[],1630197,,,1610612760,73,100,2022-01-08T02:50:48Z,5080000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT02M12.00S,2022-01-08T02:50:53.4Z,3,REGULAR,substitution,out,[],1626157,,,1610612760,73,100,2022-01-08T02:51:01Z,5090000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT02M12.00S,2022-01-08T02:50:53.4Z,3,REGULAR,substitution,in,[],1629675,,,1610612760,73,100,2022-01-08T02:51:01Z,5100000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT02M03.00S,2022-01-08T02:51:10.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203488,94.56307490144546,95.83333333333334,1610612760,76,100,2022-01-08T02:51:15Z,5110000,229.0,-1.0,1,right,M. Muscala 3PT  (6 PTS) (A. Wiggins 4 AST),"[203488, 1630598]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,Made,6.0,22.92,,,,,A. Wiggins,1630598.0,4.0,,,
524,PT01M44.00S,2022-01-08T02:51:28.4Z,3,REGULAR,3pt,Jump Shot,[],1629006,6.521024967148489,96.81372549019608,1610612750,76,100,2022-01-08T02:51:32Z,5130000,-234.0,9.0,1,left,MISS J. Okogie 3PT,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,Missed,,23.43,,,,,,,,,,
525,PT01M42.00S,2022-01-08T02:51:30.4Z,3,REGULAR,rebound,defensive,[],203488,,,1610612760,76,100,2022-01-08T02:51:32Z,5140000,,,0,,M. Muscala REBOUND (Off:1 Def:1),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,524.0,2.0,1.0,1.0,,,,,,
526,PT01M36.00S,2022-01-08T02:51:39.4Z,3,REGULAR,3pt,Jump Shot,[],203488,71.17279894875165,81.61764705882352,1610612760,76,100,2022-01-08T02:53:08Z,5150000,158.0,218.0,1,right,MISS M. Muscala 26' 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,Missed,,26.97,,,,,,,,,,
527,PT01M34.00S,2022-01-08T02:51:41.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,76,100,2022-01-08T02:53:08Z,5160000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,526.0,,,,,,,,,
528,PT01M34.00S,2022-01-08T02:51:45.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,76,100,2022-01-08T02:53:17Z,5170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT01M29.00S,2022-01-08T02:51:56.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629026,,,1610612750,76,100,2022-01-08T02:52:21Z,5180000,,,0,,K. Williams personal FOUL (3 PF) (Nowell 2 FT),"[1629026, 1629669]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,1629422.0,3.0,0.0,Nowell,1629669.0,,,,,,,,,,,,,
531,PT01M29.00S,2022-01-08T02:52:30.7Z,3,REGULAR,freethrow,1 of 2,[],1629669,,,1610612750,76,101,2022-01-08T02:52:30Z,5200000,,,0,,J. Nowell Free Throw 1 of 2 (8 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,
532,PT01M29.00S,2022-01-08T02:52:43.7Z,3,REGULAR,freethrow,2 of 2,[],1629669,,,1610612750,76,102,2022-01-08T02:52:43Z,5210000,,,0,,J. Nowell Free Throw 2 of 2 (9 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,
533,PT01M04.00S,2022-01-08T02:53:11.2Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612760,76,102,2022-01-08T02:54:33Z,5220000,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT00M52.00S,2022-01-08T02:53:38.5Z,3,REGULAR,turnover,lost ball,[],1629675,,,1610612750,76,102,2022-01-08T02:53:42Z,5230000,,,0,,N. Reid lost ball TURNOVER (2 TO),"[1629675, 203488]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,2.0,Muscala,203488.0,,,,,,,,,,,,,,,,,,
535,PT00M52.00S,2022-01-08T02:53:38.5Z,3,REGULAR,steal,,[],203488,,,1610612760,76,102,2022-01-08T02:53:40Z,5240000,,,0,,M. Muscala STEAL (2 STL),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT00M47.30S,2022-01-08T02:53:43.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630598,88.78120893561103,44.85294117647059,1610612760,78,102,2022-01-08T02:54:05Z,5250000,-26.0,53.0,1,right,A. Wiggins Layup (11 PTS) (S. Gilgeous-Alexander 6 AST),"[1630598, 1628983]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,Made,11.0,5.89,,,,,S. Gilgeous-Alexander,1628983.0,6.0,,,
538,PT00M28.70S,2022-01-08T02:54:06.8Z,3,REGULAR,turnover,lost ball,[],1627736,,,1610612750,78,102,2022-01-08T02:54:10Z,5270000,,,0,,M. Beasley lost ball TURNOVER (1 TO),"[1627736, 1629026]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,1.0,Williams,1629026.0,,,,,,,,,,,,,,,,,,
539,PT00M28.70S,2022-01-08T02:54:06.8Z,3,REGULAR,steal,,[],1629026,,,1610612760,78,102,2022-01-08T02:57:43Z,5280000,,,0,,K. Williams STEAL (2 STL),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT00M26.10S,2022-01-08T02:54:10.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629026,90.22667542706965,55.392156862745104,1610612760,80,102,2022-01-08T02:54:15Z,5290000,27.0,39.0,1,right,K. Williams running DUNK (5 PTS),[1629026],1610612760.0,OKC,running,,,Williams,K. Williams,,,,,,,,,,,,,Made,5.0,4.78,,,,,,,,,,
541,PT00M09.30S,2022-01-08T02:54:41.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203488,,,1610612750,80,102,2022-01-08T02:54:57Z,5300000,,,0,,M. Muscala personal FOUL (2 PF) (Nowell 2 FT),"[203488, 1629669]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,201639.0,2.0,0.0,Nowell,1629669.0,,,,,,,,,,,,,
543,PT00M09.30S,2022-01-08T02:55:06.0Z,3,REGULAR,freethrow,1 of 2,[],1629669,,,1610612750,80,103,2022-01-08T02:55:22Z,5320000,,,0,,J. Nowell Free Throw 1 of 2 (10 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,
544,PT00M09.30S,2022-01-08T02:55:06.0Z,3,REGULAR,freethrow,2 of 2,[],1629669,,,1610612750,80,103,2022-01-08T02:55:22Z,5330000,,,0,,MISS J. Nowell Free Throw 2 of 2,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,Missed,,,,,,,,,,,,
545,PT00M06.50S,2022-01-08T02:55:08.8Z,3,REGULAR,rebound,defensive,[],203488,,,1610612760,80,103,2022-01-08T02:55:22Z,5340000,,,0,,M. Muscala REBOUND (Off:1 Def:2),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,544.0,3.0,2.0,1.0,,,,,,
546,PT00M02.60S,2022-01-08T02:55:25.5Z,3,REGULAR,turnover,lost ball,[],1630197,,,1610612760,80,103,2022-01-08T02:55:30Z,5350000,,,0,,A. Pokusevski lost ball TURNOVER (1 TO),"[1630197, 1627736]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,1.0,Beasley,1627736.0,,,,,,,,,,,,,,,,,,
547,PT00M02.60S,2022-01-08T02:55:25.5Z,3,REGULAR,steal,,[],1627736,,,1610612750,80,103,2022-01-08T02:55:29Z,5360000,,,0,,M. Beasley STEAL (1 STL),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT00M00.00S,2022-01-08T02:55:32.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,31.225361366622867,22.794117647058822,1610612750,80,103,2022-01-08T02:58:31Z,5370000,136.0,241.0,1,left,MISS M. Beasley 27' pullup 3PT,[1627736],1610612750.0,MIN,pullup,,,Beasley,M. Beasley,,,,,,,,,,,,,Missed,,27.67,,,,,,,,,,
549,PT00M00.00S,2022-01-08T02:55:32.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,80,103,2022-01-08T02:58:44Z,5380000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,548.0,,,,,,,,,
550,PT00M00.00S,2022-01-08T02:55:39.2Z,3,REGULAR,period,end,[],0,,,1610612750,80,103,2022-01-08T02:58:44Z,5390000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
